Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																
Дата голосования: 02.12.2007																																																
																																																
Наименование Избирательной комиссии:    Шадринская городская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1191					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	4331	12	58	6	64	155	207	133	33	69	81	60	57	69	62	60	63	104	137	82	111	156	201	211	225	216	51	111	258	63	185	211	98	87	115	130	82	31	87	154	10	26					
		9.87%	4.80%	8.45%	0.97%	10.54%	8.32%	11.99%	12.01%	5.04%	7.59%	10.09%	6.16%	5.16%	7.99%	7.93%	6.85%	8.94%	6.23%	8.96%	7.71%	10.43%	8.44%	10.59%	12.49%	12.63%	13.15%	9.73%	9.12%	13.38%	9.95%	16.56%	10.13%	10.20%	10.09%	12.05%	13.05%	13.02%	6.68%	9.45%	11.21%	5.59%	8.15%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	269	0	0	0	3	13	11	6	7	10	5	4	4	3	1	9	8	10	8	10	1	5	8	8	8	15	0	6	9	9	8	17	3	12	8	9	4	4	10	10	1	2					
		0.61%	0.00%	0.00%	0.00%	0.49%	0.70%	0.64%	0.54%	1.07%	1.10%	0.62%	0.41%	0.36%	0.35%	0.13%	1.03%	1.13%	0.60%	0.52%	0.94%	0.09%	0.27%	0.42%	0.47%	0.45%	0.91%	0.00%	0.49%	0.47%	1.42%	0.72%	0.82%	0.31%	1.39%	0.84%	0.90%	0.63%	0.86%	1.09%	0.73%	0.56%	0.63%					
23	6.Политическая партия «Партия социальной справедливости»	87	0	2	0	3	5	3	1	0	0	4	1	0	0	1	0	1	3	3	0	4	4	2	3	4	11	0	6	5	0	2	5	1	1	0	3	2	0	2	4	1	0					
		0.20%	0.00%	0.29%	0.00%	0.49%	0.27%	0.17%	0.09%	0.00%	0.00%	0.50%	0.10%	0.00%	0.00%	0.13%	0.00%	0.14%	0.18%	0.20%	0.00%	0.38%	0.22%	0.11%	0.18%	0.22%	0.67%	0.00%	0.49%	0.26%	0.00%	0.18%	0.24%	0.10%	0.12%	0.00%	0.30%	0.32%	0.00%	0.22%	0.29%	0.56%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	4206	30	64	6	68	173	175	110	75	103	76	79	121	123	66	99	73	165	153	105	135	189	173	174	147	133	49	103	151	74	90	203	109	109	69	81	42	52	93	110	29	27					
		9.59%	12.00%	9.33%	0.97%	11.20%	9.29%	10.13%	9.94%	11.45%	11.33%	9.46%	8.11%	10.96%	14.25%	8.44%	11.30%	10.35%	9.88%	10.01%	9.87%	12.69%	10.22%	9.11%	10.30%	8.25%	8.10%	9.35%	8.46%	7.83%	11.69%	8.06%	9.75%	11.34%	12.65%	7.23%	8.13%	6.67%	11.21%	10.10%	8.01%	16.20%	8.46%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2905	13	37	2	23	170	169	58	33	31	43	65	59	52	41	44	41	98	89	74	45	172	129	111	145	113	36	57	141	36	71	143	72	40	75	86	42	46	70	91	5	37					
		6.62%	5.20%	5.39%	0.32%	3.79%	9.13%	9.79%	5.24%	5.04%	3.41%	5.35%	6.67%	5.34%	6.03%	5.24%	5.02%	5.82%	5.87%	5.82%	6.95%	4.23%	9.30%	6.80%	6.57%	8.14%	6.88%	6.87%	4.68%	7.31%	5.69%	6.36%	6.87%	7.49%	4.64%	7.86%	8.63%	6.67%	9.91%	7.60%	6.62%	2.79%	11.60%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	399	3	3	3	5	9	11	13	6	2	2	6	8	5	5	5	5	9	11	18	11	13	17	13	21	29	6	11	17	7	8	28	8	10	12	12	11	5	10	18	1	2					
		0.91%	1.20%	0.44%	0.49%	0.82%	0.48%	0.64%	1.17%	0.92%	0.22%	0.25%	0.62%	0.72%	0.58%	0.64%	0.57%	0.71%	0.54%	0.72%	1.69%	1.03%	0.70%	0.90%	0.77%	1.18%	1.77%	1.15%	0.90%	0.88%	1.11%	0.72%	1.34%	0.83%	1.16%	1.26%	1.20%	1.75%	1.08%	1.09%	1.31%	0.56%	0.63%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	29206	178	488	596	414	1238	1052	729	474	658	542	723	804	568	569	615	475	1201	1070	711	710	1203	1271	1073	1109	1015	341	865	1220	404	670	1323	607	558	608	597	397	301	602	909	127	191					
		66.56%	71.20%	71.14%	96.60%	68.20%	66.45%	60.91%	65.85%	72.37%	72.39%	67.50%	74.23%	72.83%	65.82%	72.76%	70.21%	67.38%	71.92%	69.98%	66.82%	66.73%	65.06%	66.97%	63.49%	62.23%	61.81%	65.08%	71.08%	63.28%	63.82%	59.98%	63.54%	63.16%	64.73%	63.73%	59.94%	63.02%	64.87%	65.36%	66.16%	70.95%	59.87%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	390	3	9	0	3	20	12	4	0	3	1	6	9	10	4	7	1	10	3	8	11	19	10	20	23	15	9	10	22	5	15	26	13	3	21	14	13	3	9	12	1	3					
		0.89%	1.20%	1.31%	0.00%	0.49%	1.07%	0.69%	0.36%	0.00%	0.33%	0.12%	0.62%	0.82%	1.16%	0.51%	0.80%	0.14%	0.60%	0.20%	0.75%	1.03%	1.03%	0.53%	1.18%	1.29%	0.91%	1.72%	0.82%	1.14%	0.79%	1.34%	1.25%	1.35%	0.35%	2.20%	1.41%	2.06%	0.65%	0.98%	0.87%	0.56%	0.94%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
