12	Число открепительных удостоверений, выданных избирателям на избирательном участке	910	9	20	12	13	17	12	14	12	27	11	22	13	13	21	14	12	21	15	20	14	17	10	16	29	14	9	10	10	12	16	11	14	15	16	15	11	16	15	16	14	10	11	9	25	27	14	9	16	10	9	16	21	0	15	16	12	22	11	14	14	11	20									
13	Число избирателей, проголосовавших по открепительным удостоверениям	6314	16	148	14	94	49	43	203	97	94	82	77	47	17	43	137	37	29	150	118	104	184	317	290	93	33	26	128	44	126	16	62	49	456	62	125	293	136	50	263	351	315	24	73	30	70	17	12	205	40	17	26	19	9	20	252	187	50	4	13	106	12	110									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	5050	30	122	98	75	131	77	78	79	165	77	83	83	92	110	51	69	99	113	149	98	65	101	92	110	129	65	60	68	85	84	64	97	85	64	113	55	87	72	59	63	57	108	51	93	121	101	27	96	13	35	113	68	0	105	83	93	77	39	64	75	54	80									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																									
19	Жириновский Владимир Вольфович	6080	75	152	127	112	136	103	98	86	76	109	97	82	116	139	72	75	112	109	118	77	100	120	118	135	109	48	85	116	83	53	119	134	143	87	139	80	109	70	78	65	65	105	77	83	119	99	46	127	52	68	124	178	13	111	74	138	117	28	113	88	90	103									
		6.87%	9.79%	7.61%	8.41%	9.20%	6.75%	8.00%	7.88%	6.89%	6.04%	8.31%	8.21%	8.06%	11.13%	7.70%	5.20%	5.46%	8.68%	8.91%	6.10%	5.81%	5.34%	5.11%	5.94%	6.85%	5.87%	5.29%	6.54%	11.24%	6.48%	5.07%	8.59%	9.27%	7.42%	6.17%	6.39%	3.83%	6.11%	4.68%	6.75%	4.80%	4.81%	7.94%	5.60%	6.16%	7.20%	7.06%	7.28%	7.06%	7.14%	5.43%	7.67%	11.60%	1.80%	8.25%	4.63%	7.02%	6.44%	3.29%	9.39%	8.08%	7.31%	7.10%									
20	Зюганов Геннадий Андреевич	20722	217	423	362	234	394	339	310	277	207	245	277	258	310	341	247	319	397	362	413	367	342	484	414	384	383	292	314	308	305	256	368	387	442	343	498	403	496	307	247	309	305	368	251	333	454	415	171	472	212	226	445	442	80	353	436	533	364	79	252	231	347	372									
		23.40%	28.33%	21.18%	23.96%	19.23%	19.56%	26.34%	24.92%	22.20%	16.44%	18.69%	23.45%	25.37%	29.75%	18.88%	17.83%	23.23%	30.75%	29.60%	21.37%	27.68%	18.25%	20.61%	20.82%	19.48%	20.64%	32.19%	24.17%	29.84%	23.83%	24.47%	26.55%	26.76%	22.94%	24.34%	22.89%	19.28%	27.80%	20.54%	21.39%	22.80%	22.58%	27.84%	18.27%	24.72%	27.48%	29.58%	27.06%	26.24%	29.12%	18.05%	27.54%	28.79%	11.08%	26.25%	27.28%	27.12%	20.03%	9.27%	20.95%	21.21%	28.17%	25.64%									
21	Миронов Сергей Михайлович	3556	21	81	62	62	91	53	56	42	42	45	30	46	45	42	35	48	58	43	74	56	65	75	72	61	68	30	49	38	57	41	56	48	83	59	128	63	77	66	47	53	51	61	44	72	82	57	31	115	34	47	67	65	9	65	66	101	67	17	50	44	56	87									
		4.02%	2.74%	4.06%	4.10%	5.09%	4.52%	4.12%	4.50%	3.37%	3.34%	3.43%	2.54%	4.52%	4.32%	2.33%	2.53%	3.50%	4.49%	3.52%	3.83%	4.22%	3.47%	3.19%	3.62%	3.09%	3.66%	3.31%	3.77%	3.68%	4.45%	3.92%	4.04%	3.32%	4.31%	4.19%	5.88%	3.01%	4.32%	4.41%	4.07%	3.91%	3.77%	4.61%	3.20%	5.35%	4.96%	4.06%	4.91%	6.39%	4.67%	3.75%	4.15%	4.23%	1.25%	4.83%	4.13%	5.14%	3.69%	1.99%	4.16%	4.04%	4.55%	5.99%									
22	Прохоров Михаил Дмитриевич	6188	49	144	100	63	106	98	66	63	76	96	74	71	79	71	76	99	81	91	97	81	63	117	138	102	77	73	66	82	74	76	124	150	190	143	248	150	119	89	88	95	96	130	111	156	214	127	46	107	23	48	165	113	8	97	134	143	109	15	85	73	109	134									
		6.99%	6.40%	7.21%	6.62%	5.18%	5.26%	7.61%	5.31%	5.05%	6.04%	7.32%	6.27%	6.98%	7.58%	3.93%	5.49%	7.21%	6.27%	7.44%	5.02%	6.11%	3.36%	4.98%	6.94%	5.18%	4.15%	8.05%	5.08%	7.95%	5.78%	7.27%	8.95%	10.37%	9.86%	10.15%	11.40%	7.18%	6.67%	5.95%	7.62%	7.01%	7.11%	9.83%	8.08%	11.58%	12.95%	9.05%	7.28%	5.95%	3.16%	3.83%	10.21%	7.36%	1.11%	7.21%	8.39%	7.28%	5.99%	1.76%	7.07%	6.70%	8.85%	9.24%									
23	Путин Владимир Владимирович	51164	398	1182	836	733	1271	686	711	767	846	801	674	541	481	1199	943	820	633	603	1222	734	1292	1535	1232	1275	1206	454	776	479	747	611	702	704	1050	766	1145	1377	973	949	695	815	829	648	873	682	761	688	329	977	398	843	815	721	609	703	867	1029	1153	699	690	645	617	724									
		57.79%	51.96%	59.19%	55.33%	60.23%	63.11%	53.30%	57.15%	61.46%	67.20%	61.10%	57.07%	53.20%	46.16%	66.39%	68.09%	59.72%	49.03%	49.30%	63.22%	55.35%	68.94%	65.37%	61.97%	64.69%	64.98%	50.06%	59.74%	46.41%	58.36%	58.41%	50.65%	48.69%	54.49%	54.36%	52.62%	65.89%	54.54%	63.48%	60.17%	60.15%	61.36%	49.02%	63.54%	50.63%	46.07%	49.04%	52.06%	54.31%	54.67%	67.33%	50.43%	46.97%	84.35%	52.27%	54.26%	52.37%	63.46%	82.04%	57.36%	59.23%	50.08%	49.90%									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
