Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    район Филевский парк																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №2697	УИК №2698	УИК №2699	УИК №2700	УИК №2701	УИК №2702	УИК №2703	УИК №2704	УИК №2705	УИК №2706	УИК №2707	УИК №2708	УИК №2709	УИК №2710	УИК №2711	УИК №2712	УИК №2713	УИК №2714	УИК №2715	УИК №2716	УИК №2717	УИК №2718	УИК №2719	УИК №3283	УИК №3284					
		7.81%	8.43%	8.58%	9.32%	5.50%	8.22%	6.38%	8.92%	5.33%	8.24%	8.87%	8.76%	5.62%	8.74%	10.97%	9.35%	6.51%	9.08%	3.59%	5.27%	9.87%	9.66%	9.70%	8.42%	10.11%	4.76%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	411	21	17	14	13	11	20	15	16	20	15	22	21	29	11	14	18	22	19	13	15	13	26	19	6	1					
		1.50%	2.03%	1.40%	1.32%	1.15%	1.53%	1.45%	1.34%	1.42%	1.87%	1.28%	1.54%	1.71%	2.26%	2.04%	1.28%	1.72%	1.75%	0.99%	1.14%	1.37%	1.12%	1.97%	1.42%	1.29%	1.59%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14165	532	603	492	629	349	662	510	632	516	553	641	694	559	224	568	624	586	1437	554	542	615	691	658	243	51					
		51.73%	51.55%	49.75%	46.33%	55.81%	48.61%	47.97%	45.50%	56.18%	48.31%	47.14%	44.92%	56.51%	43.64%	41.64%	52.06%	59.77%	46.69%	74.84%	48.64%	49.54%	53.06%	52.35%	49.03%	52.26%	80.95%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1702	59	76	69	54	62	104	57	75	68	84	91	79	90	52	54	41	95	57	98	73	69	80	93	21	1					
		6.22%	5.72%	6.27%	6.50%	4.79%	8.64%	7.54%	5.08%	6.67%	6.37%	7.16%	6.38%	6.43%	7.03%	9.67%	4.95%	3.93%	7.57%	2.97%	8.60%	6.67%	5.95%	6.06%	6.93%	4.52%	1.59%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
