Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Район Проспект Вернадского																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №2530	УИК №2531	УИК №2532	УИК №2533	УИК №2534	УИК №2535	УИК №2536	УИК №2537	УИК №2538	УИК №2539	УИК №2540	УИК №2541	УИК №2542	УИК №2543	УИК №2544	УИК №2545	УИК №2546	УИК №2547	УИК №2548	УИК №3186					
		11.68%	11.74%	8.09%	9.89%	10.20%	12.46%	10.61%	13.50%	13.61%	16.73%	12.33%	12.42%	14.37%	13.27%	9.17%	10.86%	12.48%	12.60%	10.52%	11.16%	6.57%					
22	"5. ""За Русь Святую"""	100	5	9	1	5	5	7	9	6	7	5	3	7	1	4	12	0	8	4	0	2					
		0.44%	0.48%	0.66%	0.10%	0.46%	0.43%	0.65%	0.67%	0.59%	1.33%	0.34%	0.22%	0.46%	0.08%	0.36%	0.86%	0.0%	0.58%	0.32%	0.0%	0.38%					
23	"6. ""Объединенная Российская партия ""Русь"""	39	0	1	0	2	0	3	3	1	0	3	0	3	5	2	3	4	1	2	2	4					
		0.17%	0.0%	0.07%	0.0%	0.18%	0.0%	0.27%	0.22%	0.09%	0.0%	0.20%	0.0%	0.19%	0.40%	0.18%	0.21%	0.47%	0.07%	0.16%	0.16%	0.77%					
24	"7. ""Новый курс - Автомобильная Россия"""	378	22	19	9	18	26	18	41	31	0	15	23	18	14	24	26	21	27	6	15	5					
		1.66%	2.15%	1.41%	0.94%	1.66%	2.28%	1.67%	3.05%	3.08%	0.0%	1.03%	1.73%	1.18%	1.14%	2.17%	1.87%	2.49%	1.98%	0.48%	1.25%	0.96%					
25	"8. ""Народно-республиканская партия России"""	12	1	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	1	0	0	1					
		0.05%	0.09%	0.0%	0.0%	0.0%	0.0%	0.74%	0.0%	0.0%	0.0%	0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.07%	0.0%	0.0%	0.19%					
26	"9. ""Российская экологическая партия ""Зеленые"""	192	7	10	8	8	13	6	11	11	11	14	13	14	9	10	7	7	8	10	11	4					
		0.84%	0.68%	0.74%	0.84%	0.74%	1.14%	0.55%	0.82%	1.09%	2.09%	0.96%	0.97%	0.92%	0.73%	0.90%	0.50%	0.83%	0.58%	0.80%	0.91%	0.77%					
27	"10. ""Аграрная партия России"""	350	22	21	16	21	19	21	21	13	12	26	10	24	7	10	23	13	22	22	14	13					
		1.54%	2.15%	1.56%	1.68%	1.94%	1.66%	1.95%	1.56%	1.29%	2.28%	1.79%	0.75%	1.58%	0.57%	0.90%	1.65%	1.54%	1.62%	1.78%	1.16%	2.51%					
28	"11. ""Истинные патриоты России"""	16	0	0	2	1	0	2	0	0	2	0	1	1	0	1	1	0	0	2	2	1					
		0.07%	0.0%	0.0%	0.21%	0.09%	0.0%	0.18%	0.0%	0.0%	0.38%	0.0%	0.07%	0.06%	0.0%	0.09%	0.07%	0.0%	0.0%	0.16%	0.16%	0.19%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	231	4	21	18	11	10	13	15	9	3	16	18	16	6	15	9	5	16	13	12	1					
		1.02%	0.39%	1.56%	1.89%	1.02%	0.87%	1.21%	1.11%	0.89%	0.57%	1.10%	1.35%	1.05%	0.48%	1.36%	0.64%	0.59%	1.17%	1.05%	1.0%	0.19%					
30	"13. ""Демократическая партия России"""	23	0	3	0	0	1	0	0	2	0	4	1	2	1	2	2	1	1	1	0	2					
		0.10%	0.0%	0.22%	0.0%	0.0%	0.08%	0.0%	0.0%	0.19%	0.0%	0.27%	0.07%	0.13%	0.08%	0.18%	0.14%	0.11%	0.07%	0.08%	0.0%	0.38%					
31	"14. ""Великая Россия - Евразийский Союз"""	67	6	2	2	6	6	1	0	0	4	3	5	3	1	4	1	1	3	2	15	2					
		0.29%	0.58%	0.14%	0.21%	0.55%	0.52%	0.09%	0.0%	0.0%	0.76%	0.20%	0.37%	0.19%	0.08%	0.36%	0.07%	0.11%	0.22%	0.16%	1.25%	0.38%					
32	"15. ""Партия СЛОН"""	51	1	3	2	1	3	2	3	1	3	4	8	3	2	3	5	0	1	2	1	3					
		0.22%	0.09%	0.22%	0.21%	0.09%	0.26%	0.18%	0.22%	0.09%	0.57%	0.27%	0.60%	0.19%	0.16%	0.27%	0.35%	0.0%	0.07%	0.16%	0.08%	0.58%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3565	187	330	110	160	161	154	185	156	44	226	224	222	201	183	199	110	200	256	193	64					
		15.74%	18.29%	24.51%	11.57%	14.84%	14.13%	14.33%	13.80%	15.50%	8.36%	15.57%	16.86%	14.63%	16.36%	16.62%	14.31%	13.07%	14.73%	20.72%	16.08%	12.37%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	20	1	1	0	0	1	2	4	0	1	0	0	0	2	2	2	1	3	0	0	0					
		0.08%	0.09%	0.07%	0.0%	0.0%	0.08%	0.18%	0.29%	0.0%	0.19%	0.0%	0.0%	0.0%	0.16%	0.18%	0.14%	0.11%	0.22%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1007	63	55	59	44	53	63	64	45	21	67	51	34	53	61	76	35	78	27	32	26					
		4.44%	6.16%	4.08%	6.21%	4.08%	4.65%	5.86%	4.77%	4.47%	3.99%	4.61%	3.84%	2.24%	4.31%	5.54%	5.46%	4.16%	5.74%	2.18%	2.66%	5.02%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	192	7	17	8	13	11	5	8	12	7	23	10	7	4	14	7	5	12	10	8	4					
		0.84%	0.68%	1.26%	0.84%	1.20%	0.96%	0.46%	0.59%	1.19%	1.33%	1.58%	0.75%	0.46%	0.32%	1.27%	0.50%	0.59%	0.88%	0.80%	0.66%	0.77%					
37	"20. ""Политическая партия ""Единая Россия"""	6803	319	343	341	361	317	338	450	318	97	413	370	450	379	343	485	278	398	224	388	191					
		30.04%	31.21%	25.48%	35.89%	33.48%	27.83%	31.47%	33.58%	31.61%	18.44%	28.46%	27.86%	29.66%	30.86%	31.15%	34.89%	33.05%	29.32%	18.13%	32.33%	36.94%					
38	"21. ""Российская Конституционно-демократическая партия"""	25	0	1	1	2	1	5	2	1	0	2	0	1	3	0	1	3	1	0	0	1					
		0.11%	0.0%	0.07%	0.10%	0.18%	0.08%	0.46%	0.14%	0.09%	0.0%	0.13%	0.0%	0.06%	0.24%	0.0%	0.07%	0.35%	0.07%	0.0%	0.0%	0.19%					
39	"22. ""Развитие предпринимательства"""	76	1	2	4	2	2	2	14	4	2	5	3	8	3	2	3	0	4	11	3	1					
		0.33%	0.09%	0.14%	0.42%	0.18%	0.17%	0.18%	1.04%	0.39%	0.38%	0.34%	0.22%	0.52%	0.24%	0.18%	0.21%	0.0%	0.29%	0.89%	0.25%	0.19%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2061	81	165	73	106	108	108	86	85	21	122	125	144	93	87	100	65	129	256	79	28					
		9.10%	7.92%	12.25%	7.68%	9.83%	9.48%	10.05%	6.41%	8.44%	3.99%	8.40%	9.41%	9.49%	7.57%	7.90%	7.19%	7.72%	9.50%	20.72%	6.58%	5.41%					
																											
41	Против всех	1467	70	92	62	65	72	62	69	60	79	90	78	87	71	72	98	64	102	40	76	58					
		6.47%	6.84%	6.83%	6.52%	6.02%	6.32%	5.77%	5.14%	5.96%	15.01%	6.20%	5.87%	5.73%	5.78%	6.53%	7.05%	7.60%	7.51%	3.23%	6.33%	11.21%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
