Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    Жигулевская городская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
18	1.Политическая партия «Аграрная партия России»	613	20	20	31	38	40	57	23	24	27	32	7	10	19	29	23	33	38	23	20	21	11	3	34	17	0	12	1					
		2.57%	1.69%	1.74%	2.85%	3.33%	2.98%	3.87%	1.84%	1.94%	2.13%	4.11%	2.94%	3.40%	1.79%	2.62%	2.52%	2.57%	3.75%	2.03%	1.85%	2.12%	3.28%	3.57%	4.10%	2.72%	0.00%	2.12%	0.40%					
19	2.Всероссийская политическая партия «Гражданская Сила»	300	4	11	18	11	23	31	17	15	22	9	4	4	9	14	14	10	20	13	13	7	2	2	10	12	1	3	1					
		1.26%	0.34%	0.96%	1.66%	0.96%	1.71%	2.10%	1.36%	1.21%	1.74%	1.16%	1.68%	1.36%	0.85%	1.27%	1.53%	0.78%	1.98%	1.15%	1.20%	0.71%	0.60%	2.38%	1.21%	1.92%	1.14%	0.53%	0.40%					
20	3.Политическая партия «Демократическая партия России»	25	3	2	1	0	3	3	1	0	1	0	0	0	0	1	2	0	4	1	1	1	0	0	1	0	0	0	0					
		0.11%	0.25%	0.17%	0.09%	0.00%	0.22%	0.20%	0.08%	0.00%	0.08%	0.00%	0.00%	0.00%	0.00%	0.09%	0.22%	0.00%	0.40%	0.09%	0.09%	0.10%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	5181	178	194	244	289	372	383	292	288	282	208	64	60	178	253	262	310	235	245	174	241	83	8	132	88	1	71	46					
		21.76%	15.03%	16.91%	22.45%	25.31%	27.72%	25.98%	23.36%	23.24%	22.24%	26.74%	26.89%	20.41%	16.73%	22.88%	28.67%	24.18%	23.22%	21.59%	16.11%	24.29%	24.78%	9.52%	15.92%	14.08%	1.14%	12.54%	18.25%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	384	20	7	21	24	16	30	22	8	15	20	1	7	15	27	17	31	18	17	24	25	2	2	3	0	1	8	3					
		1.61%	1.69%	0.61%	1.93%	2.10%	1.19%	2.04%	1.76%	0.65%	1.18%	2.57%	0.42%	2.38%	1.41%	2.44%	1.86%	2.42%	1.78%	1.50%	2.22%	2.52%	0.60%	2.38%	0.36%	0.00%	1.14%	1.41%	1.19%					
23	6.Политическая партия «Партия социальной справедливости»	37	3	2	1	0	3	3	5	2	0	0	0	1	1	0	3	2	1	1	2	3	1	0	1	2	0	0	0					
		0.16%	0.25%	0.17%	0.09%	0.00%	0.22%	0.20%	0.40%	0.16%	0.00%	0.00%	0.00%	0.34%	0.09%	0.00%	0.33%	0.16%	0.10%	0.09%	0.19%	0.30%	0.30%	0.00%	0.12%	0.32%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2354	139	150	131	109	124	115	123	134	144	57	23	30	98	112	86	132	71	115	111	102	41	7	83	51	4	46	16					
		9.89%	11.74%	13.08%	12.05%	9.54%	9.24%	7.80%	9.84%	10.82%	11.36%	7.33%	9.66%	10.20%	9.21%	10.13%	9.41%	10.30%	7.02%	10.13%	10.28%	10.28%	12.24%	8.33%	10.01%	8.16%	4.55%	8.13%	6.35%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1961	101	84	84	105	93	106	109	103	82	48	11	19	78	95	85	114	91	104	116	70	32	14	64	88	1	55	9					
		8.24%	8.53%	7.32%	7.73%	9.19%	6.93%	7.19%	8.72%	8.31%	6.47%	6.17%	4.62%	6.46%	7.33%	8.59%	9.30%	8.89%	8.99%	9.16%	10.74%	7.06%	9.55%	16.67%	7.72%	14.08%	1.14%	9.72%	3.57%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	158	0	7	9	5	14	13	10	7	14	7	0	1	2	4	6	10	9	6	6	13	1	1	5	5	0	2	1					
		0.66%	0.00%	0.61%	0.83%	0.44%	1.04%	0.88%	0.80%	0.56%	1.10%	0.90%	0.00%	0.34%	0.19%	0.36%	0.66%	0.78%	0.89%	0.53%	0.56%	1.31%	0.30%	1.19%	0.60%	0.80%	0.00%	0.35%	0.40%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12279	706	655	528	533	618	691	620	642	662	378	117	161	637	543	383	606	498	569	594	485	156	46	478	358	79	364	172					
		51.58%	59.63%	57.11%	48.57%	46.67%	46.05%	46.88%	49.60%	51.82%	52.21%	48.59%	49.16%	54.76%	59.87%	49.10%	41.90%	47.27%	49.21%	50.13%	55.00%	48.89%	46.57%	54.76%	57.66%	57.28%	89.77%	64.31%	68.25%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	283	7	7	12	14	23	34	16	6	13	13	7	1	12	12	18	17	10	22	12	10	2	1	8	1	0	3	2					
		1.19%	0.59%	0.61%	1.10%	1.23%	1.71%	2.31%	1.28%	0.48%	1.03%	1.67%	2.94%	0.34%	1.13%	1.08%	1.97%	1.33%	0.99%	1.94%	1.11%	1.01%	0.60%	1.19%	0.97%	0.16%	0.00%	0.53%	0.79%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
