Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																									
Дата голосования: 02.12.2007																																																									
																																																									
Наименование Избирательной комиссии:    Агрызская																																																									
																																																									
Сводная таблица результатов выборов																																																									
																																																									
		Сумма	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507					
		5.08%	8.29%	7.53%	12.00%	4.22%	8.82%	8.90%	13.60%	3.87%	10.58%	11.26%	5.56%	10.51%	2.69%	8.78%	9.54%	2.39%	2.78%	1.46%	0.43%	4.56%	4.42%	0.41%	1.56%	1.60%	2.52%	0.53%	1.31%	1.33%	1.79%	2.11%	0.58%	0.00%	1.67%	0.27%	1.72%	6.18%	2.09%	2.05%	0.79%	1.23%	0.30%	5.19%	0.33%	0.21%	3.17%	1.16%	1.83%	0.44%	0.00%	0.79%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	66	0	0	0	2	29	8	3	1	4	4	2	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0					
		0.28%	0.00%	0.00%	0.00%	0.26%	4.57%	0.95%	0.45%	0.12%	0.50%	0.61%	0.28%	0.89%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	33	0	1	0	8	1	2	2	0	1	2	2	2	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	3	2					
		0.14%	0.00%	0.13%	0.00%	1.02%	0.16%	0.24%	0.30%	0.00%	0.13%	0.30%	0.28%	0.22%	0.11%	0.00%	0.00%	0.00%	0.69%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	1.88%	0.53%					
24	7.Политическая партия «Либерально-демократическая партия России»	489	24	6	19	43	27	60	48	2	42	10	2	37	15	32	11	3	1	1	0	0	0	4	1	1	0	4	2	2	1	0	1	0	3	1	1	0	0	0	1	2	1	64	1	1	11	1	0	1	0	2					
		2.04%	2.88%	0.79%	2.71%	5.50%	4.25%	7.12%	7.17%	0.23%	5.29%	1.52%	0.28%	4.14%	1.68%	3.31%	1.52%	0.65%	0.69%	0.73%	0.00%	0.00%	0.00%	0.82%	0.52%	0.53%	0.00%	1.06%	0.38%	0.89%	0.18%	0.00%	0.19%	0.00%	1.00%	0.27%	0.43%	0.00%	0.00%	0.00%	0.40%	1.23%	0.30%	5.82%	0.33%	0.21%	1.58%	0.23%	0.00%	0.44%	0.00%	0.53%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	386	18	14	16	43	2	49	35	2	48	8	3	8	33	31	10	3	2	0	1	0	0	3	0	0	0	0	0	0	1	0	3	1	1	1	0	0	0	0	1	0	0	31	1	1	12	2	0	0	0	2					
		1.61%	2.16%	1.85%	2.29%	5.50%	0.31%	5.81%	5.23%	0.23%	6.05%	1.22%	0.42%	0.89%	3.70%	3.20%	1.38%	0.65%	1.39%	0.00%	0.43%	0.00%	0.00%	0.62%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.58%	0.79%	0.33%	0.27%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	2.82%	0.33%	0.21%	1.73%	0.46%	0.00%	0.00%	0.00%	0.53%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	47	1	9	0	3	1	2	4	3	7	0	2	3	2	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0					
		0.20%	0.12%	1.19%	0.00%	0.38%	0.16%	0.24%	0.60%	0.35%	0.88%	0.00%	0.28%	0.34%	0.22%	0.00%	0.00%	0.00%	0.69%	0.00%	0.00%	0.14%	0.00%	0.00%	0.52%	0.00%	0.00%	0.26%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	21304	712	650	560	625	510	623	465	810	582	532	655	720	794	803	622	426	135	133	229	666	562	471	187	184	155	368	524	219	544	139	506	124	266	362	226	167	187	382	248	159	330	903	293	474	629	423	268	225	157	370					
		89.01%	85.58%	85.87%	80.00%	79.92%	80.31%	73.90%	69.51%	94.96%	73.30%	80.97%	90.97%	80.54%	89.11%	82.95%	86.03%	92.41%	93.75%	97.08%	99.13%	95.01%	95.58%	97.11%	97.40%	97.87%	97.48%	97.35%	98.31%	97.33%	97.14%	97.89%	98.44%	98.41%	88.96%	98.91%	96.99%	93.82%	97.91%	97.70%	98.02%	97.55%	98.51%	82.17%	97.99%	98.96%	90.50%	98.14%	98.17%	98.68%	98.13%	97.37%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	59	1	11	0	2	2	4	7	0	6	0	2	9	4	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0					
		0.25%	0.12%	1.45%	0.00%	0.26%	0.31%	0.47%	1.05%	0.00%	0.76%	0.00%	0.28%	1.01%	0.45%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.64%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
