Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																							
Дата голосования: 07.12.2003 0:00:00																																							
																																							
Наименование Избирательной комиссии:    Вейделевская 																																							
																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																							
																																							
		Сумма	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																							
18	"1. ""ЕДИНЕНИЕ"""	192	10	7	5	9	6	7	9	7	2	1	11	2	1	24	4	3	12	8	5	6	12	2	5	4	14	2	3	0	1	2	3	5					
		1.36%	1.21%	4.66%	0.90%	1.39%	0.88%	0.99%	1.38%	1.77%	0.51%	0.32%	1.36%	0.82%	0.48%	2.66%	1.34%	1.08%	1.64%	3.05%	1.19%	2.43%	1.70%	0.53%	2.5%	1.40%	2.30%	0.40%	0.58%	0.0%	0.44%	1.13%	1.14%	1.38%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	109	3	0	2	13	15	7	10	2	5	7	2	1	1	5	1	1	7	5	2	1	1	1	0	5	4	1	1	2	0	0	2	2					
		0.77%	0.36%	0.0%	0.36%	2.00%	2.20%	0.99%	1.53%	0.50%	1.28%	2.28%	0.24%	0.41%	0.48%	0.55%	0.33%	0.36%	0.96%	1.90%	0.47%	0.40%	0.14%	0.26%	0.0%	1.76%	0.65%	0.20%	0.19%	0.86%	0.0%	0.0%	0.76%	0.55%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	484	40	2	16	26	10	23	26	2	14	15	16	8	17	18	20	16	33	21	11	10	13	23	2	6	13	18	16	5	7	8	12	17					
		3.42%	4.84%	1.33%	2.89%	4.01%	1.47%	3.28%	3.98%	0.50%	3.60%	4.90%	1.98%	3.30%	8.17%	1.99%	6.71%	5.77%	4.52%	8.01%	2.63%	4.06%	1.85%	6.18%	1.0%	2.11%	2.13%	3.65%	3.09%	2.15%	3.12%	4.54%	4.58%	4.70%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	184	4	1	3	6	24	18	23	2	4	10	18	4	1	12	3	2	3	1	4	2	6	4	0	7	7	2	6	1	0	1	4	1					
		1.30%	0.48%	0.66%	0.54%	0.92%	3.53%	2.56%	3.52%	0.50%	1.03%	3.26%	2.22%	1.65%	0.48%	1.33%	1.00%	0.72%	0.41%	0.38%	0.95%	0.81%	0.85%	1.07%	0.0%	2.46%	1.15%	0.40%	1.16%	0.43%	0.0%	0.56%	1.52%	0.27%					
22	"5. ""За Русь Святую"""	59	1	2	3	1	1	2	7	2	0	2	1	1	0	6	1	0	0	0	0	2	2	3	0	3	2	5	2	6	1	1	2	0					
		0.41%	0.12%	1.33%	0.54%	0.15%	0.14%	0.28%	1.07%	0.50%	0.0%	0.65%	0.12%	0.41%	0.0%	0.66%	0.33%	0.0%	0.0%	0.0%	0.0%	0.81%	0.28%	0.80%	0.0%	1.05%	0.32%	1.01%	0.38%	2.58%	0.44%	0.56%	0.76%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	24	1	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	3	0	4	0	0	0	2	2	0	0	0	3	2	1					
		0.17%	0.12%	0.66%	0.0%	0.15%	0.0%	0.0%	0.15%	0.0%	0.25%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.71%	0.0%	0.56%	0.0%	0.0%	0.0%	0.32%	0.40%	0.0%	0.0%	0.0%	1.70%	0.76%	0.27%					
24	"7. ""Новый курс - Автомобильная Россия"""	89	4	1	3	3	5	5	4	4	7	2	9	1	0	3	3	2	5	0	4	2	1	1	1	7	2	0	3	0	0	3	0	4					
		0.63%	0.48%	0.66%	0.54%	0.46%	0.73%	0.71%	0.61%	1.01%	1.80%	0.65%	1.11%	0.41%	0.0%	0.33%	1.00%	0.72%	0.68%	0.0%	0.95%	0.81%	0.14%	0.26%	0.5%	2.46%	0.32%	0.0%	0.58%	0.0%	0.0%	1.70%	0.0%	1.10%					
25	"8. ""Народно-республиканская партия России"""	35	1	3	0	1	3	0	4	0	2	1	1	1	2	0	0	0	2	2	1	0	1	0	0	1	3	0	1	1	0	0	3	1					
		0.24%	0.12%	2.0%	0.0%	0.15%	0.44%	0.0%	0.61%	0.0%	0.51%	0.32%	0.12%	0.41%	0.96%	0.0%	0.0%	0.0%	0.27%	0.76%	0.23%	0.0%	0.14%	0.0%	0.0%	0.35%	0.49%	0.0%	0.19%	0.43%	0.0%	0.0%	1.14%	0.27%					
26	"9. ""Российская экологическая партия ""Зеленые"""	33	1	0	0	1	4	2	1	0	3	3	0	0	0	2	0	0	0	0	3	3	4	3	0	0	1	0	0	0	0	0	0	2					
		0.23%	0.12%	0.0%	0.0%	0.15%	0.58%	0.28%	0.15%	0.0%	0.77%	0.98%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.71%	1.21%	0.56%	0.80%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%					
27	"10. ""Аграрная партия России"""	1636	201	23	66	27	45	39	31	19	25	20	88	28	19	59	32	29	85	20	46	18	141	72	25	23	98	92	73	30	43	13	38	68					
		11.59%	24.33%	15.33%	11.93%	4.17%	6.62%	5.56%	4.75%	4.82%	6.44%	6.53%	10.89%	11.57%	9.13%	6.54%	10.73%	10.46%	11.65%	7.63%	11.03%	7.31%	20.08%	19.35%	12.5%	8.09%	16.11%	18.69%	14.11%	12.93%	19.19%	7.38%	14.50%	18.83%					
28	"11. ""Истинные патриоты России"""	24	1	1	0	0	0	3	1	1	5	0	0	0	0	4	2	0	1	0	1	0	0	0	0	1	3	0	0	0	0	0	0	0					
		0.17%	0.12%	0.66%	0.0%	0.0%	0.0%	0.42%	0.15%	0.25%	1.28%	0.0%	0.0%	0.0%	0.0%	0.44%	0.67%	0.0%	0.13%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.35%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	194	6	0	3	18	14	17	20	9	5	2	15	2	4	13	0	1	6	5	12	1	2	6	0	5	11	0	3	2	2	2	1	7					
		1.37%	0.72%	0.0%	0.54%	2.78%	2.06%	2.42%	3.06%	2.28%	1.28%	0.65%	1.85%	0.82%	1.92%	1.44%	0.0%	0.36%	0.82%	1.90%	2.87%	0.40%	0.28%	1.61%	0.0%	1.76%	1.80%	0.0%	0.58%	0.86%	0.89%	1.13%	0.38%	1.93%					
30	"13. ""Демократическая партия России"""	42	5	0	2	0	0	0	2	0	0	1	3	2	1	6	0	1	3	2	0	3	4	0	0	0	1	4	0	0	1	0	1	0					
		0.29%	0.60%	0.0%	0.36%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.32%	0.37%	0.82%	0.48%	0.66%	0.0%	0.36%	0.41%	0.76%	0.0%	1.21%	0.56%	0.0%	0.0%	0.0%	0.16%	0.81%	0.0%	0.0%	0.44%	0.0%	0.38%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	28	1	0	1	0	2	1	0	1	2	0	1	1	0	3	0	0	4	1	1	0	0	5	0	0	1	1	0	0	0	0	1	1					
		0.19%	0.12%	0.0%	0.18%	0.0%	0.29%	0.14%	0.0%	0.25%	0.51%	0.0%	0.12%	0.41%	0.0%	0.33%	0.0%	0.0%	0.54%	0.38%	0.23%	0.0%	0.0%	1.34%	0.0%	0.0%	0.16%	0.20%	0.0%	0.0%	0.0%	0.0%	0.38%	0.27%					
32	"15. ""Партия СЛОН"""	12	1	0	2	1	0	0	0	0	0	1	0	0	1	1	0	1	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0					
		0.08%	0.12%	0.0%	0.36%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.48%	0.11%	0.0%	0.36%	0.0%	0.0%	0.23%	0.0%	0.28%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1026	33	5	18	71	68	91	64	28	30	50	58	14	52	50	6	19	41	13	41	11	37	28	20	10	46	30	35	6	10	8	17	16					
		7.26%	3.99%	3.33%	3.25%	10.97%	10.01%	12.98%	9.81%	7.10%	7.73%	16.33%	7.17%	5.78%	25.0%	5.54%	2.01%	6.85%	5.62%	4.96%	9.83%	4.47%	5.27%	7.52%	10.0%	3.52%	7.56%	6.09%	6.76%	2.58%	4.46%	4.54%	6.48%	4.43%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	40	1	3	2	2	1	2	1	0	1	2	2	0	0	3	2	1	1	1	1	0	3	1	1	0	3	1	1	0	2	1	1	0					
		0.28%	0.12%	2.0%	0.36%	0.30%	0.14%	0.28%	0.15%	0.0%	0.25%	0.65%	0.24%	0.0%	0.0%	0.33%	0.67%	0.36%	0.13%	0.38%	0.23%	0.0%	0.42%	0.26%	0.5%	0.0%	0.49%	0.20%	0.19%	0.0%	0.89%	0.56%	0.38%	0.0%					
35	"18. ""ЛДПР"""	1207	32	13	39	56	68	56	51	32	37	25	52	26	23	80	59	40	72	22	44	16	47	41	18	37	48	42	35	27	10	8	12	39					
		8.55%	3.87%	8.66%	7.05%	8.65%	10.01%	7.98%	7.82%	8.12%	9.53%	8.16%	6.43%	10.74%	11.05%	8.87%	19.79%	14.44%	9.87%	8.39%	10.55%	6.50%	6.69%	11.02%	9.0%	13.02%	7.89%	8.53%	6.76%	11.63%	4.46%	4.54%	4.58%	10.80%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	338	15	6	11	14	16	14	17	2	7	6	27	1	2	23	5	2	22	23	17	11	16	2	4	13	25	9	6	6	4	1	4	7					
		2.39%	1.81%	4.0%	1.98%	2.16%	2.35%	1.99%	2.60%	0.50%	1.80%	1.96%	3.34%	0.41%	0.96%	2.55%	1.67%	0.72%	3.01%	8.77%	4.07%	4.47%	2.27%	0.53%	2.0%	4.57%	4.11%	1.82%	1.16%	2.58%	1.78%	0.56%	1.52%	1.93%					
37	"20. ""Политическая партия ""Единая Россия"""	3867	296	54	280	172	139	156	157	90	90	58	234	63	54	292	89	50	260	80	80	52	225	63	47	103	151	123	103	29	79	41	44	113					
		27.39%	35.83%	36.0%	50.63%	26.58%	20.47%	22.25%	24.07%	22.84%	23.19%	18.95%	28.96%	26.03%	25.96%	32.40%	29.86%	18.05%	35.66%	30.53%	19.18%	21.13%	32.05%	16.93%	23.5%	36.26%	24.83%	25.0%	19.92%	12.5%	35.26%	23.29%	16.79%	31.30%					
38	"21. ""Российская Конституционно-демократическая партия"""	46	15	1	0	0	2	4	0	0	1	0	3	0	0	2	1	4	1	1	1	0	5	1	0	0	3	1	0	0	0	0	0	0					
		0.32%	1.81%	0.66%	0.0%	0.0%	0.29%	0.57%	0.0%	0.0%	0.25%	0.0%	0.37%	0.0%	0.0%	0.22%	0.33%	1.44%	0.13%	0.38%	0.23%	0.0%	0.71%	0.26%	0.0%	0.0%	0.49%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	47	1	0	1	4	1	6	6	1	1	3	4	1	1	6	0	3	1	2	0	0	1	1	0	0	0	0	1	0	1	0	0	1					
		0.33%	0.12%	0.0%	0.18%	0.61%	0.14%	0.85%	0.92%	0.25%	0.25%	0.98%	0.49%	0.41%	0.48%	0.66%	0.0%	1.08%	0.13%	0.76%	0.0%	0.0%	0.14%	0.26%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.44%	0.0%	0.0%	0.27%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3713	136	24	79	191	197	204	168	162	120	87	218	72	23	236	55	83	144	35	120	100	146	98	73	34	149	144	218	110	46	79	100	62					
		26.30%	16.46%	16.0%	14.28%	29.52%	29.01%	29.10%	25.76%	41.11%	30.92%	28.43%	26.98%	29.75%	11.05%	26.19%	18.45%	29.96%	19.75%	13.35%	28.77%	40.65%	20.79%	26.34%	36.5%	11.97%	24.50%	29.26%	42.16%	47.41%	20.53%	44.88%	38.16%	17.17%					
																																							
41	Против всех	545	14	3	17	25	46	37	36	21	17	5	36	11	4	39	15	19	24	20	17	5	26	8	4	18	19	9	9	2	13	5	12	9					
		3.86%	1.69%	2.0%	3.07%	3.86%	6.77%	5.27%	5.52%	5.32%	4.38%	1.63%	4.45%	4.54%	1.92%	4.32%	5.03%	6.85%	3.29%	7.63%	4.07%	2.03%	3.70%	2.15%	2.0%	6.33%	3.12%	1.82%	1.74%	0.86%	5.80%	2.84%	4.58%	2.49%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
