Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Камешкирская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816					
30	"13. ""Демократическая партия России"""	9	0	0	0	0	1	0	1	0	0	0	0	0	1	0	2	0	0	1	0	2	0	0	1	0					
		0.10%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	1.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.40%	0.0%	0.0%	0.17%	0.0%	1.51%	0.0%	0.0%	0.17%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	10	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	2	2	1	0	0	0	0	1	0					
		0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.21%	0.0%	0.0%	0.0%	0.0%	0.69%	0.0%	0.14%	0.20%	0.2%	0.30%	0.17%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%					
32	"15. ""Партия СЛОН"""	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0					
		0.05%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.30%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	197	13	2	1	2	5	0	0	2	4	6	3	3	22	12	14	34	22	30	4	1	3	1	11	2					
		2.20%	1.99%	2.56%	0.65%	0.68%	1.45%	0.0%	0.0%	0.66%	1.06%	1.92%	0.71%	2.09%	3.41%	1.73%	2.83%	3.4%	3.34%	5.23%	1.14%	0.75%	2.14%	0.41%	1.94%	3.12%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	16	0	0	0	3	2	1	0	0	0	0	0	0	0	0	2	3	1	2	0	0	0	1	1	0					
		0.17%	0.0%	0.0%	0.0%	1.03%	0.58%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.3%	0.15%	0.34%	0.0%	0.0%	0.0%	0.41%	0.17%	0.0%					
35	"18. ""ЛДПР"""	511	7	1	2	14	24	0	4	8	9	15	3	8	31	41	52	102	72	53	18	3	8	4	29	3					
		5.72%	1.07%	1.28%	1.31%	4.82%	6.97%	0.0%	4.87%	2.65%	2.38%	4.80%	0.71%	5.59%	4.80%	5.92%	10.52%	10.2%	10.94%	9.24%	5.17%	2.27%	5.71%	1.64%	5.12%	4.68%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	177	8	0	0	7	3	3	2	2	1	6	0	0	12	6	15	58	26	13	1	0	3	2	8	1					
		1.98%	1.22%	0.0%	0.0%	2.41%	0.87%	1.31%	2.43%	0.66%	0.26%	1.92%	0.0%	0.0%	1.86%	0.86%	3.03%	5.8%	3.95%	2.26%	0.28%	0.0%	2.14%	0.82%	1.41%	1.56%					
37	"20. ""Политическая партия ""Единая Россия"""	6115	547	63	136	206	261	186	55	233	310	241	391	109	485	497	280	478	330	283	215	100	89	193	377	50					
		68.46%	84.02%	80.76%	89.47%	71.03%	75.87%	81.22%	67.07%	77.40%	82.22%	77.24%	93.76%	76.22%	75.19%	71.82%	56.68%	47.8%	50.15%	49.38%	61.78%	75.75%	63.57%	79.42%	66.60%	78.12%					
38	"21. ""Российская Конституционно-демократическая партия"""	19	3	0	0	1	2	1	0	1	1	0	0	0	0	1	1	5	2	0	0	1	0	0	0	0					
		0.21%	0.46%	0.0%	0.0%	0.34%	0.58%	0.43%	0.0%	0.33%	0.26%	0.0%	0.0%	0.0%	0.0%	0.14%	0.20%	0.5%	0.30%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	9	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	2	0	0	1	1	1	0	0	0					
		0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	1.39%	0.15%	0.0%	0.0%	0.2%	0.0%	0.0%	0.28%	0.75%	0.71%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	838	33	3	5	26	13	21	9	14	30	33	1	9	43	57	63	132	74	84	39	7	29	20	86	7					
		9.38%	5.06%	3.84%	3.28%	8.96%	3.77%	9.17%	10.97%	4.65%	7.95%	10.57%	0.23%	6.29%	6.66%	8.23%	12.75%	13.2%	11.24%	14.65%	11.20%	5.30%	20.71%	8.23%	15.19%	10.93%					
																															
41	Против всех	127	2	0	0	4	4	0	1	3	4	0	0	0	15	4	16	24	17	19	4	1	0	1	8	0					
		1.42%	0.30%	0.0%	0.0%	1.37%	1.16%	0.0%	1.21%	0.99%	1.06%	0.0%	0.0%	0.0%	2.32%	0.57%	3.23%	2.4%	2.58%	3.31%	1.14%	0.75%	0.0%	0.41%	1.41%	0.0%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
