Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Когалымская городская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	87	0	3	5	7	4	5	4	5	5	9	2	6	5	1	5	3	3	4	5	3	1	2					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3431	174	210	170	171	151	168	194	170	160	178	162	160	180	140	140	190	170	120	138	105	55	125					
		14.06%	14.13%	18.07%	15.18%	14.59%	15.18%	15.00%	14.46%	14.57%	15.21%	13.78%	15.80%	13.02%	15.06%	14.34%	13.50%	14.31%	13.58%	10.66%	10.94%	11.28%	13.32%	12.91%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	5322	278	245	249	262	206	232	244	220	222	284	237	295	247	209	222	291	278	290	286	205	89	231					
		21.82%	22.58%	21.08%	22.23%	22.35%	20.70%	20.71%	18.18%	18.85%	21.10%	21.98%	23.12%	24.00%	20.67%	21.41%	21.41%	21.91%	22.20%	25.75%	22.68%	22.02%	21.55%	23.86%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	277	15	12	13	16	18	13	16	13	15	8	15	15	10	11	19	14	14	16	9	7	1	7					
		1.14%	1.22%	1.03%	1.16%	1.37%	1.81%	1.16%	1.19%	1.11%	1.43%	0.62%	1.46%	1.22%	0.84%	1.13%	1.83%	1.05%	1.12%	1.42%	0.71%	0.75%	0.24%	0.72%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4283	204	169	180	200	154	201	258	219	168	243	144	223	213	151	156	267	225	225	272	191	63	157					
		17.56%	16.57%	14.54%	16.07%	17.06%	15.48%	17.95%	19.23%	18.77%	15.97%	18.81%	14.05%	18.14%	17.82%	15.47%	15.04%	20.11%	17.97%	19.98%	21.57%	20.52%	15.25%	16.22%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	572	17	22	37	19	28	27	48	46	22	32	25	23	41	31	30	25	28	15	16	19	6	15					
		2.34%	1.38%	1.89%	3.30%	1.62%	2.81%	2.41%	3.58%	3.94%	2.09%	2.48%	2.44%	1.87%	3.43%	3.18%	2.89%	1.88%	2.24%	1.33%	1.27%	2.04%	1.45%	1.55%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9912	498	481	435	477	419	449	559	473	439	524	413	487	479	410	447	507	504	434	510	378	181	408					
		40.63%	40.45%	41.39%	38.84%	40.70%	42.11%	40.09%	41.65%	40.53%	41.73%	40.56%	40.29%	39.63%	40.08%	42.01%	43.11%	38.18%	40.26%	38.54%	40.44%	40.60%	43.83%	42.15%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	145	8	9	9	9	4	6	8	5	6	7	6	5	9	3	5	9	6	6	6	8	2	9					
		0.59%	0.65%	0.77%	0.80%	0.77%	0.40%	0.54%	0.60%	0.43%	0.57%	0.54%	0.59%	0.41%	0.75%	0.31%	0.48%	0.68%	0.48%	0.53%	0.48%	0.86%	0.48%	0.93%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
