Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																										
Дата голосования: 04.12.2011																																										
																																										
Наименование Избирательной комиссии:    Урюпинская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №4501	УИК №4502	УИК №4503	УИК №4504	УИК №4505	УИК №4506	УИК №4507	УИК №4508	УИК №4509	УИК №4510	УИК №4511	УИК №4512	УИК №4513	УИК №4514	УИК №4515	УИК №4516	УИК №4517	УИК №4518	УИК №4519	УИК №4520	УИК №4521	УИК №4522	УИК №4523	УИК №4524	УИК №4525	УИК №4526	УИК №4527	УИК №4528	УИК №4529	УИК №4530	УИК №4531	УИК №4532	УИК №4533	УИК №4534	УИК №4535					
14	Число погашенных неиспользованных открепительных удостоверений	160	5	5	3	0	5	5	5	2	5	5	5	5	5	5	5	5	5	3	5	5	5	5	5	4	5	3	5	10	3	5	2	5	5	5	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2392	154	22	71	24	25	115	50	13	21	30	165	29	94	20	15	106	77	128	87	39	100	31	99	21	24	140	109	266	73	36	61	6	54	13	74					
		17.35%	35.90%	12.57%	24.48%	11.59%	11.16%	16.20%	11.04%	4.78%	13.38%	11.86%	19.48%	9.48%	19.03%	13.99%	9.09%	18.28%	24.84%	22.15%	16.42%	12.34%	18.76%	9.84%	13.58%	13.29%	9.30%	18.77%	27.81%	20.90%	16.19%	17.06%	21.86%	6.12%	20.30%	6.74%	16.67%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1553	25	14	21	11	30	82	57	13	4	23	117	16	72	14	11	84	33	55	37	79	74	19	78	19	25	93	46	183	57	38	25	7	23	23	45					
		11.27%	5.83%	8.00%	7.24%	5.31%	13.39%	11.55%	12.58%	4.78%	2.55%	9.09%	13.81%	5.23%	14.57%	9.79%	6.67%	14.48%	10.65%	9.52%	6.98%	25.00%	13.88%	6.03%	10.70%	12.03%	9.69%	12.47%	11.73%	14.38%	12.64%	18.01%	8.96%	7.14%	8.65%	11.92%	10.14%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	96	1	0	4	2	0	6	3	2	1	1	4	0	5	2	2	4	1	4	2	3	1	1	5	1	1	9	2	16	0	0	2	2	3	4	2					
		0.70%	0.23%	0.00%	1.38%	0.97%	0.00%	0.85%	0.66%	0.74%	0.64%	0.40%	0.47%	0.00%	1.01%	1.40%	1.21%	0.69%	0.32%	0.69%	0.38%	0.95%	0.19%	0.32%	0.69%	0.63%	0.39%	1.21%	0.51%	1.26%	0.00%	0.00%	0.72%	2.04%	1.13%	2.07%	0.45%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2401	50	23	49	20	36	76	56	15	17	45	148	45	112	27	22	98	54	121	56	61	122	45	168	12	36	202	58	279	84	39	43	10	74	43	55					
		17.42%	11.66%	13.14%	16.90%	9.66%	16.07%	10.70%	12.36%	5.51%	10.83%	17.79%	17.47%	14.71%	22.67%	18.88%	13.33%	16.90%	17.42%	20.93%	10.57%	19.30%	22.89%	14.29%	23.05%	7.59%	13.95%	27.08%	14.80%	21.92%	18.63%	18.48%	15.41%	10.20%	27.82%	22.28%	12.39%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	131	4	1	2	1	4	2	2	0	0	2	16	1	3	1	1	9	2	8	1	3	5	5	6	1	10	7	7	9	6	0	1	0	4	2	5					
		0.95%	0.93%	0.57%	0.69%	0.48%	1.79%	0.28%	0.44%	0.00%	0.00%	0.79%	1.89%	0.33%	0.61%	0.70%	0.61%	1.55%	0.65%	1.38%	0.19%	0.95%	0.94%	1.59%	0.82%	0.63%	3.88%	0.94%	1.79%	0.71%	1.33%	0.00%	0.36%	0.00%	1.50%	1.04%	1.13%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6970	190	113	140	145	128	414	278	229	111	148	371	214	201	78	109	265	141	248	338	117	225	211	364	99	160	282	163	488	225	95	144	72	104	105	255					
		50.56%	44.29%	64.57%	48.28%	70.05%	57.14%	58.31%	61.37%	84.19%	70.70%	58.50%	43.80%	69.93%	40.69%	54.55%	66.06%	45.69%	45.48%	42.91%	63.77%	37.03%	42.21%	66.98%	49.93%	62.66%	62.02%	37.80%	41.58%	38.33%	49.89%	45.02%	51.61%	73.47%	39.10%	54.40%	57.43%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	52	0	0	0	1	0	1	1	0	2	2	1	0	1	0	1	4	2	3	0	4	1	0	2	1	1	3	6	6	1	1	2	0	3	1	1					
		0.38%	0.00%	0.00%	0.00%	0.48%	0.00%	0.14%	0.22%	0.00%	1.27%	0.79%	0.12%	0.00%	0.20%	0.00%	0.61%	0.69%	0.65%	0.52%	0.00%	1.27%	0.19%	0.00%	0.27%	0.63%	0.39%	0.40%	1.53%	0.47%	0.22%	0.47%	0.72%	0.00%	1.13%	0.52%	0.23%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
