Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Район Новокосино																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104					
		1.44%	1.60%	1.29%	1.57%	1.65%	1.07%	1.47%	1.42%	1.94%	0.57%	0.99%	1.71%	1.46%	1.81%	1.22%	1.78%	1.72%	1.36%	1.11%	1.37%	0.95%	1.45%	1.88%					
28	"11. ""Истинные патриоты России"""	32	1	1	1	0	0	0	1	0	0	0	0	0	2	3	0	2	0	4	15	0	1	1					
		0.09%	0.05%	0.06%	0.06%	0.0%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.18%	0.0%	0.11%	0.0%	0.31%	0.98%	0.0%	0.06%	0.06%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	321	13	13	17	13	7	16	13	14	16	16	14	20	24	14	17	7	15	16	8	20	12	16					
		0.96%	0.74%	0.84%	1.07%	0.82%	0.53%	1.12%	1.02%	0.97%	1.01%	1.05%	0.89%	1.22%	1.45%	0.85%	1.12%	0.40%	1.13%	1.27%	0.52%	1.36%	0.75%	1.03%					
30	"13. ""Демократическая партия России"""	31	1	2	1	1	0	3	2	4	2	0	0	2	0	4	0	4	1	1	0	0	2	1					
		0.09%	0.05%	0.12%	0.06%	0.06%	0.0%	0.21%	0.15%	0.27%	0.12%	0.0%	0.0%	0.12%	0.0%	0.24%	0.0%	0.23%	0.07%	0.07%	0.0%	0.0%	0.12%	0.06%					
31	"14. ""Великая Россия - Евразийский Союз"""	48	1	1	3	2	0	2	2	1	4	5	4	1	1	4	2	5	3	2	1	0	1	3					
		0.14%	0.05%	0.06%	0.18%	0.12%	0.0%	0.14%	0.15%	0.06%	0.25%	0.33%	0.25%	0.06%	0.06%	0.24%	0.13%	0.28%	0.22%	0.15%	0.06%	0.0%	0.06%	0.19%					
32	"15. ""Партия СЛОН"""	74	4	4	4	3	5	2	5	4	7	2	6	4	3	3	2	4	3	1	0	2	4	2					
		0.22%	0.22%	0.25%	0.25%	0.19%	0.38%	0.14%	0.39%	0.27%	0.44%	0.13%	0.38%	0.24%	0.18%	0.18%	0.13%	0.23%	0.22%	0.07%	0.0%	0.13%	0.25%	0.12%					
33	"16. ""Родина"" (народно-патриотический союз)"""	4795	271	186	223	199	160	251	203	167	208	234	233	234	247	230	235	223	196	172	213	240	233	237					
		14.35%	15.57%	12.05%	14.07%	12.65%	12.26%	17.65%	16.02%	11.58%	13.24%	15.48%	14.82%	14.27%	14.93%	14.05%	15.54%	12.84%	14.87%	13.67%	13.93%	16.42%	14.72%	15.36%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	34	2	1	2	4	2	1	3	1	1	2	3	1	1	1	1	1	4	1	0	1	1	0					
		0.10%	0.11%	0.06%	0.12%	0.25%	0.15%	0.07%	0.23%	0.06%	0.06%	0.13%	0.19%	0.06%	0.06%	0.06%	0.06%	0.05%	0.30%	0.07%	0.0%	0.06%	0.06%	0.0%					
35	"18. ""ЛДПР"""	2598	132	140	151	163	109	100	98	133	109	130	106	110	150	111	79	137	98	106	131	115	92	98					
		7.77%	7.58%	9.07%	9.53%	10.36%	8.35%	7.03%	7.73%	9.22%	6.94%	8.60%	6.74%	6.71%	9.06%	6.78%	5.22%	7.89%	7.43%	8.42%	8.56%	7.87%	5.81%	6.35%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	252	17	11	20	10	10	11	5	13	12	10	10	7	10	17	12	7	15	13	11	5	9	17					
		0.75%	0.97%	0.71%	1.26%	0.63%	0.76%	0.77%	0.39%	0.90%	0.76%	0.66%	0.63%	0.42%	0.60%	1.03%	0.79%	0.40%	1.13%	1.03%	0.71%	0.34%	0.56%	1.10%					
37	"20. ""Политическая партия ""Единая Россия"""	13014	666	647	607	616	496	520	503	596	595	540	598	624	649	617	622	692	510	538	576	544	657	601					
		38.96%	38.27%	41.93%	38.32%	39.18%	38.00%	36.56%	39.70%	41.33%	37.89%	35.73%	38.04%	38.07%	39.23%	37.71%	41.13%	39.86%	38.69%	42.76%	37.67%	37.23%	41.52%	38.97%					
38	"21. ""Российская Конституционно-демократическая партия"""	29	0	1	3	0	2	0	1	1	3	1	0	0	1	1	1	3	1	0	2	2	0	6					
		0.08%	0.0%	0.06%	0.18%	0.0%	0.15%	0.0%	0.07%	0.06%	0.19%	0.06%	0.0%	0.0%	0.06%	0.06%	0.06%	0.17%	0.07%	0.0%	0.13%	0.13%	0.0%	0.38%					
39	"22. ""Развитие предпринимательства"""	117	22	1	5	3	9	1	3	3	10	5	4	1	5	4	8	5	4	6	2	8	4	4					
		0.35%	1.26%	0.06%	0.31%	0.19%	0.68%	0.07%	0.23%	0.20%	0.63%	0.33%	0.25%	0.06%	0.30%	0.24%	0.52%	0.28%	0.30%	0.47%	0.13%	0.54%	0.25%	0.25%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2001	131	98	79	97	107	90	76	74	109	98	96	119	85	108	83	80	56	70	83	70	77	115					
		5.99%	7.52%	6.35%	4.98%	6.17%	8.19%	6.32%	5.99%	5.13%	6.94%	6.48%	6.10%	7.26%	5.13%	6.60%	5.48%	4.60%	4.24%	5.56%	5.42%	4.79%	4.86%	7.45%					
																													
41	Против всех	2270	114	132	98	121	87	92	84	110	110	124	100	108	118	97	102	101	82	90	129	86	97	88					
		6.79%	6.55%	8.55%	6.18%	7.69%	6.66%	6.46%	6.62%	7.62%	7.00%	8.20%	6.36%	6.58%	7.13%	5.92%	6.74%	5.81%	6.22%	7.15%	8.43%	5.88%	6.13%	5.70%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
