Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																										
Дата голосования: 07.12.2003 0:00:00																										
																										
Наименование Избирательной комиссии:    Захаровская																										
																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																										
																										
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	38	1	2	0	0	2	3	5	10	7	0	0	0	1	0	1	0	0	1	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	53	1	4	2	5	1	5	1	9	6	1	2	4	1	3	1	1	3	0	3					
14	Число погашенных открепительных удостоверений	142	4	8	10	5	3	17	5	20	13	5	5	5	4	10	4	5	5	9	5					
15	Число открепительных удостоверений выданных ТИК	4	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																										
18	"1. ""ЕДИНЕНИЕ"""	87	2	8	2	5	3	4	4	13	13	0	2	3	3	4	1	1	0	12	7					
		1.76%	1.94%	1.94%	0.85%	2.12%	2.94%	0.92%	2.15%	1.74%	2.06%	0.0%	1.51%	3.48%	1.87%	1.27%	0.74%	0.73%	0.0%	2.94%	2.31%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	175	2	11	5	7	1	7	6	27	35	3	4	1	1	17	1	4	7	32	4					
		3.54%	1.94%	2.66%	2.13%	2.97%	0.98%	1.61%	3.22%	3.63%	5.54%	3.15%	3.03%	1.16%	0.62%	5.41%	0.74%	2.94%	8.13%	7.84%	1.32%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	512	5	37	44	22	12	70	11	88	50	10	8	13	10	26	11	22	7	31	35					
		10.37%	4.85%	8.98%	18.80%	9.36%	11.76%	16.12%	5.91%	11.84%	7.92%	10.52%	6.06%	15.11%	6.25%	8.28%	8.20%	16.17%	8.13%	7.59%	11.55%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	69	2	8	5	1	3	5	1	8	10	1	1	1	2	10	0	1	0	6	4					
		1.39%	1.94%	1.94%	2.13%	0.42%	2.94%	1.15%	0.53%	1.07%	1.58%	1.05%	0.75%	1.16%	1.25%	3.18%	0.0%	0.73%	0.0%	1.47%	1.32%					
22	"5. ""За Русь Святую"""	25	0	2	1	0	0	0	2	2	5	1	2	0	0	1	1	1	0	2	5					
		0.50%	0.0%	0.48%	0.42%	0.0%	0.0%	0.0%	1.07%	0.26%	0.79%	1.05%	1.51%	0.0%	0.0%	0.31%	0.74%	0.73%	0.0%	0.49%	1.65%					
23	"6. ""Объединенная Российская партия ""Русь"""	17	0	3	1	2	0	7	0	1	0	0	0	0	0	2	0	0	0	0	1					
		0.34%	0.0%	0.72%	0.42%	0.85%	0.0%	1.61%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	0.33%					
24	"7. ""Новый курс - Автомобильная Россия"""	33	2	4	0	5	0	1	2	3	4	0	0	1	0	2	2	0	0	5	2					
		0.66%	1.94%	0.97%	0.0%	2.12%	0.0%	0.23%	1.07%	0.40%	0.63%	0.0%	0.0%	1.16%	0.0%	0.63%	1.49%	0.0%	0.0%	1.22%	0.66%					
25	"8. ""Народно-республиканская партия России"""	9	0	1	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	4					
		0.18%	0.0%	0.24%	0.0%	0.0%	0.0%	0.23%	0.0%	0.13%	0.15%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	1.32%					
26	"9. ""Российская экологическая партия ""Зеленые"""	14	0	4	1	0	1	0	0	0	4	1	0	1	0	0	0	0	2	0	0					
		0.28%	0.0%	0.97%	0.42%	0.0%	0.98%	0.0%	0.0%	0.0%	0.63%	1.05%	0.0%	1.16%	0.0%	0.0%	0.0%	0.0%	2.32%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	347	4	24	27	22	4	38	18	28	49	10	13	8	14	29	7	15	5	26	6					
		7.03%	3.88%	5.82%	11.53%	9.36%	3.92%	8.75%	9.67%	3.76%	7.76%	10.52%	9.84%	9.30%	8.75%	9.23%	5.22%	11.02%	5.81%	6.37%	1.98%					
28	"11. ""Истинные патриоты России"""	54	0	1	15	0	0	1	2	2	1	0	11	3	10	4	1	0	0	0	3					
		1.09%	0.0%	0.24%	6.41%	0.0%	0.0%	0.23%	1.07%	0.26%	0.15%	0.0%	8.33%	3.48%	6.25%	1.27%	0.74%	0.0%	0.0%	0.0%	0.99%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	52	0	3	2	7	1	4	0	13	5	0	0	1	2	2	1	0	2	2	7					
		1.05%	0.0%	0.72%	0.85%	2.97%	0.98%	0.92%	0.0%	1.74%	0.79%	0.0%	0.0%	1.16%	1.25%	0.63%	0.74%	0.0%	2.32%	0.49%	2.31%					
30	"13. ""Демократическая партия России"""	14	1	2	0	1	1	1	1	1	0	0	2	0	1	1	0	0	0	1	1					
		0.28%	0.97%	0.48%	0.0%	0.42%	0.98%	0.23%	0.53%	0.13%	0.0%	0.0%	1.51%	0.0%	0.62%	0.31%	0.0%	0.0%	0.0%	0.24%	0.33%					
31	"14. ""Великая Россия - Евразийский Союз"""	11	1	1	0	0	0	1	0	3	1	0	0	1	0	0	2	0	1	0	0					
		0.22%	0.97%	0.24%	0.0%	0.0%	0.0%	0.23%	0.0%	0.40%	0.15%	0.0%	0.0%	1.16%	0.0%	0.0%	1.49%	0.0%	1.16%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	5	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0					
		0.10%	0.0%	0.24%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	233	6	17	6	20	2	28	10	35	23	4	6	2	8	14	4	3	7	20	18					
		4.72%	5.82%	4.12%	2.56%	8.51%	1.96%	6.45%	5.37%	4.71%	3.64%	4.21%	4.54%	2.32%	5.0%	4.45%	2.98%	2.20%	8.13%	4.90%	5.94%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	21	0	2	1	1	1	0	0	4	1	0	2	1	2	1	2	0	0	2	1					
		0.42%	0.0%	0.48%	0.42%	0.42%	0.98%	0.0%	0.0%	0.53%	0.15%	0.0%	1.51%	1.16%	1.25%	0.31%	1.49%	0.0%	0.0%	0.49%	0.33%					
35	"18. ""ЛДПР"""	682	10	38	35	46	18	73	18	107	105	22	8	11	15	34	15	16	5	43	63					
		13.82%	9.70%	9.22%	14.95%	19.57%	17.64%	16.82%	9.67%	14.40%	16.64%	23.15%	6.06%	12.79%	9.37%	10.82%	11.19%	11.76%	5.81%	10.53%	20.79%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	68	1	7	3	2	0	8	3	7	12	0	0	0	1	4	6	1	0	9	4					
		1.37%	0.97%	1.69%	1.28%	0.85%	0.0%	1.84%	1.61%	0.94%	1.90%	0.0%	0.0%	0.0%	0.62%	1.27%	4.47%	0.73%	0.0%	2.20%	1.32%					
37	"20. ""Политическая партия ""Единая Россия"""	1275	33	91	26	55	33	79	75	205	163	18	51	13	43	88	52	30	21	120	79					
		25.84%	32.03%	22.08%	11.11%	23.40%	32.35%	18.20%	40.32%	27.59%	25.83%	18.94%	38.63%	15.11%	26.87%	28.02%	38.80%	22.05%	24.41%	29.41%	26.07%					
38	"21. ""Российская Конституционно-демократическая партия"""	8	0	2	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	2	1					
		0.16%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.49%	0.33%					
39	"22. ""Развитие предпринимательства"""	6	0	0	0	2	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0					
		0.12%	0.0%	0.0%	0.0%	0.85%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.31%	0.0%	0.0%	1.16%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	826	22	100	47	24	13	71	21	128	96	12	20	17	40	53	26	36	14	61	25					
		16.74%	21.35%	24.27%	20.08%	10.21%	12.74%	16.35%	11.29%	17.22%	15.21%	12.63%	15.15%	19.76%	25.0%	16.87%	19.40%	26.47%	16.27%	14.95%	8.25%					
																										
41	Против всех	264	8	32	9	11	7	24	11	47	30	10	0	5	4	14	1	4	7	21	19					
		5.35%	7.76%	7.76%	3.84%	4.68%	6.86%	5.52%	5.91%	6.32%	4.75%	10.52%	0.0%	5.81%	2.5%	4.45%	0.74%	2.94%	8.13%	5.14%	6.27%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
