Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																									
Дата голосования: 07.12.2003 0:00:00																																									
																																									
Наименование Избирательной комиссии:    Шумерлинская																																									
																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																									
																																									
		Сумма	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	103	6	3	3	2	2	3	6	2	2	4	5	3	2	7	1	1	3	0	3	3	3	2	3	2	2	1	0	0	8	4	4	3	1	9					
14	Число погашенных открепительных удостоверений	189	14	7	6	6	7	6	5	7	5	2	4	4	7	12	6	5	8	4	6	5	1	5	5	4	5	4	9	3	5	4	2	4	0	12					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
18	"1. ""ЕДИНЕНИЕ"""	120	1	0	3	4	2	6	0	2	2	7	2	0	0	5	3	2	10	2	4	1	4	0	11	3	1	1	3	3	2	5	8	2	5	16					
		1.78%	0.33%	0.0%	1.07%	2.68%	1.58%	3.20%	0.0%	2.15%	3.27%	3.05%	2.38%	0.0%	0.0%	1.36%	1.97%	2.43%	2.66%	1.63%	2.68%	0.68%	0.86%	0.0%	5.44%	1.02%	0.71%	0.51%	1.12%	1.75%	1.43%	2.18%	2.70%	1.69%	4.13%	2.79%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	52	2	0	3	1	1	0	1	0	0	0	0	0	2	3	0	1	4	1	0	1	2	0	1	1	2	2	1	0	1	2	2	4	5	9					
		0.77%	0.66%	0.0%	1.07%	0.67%	0.79%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	3.33%	0.82%	0.0%	1.21%	1.06%	0.81%	0.0%	0.68%	0.43%	0.0%	0.49%	0.34%	1.42%	1.03%	0.37%	0.0%	0.71%	0.87%	0.67%	3.38%	4.13%	1.57%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	104	10	0	2	3	3	1	10	0	1	3	2	0	4	3	0	1	4	3	3	1	8	0	4	7	3	4	1	2	3	1	5	4	2	6					
		1.54%	3.30%	0.0%	0.71%	2.01%	2.38%	0.53%	5.20%	0.0%	1.63%	1.31%	2.38%	0.0%	6.66%	0.82%	0.0%	1.21%	1.06%	2.45%	2.01%	0.68%	1.72%	0.0%	1.98%	2.38%	2.14%	2.06%	0.37%	1.16%	2.15%	0.43%	1.68%	3.38%	1.65%	1.04%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	162	11	2	2	2	4	3	6	1	1	2	1	3	2	6	3	1	6	7	2	1	6	1	5	12	10	4	1	5	1	8	3	3	6	31					
		2.40%	3.63%	1.98%	0.71%	1.34%	3.17%	1.60%	3.12%	1.07%	1.63%	0.87%	1.19%	2.75%	3.33%	1.64%	1.97%	1.21%	1.6%	5.73%	1.34%	0.68%	1.29%	0.62%	2.47%	4.08%	7.14%	2.06%	0.37%	2.92%	0.71%	3.49%	1.01%	2.54%	4.95%	5.41%					
22	"5. ""За Русь Святую"""	28	4	0	3	2	0	0	0	0	0	2	0	1	0	1	1	0	2	0	0	1	0	1	0	3	0	0	0	5	1	0	0	0	1	0					
		0.41%	1.32%	0.0%	1.07%	1.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.87%	0.0%	0.91%	0.0%	0.27%	0.65%	0.0%	0.53%	0.0%	0.0%	0.68%	0.0%	0.62%	0.0%	1.02%	0.0%	0.0%	0.0%	2.92%	0.71%	0.0%	0.0%	0.0%	0.82%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	25	0	0	1	1	1	0	1	2	0	4	0	1	0	1	0	0	2	2	0	0	3	0	1	1	0	0	0	0	0	0	0	2	1	1					
		0.37%	0.0%	0.0%	0.35%	0.67%	0.79%	0.0%	0.52%	2.15%	0.0%	1.74%	0.0%	0.91%	0.0%	0.27%	0.0%	0.0%	0.53%	1.63%	0.0%	0.0%	0.64%	0.0%	0.49%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.69%	0.82%	0.17%					
24	"7. ""Новый курс - Автомобильная Россия"""	25	1	0	0	0	0	0	0	0	0	0	1	0	0	3	0	2	2	0	0	0	1	0	1	1	1	0	1	1	0	1	1	2	4	2					
		0.37%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.19%	0.0%	0.0%	0.82%	0.0%	2.43%	0.53%	0.0%	0.0%	0.0%	0.21%	0.0%	0.49%	0.34%	0.71%	0.0%	0.37%	0.58%	0.0%	0.43%	0.33%	1.69%	3.30%	0.34%					
25	"8. ""Народно-республиканская партия России"""	20	2	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	2	1	1	0	3	0	0	1	0	0	1	2	0	1	0	0	0	1					
		0.29%	0.66%	0.0%	0.35%	0.67%	0.0%	0.53%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.53%	0.81%	0.67%	0.0%	0.64%	0.0%	0.0%	0.34%	0.0%	0.0%	0.37%	1.16%	0.0%	0.43%	0.0%	0.0%	0.0%	0.17%					
26	"9. ""Российская экологическая партия ""Зеленые"""	19	1	0	2	1	0	0	1	0	0	1	0	1	0	0	0	1	2	1	0	0	1	0	3	0	1	1	0	0	1	1	0	0	0	0					
		0.28%	0.33%	0.0%	0.71%	0.67%	0.0%	0.0%	0.52%	0.0%	0.0%	0.43%	0.0%	0.91%	0.0%	0.0%	0.0%	1.21%	0.53%	0.81%	0.0%	0.0%	0.21%	0.0%	1.48%	0.0%	0.71%	0.51%	0.0%	0.0%	0.71%	0.43%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	401	17	0	6	20	0	1	3	2	0	11	2	3	2	14	7	6	33	14	6	27	39	6	24	39	16	15	10	10	5	13	21	5	7	17					
		5.95%	5.61%	0.0%	2.15%	13.42%	0.0%	0.53%	1.56%	2.15%	0.0%	4.80%	2.38%	2.75%	3.33%	3.83%	4.60%	7.31%	8.8%	11.47%	4.02%	18.36%	8.38%	3.75%	11.88%	13.26%	11.42%	7.73%	3.75%	5.84%	3.59%	5.67%	7.09%	4.23%	5.78%	2.97%					
28	"11. ""Истинные патриоты России"""	5	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0					
		0.07%	0.0%	0.0%	0.0%	0.67%	0.79%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	69	1	0	1	3	1	0	22	4	0	2	2	1	0	1	0	0	3	0	1	1	3	0	0	1	2	1	3	2	1	1	6	0	1	5					
		1.02%	0.33%	0.0%	0.35%	2.01%	0.79%	0.0%	11.45%	4.30%	0.0%	0.87%	2.38%	0.91%	0.0%	0.27%	0.0%	0.0%	0.8%	0.0%	0.67%	0.68%	0.64%	0.0%	0.0%	0.34%	1.42%	0.51%	1.12%	1.16%	0.71%	0.43%	2.02%	0.0%	0.82%	0.87%					
30	"13. ""Демократическая партия России"""	12	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	1	0	1	0	3					
		0.17%	0.33%	0.0%	0.0%	0.67%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.68%	0.21%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.43%	0.0%	0.84%	0.0%	0.52%					
31	"14. ""Великая Россия - Евразийский Союз"""	16	2	0	2	1	2	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	0	1					
		0.23%	0.66%	0.0%	0.71%	0.67%	1.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.66%	0.27%	0.65%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.49%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.33%	0.84%	0.0%	0.17%					
32	"15. ""Партия СЛОН"""	10	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	2	0	0	1	0	0	0					
		0.14%	0.0%	0.99%	0.0%	0.0%	0.0%	0.0%	1.04%	0.0%	0.0%	0.0%	0.0%	0.91%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.49%	0.0%	0.0%	0.51%	0.0%	1.16%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	226	11	1	9	5	2	9	18	5	3	10	5	13	1	9	5	1	12	0	1	5	14	3	6	19	3	4	0	3	2	11	2	5	1	28					
		3.35%	3.63%	0.99%	3.22%	3.35%	1.58%	4.81%	9.37%	5.37%	4.91%	4.36%	5.95%	11.92%	1.66%	2.46%	3.28%	1.21%	3.2%	0.0%	0.67%	3.40%	3.01%	1.87%	2.97%	6.46%	2.14%	2.06%	0.0%	1.75%	1.43%	4.80%	0.67%	4.23%	0.82%	4.89%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	40	3	0	1	1	1	2	0	0	0	1	1	1	3	0	3	0	2	0	0	1	1	1	2	3	0	2	2	2	0	1	2	1	1	2					
		0.59%	0.99%	0.0%	0.35%	0.67%	0.79%	1.06%	0.0%	0.0%	0.0%	0.43%	1.19%	0.91%	5.0%	0.0%	1.97%	0.0%	0.53%	0.0%	0.0%	0.68%	0.21%	0.62%	0.99%	1.02%	0.0%	1.03%	0.75%	1.16%	0.0%	0.43%	0.67%	0.84%	0.82%	0.34%					
35	"18. ""ЛДПР"""	375	21	2	16	19	8	5	13	7	2	4	18	6	4	17	8	9	11	0	6	1	21	10	9	15	8	12	13	9	7	13	34	8	6	33					
		5.57%	6.93%	1.98%	5.73%	12.75%	6.34%	2.67%	6.77%	7.52%	3.27%	1.74%	21.42%	5.50%	6.66%	4.65%	5.26%	10.97%	2.93%	0.0%	4.02%	0.68%	4.51%	6.25%	4.45%	5.10%	5.71%	6.18%	4.88%	5.26%	5.03%	5.67%	11.48%	6.77%	4.95%	5.76%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	92	6	1	7	4	3	3	2	1	1	2	1	0	0	7	1	0	4	1	4	1	4	2	2	5	2	5	1	2	7	4	4	0	1	4					
		1.36%	1.98%	0.99%	2.50%	2.68%	2.38%	1.60%	1.04%	1.07%	1.63%	0.87%	1.19%	0.0%	0.0%	1.91%	0.65%	0.0%	1.06%	0.81%	2.68%	0.68%	0.86%	1.25%	0.99%	1.70%	1.42%	2.57%	0.37%	1.16%	5.03%	1.74%	1.35%	0.0%	0.82%	0.69%					
37	"20. ""Политическая партия ""Единая Россия"""	2972	129	66	111	25	76	115	66	27	35	95	37	49	29	205	89	39	139	55	99	31	138	89	62	120	61	94	184	78	73	92	118	54	39	253					
		44.14%	42.57%	65.34%	39.78%	16.77%	60.31%	61.49%	34.37%	29.03%	57.37%	41.48%	44.04%	44.95%	48.33%	56.16%	58.55%	47.56%	37.06%	45.08%	66.44%	21.08%	29.67%	55.62%	30.69%	40.81%	43.57%	48.45%	69.17%	45.61%	52.51%	40.17%	39.86%	45.76%	32.23%	44.23%					
38	"21. ""Российская Конституционно-демократическая партия"""	19	3	0	2	0	0	0	0	0	0	1	0	0	0	5	1	1	1	0	0	1	1	0	0	0	0	1	0	0	0	1	0	1	0	0					
		0.28%	0.99%	0.0%	0.71%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	1.36%	0.65%	1.21%	0.26%	0.0%	0.0%	0.68%	0.21%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.43%	0.0%	0.84%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	30	2	0	4	0	0	0	0	2	0	1	0	0	0	2	0	0	0	0	0	3	4	0	0	0	0	2	1	0	1	1	1	1	0	5					
		0.44%	0.66%	0.0%	1.43%	0.0%	0.0%	0.0%	0.0%	2.15%	0.0%	0.43%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	2.04%	0.86%	0.0%	0.0%	0.0%	0.0%	1.03%	0.37%	0.0%	0.71%	0.43%	0.33%	0.84%	0.0%	0.87%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1380	51	24	82	31	15	32	15	20	13	62	8	14	9	59	11	15	102	31	15	60	176	38	43	53	21	27	36	20	28	59	62	21	27	100					
		20.49%	16.83%	23.76%	29.39%	20.80%	11.90%	17.11%	7.81%	21.50%	21.31%	27.07%	9.52%	12.84%	15.0%	16.16%	7.23%	18.29%	27.2%	25.40%	10.06%	40.81%	37.84%	23.75%	21.28%	18.02%	14.99%	13.91%	13.53%	11.69%	20.14%	25.76%	20.94%	17.79%	22.31%	17.48%					
																																									
41	Против всех	118	5	4	3	4	2	2	9	3	2	1	2	4	0	3	2	1	3	1	0	3	8	4	3	3	1	5	6	2	2	2	10	2	1	15					
		1.75%	1.65%	3.96%	1.07%	2.68%	1.58%	1.06%	4.68%	3.22%	3.27%	0.43%	2.38%	3.66%	0.0%	0.82%	1.31%	1.21%	0.8%	0.81%	0.0%	2.04%	1.72%	2.5%	1.48%	1.02%	0.71%	2.57%	2.25%	1.16%	1.43%	0.87%	3.37%	1.69%	0.82%	2.62%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
