Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																	
Дата голосования: 04.12.2011																																																	
																																																	
Наименование Избирательной комиссии:    Ярцевская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807					
14	Число погашенных неиспользованных открепительных удостоверений	153	2	2	1	4	2	6	6	2	13	8	3	4	3	2	2	6	3	3	2	2	2	7	9	3	3	2	2	1	2	5	8	2	3	5	4	0	8	0	1	8	0	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	14	1	0	1	0	0	1	1	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																	
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3483	92	79	88	126	133	101	103	58	184	220	130	146	30	25	124	146	58	177	182	65	46	58	47	144	140	94	96	83	22	26	27	76	15	11	35	81	35	42	29	32	18	59					
		17.57%	16.79%	17.36%	15.15%	17.52%	19.11%	18.04%	16.61%	15.80%	18.53%	20.93%	18.87%	20.51%	7.48%	18.80%	19.11%	20.65%	18.30%	20.92%	21.49%	14.19%	20.00%	23.77%	14.78%	19.57%	19.28%	16.55%	19.75%	21.39%	13.66%	20.00%	10.84%	13.43%	10.87%	11.00%	20.96%	16.27%	12.20%	17.43%	11.69%	8.47%	9.23%	14.15%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2805	85	75	94	116	98	80	89	34	167	152	88	102	31	25	94	109	52	104	106	76	26	55	36	125	76	92	58	42	25	18	38	80	10	10	26	57	60	48	36	20	28	62					
		14.15%	15.51%	16.48%	16.18%	16.13%	14.08%	14.29%	14.35%	9.26%	16.82%	14.46%	12.77%	14.33%	7.73%	18.80%	14.48%	15.42%	16.40%	12.29%	12.51%	16.59%	11.30%	22.54%	11.32%	16.98%	10.47%	16.20%	11.93%	10.82%	15.53%	13.85%	15.26%	14.13%	7.25%	10.00%	15.57%	11.45%	20.91%	19.92%	14.52%	5.29%	14.36%	14.87%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	220	6	5	4	6	3	5	12	7	17	14	10	4	9	3	9	8	8	8	5	8	4	1	3	8	9	6	7	4	2	0	3	4	0	1	0	6	2	3	2	3	0	1					
		1.11%	1.09%	1.10%	0.69%	0.83%	0.43%	0.89%	1.94%	1.91%	1.71%	1.33%	1.45%	0.56%	2.24%	2.26%	1.39%	1.13%	2.52%	0.95%	0.59%	1.75%	1.74%	0.41%	0.94%	1.09%	1.24%	1.06%	1.44%	1.03%	1.24%	0.00%	1.20%	0.71%	0.00%	1.00%	0.00%	1.20%	0.70%	1.24%	0.81%	0.79%	0.00%	0.24%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5478	177	118	188	205	224	160	171	115	273	316	193	219	51	29	199	189	84	241	265	134	62	67	87	220	250	188	144	108	46	21	36	173	30	35	26	133	46	39	46	38	49	83					
		27.64%	32.30%	25.93%	32.36%	28.51%	32.18%	28.57%	27.58%	31.34%	27.49%	30.07%	28.01%	30.76%	12.72%	21.80%	30.66%	26.73%	26.50%	28.49%	31.29%	29.26%	26.96%	27.46%	27.36%	29.89%	34.44%	33.10%	29.63%	27.84%	28.57%	16.15%	14.46%	30.57%	21.74%	35.00%	15.57%	26.71%	16.03%	16.18%	18.55%	10.05%	25.13%	19.90%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	605	20	15	18	23	16	16	17	15	26	38	31	31	13	1	15	30	13	36	30	12	10	11	6	21	26	18	14	6	5	0	3	12	12	3	1	16	6	7	6	3	1	2					
		3.05%	3.65%	3.30%	3.10%	3.20%	2.30%	2.86%	2.74%	4.09%	2.62%	3.62%	4.50%	4.35%	3.24%	0.75%	2.31%	4.24%	4.10%	4.26%	3.54%	2.62%	4.35%	4.51%	1.89%	2.85%	3.58%	3.17%	2.88%	1.55%	3.11%	0.00%	1.20%	2.12%	8.70%	3.00%	0.60%	3.21%	2.09%	2.90%	2.42%	0.79%	0.51%	0.48%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6857	158	154	180	230	211	189	219	133	297	290	220	194	241	46	195	212	100	265	247	152	80	50	135	210	209	156	156	134	59	62	139	216	69	35	77	197	135	99	125	281	97	203					
		34.60%	28.83%	33.85%	30.98%	31.99%	30.32%	33.75%	35.32%	36.24%	29.91%	27.59%	31.93%	27.25%	60.10%	34.59%	30.05%	29.99%	31.55%	31.32%	29.16%	33.19%	34.78%	20.49%	42.45%	28.53%	28.79%	27.46%	32.10%	34.54%	36.65%	47.69%	55.82%	38.16%	50.00%	35.00%	46.11%	39.56%	47.04%	41.08%	50.40%	74.34%	49.74%	48.68%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	98	1	5	1	1	2	4	2	0	7	5	10	6	2	1	2	6	1	4	4	0	0	0	0	3	5	2	4	4	2	0	3	1	2	4	0	1	1	0	1	0	0	1					
		0.49%	0.18%	1.10%	0.17%	0.14%	0.29%	0.71%	0.32%	0.00%	0.70%	0.48%	1.45%	0.84%	0.50%	0.75%	0.31%	0.85%	0.32%	0.47%	0.47%	0.00%	0.00%	0.00%	0.00%	0.41%	0.69%	0.35%	0.82%	1.03%	1.24%	0.00%	1.20%	0.18%	1.45%	4.00%	0.00%	0.20%	0.35%	0.00%	0.40%	0.00%	0.00%	0.24%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
