Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																
Дата голосования: 02.12.2007																																																
																																																
Наименование Избирательной комиссии:    Ярцевская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	10	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
18	1.Политическая партия «Аграрная партия России»	595	21	13	17	32	26	14	32	8	20	17	18	16	9	3	12	18	6	25	22	9	7	3	9	15	22	23	24	16	8	13	29	12	6	7	16	7	10	10	4	7	9					
		2.49%	3.32%	2.20%	2.33%	3.73%	2.86%	2.45%	3.11%	1.66%	1.85%	1.40%	2.14%	1.81%	2.21%	1.79%	1.41%	2.04%	1.25%	2.37%	2.08%	1.46%	2.46%	1.01%	2.74%	1.70%	2.52%	3.17%	4.11%	2.62%	3.04%	5.37%	4.41%	11.11%	4.38%	3.68%	2.90%	2.79%	4.37%	4.13%	0.93%	2.62%	1.97%					
19	2.Всероссийская политическая партия «Гражданская Сила»	165	10	8	6	3	4	2	8	5	13	10	12	10	0	1	7	7	2	7	5	0	0	3	2	10	7	3	1	7	0	0	3	0	0	3	3	0	0	0	2	0	1					
		0.69%	1.58%	1.35%	0.82%	0.35%	0.44%	0.35%	0.78%	1.04%	1.20%	0.83%	1.43%	1.13%	0.00%	0.60%	0.82%	0.79%	0.42%	0.66%	0.47%	0.00%	0.00%	1.01%	0.61%	1.14%	0.80%	0.41%	0.17%	1.15%	0.00%	0.00%	0.46%	0.00%	0.00%	1.58%	0.54%	0.00%	0.00%	0.00%	0.47%	0.00%	0.22%					
20	3.Политическая партия «Демократическая партия России»	33	0	0	1	1	3	3	0	0	2	3	0	0	2	0	2	2	0	0	0	1	0	0	0	4	1	1	1	0	1	0	0	0	2	0	0	0	0	0	0	0	3					
		0.14%	0.00%	0.00%	0.14%	0.12%	0.33%	0.53%	0.00%	0.00%	0.19%	0.25%	0.00%	0.00%	0.49%	0.00%	0.24%	0.23%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.45%	0.11%	0.14%	0.17%	0.00%	0.38%	0.00%	0.00%	0.00%	1.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.66%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3940	115	105	125	187	226	90	178	62	150	207	147	129	57	10	154	138	50	173	210	68	34	30	62	135	238	168	118	91	37	20	104	5	30	18	80	22	14	18	24	43	68					
		16.46%	18.17%	17.74%	17.15%	21.77%	24.84%	15.76%	17.30%	12.89%	13.89%	17.11%	17.50%	14.56%	14.00%	5.95%	18.14%	15.65%	10.44%	16.43%	19.85%	11.00%	11.93%	10.07%	18.90%	15.32%	27.26%	23.14%	20.21%	14.89%	14.07%	8.26%	15.81%	4.63%	21.90%	9.47%	14.49%	8.76%	6.11%	7.44%	5.61%	16.10%	14.91%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	135	1	7	5	7	7	3	10	4	9	8	11	2	1	1	6	6	1	2	0	2	3	0	2	6	7	8	4	1	3	0	2	0	0	0	1	1	3	0	1	0	0					
		0.56%	0.16%	1.18%	0.69%	0.81%	0.77%	0.53%	0.97%	0.83%	0.83%	0.66%	1.31%	0.23%	0.25%	0.60%	0.71%	0.68%	0.21%	0.19%	0.00%	0.32%	1.05%	0.00%	0.61%	0.68%	0.80%	1.10%	0.68%	0.16%	1.14%	0.00%	0.30%	0.00%	0.00%	0.00%	0.18%	0.40%	1.31%	0.00%	0.23%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	44	1	2	1	3	1	3	3	0	1	1	2	0	2	0	3	3	0	5	1	0	1	2	0	1	3	0	1	0	1	0	0	1	0	0	1	0	0	0	0	1	0					
		0.18%	0.16%	0.34%	0.14%	0.35%	0.11%	0.53%	0.29%	0.00%	0.09%	0.08%	0.24%	0.00%	0.49%	0.00%	0.35%	0.34%	0.00%	0.47%	0.09%	0.00%	0.35%	0.67%	0.00%	0.11%	0.34%	0.00%	0.17%	0.00%	0.38%	0.00%	0.00%	0.93%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2295	70	60	77	85	82	65	95	46	109	129	79	93	23	10	67	85	33	107	93	71	33	51	24	93	77	91	42	57	27	15	71	12	7	23	33	22	28	21	25	12	52					
		9.59%	11.06%	10.14%	10.56%	9.90%	9.01%	11.38%	9.23%	9.56%	10.09%	10.66%	9.40%	10.50%	5.65%	5.95%	7.89%	9.64%	6.89%	10.16%	8.79%	11.49%	11.58%	17.11%	7.32%	10.56%	8.82%	12.53%	7.19%	9.33%	10.27%	6.20%	10.79%	11.11%	5.11%	12.11%	5.98%	8.76%	12.23%	8.68%	5.84%	4.49%	11.40%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2233	73	49	57	88	97	56	82	50	91	99	70	91	18	18	96	90	38	103	96	69	13	43	21	114	82	69	65	100	19	12	48	14	15	8	63	10	20	16	25	14	31					
		9.33%	11.53%	8.28%	7.82%	10.24%	10.66%	9.81%	7.97%	10.40%	8.43%	8.18%	8.33%	10.27%	4.42%	10.71%	11.31%	10.20%	7.93%	9.78%	9.07%	11.17%	4.56%	14.43%	6.40%	12.94%	9.39%	9.50%	11.13%	16.37%	7.22%	4.96%	7.29%	12.96%	10.95%	4.21%	11.41%	3.98%	8.73%	6.61%	5.84%	5.24%	6.80%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	257	1	15	9	15	11	4	4	5	9	21	8	12	4	2	6	8	3	15	7	8	4	2	1	9	12	7	5	4	2	6	5	0	1	2	7	2	0	5	7	1	8					
		1.07%	0.16%	2.53%	1.23%	1.75%	1.21%	0.70%	0.39%	1.04%	0.83%	1.74%	0.95%	1.35%	0.98%	1.19%	0.71%	0.91%	0.63%	1.42%	0.66%	1.29%	1.40%	0.67%	0.30%	1.02%	1.37%	0.96%	0.86%	0.65%	0.76%	2.48%	0.76%	0.00%	0.73%	1.05%	1.27%	0.80%	0.00%	2.07%	1.64%	0.37%	1.75%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13676	321	320	422	408	436	321	593	285	662	689	459	501	264	119	473	494	331	595	603	384	186	155	204	475	400	338	310	324	154	167	390	63	72	127	338	185	150	168	334	181	275					
		57.12%	50.71%	54.05%	57.89%	47.50%	47.91%	56.22%	57.63%	59.25%	61.30%	56.94%	54.64%	56.55%	64.86%	70.83%	55.71%	56.01%	69.10%	56.51%	56.99%	62.14%	65.26%	52.01%	62.20%	53.92%	45.82%	46.56%	53.08%	53.03%	58.56%	69.01%	59.27%	58.33%	52.55%	66.84%	61.23%	73.71%	65.50%	69.42%	78.04%	67.79%	60.31%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	221	5	5	3	7	8	3	9	3	8	19	23	15	7	1	7	17	3	4	6	1	4	4	1	8	14	6	6	1	0	1	1	0	2	0	5	1	2	3	4	2	2					
		0.92%	0.79%	0.84%	0.41%	0.81%	0.88%	0.53%	0.87%	0.62%	0.74%	1.57%	2.74%	1.69%	1.72%	0.60%	0.82%	1.93%	0.63%	0.38%	0.57%	0.16%	1.40%	1.34%	0.30%	0.91%	1.60%	0.83%	1.03%	0.16%	0.00%	0.41%	0.15%	0.00%	1.46%	0.00%	0.91%	0.40%	0.87%	1.24%	0.93%	0.75%	0.44%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
