Выборы Президента Российской Федерации																																		
																																		
Наименование Избирательной комиссии:    район Сокольники																																		
																																		
Итоги голосования 																																		
																																		
		Сумма	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №3104	УИК №3105	УИК №3106	УИК №3107	УИК №3108	УИК №3109	УИК №3110	УИК №3111	УИК №3113	УИК №3114					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	539	29	35	25	15	25	26	28	45	19	27	18	27	16	18	11	32	10	9	0	47	9	11	15	34	0	0	8					
14	Число неиспользованных открепительных удостоверений	417	40	2	25	25	16	31	36	22	10	12	29	22	19	28	26	32	37	0	0	0	0	0	0	5	0	0	0					
15	"Число открепительных удостоверений, выданных в ТИК"	3	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																		
18	. Глазьев Сергей Юрьевич	1697	42	167	81	90	101	88	130	107	73	98	97	98	71	80	93	49	58	11	8	52	3	11	17	10	24	11	27					
		6.92%	4.80%	10.80%	6.18%	8.65%	7.62%	9.17%	8.16%	8.32%	7.72%	7.37%	8.48%	7.76%	5.61%	6.14%	8.55%	5.43%	7.46%	4.66%	7.55%	6.15%	3.23%	6.15%	8.37%	5.08%	5.53%	0.98%	2.32%					
19	. Малышкин Олег Александрович	358	9	12	16	15	11	12	19	11	9	18	7	19	4	23	8	11	10	3	1	8	1	2	3	3	26	48	49					
		1.46%	1.03%	0.78%	1.22%	1.44%	0.83%	1.25%	1.19%	0.86%	0.95%	1.35%	0.61%	1.50%	0.32%	1.77%	0.74%	1.22%	1.29%	1.27%	0.94%	0.95%	1.08%	1.12%	1.48%	1.52%	5.99%	4.30%	4.21%					
20	. Миронов Сергей Михайлович	145	7	8	7	6	9	1	7	4	7	6	3	7	12	4	8	5	6	2	0	3	0	1	1	2	6	12	11					
		0.59%	0.80%	0.52%	0.53%	0.58%	0.68%	0.10%	0.44%	0.31%	0.74%	0.45%	0.26%	0.55%	0.95%	0.31%	0.74%	0.55%	0.77%	0.85%	0.00%	0.35%	0.00%	0.56%	0.49%	1.02%	1.38%	1.07%	0.95%					
21	. Путин Владимир Владимирович	15236	588	938	818	665	770	554	938	752	603	839	710	750	836	843	715	579	518	172	72	607	71	131	124	131	305	571	636					
		62.11%	67.20%	60.63%	62.40%	63.94%	58.07%	57.71%	58.85%	58.48%	63.74%	63.08%	62.06%	59.38%	66.09%	64.75%	65.72%	64.19%	66.67%	72.88%	67.92%	71.75%	76.34%	73.18%	61.08%	66.50%	70.28%	51.12%	54.64%					
22	. Хакамада Ирина Муцуовна	2472	97	146	127	90	201	142	182	144	106	159	99	180	113	117	102	88	83	10	9	28	8	7	9	4	25	88	108					
		10.08%	11.09%	9.44%	9.69%	8.65%	15.16%	14.79%	11.42%	11.20%	11.21%	11.95%	8.65%	14.25%	8.93%	8.99%	9.38%	9.76%	10.68%	4.24%	8.49%	3.31%	8.60%	3.91%	4.43%	2.03%	5.76%	7.88%	9.28%					
23	. Харитонов Николай Михайлович	2173	66	157	145	74	121	103	171	164	83	109	160	107	104	126	85	95	55	14	5	66	3	9	27	37	21	43	23					
		8.86%	7.54%	10.15%	11.06%	7.12%	9.13%	10.73%	10.73%	12.75%	8.77%	8.20%	13.99%	8.47%	8.22%	9.68%	7.81%	10.53%	7.08%	5.93%	4.72%	7.80%	3.23%	5.03%	13.30%	18.78%	4.84%	3.85%	1.98%					
																																		
24	Против всех	2305	59	114	109	94	111	58	141	99	64	98	62	91	120	100	68	70	40	24	11	78	7	18	20	10	27	316	296					
		9.40%	6.74%	7.37%	8.31%	9.04%	8.37%	6.04%	8.85%	7.70%	6.77%	7.37%	5.42%	7.21%	9.49%	7.68%	6.25%	7.76%	5.15%	10.17%	10.38%	9.22%	7.53%	10.06%	9.85%	5.08%	6.22%	28.29%	25.43%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
