Выборы Президента Российской Федерации																																													
																																													
Наименование Избирательной комиссии:    Чунская																																													
																																													
Итоги голосования 																																													
																																													
		Сумма	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524	УИК №1525	УИК №1526	УИК №1527	УИК №1528	УИК №1529	УИК №1530	УИК №1531	УИК №1532	УИК №1533	УИК №1534	УИК №1535	УИК №1536	УИК №1537	УИК №1538	УИК №1539	УИК №1540	УИК №1541	УИК №1542	УИК №1543	УИК №1544	УИК №1545	УИК №1546	УИК №1547	УИК №1548					
12	Число выданных открепительных удостоверений	123	19	5	6	15	0	11	7	9	1	4	3	1	0	0	0	0	8	5	0	4	2	0	2	0	1	1	0	1	4	6	2	1	3	0	1	1	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	71	16	4	2	5	5	5	3	0	0	1	0	0	1	0	1	1	1	1	0	0	1	0	2	1	3	0	0	6	6	0	2	1	0	1	2	0	0	0					
14	Число неиспользованных открепительных удостоверений	348	12	15	14	5	10	9	13	11	19	16	12	14	15	5	5	5	12	15	15	11	3	15	8	10	9	4	10	4	6	9	3	4	2	5	9	4	5	5					
15	"Число открепительных удостоверений, выданных в ТИК"	28	3	3	1	3	0	2	0	3	1	2	0	0	2	0	0	0	2	1	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																													
18	. Глазьев Сергей Юрьевич	538	41	19	16	37	18	16	22	46	22	7	13	11	10	3	8	2	27	16	24	27	5	8	43	8	14	16	7	2	7	12	4	1	4	2	4	8	1	7					
		3.17%	2.85%	4.19%	2.84%	3.49%	2.73%	2.00%	2.61%	4.03%	4.27%	1.65%	2.77%	1.83%	4.31%	2.10%	4.73%	0.98%	4.23%	2.46%	4.14%	5.67%	4.85%	3.70%	5.67%	4.71%	3.17%	4.69%	2.17%	0.64%	2.78%	1.96%	1.84%	0.58%	4.17%	1.96%	1.17%	3.51%	1.11%	5.47%					
19	. Малышкин Олег Александрович	797	78	22	38	32	19	35	39	61	24	20	29	42	8	4	9	11	27	34	26	26	9	8	29	14	21	8	11	8	24	20	9	5	4	8	17	7	2	9					
		4.70%	5.42%	4.86%	6.75%	3.02%	2.88%	4.37%	4.62%	5.34%	4.66%	4.73%	6.17%	6.98%	3.45%	2.80%	5.33%	5.37%	4.23%	5.22%	4.48%	5.46%	8.74%	3.70%	3.82%	8.24%	4.76%	2.35%	3.41%	2.56%	9.52%	3.27%	4.15%	2.92%	4.17%	7.84%	4.97%	3.07%	2.22%	7.03%					
20	. Миронов Сергей Михайлович	131	11	3	5	4	7	8	7	8	6	5	4	8	2	0	1	0	3	6	4	4	2	2	4	5	1	0	2	2	3	5	2	1	1	0	1	0	4	0					
		0.77%	0.76%	0.66%	0.89%	0.38%	1.06%	1.00%	0.83%	0.70%	1.17%	1.18%	0.85%	1.33%	0.86%	0.00%	0.59%	0.00%	0.47%	0.92%	0.69%	0.84%	1.94%	0.93%	0.53%	2.94%	0.23%	0.00%	0.62%	0.64%	1.19%	0.82%	0.92%	0.58%	1.04%	0.00%	0.29%	0.00%	4.44%	0.00%					
21	. Путин Владимир Владимирович	11979	1027	315	390	726	440	543	561	775	355	312	351	416	177	125	126	159	447	507	411	339	69	164	494	105	322	285	255	235	133	457	151	107	63	85	218	185	67	82					
		70.59%	71.37%	69.54%	69.27%	68.43%	66.77%	67.79%	66.47%	67.86%	68.93%	73.76%	74.68%	69.10%	76.29%	87.41%	74.56%	77.56%	70.06%	77.88%	70.86%	71.22%	66.99%	75.93%	65.09%	61.76%	73.02%	83.58%	78.95%	75.32%	52.78%	74.67%	69.59%	62.57%	65.62%	83.33%	63.74%	81.14%	74.44%	64.06%					
22	. Хакамада Ирина Муцуовна	365	25	19	18	35	12	24	21	38	9	7	9	22	0	3	2	5	9	7	14	9	0	4	8	5	2	3	7	5	1	9	10	3	2	0	10	5	2	1					
		2.15%	1.74%	4.19%	3.20%	3.30%	1.82%	3.00%	2.49%	3.33%	1.75%	1.65%	1.91%	3.65%	0.00%	2.10%	1.18%	2.44%	1.41%	1.08%	2.41%	1.89%	0.00%	1.85%	1.05%	2.94%	0.45%	0.88%	2.17%	1.60%	0.40%	1.47%	4.61%	1.75%	2.08%	0.00%	2.92%	2.19%	2.22%	0.78%					
23	. Харитонов Николай Михайлович	2743	232	58	75	190	141	160	175	177	92	64	59	90	26	5	16	21	104	70	86	66	13	29	164	30	77	25	32	48	76	86	40	47	21	3	85	19	14	27					
		16.16%	16.12%	12.80%	13.32%	17.91%	21.40%	19.98%	20.73%	15.50%	17.86%	15.13%	12.55%	14.95%	11.21%	3.50%	9.47%	10.24%	16.30%	10.75%	14.83%	13.87%	12.62%	13.43%	21.61%	17.65%	17.46%	7.33%	9.91%	15.38%	30.16%	14.05%	18.43%	27.49%	21.88%	2.94%	24.85%	8.33%	15.56%	21.09%					
																																													
24	Против всех	271	19	12	10	26	16	14	13	28	5	5	2	12	5	3	3	5	16	6	12	5	1	1	7	2	2	3	5	3	5	15	1	2	1	3	0	1	0	2					
		1.60%	1.32%	2.65%	1.78%	2.45%	2.43%	1.75%	1.54%	2.45%	0.97%	1.18%	0.43%	1.99%	2.16%	2.10%	1.78%	2.44%	2.51%	0.92%	2.07%	1.05%	0.97%	0.46%	0.92%	1.18%	0.45%	0.88%	1.55%	0.96%	1.98%	2.45%	0.46%	1.17%	1.04%	2.94%	0.00%	0.44%	0.00%	1.56%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
