Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																								
Дата голосования: 02.12.2007																																								
																																								
Наименование Избирательной комиссии:    Башмаковская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300					
		0.11%	0.00%	0.00%	0.16%	0.00%	0.18%	0.10%	0.34%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.29%	0.00%	0.27%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.12%	0.00%	0.29%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1526	48	62	69	136	80	137	133	8	20	26	32	65	13	47	18	103	36	26	59	17	30	2	16	25	107	1	31	17	52	7	26	36	41					
		11.26%	13.79%	9.05%	10.83%	12.47%	14.71%	13.65%	15.29%	5.33%	3.28%	8.00%	24.81%	24.07%	12.87%	13.74%	15.25%	13.92%	10.14%	13.61%	10.00%	5.90%	10.34%	1.56%	8.56%	7.96%	14.82%	1.59%	10.10%	9.60%	6.09%	6.36%	7.60%	12.08%	10.90%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	15	0	2	0	4	2	1	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1					
		0.11%	0.00%	0.29%	0.00%	0.37%	0.37%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.17%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.27%					
23	6.Политическая партия «Партия социальной справедливости»	14	0	1	0	2	2	1	2	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1					
		0.10%	0.00%	0.15%	0.00%	0.18%	0.37%	0.10%	0.23%	0.00%	0.16%	0.00%	0.00%	0.37%	0.00%	0.00%	0.85%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.27%					
24	7.Политическая партия «Либерально-демократическая партия России»	779	30	41	36	78	28	70	55	6	31	14	2	8	0	37	15	46	25	13	21	12	22	8	7	17	45	2	7	2	37	2	26	21	15					
		5.75%	8.62%	5.99%	5.65%	7.15%	5.15%	6.97%	6.32%	4.00%	5.09%	4.31%	1.55%	2.96%	0.00%	10.82%	12.71%	6.22%	7.04%	6.81%	3.56%	4.17%	7.59%	6.25%	3.74%	5.41%	6.23%	3.17%	2.28%	1.13%	4.33%	1.82%	7.60%	7.05%	3.99%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	471	18	32	22	60	26	36	47	0	7	9	2	3	0	35	4	20	18	4	14	12	6	3	2	5	22	1	16	1	13	1	6	6	20					
		3.47%	5.17%	4.67%	3.45%	5.50%	4.78%	3.59%	5.40%	0.00%	1.15%	2.77%	1.55%	1.11%	0.00%	10.23%	3.39%	2.70%	5.07%	2.09%	2.37%	4.17%	2.07%	2.34%	1.07%	1.59%	3.05%	1.59%	5.21%	0.56%	1.52%	0.91%	1.75%	2.01%	5.32%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	80	1	4	3	5	10	7	8	0	2	1	0	1	0	5	0	5	0	0	1	0	2	0	1	4	2	0	4	2	4	0	3	3	2					
		0.59%	0.29%	0.58%	0.47%	0.46%	1.84%	0.70%	0.92%	0.00%	0.33%	0.31%	0.00%	0.37%	0.00%	1.46%	0.00%	0.68%	0.00%	0.00%	0.17%	0.00%	0.69%	0.00%	0.53%	1.27%	0.28%	0.00%	1.30%	1.13%	0.47%	0.00%	0.88%	1.01%	0.53%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10078	240	514	474	755	363	708	575	134	538	254	84	184	85	201	77	528	264	141	485	234	212	111	145	252	515	55	241	139	723	99	268	223	257					
		74.35%	68.97%	75.04%	74.41%	69.20%	66.73%	70.52%	66.09%	89.33%	88.34%	78.15%	65.12%	68.15%	84.16%	58.77%	65.25%	71.35%	74.37%	73.82%	82.20%	81.25%	73.10%	86.72%	77.54%	80.25%	71.33%	87.30%	78.50%	78.53%	84.66%	90.00%	78.36%	74.83%	68.35%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	65	1	6	0	8	2	17	8	0	1	2	0	2	1	4	0	1	0	1	0	0	3	0	0	0	2	0	0	1	1	0	4	0	0					
		0.48%	0.29%	0.88%	0.00%	0.73%	0.37%	1.69%	0.92%	0.00%	0.16%	0.62%	0.00%	0.74%	0.99%	1.17%	0.00%	0.14%	0.00%	0.52%	0.00%	0.00%	1.03%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.56%	0.12%	0.00%	1.17%	0.00%	0.00%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
