7	Число избирательных бюллетеней в переносных ящиках для голосования	1903	47	55	68	33	35	53	100	30	33	35	36	96	65	64	30	55	17	37	31	28	25	23	20	23	41	26	26	25	54	42	61	43	41	62	50	17	36	82	57	21	19	62	38	36	25	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	55143	1663	1468	1637	1886	1446	1480	1611	1074	1121	1450	868	1694	1002	1122	1113	1082	761	1256	710	934	533	1224	1096	1026	774	926	1283	1484	1575	1190	1175	1145	1593	1501	1680	1993	981	1221	774	462	921	1478	1696	1514	152	151	217									
9	Число недействительных избирательных бюллетеней	819	22	23	28	24	26	29	19	33	12	8	13	22	15	23	10	16	12	13	6	19	9	17	8	14	12	28	28	31	17	13	0	23	25	19	21	36	14	15	14	9	6	29	27	24	2	0	5									
10	Число действительных избирательных бюллетеней	56227	1688	1500	1677	1895	1455	1504	1692	1071	1142	1477	891	1768	1052	1163	1133	1121	766	1280	735	943	549	1230	1108	1035	803	924	1281	1478	1612	1219	1236	1165	1609	1544	1709	1974	1003	1288	817	474	934	1511	1707	1526	175	151	212									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																										
13	Бабурин Сергей Николаевич	492	18	16	16	15	11	12	17	13	9	15	4	11	9	14	10	9	6	13	9	2	4	10	17	5	13	4	13	15	9	11	8	12	11	11	18	21	13	10	4	5	7	9	13	18	0	0	2									
		0.86%	1.05%	1.05%	0.94%	0.78%	0.74%	0.78%	0.99%	1.18%	0.78%	1.01%	0.44%	0.61%	0.84%	1.18%	0.87%	0.79%	0.77%	1.01%	1.21%	0.21%	0.72%	0.80%	1.52%	0.48%	1.60%	0.42%	0.99%	0.99%	0.55%	0.89%	0.65%	1.01%	0.67%	0.70%	1.04%	1.04%	1.28%	0.77%	0.48%	1.04%	0.74%	0.58%	0.75%	1.16%	0.00%	0.00%	0.92%									
14	Грудинин Павел Николаевич	5697	155	143	163	198	159	163	165	115	175	126	104	175	98	136	134	133	79	145	82	99	51	115	103	99	83	103	113	128	165	90	99	112	151	148	188	216	102	161	87	40	102	137	165	145	20	7	20									
		9.99%	9.06%	9.39%	9.56%	10.32%	10.74%	10.63%	9.64%	10.42%	15.16%	8.48%	11.50%	9.78%	9.18%	11.47%	11.72%	11.70%	10.15%	11.21%	11.07%	10.29%	9.14%	9.22%	9.23%	9.44%	10.18%	10.82%	8.63%	8.48%	10.13%	7.31%	8.01%	9.43%	9.24%	9.47%	10.87%	10.75%	10.03%	12.36%	10.47%	8.28%	10.85%	8.90%	9.52%	9.35%	11.30%	4.64%	9.22%									
15	Жириновский Владимир Вольфович	3018	88	77	72	82	83	77	75	54	38	77	42	62	56	53	56	45	36	65	41	53	23	64	53	53	55	60	70	96	78	87	86	101	93	102	88	83	53	77	50	40	57	92	99	94	11	12	9									
		5.29%	5.15%	5.06%	4.22%	4.27%	5.60%	5.02%	4.38%	4.89%	3.29%	5.19%	4.65%	3.46%	5.25%	4.47%	4.90%	3.96%	4.63%	5.03%	5.53%	5.51%	4.12%	5.13%	4.75%	5.05%	6.75%	6.30%	5.35%	6.36%	4.79%	7.06%	6.96%	8.50%	5.69%	6.53%	5.09%	4.13%	5.21%	5.91%	6.02%	8.28%	6.06%	5.97%	5.71%	6.06%	6.21%	7.95%	4.15%									
16	Путин Владимир Владимирович	41871	1267	1135	1261	1323	1036	1081	1268	739	775	1081	630	1306	778	836	803	801	522	909	530	684	411	918	810	763	575	696	976	1147	1260	973	966	876	1268	1164	1292	1477	747	941	624	359	713	1199	1328	1204	135	119	165									
		73.40%	74.09%	74.52%	73.96%	68.94%	69.95%	70.52%	74.11%	66.94%	67.16%	72.79%	69.69%	72.96%	72.91%	70.49%	70.25%	70.45%	67.10%	70.30%	71.52%	71.10%	73.66%	73.62%	72.58%	72.74%	70.55%	73.11%	74.56%	76.01%	77.35%	78.98%	78.16%	73.74%	77.60%	74.47%	74.68%	73.48%	73.45%	72.22%	75.09%	74.33%	75.85%	77.86%	76.59%	77.68%	76.27%	78.81%	76.04%									
17	Собчак Ксения Анатольевна	2332	74	52	70	134	83	62	68	78	61	77	56	113	49	59	54	70	56	72	33	57	24	54	59	51	37	29	56	36	35	25	27	25	36	53	55	80	44	44	22	10	35	31	47	24	2	4	9									
		4.09%	4.33%	3.41%	4.11%	6.98%	5.60%	4.04%	3.97%	7.07%	5.29%	5.19%	6.19%	6.31%	4.59%	4.97%	4.72%	6.16%	7.20%	5.57%	4.45%	5.93%	4.30%	4.33%	5.29%	4.86%	4.54%	3.05%	4.28%	2.39%	2.15%	2.03%	2.18%	2.10%	2.20%	3.39%	3.18%	3.98%	4.33%	3.38%	2.65%	2.07%	3.72%	2.01%	2.71%	1.55%	1.13%	2.65%	4.15%									
18	Сурайкин Максим Александрович	521	15	14	16	15	10	40	17	11	9	16	7	15	11	11	18	6	9	10	12	10	2	13	7	5	10	7	15	14	22	9	14	12	8	9	10	12	14	10	1	3	6	12	17	13	1	1	2									
		0.91%	0.88%	0.92%	0.94%	0.78%	0.68%	2.61%	0.99%	0.99%	0.78%	1.08%	0.77%	0.84%	1.03%	0.93%	1.57%	0.53%	1.16%	0.77%	1.62%	1.04%	0.36%	1.04%	0.63%	0.48%	1.23%	0.74%	1.15%	0.93%	1.35%	0.73%	1.13%	1.01%	0.49%	0.58%	0.58%	0.60%	1.38%	0.77%	0.12%	0.62%	0.64%	0.78%	0.98%	0.84%	0.56%	0.66%	0.92%									
19	Титов Борис Юрьевич	855	28	21	30	58	22	21	32	29	27	30	15	25	25	16	17	19	18	26	8	18	11	18	16	22	5	8	6	15	19	13	19	9	17	27	21	31	12	29	11	7	8	13	19	11	3	0	0									
		1.50%	1.64%	1.38%	1.76%	3.02%	1.49%	1.37%	1.87%	2.63%	2.34%	2.02%	1.66%	1.40%	2.34%	1.35%	1.49%	1.67%	2.31%	2.01%	1.08%	1.87%	1.97%	1.44%	1.43%	2.10%	0.61%	0.84%	0.46%	0.99%	1.17%	1.06%	1.54%	0.76%	1.04%	1.73%	1.21%	1.54%	1.18%	2.23%	1.32%	1.45%	0.85%	0.84%	1.10%	0.71%	1.69%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	1441	43	42	49	70	51	48	50	32	48	55	33	61	26	38	41	38	40	40	20	20	23	38	43	37	25	17	32	27	24	11	17	18	25	30	37	54	18	16	18	10	6	18	19	17	3	8	5									
		2.53%	2.51%	2.76%	2.87%	3.65%	3.44%	3.13%	2.92%	2.90%	4.16%	3.70%	3.65%	3.41%	2.44%	3.20%	3.59%	3.34%	5.14%	3.09%	2.70%	2.08%	4.12%	3.05%	3.85%	3.53%	3.07%	1.79%	2.44%	1.79%	1.47%	0.89%	1.38%	1.52%	1.53%	1.92%	2.14%	2.69%	1.77%	1.23%	2.17%	2.07%	0.64%	1.17%	1.10%	1.10%	1.69%	5.30%	2.30%									
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
