Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																							
Дата голосования: 07.12.2003 0:00:00																																							
																																							
Наименование Избирательной комиссии:    Котласская городская																																							
																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																							
																																							
		Сумма	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437					
		0.98%	1.22%	1.25%	1.25%	1.01%	0.83%	0.63%	0.86%	0.37%	2.74%	0.46%	0.48%	0.88%	0.95%	0.66%	0.91%	0.71%	0.42%	1.28%	0.67%	1.51%	1.76%	1.03%	1.36%	1.23%	1.19%	2.12%	1.01%	1.20%	1.26%	1.39%	1.42%	1.74%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	941	19	5	46	59	67	33	49	54	4	58	68	22	47	44	22	32	23	9	32	14	2	14	21	18	32	5	31	41	30	30	2	8					
		2.69%	1.36%	1.25%	2.75%	3.51%	3.50%	2.97%	4.71%	3.40%	2.19%	3.33%	4.10%	3.25%	3.20%	2.90%	2.87%	2.84%	2.44%	1.64%	2.69%	2.34%	1.17%	2.41%	2.05%	1.58%	2.54%	0.81%	1.97%	2.47%	1.80%	1.90%	1.42%	2.32%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1442	47	17	82	61	68	32	30	69	2	80	81	35	84	54	32	39	54	21	54	29	6	32	37	41	62	18	59	62	76	49	8	21					
		4.13%	3.37%	4.25%	4.91%	3.63%	3.56%	2.88%	2.88%	4.34%	1.09%	4.60%	4.89%	5.18%	5.72%	3.56%	4.18%	3.47%	5.73%	3.84%	4.54%	4.86%	3.52%	5.52%	3.61%	3.60%	4.92%	2.94%	3.75%	3.74%	4.57%	3.11%	5.71%	6.10%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1546	49	11	117	73	152	55	66	93	5	104	101	27	53	76	29	45	41	22	37	18	2	20	41	48	51	17	34	38	51	62	2	6					
		4.43%	3.52%	2.75%	7.01%	4.34%	7.95%	4.95%	6.34%	5.85%	2.74%	5.98%	6.10%	4.0%	3.61%	5.01%	3.79%	4.00%	4.35%	4.02%	3.11%	3.02%	1.17%	3.45%	4.00%	4.22%	4.05%	2.78%	2.16%	2.29%	3.07%	3.93%	1.42%	1.74%					
22	"5. ""За Русь Святую"""	152	13	3	11	8	6	4	4	2	0	7	2	7	8	6	5	5	2	6	10	1	0	0	3	4	4	7	7	3	5	5	2	2					
		0.43%	0.93%	0.75%	0.65%	0.47%	0.31%	0.36%	0.38%	0.12%	0.0%	0.40%	0.12%	1.03%	0.54%	0.39%	0.65%	0.44%	0.21%	1.09%	0.84%	0.16%	0.0%	0.0%	0.29%	0.35%	0.31%	1.14%	0.44%	0.18%	0.30%	0.31%	1.42%	0.58%					
23	"6. ""Объединенная Российская партия ""Русь"""	130	3	4	5	5	1	2	6	5	2	5	3	2	7	7	3	7	2	1	1	6	0	2	6	6	8	5	3	10	8	3	1	1					
		0.37%	0.21%	1.0%	0.29%	0.29%	0.05%	0.18%	0.57%	0.31%	1.09%	0.28%	0.18%	0.29%	0.47%	0.46%	0.39%	0.62%	0.21%	0.18%	0.08%	1.00%	0.0%	0.34%	0.58%	0.52%	0.63%	0.81%	0.19%	0.60%	0.48%	0.19%	0.71%	0.29%					
24	"7. ""Новый курс - Автомобильная Россия"""	322	11	0	12	17	14	13	15	13	2	13	22	9	10	24	5	14	10	5	11	4	3	8	6	10	13	5	15	12	14	10	1	1					
		0.92%	0.79%	0.0%	0.71%	1.01%	0.73%	1.17%	1.44%	0.81%	1.09%	0.74%	1.32%	1.33%	0.68%	1.58%	0.65%	1.24%	1.06%	0.91%	0.92%	0.67%	1.76%	1.38%	0.58%	0.88%	1.03%	0.81%	0.95%	0.72%	0.84%	0.63%	0.71%	0.29%					
25	"8. ""Народно-республиканская партия России"""	43	3	2	1	2	0	1	0	2	0	4	8	3	2	0	1	3	0	0	0	0	0	1	0	0	2	1	0	2	3	2	0	0					
		0.12%	0.21%	0.5%	0.05%	0.11%	0.0%	0.09%	0.0%	0.12%	0.0%	0.23%	0.48%	0.44%	0.13%	0.0%	0.13%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.15%	0.16%	0.0%	0.12%	0.18%	0.12%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	152	4	2	4	9	10	3	10	10	1	13	4	3	5	2	3	8	2	3	5	6	0	3	2	2	4	4	8	9	7	6	0	0					
		0.43%	0.28%	0.5%	0.23%	0.53%	0.52%	0.27%	0.96%	0.62%	0.54%	0.74%	0.24%	0.44%	0.34%	0.13%	0.39%	0.71%	0.21%	0.54%	0.42%	1.00%	0.0%	0.51%	0.19%	0.17%	0.31%	0.65%	0.50%	0.54%	0.42%	0.38%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1432	80	13	79	71	59	39	27	88	3	81	85	32	49	68	24	55	43	14	43	28	10	18	36	47	47	23	65	77	55	55	1	17					
		4.10%	5.75%	3.25%	4.73%	4.22%	3.08%	3.51%	2.59%	5.54%	1.64%	4.65%	5.13%	4.74%	3.34%	4.48%	3.13%	4.89%	4.56%	2.56%	3.61%	4.69%	5.88%	3.10%	3.51%	4.13%	3.73%	3.76%	4.13%	4.65%	3.31%	3.49%	0.71%	4.94%					
28	"11. ""Истинные патриоты России"""	30	0	0	0	1	2	0	0	1	1	0	1	0	2	0	0	2	1	0	3	0	0	0	2	0	1	0	0	3	5	2	2	1					
		0.08%	0.0%	0.0%	0.0%	0.05%	0.10%	0.0%	0.0%	0.06%	0.54%	0.0%	0.06%	0.0%	0.13%	0.0%	0.0%	0.17%	0.10%	0.0%	0.25%	0.0%	0.0%	0.0%	0.19%	0.0%	0.07%	0.0%	0.0%	0.18%	0.30%	0.12%	1.42%	0.29%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	570	17	6	21	38	29	13	31	27	5	30	18	13	20	29	21	17	21	6	24	10	5	8	18	18	21	6	30	19	22	19	1	7					
		1.63%	1.22%	1.5%	1.25%	2.26%	1.51%	1.17%	2.98%	1.70%	2.74%	1.72%	1.08%	1.92%	1.36%	1.91%	2.74%	1.51%	2.23%	1.09%	2.02%	1.67%	2.94%	1.38%	1.75%	1.58%	1.66%	0.98%	1.90%	1.14%	1.32%	1.20%	0.71%	2.03%					
30	"13. ""Демократическая партия России"""	84	7	1	3	0	4	2	5	3	1	4	4	2	3	4	1	1	4	2	3	2	0	2	3	1	2	1	4	5	4	5	0	1					
		0.24%	0.50%	0.25%	0.17%	0.0%	0.20%	0.18%	0.48%	0.18%	0.54%	0.23%	0.24%	0.29%	0.20%	0.26%	0.13%	0.08%	0.42%	0.36%	0.25%	0.33%	0.0%	0.34%	0.29%	0.08%	0.15%	0.16%	0.25%	0.30%	0.24%	0.31%	0.0%	0.29%					
31	"14. ""Великая Россия - Евразийский Союз"""	73	2	0	4	4	4	1	4	4	1	0	2	2	2	2	1	2	1	1	2	3	0	3	2	4	0	0	4	4	2	9	0	3					
		0.20%	0.14%	0.0%	0.23%	0.23%	0.20%	0.09%	0.38%	0.25%	0.54%	0.0%	0.12%	0.29%	0.13%	0.13%	0.13%	0.17%	0.10%	0.18%	0.16%	0.50%	0.0%	0.51%	0.19%	0.35%	0.0%	0.0%	0.25%	0.24%	0.12%	0.57%	0.0%	0.87%					
32	"15. ""Партия СЛОН"""	71	3	1	2	1	2	3	3	1	0	3	4	0	2	4	1	3	7	0	3	3	0	2	1	2	2	1	5	2	5	4	1	0					
		0.20%	0.21%	0.25%	0.11%	0.05%	0.10%	0.27%	0.28%	0.06%	0.0%	0.17%	0.24%	0.0%	0.13%	0.26%	0.13%	0.26%	0.74%	0.0%	0.25%	0.50%	0.0%	0.34%	0.09%	0.17%	0.15%	0.16%	0.31%	0.12%	0.30%	0.25%	0.71%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3894	163	43	211	205	266	140	127	207	0	221	202	71	188	179	85	138	112	54	128	42	16	41	112	111	136	41	174	152	149	140	14	26					
		11.15%	11.71%	10.75%	12.65%	12.20%	13.92%	12.62%	12.21%	13.03%	0.0%	12.70%	12.20%	10.51%	12.82%	11.81%	11.11%	12.28%	11.90%	9.89%	10.77%	7.04%	9.41%	7.08%	10.93%	9.77%	10.81%	6.71%	11.06%	9.18%	8.97%	8.89%	9.99%	7.55%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	88	4	2	3	3	2	1	2	5	1	2	5	2	1	5	0	1	2	2	6	3	1	0	2	4	3	4	5	6	3	7	0	1					
		0.25%	0.28%	0.5%	0.17%	0.17%	0.10%	0.09%	0.19%	0.31%	0.54%	0.11%	0.30%	0.29%	0.06%	0.33%	0.0%	0.08%	0.21%	0.36%	0.50%	0.50%	0.58%	0.0%	0.19%	0.35%	0.23%	0.65%	0.31%	0.36%	0.18%	0.44%	0.0%	0.29%					
35	"18. ""ЛДПР"""	5011	223	80	200	217	274	186	142	203	95	206	191	82	229	198	145	156	128	98	192	89	22	87	147	152	192	101	244	196	214	255	21	46					
		14.35%	16.03%	20.0%	11.99%	12.92%	14.34%	16.77%	13.65%	12.78%	52.19%	11.84%	11.54%	12.14%	15.62%	13.06%	18.95%	13.89%	13.60%	17.94%	16.16%	14.93%	12.94%	15.02%	14.35%	13.38%	15.26%	16.53%	15.52%	11.85%	12.88%	16.20%	14.99%	13.37%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	781	30	11	32	33	46	18	21	33	2	50	37	22	39	29	14	30	25	13	24	9	4	16	30	18	24	15	32	45	29	39	3	8					
		2.23%	2.15%	2.75%	1.91%	1.96%	2.40%	1.62%	2.01%	2.07%	1.09%	2.87%	2.23%	3.25%	2.66%	1.91%	1.83%	2.67%	2.65%	2.38%	2.02%	1.51%	2.35%	2.76%	2.92%	1.58%	1.90%	2.45%	2.03%	2.72%	1.74%	2.47%	2.14%	2.32%					
37	"20. ""Политическая партия ""Единая Россия"""	12434	467	130	586	615	638	404	345	525	18	537	565	235	469	577	281	387	335	210	439	223	79	232	382	446	427	264	578	613	614	622	63	128					
		35.62%	33.57%	32.5%	35.15%	36.62%	33.40%	36.42%	33.17%	33.06%	9.89%	30.87%	34.13%	34.81%	31.99%	38.08%	36.73%	34.46%	35.60%	38.46%	36.95%	37.41%	46.47%	40.06%	37.30%	39.26%	33.94%	43.20%	36.76%	37.06%	36.96%	39.51%	44.99%	37.20%					
38	"21. ""Российская Конституционно-демократическая партия"""	63	0	0	3	7	2	0	0	1	0	6	2	2	4	1	0	1	1	0	6	2	1	0	4	1	2	3	2	5	2	2	0	3					
		0.18%	0.0%	0.0%	0.17%	0.41%	0.10%	0.0%	0.0%	0.06%	0.0%	0.34%	0.12%	0.29%	0.27%	0.06%	0.0%	0.08%	0.10%	0.0%	0.50%	0.33%	0.58%	0.0%	0.39%	0.08%	0.15%	0.49%	0.12%	0.30%	0.12%	0.12%	0.0%	0.87%					
39	"22. ""Развитие предпринимательства"""	120	4	1	6	4	9	3	10	6	1	9	10	3	6	8	3	3	2	1	6	1	0	2	1	3	2	0	5	3	2	4	0	2					
		0.34%	0.28%	0.25%	0.35%	0.23%	0.47%	0.27%	0.96%	0.37%	0.54%	0.51%	0.60%	0.44%	0.40%	0.52%	0.39%	0.26%	0.21%	0.18%	0.50%	0.16%	0.0%	0.34%	0.09%	0.26%	0.15%	0.0%	0.31%	0.18%	0.12%	0.25%	0.0%	0.58%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3136	130	31	126	130	140	82	75	144	4	195	143	53	147	120	51	106	66	40	84	49	12	60	95	101	129	50	139	233	248	114	5	34					
		8.98%	9.34%	7.75%	7.55%	7.74%	7.32%	7.39%	7.21%	9.06%	2.19%	11.21%	8.64%	7.85%	10.02%	7.92%	6.66%	9.43%	7.01%	7.32%	7.07%	8.22%	7.05%	10.36%	9.27%	8.89%	10.25%	8.18%	8.84%	14.08%	14.93%	7.24%	3.57%	9.88%					
																																							
41	Против всех	1619	72	15	73	83	87	61	57	62	28	83	76	32	60	53	26	46	42	24	53	33	0	15	50	72	66	17	90	75	62	77	11	18					
		4.63%	5.17%	3.75%	4.37%	4.94%	4.55%	5.50%	5.48%	3.90%	15.38%	4.77%	4.59%	4.74%	4.09%	3.49%	3.39%	4.09%	4.46%	4.39%	4.46%	5.53%	0.0%	2.59%	4.88%	6.33%	5.24%	2.78%	5.72%	4.53%	3.73%	4.89%	7.85%	5.23%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
