Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Краснинская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	344	60	10	5	17	13	10	5	10	5	40	20	15	14	20	25	10	10	10	20	10	5	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	290	50	10	5	12	13	10	4	7	4	39	18	15	14	20	22	3	6	10	20	1	0	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	54	3	2	1	0	1	2	3	4	0	7	4	3	9	1	2	1	0	1	3	2	1	4					
14	Число погашенных неиспользованных открепительных удостоверений	54	10	0	0	5	0	0	1	3	1	1	2	0	0	0	3	7	4	0	0	9	5	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	1.Политическая партия «Аграрная партия России»	231	30	12	1	2	2	14	3	20	1	55	24	13	5	8	1	6	3	3	3	13	0	12					
		2.51%	2.21%	3.58%	0.58%	0.74%	0.78%	2.41%	4.55%	4.94%	0.78%	3.52%	2.48%	3.51%	1.58%	3.15%	0.40%	1.86%	1.46%	1.09%	1.17%	3.83%	0.00%	2.65%					
19	2.Всероссийская политическая партия «Гражданская Сила»	47	15	3	1	0	2	5	0	0	1	6	1	1	1	0	0	2	4	1	0	2	0	2					
		0.51%	1.11%	0.90%	0.58%	0.00%	0.78%	0.86%	0.00%	0.00%	0.78%	0.38%	0.10%	0.27%	0.32%	0.00%	0.00%	0.62%	1.94%	0.36%	0.00%	0.59%	0.00%	0.44%					
20	3.Политическая партия «Демократическая партия России»	9	2	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0	1	0	1	0	0					
		0.10%	0.15%	0.00%	0.00%	0.00%	0.39%	0.17%	0.00%	0.00%	0.00%	0.00%	0.10%	0.27%	0.32%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.29%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1102	147	47	25	19	15	42	13	51	5	224	136	36	33	28	42	20	40	50	33	39	8	49					
		11.97%	10.83%	14.03%	14.53%	7.01%	5.81%	7.23%	19.70%	12.59%	3.88%	14.34%	14.05%	9.73%	10.41%	11.02%	16.87%	6.19%	19.42%	18.25%	12.84%	11.50%	13.79%	10.84%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	23	7	0	0	0	0	0	0	1	0	5	3	2	1	0	0	0	0	1	1	1	0	1					
		0.25%	0.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.32%	0.31%	0.54%	0.32%	0.00%	0.00%	0.00%	0.00%	0.36%	0.39%	0.29%	0.00%	0.22%					
23	6.Политическая партия «Партия социальной справедливости»	8	3	1	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0					
		0.09%	0.22%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.78%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	926	169	60	16	25	13	51	5	39	11	168	90	29	37	18	18	28	28	27	16	32	3	43					
		10.06%	12.45%	17.91%	9.30%	9.23%	5.04%	8.78%	7.58%	9.63%	8.53%	10.76%	9.30%	7.84%	11.67%	7.09%	7.23%	8.67%	13.59%	9.85%	6.23%	9.44%	5.17%	9.51%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	581	92	16	8	21	14	37	3	24	3	112	73	13	19	9	20	18	7	17	20	27	1	27					
		6.31%	6.78%	4.78%	4.65%	7.75%	5.43%	6.37%	4.55%	5.93%	2.33%	7.17%	7.54%	3.51%	5.99%	3.54%	8.03%	5.57%	3.40%	6.20%	7.78%	7.96%	1.72%	5.97%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	67	12	2	1	0	2	0	1	3	0	17	4	5	2	3	1	1	3	1	2	4	0	3					
		0.73%	0.88%	0.60%	0.58%	0.00%	0.78%	0.00%	1.52%	0.74%	0.00%	1.09%	0.41%	1.35%	0.63%	1.18%	0.40%	0.31%	1.46%	0.36%	0.78%	1.18%	0.00%	0.66%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6111	868	193	117	203	207	418	41	263	105	957	624	269	216	187	164	247	114	170	177	216	46	309					
		66.40%	63.96%	57.61%	68.02%	74.91%	80.23%	71.94%	62.12%	64.94%	81.40%	61.27%	64.46%	72.70%	68.14%	73.62%	65.86%	76.47%	55.34%	62.04%	68.87%	63.72%	79.31%	68.36%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	29	5	0	2	0	1	4	0	1	0	6	2	0	1	0	1	0	2	1	2	0	0	1					
		0.32%	0.37%	0.00%	1.16%	0.00%	0.39%	0.69%	0.00%	0.25%	0.00%	0.38%	0.21%	0.00%	0.32%	0.00%	0.40%	0.00%	0.97%	0.36%	0.78%	0.00%	0.00%	0.22%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
