Выборы Президента Российской Федерации																																				
																																				
Наименование Избирательной комиссии:    Гаврилов-Ямская																																				
																																				
Итоги голосования 																																				
																																				
		Сумма	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392					
11	Число полученных открепительных  удостоверений	900	60	50	50	50	30	30	30	30	30	30	30	30	20	30	30	30	20	30	30	30	30	30	30	30	30	20	20	20	20					
12	Число выданных открепительных удостоверений	39	4	3	4	2	1	1	0	3	2	1	0	1	0	2	1	1	0	5	0	1	0	0	0	0	1	1	1	2	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	75	1	0	7	1	4	1	3	3	1	2	2	1	15	6	3	1	7	3	2	4	0	2	0	3	0	0	1	1	1					
14	Число неиспользованных открепительных удостоверений	861	56	47	46	48	29	29	30	27	28	29	30	29	20	28	29	29	20	25	30	29	30	30	30	30	29	19	19	18	18					
15	"Число открепительных удостоверений, выданных в ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																				
18	. Глазьев Сергей Юрьевич	508	85	24	65	30	15	44	23	72	10	23	6	4	11	10	12	5	3	15	6	8	2	4	6	3	1	0	5	8	8					
		3.74%	5.65%	2.92%	4.62%	3.50%	8.20%	5.25%	3.76%	4.49%	3.27%	4.69%	1.87%	1.91%	3.21%	1.72%	3.49%	1.79%	1.91%	2.95%	2.22%	2.71%	1.03%	2.30%	3.92%	1.75%	0.41%	0.00%	2.69%	4.55%	3.56%					
19	. Малышкин Олег Александрович	295	28	10	24	15	2	30	25	30	4	12	9	4	5	15	4	2	5	16	3	1	10	4	2	3	10	7	4	3	8					
		2.17%	1.86%	1.22%	1.71%	1.75%	1.09%	3.58%	4.08%	1.87%	1.31%	2.45%	2.80%	1.91%	1.46%	2.57%	1.16%	0.71%	3.18%	3.15%	1.11%	0.34%	5.13%	2.30%	1.31%	1.75%	4.07%	5.88%	2.15%	1.70%	3.56%					
20	. Миронов Сергей Михайлович	103	14	7	11	5	1	4	3	9	5	3	0	0	0	6	3	7	1	5	0	1	3	2	1	3	3	1	1	3	1					
		0.76%	0.93%	0.85%	0.78%	0.58%	0.55%	0.48%	0.49%	0.56%	1.63%	0.61%	0.00%	0.00%	0.00%	1.03%	0.87%	2.50%	0.64%	0.98%	0.00%	0.34%	1.54%	1.15%	0.65%	1.75%	1.22%	0.84%	0.54%	1.70%	0.44%					
21	. Путин Владимир Владимирович	10082	1063	599	1043	674	121	591	453	1199	233	368	237	172	281	455	252	230	129	366	197	226	126	133	119	112	164	93	145	136	165					
		74.26%	70.63%	72.96%	74.18%	78.74%	66.12%	70.53%	74.02%	74.75%	76.14%	75.10%	73.83%	82.30%	81.92%	78.04%	73.26%	82.14%	82.17%	72.05%	72.96%	76.61%	64.62%	76.44%	77.78%	65.50%	66.67%	78.15%	77.96%	77.27%	73.33%					
22	. Хакамада Ирина Муцуовна	381	76	27	43	21	4	32	12	57	6	17	12	4	6	11	1	4	1	11	2	3	6	4	2	7	2	0	3	3	4					
		2.81%	5.05%	3.29%	3.06%	2.45%	2.19%	3.82%	1.96%	3.55%	1.96%	3.47%	3.74%	1.91%	1.75%	1.89%	0.29%	1.43%	0.64%	2.17%	0.74%	1.02%	3.08%	2.30%	1.31%	4.09%	0.81%	0.00%	1.61%	1.70%	1.78%					
23	. Харитонов Николай Михайлович	1699	178	112	167	85	30	104	76	178	33	50	48	16	27	57	58	27	11	75	59	47	36	26	22	37	59	15	24	12	30					
		12.51%	11.83%	13.64%	11.88%	9.93%	16.39%	12.41%	12.42%	11.10%	10.78%	10.20%	14.95%	7.66%	7.87%	9.78%	16.86%	9.64%	7.01%	14.76%	21.85%	15.93%	18.46%	14.94%	14.38%	21.64%	23.98%	12.61%	12.90%	6.82%	13.33%					
																																				
24	Против всех	361	44	29	38	18	8	28	15	48	9	11	7	7	9	19	8	4	2	14	3	7	6	0	1	3	7	2	1	6	7					
		2.66%	2.92%	3.53%	2.70%	2.10%	4.37%	3.34%	2.45%	2.99%	2.94%	2.24%	2.18%	3.35%	2.62%	3.26%	2.33%	1.43%	1.27%	2.76%	1.11%	2.37%	3.08%	0.00%	0.65%	1.75%	2.85%	1.68%	0.54%	3.41%	3.11%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
