Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Северо-Байкальская																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513					
		0.18%	0.0%	0.0%	0.29%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.84%	0.0%	0.53%	0.20%	0.0%	0.19%	0.29%	0.0%	0.79%	0.59%					
31	"14. ""Великая Россия - Евразийский Союз"""	11	0	1	0	1	0	0	0	1	0	0	0	2	2	1	1	1	1	0	0	0	0					
		0.17%	0.0%	0.38%	0.0%	0.20%	0.0%	0.0%	0.0%	0.82%	0.0%	0.0%	0.0%	0.84%	0.67%	0.53%	0.20%	0.33%	0.19%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	15	0	0	0	1	1	1	0	0	0	2	1	1	4	0	1	1	1	0	0	0	1					
		0.23%	0.0%	0.0%	0.0%	0.20%	0.24%	0.28%	0.0%	0.0%	0.0%	1.38%	0.28%	0.42%	1.34%	0.0%	0.20%	0.33%	0.19%	0.0%	0.0%	0.0%	0.59%					
33	"16. ""Родина"" (народно-патриотический союз)"""	458	26	12	6	44	28	18	1	16	25	9	24	17	24	7	54	37	59	13	24	5	9					
		7.17%	4.93%	4.58%	1.77%	8.83%	6.91%	5.07%	2.5%	13.22%	6.90%	6.25%	6.89%	7.20%	8.08%	3.72%	10.95%	12.29%	11.54%	3.82%	12.0%	1.98%	5.35%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	21	2	0	0	0	2	0	2	0	3	0	0	0	1	1	3	0	2	4	1	0	0					
		0.32%	0.37%	0.0%	0.0%	0.0%	0.49%	0.0%	5.0%	0.0%	0.82%	0.0%	0.0%	0.0%	0.33%	0.53%	0.60%	0.0%	0.39%	1.17%	0.5%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1222	57	49	67	87	84	77	10	15	108	17	48	47	66	27	107	55	118	30	50	66	37					
		19.13%	10.81%	18.70%	19.82%	17.46%	20.74%	21.69%	25.0%	12.39%	29.83%	11.80%	13.79%	19.91%	22.22%	14.36%	21.70%	18.27%	23.09%	8.82%	25.0%	26.19%	22.02%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	140	23	4	5	19	15	16	1	0	2	0	13	7	3	2	9	5	7	5	1	0	3					
		2.19%	4.36%	1.52%	1.47%	3.81%	3.70%	4.50%	2.5%	0.0%	0.55%	0.0%	3.73%	2.96%	1.01%	1.06%	1.82%	1.66%	1.36%	1.47%	0.5%	0.0%	1.78%					
37	"20. ""Политическая партия ""Единая Россия"""	2450	235	104	157	191	146	139	11	62	116	55	168	68	100	106	146	113	150	155	61	116	51					
		38.36%	44.59%	39.69%	46.44%	38.35%	36.04%	39.15%	27.5%	51.23%	32.04%	38.19%	48.27%	28.81%	33.67%	56.38%	29.61%	37.54%	29.35%	45.58%	30.5%	46.03%	30.35%					
38	"21. ""Российская Конституционно-демократическая партия"""	14	3	2	4	2	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0					
		0.21%	0.56%	0.76%	1.18%	0.40%	0.0%	0.0%	2.5%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	16	1	0	1	2	2	1	0	0	3	0	1	2	0	0	3	0	0	0	0	0	0					
		0.25%	0.18%	0.0%	0.29%	0.40%	0.49%	0.28%	0.0%	0.0%	0.82%	0.0%	0.28%	0.84%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	744	69	38	36	54	41	30	2	11	43	28	30	44	45	12	53	34	52	64	23	14	21					
		11.65%	13.09%	14.50%	10.65%	10.84%	10.12%	8.45%	5.0%	9.09%	11.87%	19.44%	8.62%	18.64%	15.15%	6.38%	10.75%	11.29%	10.17%	18.82%	11.5%	5.55%	12.5%					
																												
41	Против всех	231	19	15	15	10	10	8	2	2	18	7	4	8	20	5	20	11	16	11	7	17	6					
		3.61%	3.60%	5.72%	4.43%	2.00%	2.46%	2.25%	5.0%	1.65%	4.97%	4.86%	1.14%	3.38%	6.73%	2.65%	4.05%	3.65%	3.13%	3.23%	3.5%	6.74%	3.57%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
