Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Сакмарская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №1415	УИК №1416	УИК №1417	УИК №1418	УИК №1419	УИК №1420	УИК №1421	УИК №1422	УИК №1423	УИК №1424	УИК №1425	УИК №1426	УИК №1427	УИК №1428	УИК №1429	УИК №1430	УИК №1431	УИК №1432	УИК №1433	УИК №1434	УИК №1435	УИК №1436	УИК №1437	УИК №1438					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	270	16	10	16	10	10	10	10	10	16	10	10	10	10	10	10	10	10	10	16	10	16	10	10	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	54	2	8	12	4	0	0	1	3	10	3	3	2	0	1	0	0	0	0	0	0	5	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	76	11	6	5	0	4	0	1	0	3	2	3	9	0	0	4	6	3	0	3	3	6	2	0	5					
14	Число погашенных открепительных удостоверений	216	14	2	4	6	10	10	9	7	6	7	7	8	10	9	10	10	10	10	16	10	11	10	10	10					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	"1. ""ЕДИНЕНИЕ"""	188	16	15	10	3	14	1	5	3	22	5	6	7	2	3	2	5	2	1	25	18	8	3	7	5					
		1.64%	1.53%	1.62%	0.86%	0.75%	3.07%	1.21%	1.40%	1.91%	2.35%	1.99%	1.80%	1.15%	2.53%	1.22%	0.46%	1.62%	0.56%	1.42%	2.22%	7.14%	0.89%	0.87%	1.74%	2.10%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	307	33	32	34	11	14	1	6	1	46	4	2	19	0	2	2	6	17	1	27	2	28	11	6	2					
		2.68%	3.17%	3.47%	2.92%	2.77%	3.07%	1.21%	1.68%	0.63%	4.91%	1.59%	0.60%	3.14%	0.0%	0.81%	0.46%	1.94%	4.78%	1.42%	2.4%	0.79%	3.12%	3.20%	1.49%	0.84%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	285	29	18	30	13	11	3	16	6	26	6	4	20	2	5	6	9	7	0	31	4	14	7	10	8					
		2.49%	2.78%	1.95%	2.58%	3.27%	2.41%	3.65%	4.49%	3.82%	2.77%	2.39%	1.20%	3.30%	2.53%	2.04%	1.38%	2.92%	1.97%	0.0%	2.75%	1.58%	1.56%	2.04%	2.49%	3.36%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	254	34	32	36	8	9	1	10	3	22	2	2	16	3	3	4	8	3	2	25	1	10	13	7	0					
		2.22%	3.26%	3.47%	3.09%	2.01%	1.97%	1.21%	2.80%	1.91%	2.35%	0.79%	0.60%	2.64%	3.79%	1.22%	0.92%	2.59%	0.84%	2.85%	2.22%	0.39%	1.11%	3.79%	1.74%	0.0%					
22	"5. ""За Русь Святую"""	41	7	6	9	3	3	0	2	2	2	0	0	3	0	0	0	1	0	0	1	0	1	1	0	0					
		0.35%	0.67%	0.65%	0.77%	0.75%	0.65%	0.0%	0.56%	1.27%	0.21%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.08%	0.0%	0.11%	0.29%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	31	3	1	4	1	4	0	3	0	4	0	2	0	0	2	0	1	2	0	2	0	0	1	1	0					
		0.27%	0.28%	0.10%	0.34%	0.25%	0.87%	0.0%	0.84%	0.0%	0.42%	0.0%	0.60%	0.0%	0.0%	0.81%	0.0%	0.32%	0.56%	0.0%	0.17%	0.0%	0.0%	0.29%	0.24%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	68	9	5	11	1	3	0	4	0	9	1	0	1	1	1	1	3	5	0	8	0	2	3	0	0					
		0.59%	0.86%	0.54%	0.94%	0.25%	0.65%	0.0%	1.12%	0.0%	0.96%	0.39%	0.0%	0.16%	1.26%	0.40%	0.23%	0.97%	1.40%	0.0%	0.71%	0.0%	0.22%	0.87%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	14	3	0	0	0	1	0	1	0	1	0	0	0	0	0	0	2	1	0	2	0	1	1	1	0					
		0.12%	0.28%	0.0%	0.0%	0.0%	0.21%	0.0%	0.28%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.28%	0.0%	0.17%	0.0%	0.11%	0.29%	0.24%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	42	2	0	9	3	0	1	4	0	7	0	0	2	0	0	0	0	0	1	7	1	3	0	0	2					
		0.36%	0.19%	0.0%	0.77%	0.75%	0.0%	1.21%	1.12%	0.0%	0.74%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	1.42%	0.62%	0.39%	0.33%	0.0%	0.0%	0.84%					
27	"10. ""Аграрная партия России"""	1586	79	96	47	21	48	9	57	19	19	61	106	92	16	107	246	45	50	13	131	97	61	42	53	71					
		13.86%	7.59%	10.42%	4.04%	5.28%	10.52%	10.97%	16.01%	12.10%	2.02%	24.30%	31.83%	15.20%	20.25%	43.85%	56.68%	14.61%	14.08%	18.57%	11.64%	38.49%	6.80%	12.24%	13.21%	29.83%					
28	"11. ""Истинные патриоты России"""	45	1	0	2	1	1	0	4	0	2	1	0	2	0	0	0	0	1	0	22	0	2	0	2	4					
		0.39%	0.09%	0.0%	0.17%	0.25%	0.21%	0.0%	1.12%	0.0%	0.21%	0.39%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	1.95%	0.0%	0.22%	0.0%	0.49%	1.68%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	102	12	8	10	0	3	2	6	2	11	2	3	3	0	1	1	3	4	0	5	3	8	6	9	0					
		0.89%	1.15%	0.86%	0.86%	0.0%	0.65%	2.43%	1.68%	1.27%	1.17%	0.79%	0.90%	0.49%	0.0%	0.40%	0.23%	0.97%	1.12%	0.0%	0.44%	1.19%	0.89%	1.74%	2.24%	0.0%					
30	"13. ""Демократическая партия России"""	36	3	2	3	1	3	1	2	0	0	2	0	0	0	2	1	0	1	1	2	0	8	4	0	0					
		0.31%	0.28%	0.21%	0.25%	0.25%	0.65%	1.21%	0.56%	0.0%	0.0%	0.79%	0.0%	0.0%	0.0%	0.81%	0.23%	0.0%	0.28%	1.42%	0.17%	0.0%	0.89%	1.16%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	25	4	2	1	1	2	0	1	0	0	0	0	0	0	0	0	0	2	0	8	0	2	1	0	1					
		0.21%	0.38%	0.21%	0.08%	0.25%	0.43%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.71%	0.0%	0.22%	0.29%	0.0%	0.42%					
32	"15. ""Партия СЛОН"""	14	0	0	1	1	0	0	1	0	1	2	0	2	0	0	0	0	0	0	4	1	1	0	0	0					
		0.12%	0.0%	0.0%	0.08%	0.25%	0.0%	0.0%	0.28%	0.0%	0.10%	0.79%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.39%	0.11%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	743	79	51	102	29	30	9	26	4	86	5	19	31	0	4	11	16	20	4	122	0	55	12	20	8					
		6.49%	7.59%	5.53%	8.77%	7.30%	6.57%	10.97%	7.30%	2.54%	9.18%	1.99%	5.70%	5.12%	0.0%	1.63%	2.53%	5.19%	5.63%	5.71%	10.84%	0.0%	6.13%	3.49%	4.98%	3.36%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	29	1	1	1	1	2	0	3	1	3	2	2	1	0	1	0	0	2	1	1	0	3	1	2	0					
		0.25%	0.09%	0.10%	0.08%	0.25%	0.43%	0.0%	0.84%	0.63%	0.32%	0.79%	0.60%	0.16%	0.0%	0.40%	0.0%	0.0%	0.56%	1.42%	0.08%	0.0%	0.33%	0.29%	0.49%	0.0%					
35	"18. ""ЛДПР"""	1905	165	165	248	71	83	20	41	28	180	32	40	122	14	33	36	61	85	9	74	27	218	52	54	47					
		16.65%	15.86%	17.91%	21.34%	17.88%	18.20%	24.39%	11.51%	17.83%	19.23%	12.74%	12.01%	20.16%	17.72%	13.52%	8.29%	19.80%	23.94%	12.85%	6.57%	10.71%	24.33%	15.16%	13.46%	19.74%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	162	15	18	17	6	6	1	4	1	12	2	4	11	0	6	1	3	3	2	26	4	11	4	3	2					
		1.41%	1.44%	1.95%	1.46%	1.51%	1.31%	1.21%	1.12%	0.63%	1.28%	0.79%	1.20%	1.81%	0.0%	2.45%	0.23%	0.97%	0.84%	2.85%	2.31%	1.58%	1.22%	1.16%	0.74%	0.84%					
37	"20. ""Политическая партия ""Единая Россия"""	3017	288	264	342	139	141	20	78	54	358	38	78	120	7	31	49	90	89	14	297	41	213	103	100	63					
		26.37%	27.69%	28.66%	29.43%	35.01%	30.92%	24.39%	21.91%	34.39%	38.24%	15.13%	23.42%	19.83%	8.86%	12.70%	11.29%	29.22%	25.07%	19.99%	26.4%	16.26%	23.77%	30.02%	24.93%	26.47%					
38	"21. ""Российская Конституционно-демократическая партия"""	25	1	2	1	1	1	0	0	0	2	0	1	1	0	0	0	2	0	0	7	0	3	1	0	2					
		0.21%	0.09%	0.21%	0.08%	0.25%	0.21%	0.0%	0.0%	0.0%	0.21%	0.0%	0.30%	0.16%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.62%	0.0%	0.33%	0.29%	0.0%	0.84%					
39	"22. ""Развитие предпринимательства"""	26	4	2	2	2	0	0	0	0	4	1	0	1	0	0	0	0	2	0	4	0	2	2	0	0					
		0.22%	0.38%	0.21%	0.17%	0.50%	0.0%	0.0%	0.0%	0.0%	0.42%	0.39%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.35%	0.0%	0.22%	0.58%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1777	168	146	159	51	51	8	54	23	68	74	44	122	33	24	53	34	37	15	211	45	185	52	101	19					
		15.53%	16.15%	15.85%	13.68%	12.84%	11.18%	9.75%	15.16%	14.64%	7.26%	29.48%	13.21%	20.16%	41.77%	9.83%	12.21%	11.03%	10.42%	21.42%	18.75%	17.85%	20.64%	15.16%	25.18%	7.98%					
																															
41	Против всех	454	48	45	57	23	6	1	22	6	41	9	11	22	1	8	17	13	12	2	44	7	35	10	11	3					
		3.96%	4.61%	4.88%	4.90%	5.79%	1.31%	1.21%	6.17%	3.82%	4.38%	3.58%	3.30%	3.63%	1.26%	3.27%	3.91%	4.22%	3.38%	2.85%	3.91%	2.77%	3.90%	2.91%	2.74%	1.26%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
