17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																								
18	Богданов Андрей Владимирович	532	17	32	20	31	28	14	13	29	10	26	21	31	22	22	16	14	12	24	1	15	19	10	11	9	17	3	16	21	2	4	7	3	12					
		1.30%	1.09%	1.89%	1.20%	1.79%	1.57%	0.81%	1.05%	2.00%	1.11%	1.66%	1.40%	2.01%	1.59%	1.63%	1.23%	0.92%	0.91%	1.44%	0.11%	2.70%	1.41%	0.64%	0.74%	1.60%	1.74%	0.37%	1.32%	1.52%	0.52%	0.73%	1.03%	0.86%	1.03%					
19	Жириновский Владимир Вольфович	7232	243	262	270	275	310	310	236	259	181	265	258	269	253	212	201	303	271	326	183	92	203	367	302	113	156	123	163	236	88	131	116	70	185					
		17.72%	15.52%	15.45%	16.20%	15.91%	17.40%	17.93%	19.06%	17.86%	20.13%	16.95%	17.14%	17.41%	18.27%	15.69%	15.41%	19.99%	20.51%	19.50%	21.01%	16.58%	15.04%	23.62%	20.32%	20.04%	16.00%	15.06%	13.46%	17.09%	22.74%	23.86%	17.06%	20.00%	15.95%					
20	Зюганов Геннадий Андреевич	7067	317	294	283	314	267	276	161	233	87	225	247	250	247	270	250	262	239	304	123	76	292	333	254	107	270	129	215	243	65	92	84	60	198					
		17.32%	20.24%	17.33%	16.98%	18.16%	14.98%	15.96%	13.00%	16.07%	9.68%	14.40%	16.41%	16.18%	17.83%	19.99%	19.17%	17.28%	18.09%	18.18%	14.12%	13.69%	21.63%	21.43%	17.09%	18.97%	27.69%	15.79%	17.75%	17.60%	16.80%	16.76%	12.35%	17.14%	17.07%					
21	Медведев Дмитрий Анатольевич	25581	967	1088	1076	1093	1168	1099	814	929	602	1035	976	995	852	829	824	933	790	1004	558	367	784	827	902	330	527	559	810	858	229	313	473	217	753					
		62.69%	61.75%	64.15%	64.55%	63.22%	65.54%	63.56%	65.75%	64.07%	66.96%	66.22%	64.85%	64.40%	61.52%	61.36%	63.19%	61.54%	59.80%	60.05%	64.06%	66.13%	58.07%	53.22%	60.70%	58.51%	54.05%	68.42%	66.89%	62.13%	59.17%	57.01%	69.56%	62.00%	64.91%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
