Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																													
Дата голосования: 04.12.2011																																													
																																													
Наименование Избирательной комиссии:    Пресненский район																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №3216	УИК №3217					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	2335	45	40	60	30	60	60	480	70	70	45	40	70	55	70	65	30	50	45	55	40	30	40	60	60	40	70	60	40	50	40	55	60	70	55	55	70	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1937	34	38	40	29	38	44	421	47	57	38	31	64	46	49	53	27	47	34	41	38	26	39	40	56	37	66	33	40	40	31	39	49	55	47	53	70	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	1563	55	32	37	42	14	81	44	35	23	18	39	6	45	35	54	35	18	11	45	90	331	22	54	15	34	14	36	17	15	24	33	15	60	44	25	24	0	41					
14	Число погашенных неиспользованных открепительных удостоверений	398	11	2	20	1	22	16	59	23	13	7	9	6	9	21	12	3	3	11	14	2	4	1	20	4	3	4	27	0	10	9	16	11	15	8	2	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	125	8	1	1	1	4	1	3	1	2	1	2	3	3	4	2	1	7	1	5	3	3	2	5	7	6	9	3	8	5	2	2	4	3	3	5	4	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	6069	149	139	138	296	142	106	147	141	403	151	47	97	175	93	163	163	246	417	372	252	163	203	14	259	35	155	165	136	123	75	31	180	119	178	219	145	13	19					
		11.25%	12.65%	11.16%	18.55%	22.70%	13.03%	8.47%	10.04%	8.14%	17.78%	11.88%	4.18%	8.43%	14.58%	5.20%	10.37%	13.63%	14.35%	29.08%	16.91%	12.17%	16.65%	14.55%	0.77%	19.68%	3.30%	11.19%	11.63%	7.99%	7.51%	4.62%	3.50%	10.26%	5.89%	8.84%	13.67%	7.44%	5.20%	17.76%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3177	71	42	46	149	52	62	97	208	7	84	31	47	88	257	98	128	126	94	91	50	99	110	10	163	13	126	114	68	120	10	21	32	106	150	78	111	0	18					
		5.89%	6.03%	3.37%	6.18%	11.43%	4.77%	4.95%	6.63%	12.00%	0.31%	6.61%	2.76%	4.09%	7.33%	14.36%	6.23%	10.70%	7.35%	6.56%	4.14%	2.42%	10.11%	7.89%	0.55%	12.39%	1.23%	9.10%	8.03%	3.99%	7.33%	0.62%	2.37%	1.82%	5.25%	7.45%	4.87%	5.69%	0.00%	16.82%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	499	5	13	16	19	48	9	21	14	4	19	5	11	14	1	14	11	20	3	4	17	11	19	18	22	13	20	9	20	10	15	2	1	22	21	12	12	0	4					
		0.93%	0.42%	1.04%	2.15%	1.46%	4.40%	0.72%	1.43%	0.81%	0.18%	1.49%	0.44%	0.96%	1.17%	0.06%	0.89%	0.92%	1.17%	0.21%	0.18%	0.82%	1.12%	1.36%	0.98%	1.67%	1.23%	1.44%	0.63%	1.18%	0.61%	0.92%	0.23%	0.06%	1.09%	1.04%	0.75%	0.62%	0.00%	3.74%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	8988	194	219	205	203	216	218	344	141	348	214	98	141	280	280	262	205	283	131	203	320	184	337	348	324	286	226	210	193	241	215	298	318	439	293	313	236	12	10					
		16.67%	16.47%	17.59%	27.55%	15.57%	19.82%	17.41%	23.50%	8.14%	15.36%	16.84%	8.71%	12.26%	23.33%	15.64%	16.67%	17.14%	16.51%	9.14%	9.23%	15.46%	18.79%	24.16%	19.04%	24.62%	26.96%	16.32%	14.80%	11.34%	14.72%	13.24%	33.67%	18.13%	21.74%	14.55%	19.54%	12.10%	4.80%	9.35%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	4632	265	165	179	154	84	50	192	70	284	278	32	9	220	3	108	142	300	153	23	302	138	202	190	51	94	65	145	74	7	135	29	35	36	154	188	70	0	6					
		8.59%	22.50%	13.25%	24.06%	11.81%	7.71%	3.99%	13.11%	4.04%	12.53%	21.87%	2.84%	0.78%	18.33%	0.17%	6.87%	11.87%	17.50%	10.67%	1.05%	14.59%	14.10%	14.48%	10.39%	3.88%	8.86%	4.69%	10.22%	4.35%	0.43%	8.31%	3.28%	1.99%	1.78%	7.65%	11.74%	3.59%	0.00%	5.61%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	29330	468	624	136	467	461	778	604	1117	1198	500	882	825	391	1115	909	503	646	628	1498	1084	350	482	1214	459	589	759	725	1172	1131	1147	495	1149	1273	1180	762	1336	225	48					
		54.39%	39.73%	50.12%	18.28%	35.81%	42.29%	62.14%	41.26%	64.45%	52.87%	39.34%	78.40%	71.74%	32.58%	62.29%	57.82%	42.06%	37.69%	43.79%	68.09%	52.37%	35.75%	34.55%	66.41%	34.88%	55.51%	54.80%	51.09%	68.86%	69.09%	70.63%	55.93%	65.51%	63.05%	58.59%	47.57%	68.51%	90.00%	44.86%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	364	10	12	8	6	12	9	12	10	12	8	8	6	9	1	9	7	10	3	4	11	11	20	14	18	10	14	12	32	3	1	2	19	12	11	10	7	0	1					
		0.68%	0.85%	0.96%	1.08%	0.46%	1.10%	0.72%	0.82%	0.58%	0.53%	0.63%	0.71%	0.52%	0.75%	0.06%	0.57%	0.59%	0.58%	0.21%	0.18%	0.53%	1.12%	1.43%	0.77%	1.37%	0.94%	1.01%	0.85%	1.88%	0.18%	0.06%	0.23%	1.08%	0.59%	0.55%	0.62%	0.36%	0.00%	0.93%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
