Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																								
Дата голосования: 07.12.2003 0:00:00																								
																								
Наименование Избирательной комиссии:    Богатовская																								
																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																								
																								
		Сумма	УИК №1200	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216					
		0.44%	0.0%	0.0%	0.0%	0.51%	0.54%	0.40%	0.40%	0.39%	1.89%	0.0%	0.26%	0.55%	0.37%	0.73%	0.46%	1.33%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	33	0	1	1	9	3	7	1	1	2	1	0	2	0	1	0	0	4					
		0.52%	0.0%	0.51%	0.28%	1.15%	0.40%	0.70%	0.40%	0.39%	0.75%	0.4%	0.0%	0.36%	0.0%	0.36%	0.0%	0.0%	2.15%					
25	"8. ""Народно-республиканская партия России"""	11	0	1	1	0	2	1	0	0	1	1	0	1	3	0	0	0	0					
		0.17%	0.0%	0.51%	0.28%	0.0%	0.27%	0.10%	0.0%	0.0%	0.37%	0.4%	0.0%	0.18%	1.11%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	9	0	1	1	1	0	2	0	0	0	0	1	2	1	0	0	0	0					
		0.14%	0.0%	0.51%	0.28%	0.12%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.26%	0.36%	0.37%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	365	52	29	62	25	23	20	8	9	9	11	32	29	12	16	10	3	15					
		5.76%	15.33%	14.79%	17.81%	3.19%	3.13%	2.02%	3.26%	3.52%	3.40%	4.4%	8.57%	5.34%	4.46%	5.90%	4.65%	4.0%	8.06%					
28	"11. ""Истинные патриоты России"""	9	1	1	0	1	2	1	0	0	0	1	1	0	0	1	0	0	0					
		0.14%	0.29%	0.51%	0.0%	0.12%	0.27%	0.10%	0.0%	0.0%	0.0%	0.4%	0.26%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	58	2	0	3	3	5	11	1	1	4	2	8	6	1	8	2	1	0					
		0.91%	0.58%	0.0%	0.86%	0.38%	0.68%	1.11%	0.40%	0.39%	1.51%	0.8%	2.14%	1.10%	0.37%	2.95%	0.93%	1.33%	0.0%					
30	"13. ""Демократическая партия России"""	9	0	0	0	0	2	3	0	0	1	0	1	1	1	0	0	0	0					
		0.14%	0.0%	0.0%	0.0%	0.0%	0.27%	0.30%	0.0%	0.0%	0.37%	0.0%	0.26%	0.18%	0.37%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	6	0	0	0	0	1	1	1	0	0	0	0	2	1	0	0	0	0					
		0.09%	0.0%	0.0%	0.0%	0.0%	0.13%	0.10%	0.40%	0.0%	0.0%	0.0%	0.0%	0.36%	0.37%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	5	0	1	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0					
		0.07%	0.0%	0.51%	0.0%	0.0%	0.13%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.46%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	397	10	7	9	48	80	104	13	9	12	24	27	10	12	15	7	4	6					
		6.26%	2.94%	3.57%	2.58%	6.13%	10.91%	10.50%	5.30%	3.52%	4.54%	9.6%	7.23%	1.84%	4.46%	5.53%	3.25%	5.33%	3.22%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	19	0	1	0	3	4	1	0	0	0	4	3	2	0	0	1	0	0					
		0.29%	0.0%	0.51%	0.0%	0.38%	0.54%	0.10%	0.0%	0.0%	0.0%	1.6%	0.80%	0.36%	0.0%	0.0%	0.46%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1036	87	21	40	126	131	166	53	49	45	32	73	73	58	25	37	1	19					
		16.35%	25.66%	10.71%	11.49%	16.11%	17.87%	16.76%	21.63%	19.21%	17.04%	12.8%	19.57%	13.44%	21.56%	9.22%	17.20%	1.33%	10.21%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	97	7	3	9	11	12	15	4	10	2	4	4	0	3	4	2	3	4					
		1.53%	2.06%	1.53%	2.58%	1.40%	1.63%	1.51%	1.63%	3.92%	0.75%	1.6%	1.07%	0.0%	1.11%	1.47%	0.93%	4.0%	2.15%					
37	"20. ""Политическая партия ""Единая Россия"""	2259	76	52	140	280	213	322	74	86	102	105	132	248	84	121	99	39	86					
		35.66%	22.41%	26.53%	40.22%	35.80%	29.05%	32.52%	30.20%	33.72%	38.63%	42.0%	35.38%	45.67%	31.22%	44.64%	46.04%	52.0%	46.23%					
38	"21. ""Российская Конституционно-демократическая партия"""	27	4	0	0	5	3	1	0	2	2	1	2	3	0	3	1	0	0					
		0.42%	1.17%	0.0%	0.0%	0.63%	0.40%	0.10%	0.0%	0.78%	0.75%	0.4%	0.53%	0.55%	0.0%	1.10%	0.46%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	23	1	1	3	4	2	1	2	1	2	2	2	1	0	1	0	0	0					
		0.36%	0.29%	0.51%	0.86%	0.51%	0.27%	0.10%	0.81%	0.39%	0.75%	0.8%	0.53%	0.18%	0.0%	0.36%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1094	52	54	44	145	152	177	54	48	44	37	54	93	54	34	24	7	21					
		17.27%	15.33%	27.55%	12.64%	18.54%	20.73%	17.87%	22.04%	18.82%	16.66%	14.8%	14.47%	17.12%	20.07%	12.54%	11.16%	9.33%	11.29%					
																								
41	Против всех	240	18	10	10	31	28	32	6	9	11	3	8	31	3	10	8	11	11					
		3.78%	5.30%	5.10%	2.87%	3.96%	3.81%	3.23%	2.44%	3.52%	4.16%	1.2%	2.14%	5.70%	1.11%	3.69%	3.72%	14.66%	5.91%					
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
