Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																		
Дата голосования: 07.12.2003 0:00:00																																																		
																																																		
"Наименование Избирательной комиссии:    Ярославль, Заволжская"																																																		
																																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																		
																																																		
		Сумма	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	3295	30	30	15	30	10	130	100	100	100	100	80	100	100	100	100	100	100	80	100	100	100	100	100	100	100	100	100	80	100	50	100	40	100	70	70	70	80	100	80	50	0	0	0					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	756	1	6	7	10	0	98	14	14	22	20	20	27	32	25	21	14	12	26	25	19	25	25	28	15	14	36	14	11	19	8	22	2	17	14	17	11	19	18	16	12	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	457	3	9	11	5	2	10	1	14	12	7	10	8	13	10	9	4	17	4	15	18	13	12	18	8	8	10	7	4	11	7	13	11	8	5	4	9	7	4	7	13	53	8	35					
14	Число погашенных открепительных удостоверений	2539	29	24	8	20	10	32	86	86	78	80	60	73	68	75	79	86	88	54	75	81	75	75	72	85	86	64	86	69	81	42	78	38	83	56	53	59	61	82	64	38	0	0	0					
15	Число открепительных удостоверений выданных ТИК	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																		
18	"1. ""ЕДИНЕНИЕ"""	501	3	7	10	12	4	1	9	18	15	10	20	14	13	9	21	11	14	8	21	11	14	15	12	10	14	10	15	10	11	18	17	12	21	16	10	12	14	18	4	8	6	0	3					
		0.92%	0.82%	1.84%	1.46%	1.75%	1.48%	0.69%	0.65%	1.16%	0.82%	0.60%	1.09%	0.78%	0.74%	0.52%	1.18%	0.60%	0.89%	0.53%	1.14%	0.60%	0.80%	0.88%	0.71%	0.60%	0.80%	0.60%	0.85%	0.80%	0.61%	3.14%	1.03%	3.14%	1.50%	1.26%	0.80%	1.07%	1.17%	1.12%	0.31%	1.09%	1.55%	0.0%	2.56%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	3610	15	17	30	25	3	29	86	106	121	83	152	131	161	99	102	160	98	136	129	145	157	127	138	90	167	138	116	71	138	16	94	18	79	67	60	82	57	62	69	17	13	1	5					
		6.66%	4.13%	4.47%	4.40%	3.66%	1.11%	20.13%	6.30%	6.88%	6.64%	4.99%	8.32%	7.31%	9.20%	5.74%	5.77%	8.82%	6.27%	9.12%	7.04%	7.98%	9.04%	7.48%	8.23%	5.47%	9.64%	8.37%	6.62%	5.68%	7.70%	2.79%	5.70%	4.72%	5.65%	5.31%	4.81%	7.35%	4.76%	3.88%	5.39%	2.33%	3.37%	1.44%	4.27%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1555	17	13	19	17	10	0	34	55	54	40	79	52	59	40	50	33	30	29	52	39	45	44	54	55	27	51	53	23	43	18	54	12	39	24	52	47	36	44	39	29	23	5	16					
		2.86%	4.68%	3.42%	2.79%	2.49%	3.70%	0.0%	2.49%	3.57%	2.96%	2.40%	4.32%	2.90%	3.37%	2.32%	2.82%	1.82%	1.92%	1.94%	2.84%	2.14%	2.59%	2.59%	3.22%	3.34%	1.55%	3.09%	3.02%	1.84%	2.40%	3.14%	3.27%	3.14%	2.79%	1.90%	4.17%	4.21%	3.01%	2.75%	3.04%	3.97%	5.97%	7.24%	13.67%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2659	10	19	31	27	9	6	71	77	70	4	75	107	137	100	95	107	80	116	106	89	85	91	83	81	112	90	87	68	99	14	80	5	50	56	62	42	47	70	64	25	3	1	8					
		4.90%	2.75%	5.0%	4.55%	3.95%	3.33%	4.16%	5.20%	5.0%	3.84%	0.24%	4.10%	5.97%	7.83%	5.80%	5.37%	5.90%	5.12%	7.78%	5.79%	4.89%	4.89%	5.36%	4.95%	4.92%	6.47%	5.46%	4.96%	5.44%	5.53%	2.44%	4.85%	1.31%	3.57%	4.44%	4.97%	3.76%	3.92%	4.38%	5.0%	3.42%	0.77%	1.44%	6.83%					
22	"5. ""За Русь Святую"""	389	1	7	9	7	11	0	5	9	28	5	11	11	17	5	8	13	12	8	14	7	12	12	12	4	5	10	1	12	13	4	20	4	16	11	7	13	5	15	12	6	6	1	0					
		0.71%	0.27%	1.84%	1.32%	1.02%	4.07%	0.0%	0.36%	0.58%	1.53%	0.30%	0.60%	0.61%	0.97%	0.29%	0.45%	0.71%	0.76%	0.53%	0.76%	0.38%	0.69%	0.70%	0.71%	0.24%	0.28%	0.60%	0.05%	0.96%	0.72%	0.69%	1.21%	1.04%	1.14%	0.87%	0.56%	1.16%	0.41%	0.94%	0.93%	0.82%	1.55%	1.44%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	152	0	4	2	2	0	0	4	7	3	4	6	1	2	1	1	0	4	4	12	2	9	6	6	6	7	7	4	8	2	0	7	2	3	2	1	2	5	5	5	2	3	0	1					
		0.28%	0.0%	1.05%	0.29%	0.29%	0.0%	0.0%	0.29%	0.45%	0.16%	0.24%	0.32%	0.05%	0.11%	0.05%	0.05%	0.0%	0.25%	0.26%	0.65%	0.11%	0.51%	0.35%	0.35%	0.36%	0.40%	0.42%	0.22%	0.64%	0.11%	0.0%	0.42%	0.52%	0.21%	0.15%	0.08%	0.17%	0.41%	0.31%	0.39%	0.27%	0.77%	0.0%	0.85%					
24	"7. ""Новый курс - Автомобильная Россия"""	621	9	4	4	15	2	0	16	23	27	11	13	28	15	12	18	21	21	18	18	10	23	20	23	18	28	26	17	21	24	4	25	2	15	18	18	10	12	10	10	8	2	1	1					
		1.14%	2.47%	1.05%	0.58%	2.19%	0.74%	0.0%	1.17%	1.49%	1.48%	0.66%	0.71%	1.56%	0.85%	0.69%	1.01%	1.15%	1.34%	1.20%	0.98%	0.55%	1.32%	1.17%	1.37%	1.09%	1.61%	1.57%	0.97%	1.68%	1.34%	0.69%	1.51%	0.52%	1.07%	1.42%	1.44%	0.89%	1.00%	0.62%	0.78%	1.09%	0.51%	1.44%	0.85%					
25	"8. ""Народно-республиканская партия России"""	97	1	2	1	3	1	0	36	1	1	3	1	0	2	0	3	1	2	0	4	1	1	1	0	1	1	0	8	0	1	1	1	1	3	3	4	2	0	3	1	0	1	0	1					
		0.17%	0.27%	0.52%	0.14%	0.43%	0.37%	0.0%	2.63%	0.06%	0.05%	0.18%	0.05%	0.0%	0.11%	0.0%	0.16%	0.05%	0.12%	0.0%	0.21%	0.05%	0.05%	0.05%	0.0%	0.06%	0.05%	0.0%	0.45%	0.0%	0.05%	0.17%	0.06%	0.26%	0.21%	0.23%	0.32%	0.17%	0.0%	0.18%	0.07%	0.0%	0.25%	0.0%	0.85%					
26	"9. ""Российская экологическая партия ""Зеленые"""	465	6	1	3	6	0	6	13	13	16	10	17	19	15	17	12	26	20	14	13	11	20	19	16	16	13	12	20	16	10	3	21	0	8	7	5	11	6	8	13	1	1	0	1					
		0.85%	1.65%	0.26%	0.44%	0.87%	0.0%	4.16%	0.95%	0.84%	0.87%	0.60%	0.93%	1.06%	0.85%	0.98%	0.67%	1.43%	1.28%	0.93%	0.71%	0.60%	1.15%	1.11%	0.95%	0.97%	0.75%	0.72%	1.14%	1.28%	0.55%	0.52%	1.27%	0.0%	0.57%	0.55%	0.40%	0.98%	0.50%	0.50%	1.01%	0.13%	0.25%	0.0%	0.85%					
27	"10. ""Аграрная партия России"""	1605	10	15	29	32	11	4	79	48	51	55	54	51	45	64	57	61	40	49	59	57	42	52	45	35	29	40	42	25	45	7	31	14	49	33	35	33	28	68	40	22	14	2	3					
		2.96%	2.75%	3.94%	4.25%	4.69%	4.07%	2.77%	5.79%	3.11%	2.79%	3.30%	2.95%	2.84%	2.57%	3.71%	3.22%	3.36%	2.56%	3.28%	3.22%	3.13%	2.42%	3.06%	2.68%	2.12%	1.67%	2.42%	2.39%	2.00%	2.51%	1.22%	1.87%	3.67%	3.50%	2.61%	2.81%	2.95%	2.34%	4.26%	3.12%	3.01%	3.63%	2.89%	2.56%					
28	"11. ""Истинные патриоты России"""	35	1	0	0	1	0	1	0	1	1	0	0	1	0	0	3	0	6	0	1	1	1	0	0	1	4	0	0	0	1	0	4	0	0	0	1	0	1	0	2	0	2	1	0					
		0.06%	0.27%	0.0%	0.0%	0.14%	0.0%	0.69%	0.0%	0.06%	0.05%	0.0%	0.0%	0.05%	0.0%	0.0%	0.16%	0.0%	0.38%	0.0%	0.05%	0.05%	0.05%	0.0%	0.0%	0.06%	0.23%	0.0%	0.0%	0.0%	0.05%	0.0%	0.24%	0.0%	0.0%	0.0%	0.08%	0.0%	0.08%	0.0%	0.15%	0.0%	0.51%	1.44%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	751	2	4	4	9	3	0	24	16	24	39	19	14	29	22	22	22	22	28	26	30	17	21	18	31	30	24	22	20	35	3	21	3	20	17	21	13	18	22	20	9	5	1	1					
		1.38%	0.55%	1.05%	0.58%	1.31%	1.11%	0.0%	1.75%	1.03%	1.31%	2.34%	1.04%	0.78%	1.65%	1.27%	1.24%	1.21%	1.40%	1.87%	1.42%	1.65%	0.97%	1.23%	1.07%	1.88%	1.73%	1.45%	1.25%	1.60%	1.95%	0.52%	1.27%	0.78%	1.43%	1.34%	1.68%	1.16%	1.50%	1.37%	1.56%	1.23%	1.29%	1.44%	0.85%					
30	"13. ""Демократическая партия России"""	104	1	1	0	0	2	0	6	0	4	3	4	4	6	3	5	0	3	1	7	4	4	3	3	2	1	2	3	3	6	3	3	0	3	0	0	4	2	4	1	1	0	0	2					
		0.19%	0.27%	0.26%	0.0%	0.0%	0.74%	0.0%	0.43%	0.0%	0.21%	0.18%	0.21%	0.22%	0.34%	0.17%	0.28%	0.0%	0.19%	0.06%	0.38%	0.22%	0.23%	0.17%	0.17%	0.12%	0.05%	0.12%	0.17%	0.24%	0.33%	0.52%	0.18%	0.0%	0.21%	0.0%	0.0%	0.35%	0.16%	0.25%	0.07%	0.13%	0.0%	0.0%	1.70%					
31	"14. ""Великая Россия - Евразийский Союз"""	92	0	0	0	4	0	2	0	5	1	2	3	1	3	0	3	4	1	3	3	0	5	2	4	2	2	3	3	1	4	0	5	2	5	1	1	2	9	4	0	1	1	0	0					
		0.16%	0.0%	0.0%	0.0%	0.58%	0.0%	1.38%	0.0%	0.32%	0.05%	0.12%	0.16%	0.05%	0.17%	0.0%	0.16%	0.22%	0.06%	0.20%	0.16%	0.0%	0.28%	0.11%	0.23%	0.12%	0.11%	0.18%	0.17%	0.08%	0.22%	0.0%	0.30%	0.52%	0.35%	0.07%	0.08%	0.17%	0.75%	0.25%	0.0%	0.13%	0.25%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	149	0	1	1	0	1	6	5	3	7	2	5	4	2	9	1	6	5	4	2	2	7	2	8	6	2	6	16	2	15	1	2	1	3	3	3	1	2	1	0	1	1	0	0					
		0.27%	0.0%	0.26%	0.14%	0.0%	0.37%	4.16%	0.36%	0.19%	0.38%	0.12%	0.27%	0.22%	0.11%	0.52%	0.05%	0.33%	0.32%	0.26%	0.10%	0.11%	0.40%	0.11%	0.47%	0.36%	0.11%	0.36%	0.91%	0.16%	0.83%	0.17%	0.12%	0.26%	0.21%	0.23%	0.24%	0.08%	0.16%	0.06%	0.0%	0.13%	0.25%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	5718	43	25	67	74	5	6	33	159	186	201	246	207	181	202	205	200	159	195	224	261	170	177	200	182	181	214	161	170	197	45	155	40	126	110	96	101	125	117	142	67	45	10	8					
		10.55%	11.84%	6.57%	9.83%	10.85%	1.85%	4.16%	2.41%	10.32%	10.20%	12.08%	13.47%	11.55%	10.34%	11.71%	11.60%	11.03%	10.17%	13.08%	12.24%	14.36%	9.79%	10.43%	11.94%	11.06%	10.45%	12.99%	9.18%	13.61%	11.00%	7.85%	9.39%	10.49%	9.01%	8.73%	7.71%	9.05%	10.45%	7.33%	11.09%	9.19%	11.68%	14.49%	6.83%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	97	2	0	0	2	0	0	4	2	2	6	1	1	3	0	6	3	3	2	3	3	3	5	0	2	2	1	4	1	6	0	5	1	2	1	0	2	2	5	2	3	4	2	1					
		0.17%	0.55%	0.0%	0.0%	0.29%	0.0%	0.0%	0.29%	0.12%	0.10%	0.36%	0.05%	0.05%	0.17%	0.0%	0.33%	0.16%	0.19%	0.13%	0.16%	0.16%	0.17%	0.29%	0.0%	0.12%	0.11%	0.06%	0.22%	0.08%	0.33%	0.0%	0.30%	0.26%	0.14%	0.07%	0.0%	0.17%	0.16%	0.31%	0.15%	0.41%	1.03%	2.89%	0.85%					
35	"18. ""ЛДПР"""	6220	57	38	111	82	22	10	144	194	196	164	190	196	183	208	198	187	222	175	193	166	221	208	190	173	180	189	230	159	211	93	258	48	123	110	130	141	153	176	160	78	41	4	8					
		11.47%	15.70%	10.0%	16.29%	12.02%	8.14%	6.94%	10.55%	12.59%	10.75%	9.86%	10.40%	10.93%	10.46%	12.06%	11.20%	10.31%	14.21%	11.74%	10.54%	9.13%	12.73%	12.25%	11.34%	10.51%	10.39%	11.47%	13.12%	12.73%	11.78%	16.23%	15.64%	12.59%	8.80%	8.73%	10.44%	12.64%	12.79%	11.03%	12.5%	10.69%	10.64%	5.79%	6.83%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	941	3	8	13	13	6	2	22	33	37	32	26	37	32	33	39	20	16	34	27	24	41	25	25	25	33	28	30	18	33	13	32	8	13	19	23	17	20	30	18	22	8	1	2					
		1.73%	0.82%	2.10%	1.90%	1.90%	2.22%	1.38%	1.61%	2.14%	2.03%	1.92%	1.42%	2.06%	1.82%	1.91%	2.20%	1.10%	1.02%	2.28%	1.47%	1.32%	2.36%	1.47%	1.49%	1.51%	1.90%	1.70%	1.71%	1.44%	1.84%	2.26%	1.94%	2.09%	0.93%	1.50%	1.84%	1.52%	1.67%	1.88%	1.40%	3.01%	2.07%	1.44%	1.70%					
37	"20. ""Политическая партия ""Единая Россия"""	18643	128	136	246	235	119	48	434	505	635	589	594	602	545	592	589	622	526	434	584	593	609	596	538	624	601	567	627	405	597	235	526	140	491	508	494	377	447	610	448	271	120	27	29					
		34.40%	35.26%	35.78%	36.12%	34.45%	44.07%	33.33%	31.81%	32.79%	34.85%	35.41%	32.53%	33.59%	31.16%	34.33%	33.33%	34.30%	33.67%	29.12%	31.91%	32.63%	35.10%	35.12%	32.11%	37.93%	34.71%	34.42%	35.78%	32.42%	33.35%	41.01%	31.89%	36.74%	35.14%	40.31%	39.67%	33.81%	37.37%	38.24%	35.0%	37.17%	31.16%	39.13%	24.78%					
38	"21. ""Российская Конституционно-демократическая партия"""	74	0	0	2	3	0	1	1	2	2	5	3	1	1	1	1	5	1	1	3	2	2	3	3	0	2	0	4	5	0	2	6	0	1	2	0	1	1	3	3	0	0	1	0					
		0.13%	0.0%	0.0%	0.29%	0.43%	0.0%	0.69%	0.07%	0.12%	0.10%	0.30%	0.16%	0.05%	0.05%	0.05%	0.05%	0.27%	0.06%	0.06%	0.16%	0.11%	0.11%	0.17%	0.17%	0.0%	0.11%	0.0%	0.22%	0.40%	0.0%	0.34%	0.36%	0.0%	0.07%	0.15%	0.0%	0.08%	0.08%	0.18%	0.23%	0.0%	0.0%	1.44%	0.0%					
39	"22. ""Развитие предпринимательства"""	164	1	0	3	0	0	1	5	2	6	5	8	10	5	5	7	6	5	7	7	2	6	5	9	8	3	5	3	4	9	0	6	0	3	4	1	3	2	2	3	3	0	0	0					
		0.30%	0.27%	0.0%	0.44%	0.0%	0.0%	0.69%	0.36%	0.12%	0.32%	0.30%	0.43%	0.55%	0.28%	0.29%	0.39%	0.33%	0.32%	0.46%	0.38%	0.11%	0.34%	0.29%	0.53%	0.48%	0.17%	0.30%	0.17%	0.32%	0.50%	0.0%	0.36%	0.0%	0.21%	0.31%	0.08%	0.26%	0.16%	0.12%	0.23%	0.41%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5037	22	46	51	65	17	3	138	122	194	194	182	159	180	176	165	167	149	109	201	216	130	150	153	140	149	116	160	104	121	48	129	44	146	119	119	98	100	165	132	90	47	8	13					
		9.29%	6.06%	12.10%	7.48%	9.53%	6.29%	2.08%	10.11%	7.92%	10.64%	11.66%	9.96%	8.87%	10.29%	10.20%	9.33%	9.21%	9.53%	7.31%	10.98%	11.88%	7.49%	8.83%	9.13%	8.51%	8.60%	7.04%	9.13%	8.32%	6.75%	8.37%	7.82%	11.54%	10.45%	9.44%	9.55%	8.78%	8.36%	10.34%	10.31%	12.34%	12.20%	11.59%	11.11%					
																																																		
41	Против всех	3394	26	26	19	28	15	18	176	103	107	92	96	117	92	103	125	118	105	97	103	110	96	97	90	113	113	108	97	89	137	26	121	15	110	86	80	56	60	92	61	35	25	1	10					
		6.26%	7.16%	6.84%	2.79%	4.10%	5.55%	12.5%	12.90%	6.68%	5.87%	5.53%	5.25%	6.52%	5.26%	5.97%	7.07%	6.50%	6.72%	6.51%	5.62%	6.05%	5.53%	5.71%	5.37%	6.86%	6.52%	6.55%	5.53%	7.12%	7.65%	4.53%	7.33%	3.93%	7.87%	6.82%	6.42%	5.02%	5.01%	5.76%	4.76%	4.80%	6.49%	1.44%	8.54%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
