Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																														
Дата голосования: 02.12.2007																																														
																																														
Наименование Избирательной комиссии:    Прибайкальская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508					
		0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.67%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.35%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.13%	0.00%	0.00%	0.00%	0.00%	1.03%	0.89%	0.99%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1047	4	6	82	44	7	3	39	8	9	7	17	2	0	0	24	9	0	31	2	144	58	69	33	4	43	8	8	7	30	73	24	53	47	12	16	21	80	9	14					
		8.10%	7.69%	4.72%	14.88%	6.39%	4.83%	7.14%	9.85%	5.59%	3.00%	4.43%	5.99%	6.67%	0.00%	0.00%	8.51%	6.43%	0.00%	6.33%	2.06%	11.49%	10.28%	7.93%	7.24%	11.76%	7.21%	6.56%	5.80%	4.76%	6.93%	9.34%	6.86%	7.67%	11.14%	5.29%	8.21%	9.38%	9.95%	10.11%	3.29%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	21	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	3	1	0	0	0	0	0	0	0	2	1	2	0	0	0	0	4	0	1					
		0.16%	0.00%	0.00%	0.00%	0.00%	0.69%	0.00%	0.00%	0.00%	0.00%	0.00%	1.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.53%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.29%	0.29%	0.00%	0.00%	0.00%	0.00%	0.50%	0.00%	0.24%					
23	6.Политическая партия «Партия социальной справедливости»	11	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0					
		0.09%	0.00%	0.00%	0.36%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.22%	0.00%	0.00%	0.82%	0.00%	0.00%	0.00%	0.00%	0.29%	0.14%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1043	5	6	43	47	10	2	27	17	20	7	26	5	2	7	25	15	1	37	10	114	54	85	49	3	39	7	9	10	33	72	46	40	31	25	13	15	53	6	27					
		8.07%	9.62%	4.72%	7.80%	6.82%	6.90%	4.76%	6.82%	11.89%	6.67%	4.43%	9.15%	16.67%	7.14%	7.78%	8.87%	10.71%	1.72%	7.55%	10.31%	9.10%	9.57%	9.77%	10.75%	8.82%	6.54%	5.74%	6.52%	6.80%	7.62%	9.21%	13.14%	5.79%	7.35%	11.01%	6.67%	6.70%	6.59%	6.74%	6.35%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1598	5	6	65	54	3	2	27	8	23	4	29	2	0	6	11	5	0	19	18	118	75	68	61	1	70	11	5	13	51	121	69	166	66	41	30	48	209	16	72					
		12.36%	9.62%	4.72%	11.80%	7.84%	2.07%	4.76%	6.82%	5.59%	7.67%	2.53%	10.21%	6.67%	0.00%	6.67%	3.90%	3.57%	0.00%	3.88%	18.56%	9.42%	13.30%	7.82%	13.38%	2.94%	11.74%	9.02%	3.62%	8.84%	11.78%	15.47%	19.71%	24.02%	15.64%	18.06%	15.38%	21.43%	25.99%	17.98%	16.94%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	96	0	2	5	5	2	0	6	1	1	2	0	0	0	0	3	0	0	1	1	11	4	10	1	0	0	3	2	2	2	9	5	5	1	1	2	1	4	1	3					
		0.74%	0.00%	1.57%	0.91%	0.73%	1.38%	0.00%	1.52%	0.70%	0.33%	1.27%	0.00%	0.00%	0.00%	0.00%	1.06%	0.00%	0.00%	0.20%	1.03%	0.88%	0.71%	1.15%	0.22%	0.00%	0.00%	2.46%	1.45%	1.36%	0.46%	1.15%	1.43%	0.72%	0.24%	0.44%	1.03%	0.45%	0.50%	1.12%	0.71%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8580	37	107	339	512	120	31	288	99	236	133	204	20	24	75	208	106	56	396	61	801	350	618	295	26	431	90	111	111	305	444	189	389	257	140	128	129	396	49	269					
		66.39%	71.15%	84.25%	61.52%	74.31%	82.76%	73.81%	72.73%	69.23%	78.67%	84.18%	71.83%	66.67%	85.71%	83.33%	73.76%	75.71%	96.55%	80.82%	62.89%	63.93%	62.06%	71.03%	64.69%	76.47%	72.32%	73.77%	80.43%	75.51%	70.44%	56.78%	54.00%	56.30%	60.90%	61.67%	65.64%	57.59%	49.25%	55.06%	63.29%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	43	0	0	3	5	1	0	3	1	1	1	2	0	0	1	1	0	0	1	0	8	1	1	1	0	0	0	1	0	0	3	3	3	0	0	1	0	1	0	0					
		0.33%	0.00%	0.00%	0.54%	0.73%	0.69%	0.00%	0.76%	0.70%	0.33%	0.63%	0.70%	0.00%	0.00%	1.11%	0.35%	0.00%	0.00%	0.20%	0.00%	0.64%	0.18%	0.11%	0.22%	0.00%	0.00%	0.00%	0.72%	0.00%	0.00%	0.38%	0.86%	0.43%	0.00%	0.00%	0.51%	0.00%	0.12%	0.00%	0.00%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
