Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
Наименование Избирательной комиссии:    Кировская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	290	20	10	10	10	10	10	10	20	10	10	10	10	10	10	10	10	10	20	10	10	10	10	20	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	163	16	7	10	6	3	6	10	16	3	0	1	3	1	7	5	4	7	15	2	8	5	0	18	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	83	12	3	4	5	1	3	3	4	6	6	4	3	2	0	4	2	3	1	3	5	2	3	0	4					
14	Число погашенных неиспользованных открепительных удостоверений	127	4	3	0	4	7	4	0	4	7	10	9	7	9	3	5	6	3	5	8	2	5	10	2	10					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	9	0	1	0	3	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3086	140	175	173	209	133	119	77	181	125	98	85	143	84	145	204	104	103	131	82	127	106	40	200	102					
		13.95%	13.35%	16.75%	19.05%	20.02%	19.42%	13.93%	16.85%	17.21%	15.15%	13.86%	12.72%	15.29%	8.40%	15.44%	15.74%	12.24%	11.72%	11.99%	9.04%	10.18%	8.45%	6.47%	16.12%	18.05%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	4282	231	194	194	197	135	191	100	228	134	121	112	169	161	303	216	167	142	207	166	205	228	18	335	128					
		19.36%	22.02%	18.56%	21.37%	18.87%	19.71%	22.37%	21.88%	21.67%	16.24%	17.11%	16.77%	18.07%	16.10%	32.27%	16.67%	19.65%	16.15%	18.96%	18.30%	16.44%	18.18%	2.91%	26.99%	22.65%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	158	17	7	6	8	1	5	5	6	10	8	0	0	15	9	7	7	10	0	4	12	9	1	11	0					
		0.71%	1.62%	0.67%	0.66%	0.77%	0.15%	0.59%	1.09%	0.57%	1.21%	1.13%	0.00%	0.00%	1.50%	0.96%	0.54%	0.82%	1.14%	0.00%	0.44%	0.96%	0.72%	0.16%	0.89%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4547	208	223	219	222	164	153	91	216	227	169	177	195	200	176	284	235	218	302	129	208	191	58	178	104					
		20.56%	19.83%	21.34%	24.12%	21.26%	23.94%	17.92%	19.91%	20.53%	27.52%	23.90%	26.50%	20.86%	20.00%	18.74%	21.91%	27.65%	24.80%	27.66%	14.22%	16.68%	15.23%	9.39%	14.34%	18.41%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	249	24	14	21	17	17	13	13	18	6	4	0	0	8	9	10	7	7	0	17	16	21	2	5	0					
		1.13%	2.29%	1.34%	2.31%	1.63%	2.48%	1.52%	2.84%	1.71%	0.73%	0.57%	0.00%	0.00%	0.80%	0.96%	0.77%	0.82%	0.80%	0.00%	1.87%	1.28%	1.67%	0.32%	0.40%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9298	397	396	266	368	208	356	160	376	302	295	291	399	511	275	544	315	365	417	499	655	692	497	498	216					
		42.04%	37.85%	37.89%	29.30%	35.25%	30.36%	41.69%	35.01%	35.74%	36.61%	41.73%	43.56%	42.67%	51.10%	29.29%	41.98%	37.06%	41.52%	38.19%	55.02%	52.53%	55.18%	80.42%	40.13%	38.23%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	55	5	8	4	1	3	1	2	3	4	2	0	0	1	0	7	1	6	0	3	1	1	0	2	0					
		0.25%	0.48%	0.77%	0.44%	0.10%	0.44%	0.12%	0.44%	0.29%	0.48%	0.28%	0.00%	0.00%	0.10%	0.00%	0.54%	0.12%	0.68%	0.00%	0.33%	0.08%	0.08%	0.00%	0.16%	0.00%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
