Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Североморская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450					
		1.22%	0.83%	1.36%	1.13%	2.90%	2.02%	1.01%	2.14%	0.62%	1.86%	1.36%	1.08%	1.57%	0.99%	1.52%	1.11%	0.84%	0.39%	0.74%	1.02%	0.00%	0.80%	0.87%	2.16%	1.44%	0.96%	0.00%	0.17%	0.68%	0.00%	0.93%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
