Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																							
Дата голосования: 02.12.2007																							
																							
Наименование Избирательной комиссии:    Яшкульская																							
																							
Сводная таблица результатов выборов																							
																							
		Сумма	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265					
		0.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0					
		0.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	797	50	45	85	150	14	14	251	13	66	38	2	48	7	2	5	7					
		10.13%	10.29%	4.22%	8.46%	12.27%	2.75%	5.96%	54.57%	4.81%	14.83%	7.92%	0.65%	16.96%	2.08%	0.42%	3.94%	4.55%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.06%	1.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	16	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.20%	3.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	59	8	0	6	37	6	0	0	0	0	0	0	0	0	2	0	0					
		0.75%	1.65%	0.00%	0.60%	3.03%	1.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	7	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0					
		0.09%	1.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6723	384	1016	894	1024	478	216	197	257	353	398	305	235	330	378	114	144					
		85.48%	79.01%	95.22%	88.96%	83.80%	93.91%	91.91%	42.83%	95.19%	79.33%	82.92%	98.71%	83.04%	97.92%	79.41%	89.76%	93.51%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	3	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0					
		0.04%	0.00%	0.00%	0.00%	0.08%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%					
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
