Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																											
Дата голосования: 02.12.2007																																																											
																																																											
Наименование Избирательной комиссии:    Аргаяшская																																																											
																																																											
Сводная таблица результатов выборов																																																											
																																																											
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	430	14	15	21	15	3	15	5	8	5	5	5	5	5	2	8	15	10	5	15	5	15	15	5	0	15	7	15	5	0	5	5	5	5	5	5	5	15	20	7	5	5	8	5	5	9	5	15	5	23	8	2	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	408	13	14	21	15	3	15	4	8	5	4	5	5	5	0	8	15	10	2	15	5	15	14	2	0	15	7	15	4	0	5	5	5	3	4	3	5	15	20	7	5	5	8	5	5	9	5	15	5	23	5	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	264	5	11	22	4	4	8	0	2	4	6	0	0	7	1	2	3	3	3	5	2	0	1	0	1	11	2	2	0	0	2	0	2	4	70	4	9	3	7	4	6	2	6	7	0	3	6	5	5	4	2	4	0					
14	Число погашенных неиспользованных открепительных удостоверений	22	1	1	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	3	0	0	0	1	3	0	0	0	0	1	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	30	2	0	5	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	2	0	1	3	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	2	0	0	0	2	1	2	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																											
18	1.Политическая партия «Аграрная партия России»	484	23	19	21	24	4	11	1	6	19	7	1	6	16	3	10	16	4	9	3	3	15	15	11	3	15	12	5	2	2	3	2	14	13	16	3	2	9	22	11	7	3	8	16	13	5	2	12	1	15	5	16	0					
		2.30%	2.23%	1.98%	1.78%	2.19%	1.17%	1.90%	0.70%	2.82%	5.05%	4.02%	0.79%	4.35%	3.60%	2.04%	2.26%	3.23%	1.36%	1.94%	1.57%	1.72%	1.98%	5.07%	4.21%	2.14%	1.46%	2.55%	1.42%	1.77%	2.06%	1.36%	1.32%	3.17%	3.44%	3.02%	1.00%	0.67%	1.60%	2.90%	2.91%	1.57%	1.26%	2.01%	3.41%	4.02%	1.41%	1.04%	2.07%	0.62%	2.14%	1.86%	6.61%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	71	2	8	7	2	2	4	1	1	0	0	0	1	0	0	2	1	2	0	0	0	0	0	0	0	5	0	0	0	1	1	0	1	2	7	1	0	7	1	0	0	1	2	3	1	0	0	2	0	3	0	0	0					
		0.34%	0.19%	0.83%	0.59%	0.18%	0.58%	0.69%	0.70%	0.47%	0.00%	0.00%	0.00%	0.72%	0.00%	0.00%	0.45%	0.20%	0.68%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.49%	0.00%	0.00%	0.00%	1.03%	0.45%	0.00%	0.23%	0.53%	1.32%	0.33%	0.00%	1.24%	0.13%	0.00%	0.00%	0.42%	0.50%	0.64%	0.31%	0.00%	0.00%	0.34%	0.00%	0.43%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	13	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0					
		0.06%	0.00%	0.00%	0.17%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.10%	0.00%	0.28%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%	0.62%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2485	107	96	145	76	33	116	11	28	46	37	12	26	23	21	51	62	29	44	15	4	110	40	41	20	65	34	36	5	4	14	20	46	49	37	28	19	117	182	73	95	34	69	48	30	29	18	62	27	74	42	23	12					
		11.80%	10.39%	9.99%	12.29%	6.95%	9.65%	20.07%	7.69%	13.15%	12.23%	21.26%	9.45%	18.84%	5.18%	14.29%	11.54%	12.50%	9.86%	9.46%	7.85%	2.30%	14.51%	13.51%	15.71%	14.29%	6.32%	7.23%	10.20%	4.42%	4.12%	6.33%	13.25%	10.41%	12.96%	6.98%	9.36%	6.33%	20.78%	23.98%	19.31%	21.25%	14.23%	17.34%	10.23%	9.29%	8.19%	9.38%	10.69%	16.67%	10.57%	15.61%	9.50%	8.70%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	34	1	1	2	4	0	2	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	2	0	1	0	0	0	1	1	0	0	2	0	1	0	3	0	1	2	0	1	1	0	3	0	0	0					
		0.16%	0.10%	0.10%	0.17%	0.37%	0.00%	0.35%	0.00%	0.94%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.71%	0.10%	0.00%	0.57%	0.00%	1.03%	0.00%	0.00%	0.00%	0.26%	0.19%	0.00%	0.00%	0.36%	0.00%	0.26%	0.00%	1.26%	0.00%	0.21%	0.62%	0.00%	0.52%	0.17%	0.00%	0.43%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	35	3	1	0	1	0	0	1	0	0	0	0	0	2	0	0	2	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0	1	0	1	0	0	2	1	0	4	0	1	1	0	1	1	0	0	5	2	0	0					
		0.17%	0.29%	0.10%	0.00%	0.09%	0.00%	0.00%	0.70%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.57%	0.00%	0.34%	0.00%	0.00%	0.10%	0.21%	0.28%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.19%	0.00%	0.00%	0.36%	0.13%	0.00%	0.89%	0.00%	0.25%	0.21%	0.00%	0.28%	0.52%	0.00%	0.00%	0.71%	0.74%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	912	60	47	69	103	16	10	1	5	6	6	4	5	6	2	9	10	12	10	4	1	26	1	2	11	96	6	6	1	5	5	6	39	23	71	27	19	22	18	5	13	4	15	7	13	2	2	38	14	13	2	7	7					
		4.33%	5.83%	4.89%	5.85%	9.41%	4.68%	1.73%	0.70%	2.35%	1.60%	3.45%	3.15%	3.62%	1.35%	1.36%	2.04%	2.02%	4.08%	2.15%	2.09%	0.57%	3.43%	0.34%	0.77%	7.86%	9.34%	1.28%	1.70%	0.88%	5.15%	2.26%	3.97%	8.82%	6.08%	13.40%	9.03%	6.33%	3.91%	2.37%	1.32%	2.91%	1.67%	3.77%	1.49%	4.02%	0.56%	1.04%	6.55%	8.64%	1.86%	0.74%	2.89%	5.07%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1305	103	83	146	66	48	30	3	7	10	3	14	0	47	11	22	31	22	10	9	1	43	13	4	7	50	17	9	1	8	13	6	18	13	46	21	8	45	44	13	27	3	18	32	8	9	36	34	11	40	10	22	10					
		6.20%	10.00%	8.64%	12.37%	6.03%	14.04%	5.19%	2.10%	3.29%	2.66%	1.72%	11.02%	0.00%	10.59%	7.48%	4.98%	6.25%	7.48%	2.15%	4.71%	0.57%	5.67%	4.39%	1.53%	5.00%	4.86%	3.62%	2.55%	0.88%	8.25%	5.88%	3.97%	4.07%	3.44%	8.68%	7.02%	2.67%	7.99%	5.80%	3.44%	6.04%	1.26%	4.52%	6.82%	2.48%	2.54%	18.75%	5.86%	6.79%	5.71%	3.72%	9.09%	7.25%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	180	6	3	6	7	3	8	0	3	4	1	2	0	4	1	9	7	0	2	1	2	4	0	4	2	10	5	3	1	0	2	1	16	3	3	3	2	4	7	1	8	2	2	7	1	2	4	7	0	1	5	0	1					
		0.85%	0.58%	0.31%	0.51%	0.64%	0.88%	1.38%	0.00%	1.41%	1.06%	0.57%	1.57%	0.00%	0.90%	0.68%	2.04%	1.41%	0.00%	0.43%	0.52%	1.15%	0.53%	0.00%	1.53%	1.43%	0.97%	1.06%	0.85%	0.88%	0.00%	0.90%	0.66%	3.62%	0.79%	0.57%	1.00%	0.67%	0.71%	0.92%	0.26%	1.79%	0.84%	0.50%	1.49%	0.31%	0.56%	2.08%	1.21%	0.00%	0.14%	1.86%	0.00%	0.72%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	15088	701	676	758	787	231	385	120	158	289	118	91	98	335	109	334	353	223	368	152	157	552	217	191	94	768	386	287	102	72	181	114	294	266	339	211	243	345	460	256	283	182	271	344	249	292	123	418	107	526	193	172	107					
		71.65%	68.06%	70.34%	64.24%	71.94%	67.54%	66.61%	83.92%	74.18%	76.86%	67.82%	71.65%	71.01%	75.45%	74.15%	75.57%	71.17%	75.85%	79.14%	79.58%	90.23%	72.82%	73.31%	73.18%	67.14%	74.71%	82.13%	81.30%	90.27%	74.23%	81.90%	75.50%	66.52%	70.37%	63.96%	70.57%	81.00%	61.28%	60.61%	67.72%	63.31%	76.15%	68.09%	73.35%	77.09%	82.49%	64.06%	72.07%	66.05%	75.14%	71.75%	71.07%	77.54%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	141	13	9	14	10	2	4	1	1	1	0	1	1	2	0	1	10	1	1	2	0	3	4	2	0	1	0	3	0	0	1	0	6	3	4	0	1	0	7	8	0	1	7	1	0	0	1	2	1	7	3	1	0					
		0.67%	1.26%	0.94%	1.19%	0.91%	0.58%	0.69%	0.70%	0.47%	0.27%	0.00%	0.79%	0.72%	0.45%	0.00%	0.23%	2.02%	0.34%	0.22%	1.05%	0.00%	0.40%	1.35%	0.77%	0.00%	0.10%	0.00%	0.85%	0.00%	0.00%	0.45%	0.00%	1.36%	0.79%	0.75%	0.00%	0.33%	0.00%	0.92%	2.12%	0.00%	0.42%	1.76%	0.21%	0.00%	0.00%	0.52%	0.34%	0.62%	1.00%	1.12%	0.41%	0.00%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
