Выборы Президента Российской Федерации																																								
																																								
Наименование Избирательной комиссии:    Надеждинская																																								
																																								
Итоги голосования 																																								
																																								
		Сумма	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	232	7	4	5	3	1	3	12	6	19	7	5	3	13	4	8	1	3	6	7	19	6	7	3	6	20	4	7	2	1	19	10	7	4					
14	Число неиспользованных открепительных удостоверений	99	1	0	0	0	0	0	2	1	2	4	0	0	3	2	3	2	1	3	10	9	10	5	7	6	7	0	6	0	1	5	3	6	0					
15	"Число открепительных удостоверений, выданных в ТИК"	3	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																								
18	. Глазьев Сергей Юрьевич	969	2	4	13	10	3	32	26	13	31	26	10	8	16	18	20	7	29	28	62	62	30	82	67	49	39	11	80	14	32	44	54	21	26					
		5.32%	0.79%	2.67%	6.28%	2.80%	1.96%	4.00%	4.59%	1.97%	2.78%	4.44%	2.02%	3.64%	3.69%	5.16%	8.77%	6.25%	8.22%	5.88%	7.70%	5.93%	4.73%	8.58%	6.89%	6.57%	2.89%	6.25%	8.58%	4.02%	6.23%	6.94%	7.63%	3.11%	12.38%					
19	. Малышкин Олег Александрович	1097	11	6	6	25	7	35	41	45	56	46	41	7	19	32	22	11	28	20	62	43	35	52	45	45	57	17	63	27	45	47	34	49	18					
		6.02%	4.33%	4.00%	2.90%	7.00%	4.58%	4.37%	7.23%	6.82%	5.01%	7.86%	8.30%	3.18%	4.38%	9.17%	9.65%	9.82%	7.93%	4.20%	7.70%	4.11%	5.52%	5.44%	4.63%	6.03%	4.23%	9.66%	6.76%	7.76%	8.75%	7.41%	4.80%	7.25%	8.57%					
20	. Миронов Сергей Михайлович	159	0	1	2	0	1	2	4	2	12	6	1	1	7	1	1	5	14	3	8	11	5	10	10	5	5	1	7	1	5	8	8	8	4					
		0.87%	0.00%	0.67%	0.97%	0.00%	0.65%	0.25%	0.71%	0.30%	1.07%	1.03%	0.20%	0.45%	1.61%	0.29%	0.44%	4.46%	3.97%	0.63%	0.99%	1.05%	0.79%	1.05%	1.03%	0.67%	0.37%	0.57%	0.75%	0.29%	0.97%	1.26%	1.13%	1.18%	1.90%					
21	. Путин Владимир Владимирович	11073	186	93	109	257	124	557	358	426	802	387	359	158	269	228	109	71	199	268	460	592	381	519	591	431	979	114	394	226	282	388	303	351	102					
		60.77%	73.23%	62.00%	52.66%	71.99%	81.05%	69.54%	63.14%	64.55%	71.80%	66.15%	72.67%	71.82%	61.98%	65.33%	47.81%	63.39%	56.37%	56.30%	57.14%	56.65%	60.09%	54.29%	60.80%	57.77%	72.57%	64.77%	42.27%	64.94%	54.86%	61.20%	42.80%	51.92%	48.57%					
22	. Хакамада Ирина Муцуовна	707	4	4	4	6	1	24	13	26	47	19	13	5	14	16	6	2	16	20	34	48	32	49	35	50	60	1	32	25	24	20	20	29	8					
		3.88%	1.57%	2.67%	1.93%	1.68%	0.65%	3.00%	2.29%	3.94%	4.21%	3.25%	2.63%	2.27%	3.23%	4.58%	2.63%	1.79%	4.53%	4.20%	4.22%	4.59%	5.05%	5.13%	3.60%	6.70%	4.45%	0.57%	3.43%	7.18%	4.67%	3.15%	2.82%	4.29%	3.81%					
23	. Харитонов Николай Михайлович	2951	33	37	61	30	11	105	97	103	75	64	57	35	83	37	48	12	47	98	125	196	105	144	147	103	122	23	302	27	80	94	248	171	31					
		16.19%	12.99%	24.67%	29.47%	8.40%	7.19%	13.11%	17.11%	15.61%	6.71%	10.94%	11.54%	15.91%	19.12%	10.60%	21.05%	10.71%	13.31%	20.59%	15.53%	18.76%	16.56%	15.06%	15.12%	13.81%	9.04%	13.07%	32.40%	7.76%	15.56%	14.83%	35.03%	25.30%	14.76%					
																																								
24	Против всех	998	8	4	11	13	3	28	15	38	79	33	10	6	19	15	15	3	12	24	47	87	42	82	65	50	76	4	42	26	37	21	33	35	15					
		5.48%	3.15%	2.67%	5.31%	3.64%	1.96%	3.50%	2.65%	5.76%	7.07%	5.64%	2.02%	2.73%	4.38%	4.30%	6.58%	2.68%	3.40%	5.04%	5.84%	8.33%	6.62%	8.58%	6.69%	6.70%	5.63%	2.27%	4.51%	7.47%	7.20%	3.31%	4.66%	5.18%	7.14%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
