Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    Белевская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	269	5	12	2	2	7	3	3	20	3	7	3	8	5	8	5	4	1	8	10	20	1	7	6	37	28	12	18	24					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	269	5	12	2	2	7	3	3	20	3	7	3	8	5	8	5	4	1	8	10	20	1	7	6	37	28	12	18	24					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	197	1	2	4	5	4	1	4	1	0	2	1	2	5	2	1	1	2	4	3	2	3	14	7	8	7	5	15	91					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	31	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	1	1	1	7	5	3	3	3					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	1.Политическая партия «Аграрная партия России»	241	4	12	6	4	4	3	2	16	0	17	2	6	5	3	3	1	3	2	5	5	1	11	7	30	12	27	28	22					
		2.33%	3.01%	4.04%	1.69%	2.78%	3.05%	2.05%	2.17%	5.30%	0.00%	4.82%	2.60%	3.21%	3.62%	2.46%	1.48%	1.00%	3.00%	1.85%	2.27%	1.31%	0.85%	2.26%	1.69%	2.74%	1.29%	2.51%	2.18%	1.70%					
19	2.Всероссийская политическая партия «Гражданская Сила»	63	0	0	0	0	0	0	1	0	0	3	0	0	1	0	0	0	0	1	1	0	0	3	4	10	5	13	7	14					
		0.61%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.09%	0.00%	0.00%	0.85%	0.00%	0.00%	0.72%	0.00%	0.00%	0.00%	0.00%	0.93%	0.45%	0.00%	0.00%	0.62%	0.97%	0.91%	0.54%	1.21%	0.55%	1.08%					
20	3.Политическая партия «Демократическая партия России»	10	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	2	1	0					
		0.10%	0.00%	0.00%	0.28%	0.00%	0.00%	1.37%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.24%	0.00%	0.00%	0.19%	0.08%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1225	14	34	21	17	8	28	5	24	2	44	8	17	18	15	21	9	5	10	18	40	10	43	39	146	125	146	182	176					
		11.82%	10.53%	11.45%	5.92%	11.81%	6.11%	19.18%	5.43%	7.95%	2.70%	12.46%	10.39%	9.09%	13.04%	12.30%	10.34%	9.00%	5.00%	9.26%	8.18%	10.44%	8.47%	8.83%	9.44%	13.33%	13.48%	13.56%	14.20%	13.58%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	52	7	2	0	0	1	1	0	0	0	0	0	3	1	0	0	1	0	1	0	0	0	0	5	8	3	6	6	7					
		0.50%	5.26%	0.67%	0.00%	0.00%	0.76%	0.68%	0.00%	0.00%	0.00%	0.00%	0.00%	1.60%	0.72%	0.00%	0.00%	1.00%	0.00%	0.93%	0.00%	0.00%	0.00%	0.00%	1.21%	0.73%	0.32%	0.56%	0.47%	0.54%					
23	6.Политическая партия «Партия социальной справедливости»	20	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	0	1	2	3	0	3	2					
		0.19%	0.00%	0.67%	0.00%	0.69%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.93%	0.00%	0.26%	2.54%	0.00%	0.24%	0.18%	0.32%	0.00%	0.23%	0.15%					
24	7.Политическая партия «Либерально-демократическая партия России»	878	10	15	17	12	7	12	2	26	6	28	2	9	11	10	11	5	4	9	9	24	5	35	35	119	84	101	130	140					
		8.47%	7.52%	5.05%	4.79%	8.33%	5.34%	8.22%	2.17%	8.61%	8.11%	7.93%	2.60%	4.81%	7.97%	8.20%	5.42%	5.00%	4.00%	8.33%	4.09%	6.27%	4.24%	7.19%	8.47%	10.87%	9.06%	9.38%	10.14%	10.80%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	705	2	17	9	4	10	9	8	21	5	18	2	9	3	6	9	3	3	3	7	14	3	31	20	98	86	78	103	124					
		6.81%	1.50%	5.72%	2.54%	2.78%	7.63%	6.16%	8.70%	6.95%	6.76%	5.10%	2.60%	4.81%	2.17%	4.92%	4.43%	3.00%	3.00%	2.78%	3.18%	3.66%	2.54%	6.37%	4.84%	8.95%	9.28%	7.24%	8.03%	9.57%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	158	1	5	3	0	0	0	1	0	1	3	0	3	0	1	1	1	0	0	2	3	0	13	7	32	18	18	25	20					
		1.53%	0.75%	1.68%	0.85%	0.00%	0.00%	0.00%	1.09%	0.00%	1.35%	0.85%	0.00%	1.60%	0.00%	0.82%	0.49%	1.00%	0.00%	0.00%	0.91%	0.78%	0.00%	2.67%	1.69%	2.92%	1.94%	1.67%	1.95%	1.54%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6842	94	204	294	105	100	87	73	212	60	234	62	139	98	87	155	79	84	80	177	292	95	343	283	623	579	659	780	764					
		66.04%	70.68%	68.69%	82.82%	72.92%	76.34%	59.59%	79.35%	70.20%	81.08%	66.29%	80.52%	74.33%	71.01%	71.31%	76.35%	79.00%	84.00%	74.07%	80.45%	76.24%	80.51%	70.43%	68.52%	56.89%	62.46%	61.19%	60.84%	58.95%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	68	0	1	2	0	1	1	0	1	0	1	0	0	1	0	2	1	0	1	1	2	0	3	3	15	4	10	11	7					
		0.66%	0.00%	0.34%	0.56%	0.00%	0.76%	0.68%	0.00%	0.33%	0.00%	0.28%	0.00%	0.00%	0.72%	0.00%	0.99%	1.00%	0.00%	0.93%	0.45%	0.52%	0.00%	0.62%	0.73%	1.37%	0.43%	0.93%	0.86%	0.54%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
