Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Дмитровский район																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №3147	УИК №3148					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	939	36	45	39	35	37	46	25	44	60	66	32	39	38	31	51	37	49	55	46	44	46	38	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	724	22	29	24	17	41	23	31	41	38	35	19	22	33	17	27	35	43	33	74	16	17	17	59	11					
14	Число погашенных неиспользованных открепительных удостоверений	371	34	35	11	15	13	14	25	6	20	4	18	11	12	19	9	13	11	15	24	26	24	12	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	60	0	1	2	3	1	5	3	1	1	2	2	7	4	1	4	8	2	4	2	4	2	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	1.Политическая партия «Аграрная партия России»	802	31	31	43	27	40	33	36	17	38	47	37	30	42	27	31	48	34	35	36	29	47	35	23	5					
		2.94%	3.02%	3.09%	3.65%	2.63%	3.65%	2.46%	3.13%	1.70%	2.97%	3.37%	3.12%	2.28%	3.01%	2.22%	2.43%	3.96%	2.83%	2.55%	2.65%	2.20%	3.61%	3.21%	5.44%	5.15%					
19	2.Всероссийская политическая партия «Гражданская Сила»	554	21	25	27	21	20	32	22	11	25	31	22	28	31	23	23	23	26	29	27	28	20	34	4	1					
		2.03%	2.05%	2.50%	2.29%	2.05%	1.82%	2.39%	1.91%	1.10%	1.95%	2.22%	1.85%	2.13%	2.22%	1.89%	1.80%	1.90%	2.16%	2.11%	1.99%	2.13%	1.54%	3.11%	0.95%	1.03%					
20	3.Политическая партия «Демократическая партия России»	58	2	1	2	1	3	1	2	1	1	1	6	0	3	5	8	1	2	6	3	3	4	1	0	1					
		0.21%	0.19%	0.10%	0.17%	0.10%	0.27%	0.07%	0.17%	0.10%	0.08%	0.07%	0.51%	0.00%	0.21%	0.41%	0.63%	0.08%	0.17%	0.44%	0.22%	0.23%	0.31%	0.09%	0.00%	1.03%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3464	129	118	156	138	144	109	119	96	183	177	162	180	187	167	158	182	140	167	194	185	173	134	55	11					
		12.71%	12.57%	11.78%	13.25%	13.45%	13.14%	8.13%	10.33%	9.60%	14.30%	12.69%	13.66%	13.71%	13.39%	13.76%	12.38%	15.00%	11.64%	12.15%	14.29%	14.05%	13.30%	12.27%	13.00%	11.34%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	445	18	15	24	12	21	24	16	8	31	31	18	21	12	15	18	20	21	24	31	26	22	11	5	1					
		1.63%	1.75%	1.50%	2.04%	1.17%	1.92%	1.79%	1.39%	0.80%	2.42%	2.22%	1.52%	1.60%	0.86%	1.24%	1.41%	1.65%	1.75%	1.75%	2.28%	1.97%	1.69%	1.01%	1.18%	1.03%					
23	6.Политическая партия «Партия социальной справедливости»	112	2	5	2	5	6	8	5	4	5	8	2	3	9	2	5	7	8	3	5	5	3	8	2	0					
		0.41%	0.19%	0.50%	0.17%	0.49%	0.55%	0.60%	0.43%	0.40%	0.39%	0.57%	0.17%	0.23%	0.64%	0.16%	0.39%	0.58%	0.67%	0.22%	0.37%	0.38%	0.23%	0.73%	0.47%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2321	98	83	104	75	90	148	109	87	107	112	108	99	113	91	88	109	110	103	103	116	95	120	35	18					
		8.51%	9.55%	8.28%	8.84%	7.31%	8.21%	11.04%	9.46%	8.70%	8.36%	8.03%	9.11%	7.54%	8.09%	7.50%	6.90%	8.99%	9.14%	7.50%	7.58%	8.81%	7.30%	10.99%	8.27%	18.56%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2229	120	59	107	84	103	107	79	71	118	119	99	104	111	84	108	108	97	108	125	111	108	71	21	7					
		8.18%	11.70%	5.89%	9.09%	8.19%	9.40%	7.99%	6.86%	7.10%	9.22%	8.53%	8.35%	7.92%	7.95%	6.92%	8.46%	8.90%	8.06%	7.86%	9.20%	8.43%	8.30%	6.50%	4.96%	7.22%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	360	10	14	15	13	15	17	15	17	16	15	10	22	16	17	15	13	16	29	19	12	21	15	3	5					
		1.32%	0.97%	1.40%	1.27%	1.27%	1.37%	1.27%	1.30%	1.70%	1.25%	1.08%	0.84%	1.68%	1.15%	1.40%	1.18%	1.07%	1.33%	2.11%	1.40%	0.91%	1.61%	1.37%	0.71%	5.15%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	15612	558	606	627	593	602	808	711	654	675	785	674	772	822	734	763	645	673	791	746	733	719	611	264	46					
		57.27%	54.39%	60.48%	53.27%	57.80%	54.93%	60.30%	61.72%	65.40%	52.73%	56.27%	56.83%	58.80%	58.84%	60.46%	59.80%	53.17%	55.94%	57.57%	54.93%	55.66%	55.27%	55.95%	62.41%	47.42%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1000	26	38	64	46	43	40	28	20	60	60	42	37	33	30	39	45	58	63	51	56	71	38	11	1					
		3.67%	2.53%	3.79%	5.44%	4.48%	3.92%	2.99%	2.43%	2.00%	4.69%	4.30%	3.54%	2.82%	2.36%	2.47%	3.06%	3.71%	4.82%	4.59%	3.76%	4.25%	5.46%	3.48%	2.60%	1.03%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
