Выборы Президента Российской Федерации																																			
																																			
Наименование Избирательной комиссии:    Свердловская																																			
																																			
Итоги голосования 																																			
																																			
		Сумма	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №797	УИК №798					
		2.30%	2.75%	2.24%	2.83%	3.59%	2.58%	1.72%	1.22%	1.27%	0.74%	1.43%	2.01%	0.00%	0.72%	2.26%	4.42%	2.82%	2.48%	5.69%	2.60%	4.66%	0.39%	3.03%	0.43%	2.49%	1.96%	4.37%	0.43%	2.78%					
19	. Малышкин Олег Александрович	297	21	22	25	14	13	3	8	4	6	8	3	2	2	13	7	9	9	5	11	5	7	21	7	8	12	10	28	14					
		2.49%	1.86%	2.73%	2.62%	2.01%	2.39%	1.03%	3.27%	1.27%	2.22%	1.43%	2.01%	0.84%	1.45%	2.26%	1.93%	3.17%	3.19%	2.37%	5.73%	2.12%	2.73%	3.74%	2.98%	2.85%	2.14%	4.85%	3.00%	3.54%					
20	. Миронов Сергей Михайлович	91	10	6	8	7	3	4	1	4	1	3	3	1	0	1	3	1	0	2	3	1	2	6	0	4	3	5	4	5					
		0.76%	0.89%	0.75%	0.84%	1.00%	0.55%	1.37%	0.41%	1.27%	0.37%	0.54%	2.01%	0.42%	0.00%	0.17%	0.83%	0.35%	0.00%	0.95%	1.56%	0.42%	0.78%	1.07%	0.00%	1.42%	0.53%	2.43%	0.43%	1.27%					
21	. Путин Владимир Владимирович	7420	699	429	501	388	343	208	191	228	145	337	65	183	108	412	225	176	208	104	131	141	174	387	134	156	362	118	597	270					
		62.32%	61.97%	53.29%	52.46%	55.67%	63.17%	71.48%	77.96%	72.15%	53.70%	60.39%	43.62%	76.57%	78.26%	71.65%	62.15%	61.97%	73.76%	49.29%	68.23%	59.75%	67.97%	68.98%	57.02%	55.52%	64.41%	57.28%	63.92%	68.35%					
22	. Хакамада Ирина Муцуовна	170	12	12	7	10	8	3	3	3	2	8	10	3	0	3	1	7	4	6	2	4	1	8	3	3	12	5	21	9					
		1.43%	1.06%	1.49%	0.73%	1.43%	1.47%	1.03%	1.22%	0.95%	0.74%	1.43%	6.71%	1.26%	0.00%	0.52%	0.28%	2.46%	1.42%	2.84%	1.04%	1.69%	0.39%	1.43%	1.28%	1.07%	2.14%	2.43%	2.25%	2.28%					
23	. Харитонов Николай Михайлович	3221	321	278	344	214	136	64	34	68	107	177	56	48	27	109	96	60	46	76	36	67	63	112	86	92	129	53	245	77					
		27.05%	28.46%	34.53%	36.02%	30.70%	25.05%	21.99%	13.88%	21.52%	39.63%	31.72%	37.58%	20.08%	19.57%	18.96%	26.52%	21.13%	16.31%	36.02%	18.75%	28.39%	24.61%	19.96%	36.60%	32.74%	22.95%	25.73%	26.23%	19.49%					
																																			
24	Против всех	287	30	22	32	22	19	3	2	4	7	10	8	2	0	5	2	12	5	4	4	7	7	8	3	11	19	6	27	6					
		2.41%	2.66%	2.73%	3.35%	3.16%	3.50%	1.03%	0.82%	1.27%	2.59%	1.79%	5.37%	0.84%	0.00%	0.87%	0.55%	4.23%	1.77%	1.90%	2.08%	2.97%	2.73%	1.43%	1.28%	3.91%	3.38%	2.91%	2.89%	1.52%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
