Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																						
Дата голосования: 07.12.2003 0:00:00																																																						
																																																						
Наименование Избирательной комиссии:    Барышская																																																						
																																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																						
																																																						
		Сумма	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	635	20	20	30	35	40	20	15	35	40	20	10	5	10	10	5	20	5	20	5	5	20	5	10	5	5	5	35	5	5	20	5	5	10	10	5	5	5	5	5	5	10	20	5	10	5	25	15					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	111	3	4	8	10	9	0	2	22	27	3	4	1	1	0	0	0	0	0	0	0	4	0	3	2	0	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	47	1	1	2	1	1	1	3	1	4	1	2	0	2	0	0	1	0	2	0	2	4	1	1	4	2	0	2	0	1	0	0	1	2	0	0	0	0	0	0	0	1	0	2	0	0	0	1					
14	Число погашенных открепительных удостоверений	524	17	16	22	25	31	20	13	13	13	17	6	4	9	10	5	20	5	20	5	5	16	5	7	3	5	5	32	4	5	20	5	5	10	10	4	5	5	5	5	5	8	20	5	10	5	24	15					
15	Число открепительных удостоверений выданных ТИК	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																						
18	"1. ""ЕДИНЕНИЕ"""	215	3	4	10	8	8	5	7	18	14	15	6	7	5	1	2	11	1	5	1	5	5	1	1	1	0	1	8	0	6	10	0	1	3	3	1	6	2	1	1	1	5	7	0	0	3	5	7					
		1.56%	0.75%	0.94%	1.24%	1.20%	1.00%	1.20%	2.02%	2.22%	1.65%	2.51%	2.79%	4.24%	2.07%	0.56%	3.03%	2.31%	0.59%	1.77%	0.66%	2.68%	1.11%	0.95%	0.38%	0.58%	0.0%	1.0%	1.24%	0.0%	8.95%	2.57%	0.0%	1.20%	1.04%	1.72%	1.13%	2.21%	1.31%	1.56%	0.81%	0.73%	2.68%	1.44%	0.0%	0.0%	3.22%	1.26%	3.93%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	75	1	1	7	7	10	2	0	4	4	1	0	1	5	0	1	1	0	1	1	2	3	0	1	2	0	0	3	2	0	0	0	0	2	0	0	2	0	0	0	0	1	3	0	0	0	4	3					
		0.54%	0.25%	0.23%	0.87%	1.05%	1.25%	0.48%	0.0%	0.49%	0.47%	0.16%	0.0%	0.60%	2.07%	0.0%	1.51%	0.21%	0.0%	0.35%	0.66%	1.07%	0.66%	0.0%	0.38%	1.17%	0.0%	0.0%	0.46%	1.51%	0.0%	0.0%	0.0%	0.0%	0.69%	0.0%	0.0%	0.73%	0.0%	0.0%	0.0%	0.0%	0.53%	0.61%	0.0%	0.0%	0.0%	1.01%	1.68%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	307	13	18	11	11	16	9	7	16	21	13	6	9	3	5	0	5	2	6	2	4	17	0	5	6	1	4	18	2	1	4	0	3	3	2	2	5	3	2	5	0	3	19	0	4	2	16	3					
		2.23%	3.26%	4.26%	1.37%	1.66%	2.00%	2.17%	2.02%	1.97%	2.47%	2.17%	2.79%	5.45%	1.24%	2.82%	0.0%	1.05%	1.19%	2.13%	1.33%	2.15%	3.78%	0.0%	1.94%	3.52%	0.71%	4.0%	2.79%	1.51%	1.49%	1.03%	0.0%	3.61%	1.04%	1.14%	2.27%	1.84%	1.97%	3.12%	4.09%	0.0%	1.61%	3.92%	0.0%	1.73%	2.15%	4.06%	1.68%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	230	10	4	24	11	10	22	4	14	6	6	9	1	2	0	0	7	1	5	1	7	13	0	6	1	0	0	18	2	0	3	0	2	13	4	0	1	1	3	5	0	2	6	0	0	0	2	4					
		1.67%	2.51%	0.94%	2.99%	1.66%	1.25%	5.31%	1.15%	1.72%	0.70%	1.00%	4.18%	0.60%	0.82%	0.0%	0.0%	1.47%	0.59%	1.77%	0.66%	3.76%	2.89%	0.0%	2.33%	0.58%	0.0%	0.0%	2.79%	1.51%	0.0%	0.77%	0.0%	2.40%	4.51%	2.29%	0.0%	0.36%	0.65%	4.68%	4.09%	0.0%	1.07%	1.23%	0.0%	0.0%	0.0%	0.50%	2.24%					
22	"5. ""За Русь Святую"""	63	1	6	3	2	4	1	0	1	2	3	3	2	6	0	0	0	3	0	1	0	4	0	2	0	0	0	2	1	0	0	0	0	1	0	0	2	0	0	0	0	3	1	0	0	2	5	2					
		0.45%	0.25%	1.42%	0.37%	0.30%	0.50%	0.24%	0.0%	0.12%	0.23%	0.50%	1.39%	1.21%	2.48%	0.0%	0.0%	0.0%	1.78%	0.0%	0.66%	0.0%	0.89%	0.0%	0.77%	0.0%	0.0%	0.0%	0.31%	0.75%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.73%	0.0%	0.0%	0.0%	0.0%	1.61%	0.20%	0.0%	0.0%	2.15%	1.26%	1.12%					
23	"6. ""Объединенная Российская партия ""Русь"""	32	1	1	0	4	1	0	2	1	0	3	0	0	1	0	0	0	1	0	0	0	4	0	0	2	0	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	3	0					
		0.23%	0.25%	0.23%	0.0%	0.60%	0.12%	0.0%	0.57%	0.12%	0.0%	0.50%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.89%	0.0%	0.0%	1.17%	0.0%	0.0%	0.46%	0.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%	0.0%	0.76%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	38	2	0	1	1	0	1	0	5	3	1	0	0	2	2	0	1	0	0	0	1	4	1	2	2	0	1	2	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	1	0					
		0.27%	0.50%	0.0%	0.12%	0.15%	0.0%	0.24%	0.0%	0.61%	0.35%	0.16%	0.0%	0.0%	0.82%	1.12%	0.0%	0.21%	0.0%	0.0%	0.0%	0.53%	0.89%	0.95%	0.77%	1.17%	0.0%	1.0%	0.31%	0.0%	0.0%	0.25%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%	0.0%	0.0%	2.94%	0.0%	0.0%	0.25%	0.0%					
25	"8. ""Народно-республиканская партия России"""	24	0	0	1	1	0	2	0	0	1	1	1	0	0	2	0	1	2	0	0	0	1	0	1	1	0	0	4	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0					
		0.17%	0.0%	0.0%	0.12%	0.15%	0.0%	0.48%	0.0%	0.0%	0.11%	0.16%	0.46%	0.0%	0.0%	1.12%	0.0%	0.21%	1.19%	0.0%	0.0%	0.0%	0.22%	0.0%	0.38%	0.58%	0.0%	0.0%	0.62%	0.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	1.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	24	0	1	1	3	1	1	0	0	0	2	0	0	0	1	0	0	0	0	1	0	2	0	1	0	0	0	5	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0					
		0.17%	0.0%	0.23%	0.12%	0.45%	0.12%	0.24%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.66%	0.0%	0.44%	0.0%	0.38%	0.0%	0.0%	0.0%	0.77%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	1.13%	0.0%	0.0%	0.0%	0.81%	0.73%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	693	20	9	26	20	20	20	9	0	16	52	13	0	10	4	1	59	15	37	7	19	23	16	16	5	1	4	23	20	0	27	11	2	21	18	6	0	14	6	14	10	32	8	0	29	2	25	3					
		5.04%	5.02%	2.13%	3.24%	3.02%	2.50%	4.83%	2.60%	0.0%	1.88%	8.71%	6.04%	0.0%	4.14%	2.25%	1.51%	12.42%	8.92%	13.16%	4.66%	10.21%	5.12%	15.23%	6.22%	2.94%	0.71%	4.0%	3.56%	15.15%	0.0%	6.95%	17.18%	2.40%	7.29%	10.34%	6.81%	0.0%	9.21%	9.37%	11.47%	7.35%	17.20%	1.65%	0.0%	12.55%	2.15%	6.34%	1.68%					
28	"11. ""Истинные патриоты России"""	48	0	0	1	3	0	0	2	13	11	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0					
		0.34%	0.0%	0.0%	0.12%	0.45%	0.0%	0.0%	0.57%	1.60%	1.29%	0.50%	0.46%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.24%	0.0%	1.49%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	95	3	4	12	0	5	2	4	5	5	5	0	2	3	1	0	1	2	3	2	4	2	1	0	0	0	0	10	3	2	1	0	0	1	1	0	3	1	1	0	0	4	0	0	0	0	1	1					
		0.69%	0.75%	0.94%	1.49%	0.0%	0.62%	0.48%	1.15%	0.61%	0.58%	0.83%	0.0%	1.21%	1.24%	0.56%	0.0%	0.21%	1.19%	1.06%	1.33%	2.15%	0.44%	0.95%	0.0%	0.0%	0.0%	0.0%	1.55%	2.27%	2.98%	0.25%	0.0%	0.0%	0.34%	0.57%	0.0%	1.10%	0.65%	1.56%	0.0%	0.0%	2.15%	0.0%	0.0%	0.0%	0.0%	0.25%	0.56%					
30	"13. ""Демократическая партия России"""	34	0	1	0	3	1	0	0	3	2	1	1	1	2	0	0	0	1	0	0	2	1	0	1	1	0	0	3	2	0	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	1	2					
		0.24%	0.0%	0.23%	0.0%	0.45%	0.12%	0.0%	0.0%	0.37%	0.23%	0.16%	0.46%	0.60%	0.82%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	1.07%	0.22%	0.0%	0.38%	0.58%	0.0%	0.0%	0.46%	1.51%	0.0%	0.25%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.81%	0.73%	0.0%	0.20%	0.0%	0.0%	0.0%	0.25%	1.12%					
31	"14. ""Великая Россия - Евразийский Союз"""	44	0	5	0	8	1	2	5	2	1	0	0	0	1	1	0	1	0	1	1	0	1	0	1	0	1	0	3	0	1	2	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1	1					
		0.32%	0.0%	1.18%	0.0%	1.20%	0.12%	0.48%	1.44%	0.24%	0.11%	0.0%	0.0%	0.0%	0.41%	0.56%	0.0%	0.21%	0.0%	0.35%	0.66%	0.0%	0.22%	0.0%	0.38%	0.0%	0.71%	0.0%	0.46%	0.0%	1.49%	0.51%	0.0%	0.0%	0.34%	0.0%	1.13%	0.0%	0.65%	0.0%	0.81%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.56%					
32	"15. ""Партия СЛОН"""	17	0	1	0	0	1	1	0	4	1	2	1	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
		0.12%	0.0%	0.23%	0.0%	0.0%	0.12%	0.24%	0.0%	0.49%	0.11%	0.33%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.44%	0.0%	0.38%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%					
33	"16. ""Родина"" (народно-патриотический союз)"""	926	25	31	58	45	60	31	31	54	76	32	7	20	15	6	5	31	1	17	25	13	54	15	9	13	11	3	42	9	0	13	0	1	11	8	4	18	5	6	18	11	4	36	6	24	3	17	2					
		6.73%	6.28%	7.34%	7.23%	6.79%	7.52%	7.48%	8.98%	6.66%	8.96%	5.36%	3.25%	12.12%	6.22%	3.38%	7.57%	6.52%	0.59%	6.04%	16.66%	6.98%	12.02%	14.28%	3.50%	7.64%	7.91%	3.0%	6.51%	6.81%	0.0%	3.35%	0.0%	1.20%	3.81%	4.59%	4.54%	6.64%	3.28%	9.37%	14.75%	8.08%	2.15%	7.43%	8.82%	10.38%	3.22%	4.31%	1.12%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	59	1	2	4	0	3	3	1	7	3	1	0	0	0	0	0	1	2	1	0	0	1	0	0	2	0	1	7	0	0	1	0	0	2	0	1	0	0	2	0	1	2	5	0	2	1	2	0					
		0.42%	0.25%	0.47%	0.49%	0.0%	0.37%	0.72%	0.28%	0.86%	0.35%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	1.19%	0.35%	0.0%	0.0%	0.22%	0.0%	0.0%	1.17%	0.0%	1.0%	1.08%	0.0%	0.0%	0.25%	0.0%	0.0%	0.69%	0.0%	1.13%	0.0%	0.0%	3.12%	0.0%	0.73%	1.07%	1.03%	0.0%	0.86%	1.07%	0.50%	0.0%					
35	"18. ""ЛДПР"""	1690	26	55	135	99	119	70	44	44	37	85	31	22	37	26	0	62	20	39	16	13	46	6	49	30	16	19	32	19	5	46	3	11	41	31	5	37	35	6	10	10	27	100	1	44	20	44	17					
		12.29%	6.53%	13.03%	16.83%	14.95%	14.93%	16.90%	12.75%	5.43%	4.36%	14.23%	14.41%	13.33%	15.35%	14.68%	0.0%	13.05%	11.90%	13.87%	10.66%	6.98%	10.24%	5.71%	19.06%	17.64%	11.51%	19.0%	4.96%	14.39%	7.46%	11.85%	4.68%	13.25%	14.23%	17.81%	5.68%	13.65%	23.02%	9.37%	8.19%	7.35%	14.51%	20.66%	1.47%	19.04%	21.50%	11.16%	9.55%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	225	8	11	10	9	8	5	11	24	14	9	1	3	5	2	2	2	5	6	2	6	13	1	4	7	0	2	13	2	0	6	0	2	3	1	1	5	4	0	1	0	2	6	0	5	0	4	0					
		1.63%	2.01%	2.60%	1.24%	1.35%	1.00%	1.20%	3.18%	2.96%	1.65%	1.50%	0.46%	1.81%	2.07%	1.12%	3.03%	0.42%	2.97%	2.13%	1.33%	3.22%	2.89%	0.95%	1.55%	4.11%	0.0%	2.0%	2.01%	1.51%	0.0%	1.54%	0.0%	2.40%	1.04%	0.57%	1.13%	1.84%	2.63%	0.0%	0.81%	0.0%	1.07%	1.23%	0.0%	2.16%	0.0%	1.01%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	5603	180	189	318	252	290	150	157	288	301	276	93	63	121	96	46	192	71	112	63	54	163	33	115	49	92	33	190	28	37	191	42	44	98	62	49	119	67	30	47	59	85	210	41	65	48	195	99					
		40.75%	45.22%	44.78%	39.65%	38.06%	36.38%	36.23%	45.50%	35.55%	35.49%	46.23%	43.25%	38.18%	50.20%	54.23%	69.69%	40.42%	42.26%	39.85%	42.0%	29.03%	36.30%	31.42%	44.74%	28.82%	66.18%	33.0%	29.45%	21.21%	55.22%	49.22%	65.62%	53.01%	34.02%	35.63%	55.68%	43.91%	44.07%	46.87%	38.52%	43.38%	45.69%	43.38%	60.29%	28.13%	51.61%	49.49%	55.61%					
38	"21. ""Российская Конституционно-демократическая партия"""	89	0	1	0	1	3	1	1	23	4	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	6	0	1	2	0	0	2	0	0	34	0	0	0	0	0	0	0	4	1	0	1					
		0.64%	0.0%	0.23%	0.0%	0.15%	0.37%	0.24%	0.28%	2.83%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.95%	0.38%	0.58%	0.0%	0.0%	0.93%	0.0%	1.49%	0.51%	0.0%	0.0%	0.69%	0.0%	0.0%	12.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.73%	1.07%	0.0%	0.56%					
39	"22. ""Развитие предпринимательства"""	23	1	1	2	2	1	2	1	0	3	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0					
		0.16%	0.25%	0.23%	0.24%	0.30%	0.12%	0.48%	0.28%	0.0%	0.35%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.07%	0.25%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2153	71	46	142	131	176	54	41	210	233	44	25	24	18	21	5	51	10	29	19	33	45	28	26	26	10	31	150	28	7	60	7	11	71	31	10	23	10	3	5	33	7	52	12	19	10	37	18					
		15.66%	17.83%	10.90%	17.70%	19.78%	22.08%	13.04%	11.88%	25.92%	27.47%	7.37%	11.62%	14.54%	7.46%	11.86%	7.57%	10.73%	5.95%	10.32%	12.66%	17.74%	10.02%	26.66%	10.11%	15.29%	7.19%	31.0%	23.25%	21.21%	10.44%	15.46%	10.93%	13.25%	24.65%	17.81%	11.36%	8.48%	6.57%	4.68%	4.09%	24.26%	3.76%	10.74%	17.64%	8.22%	10.75%	9.39%	10.11%					
																																																						
41	Против всех	409	15	9	29	16	22	17	8	19	36	22	6	3	0	1	3	22	10	12	4	8	19	1	3	5	1	1	20	5	2	7	0	5	6	6	3	6	5	3	8	7	2	14	2	8	0	7	1					
		2.97%	3.76%	2.13%	3.61%	2.41%	2.76%	4.10%	2.31%	2.34%	4.24%	3.68%	2.79%	1.81%	0.0%	0.56%	4.54%	4.63%	5.95%	4.27%	2.66%	4.30%	4.23%	0.95%	1.16%	2.94%	0.71%	1.0%	3.10%	3.78%	2.98%	1.80%	0.0%	6.02%	2.08%	3.44%	3.40%	2.21%	3.28%	4.68%	6.55%	5.14%	1.07%	2.89%	2.94%	3.46%	0.0%	1.77%	0.56%					
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
