Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																													
Дата голосования: 07.12.2003 0:00:00																																													
																																													
Наименование Избирательной комиссии:    Старицкая																																													
																																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																													
																																													
		Сумма	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041					
		1.91%	1.68%	0.87%	1.40%	1.82%	3.12%	0.0%	4.12%	2.06%	0.68%	1.66%	3.33%	2.56%	2.18%	6.73%	2.17%	2.60%	2.38%	2.45%	2.11%	1.37%	2.0%	2.00%	1.16%	2.17%	2.88%	2.67%	0.63%	4.93%	0.93%	2.17%	0.45%	0.0%	2.81%	0.0%	1.40%	1.52%	1.48%	3.31%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	177	28	27	28	22	3	1	1	1	2	1	2	2	1	0	0	2	9	0	2	0	10	3	0	1	6	1	2	1	3	2	4	0	2	0	0	5	0	5					
		1.41%	2.05%	2.15%	3.03%	2.36%	0.93%	0.70%	0.51%	1.03%	1.37%	0.83%	0.44%	0.85%	0.54%	0.0%	0.0%	1.04%	1.64%	0.0%	1.40%	0.0%	1.53%	1.20%	0.0%	1.08%	1.08%	0.89%	1.26%	0.61%	1.39%	1.44%	1.82%	0.0%	0.93%	0.0%	0.0%	0.63%	0.0%	1.65%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	304	32	47	16	26	13	2	2	2	3	7	14	4	5	0	3	5	15	2	7	6	12	5	4	5	10	5	0	0	3	4	3	2	1	3	11	14	1	10					
		2.42%	2.34%	3.75%	1.73%	2.79%	4.06%	1.41%	1.03%	2.06%	2.06%	5.83%	3.11%	1.70%	2.73%	0.0%	3.26%	2.60%	2.74%	0.98%	4.92%	2.06%	1.84%	2.00%	4.65%	5.43%	1.80%	4.46%	0.0%	0.0%	1.39%	2.89%	1.36%	2.35%	0.46%	2.02%	3.85%	1.78%	0.74%	3.31%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	220	17	33	22	23	5	2	3	2	7	3	5	1	6	4	0	2	6	1	4	4	19	3	1	2	11	1	0	1	3	2	1	0	2	0	5	13	1	5					
		1.75%	1.24%	2.63%	2.38%	2.47%	1.56%	1.41%	1.54%	2.06%	4.82%	2.5%	1.11%	0.42%	3.27%	3.84%	0.0%	1.04%	1.09%	0.49%	2.81%	1.37%	2.92%	1.20%	1.16%	2.17%	1.98%	0.89%	0.0%	0.61%	1.39%	1.44%	0.45%	0.0%	0.93%	0.0%	1.75%	1.65%	0.74%	1.65%					
22	"5. ""За Русь Святую"""	64	8	11	3	4	2	0	0	0	0	0	3	5	2	0	0	0	6	2	0	1	0	2	0	1	8	0	1	0	0	1	0	0	0	1	1	1	0	1					
		0.51%	0.58%	0.87%	0.32%	0.43%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.66%	2.13%	1.09%	0.0%	0.0%	0.0%	1.09%	0.98%	0.0%	0.34%	0.0%	0.80%	0.0%	1.08%	1.44%	0.0%	0.63%	0.0%	0.0%	0.72%	0.0%	0.0%	0.0%	0.67%	0.35%	0.12%	0.0%	0.33%					
23	"6. ""Объединенная Российская партия ""Русь"""	30	2	3	2	1	1	1	2	0	0	0	3	0	0	0	1	0	0	0	0	0	1	0	0	0	3	1	0	0	1	0	1	0	2	0	0	3	2	0					
		0.23%	0.14%	0.23%	0.21%	0.10%	0.31%	0.70%	1.03%	0.0%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	1.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.54%	0.89%	0.0%	0.0%	0.46%	0.0%	0.45%	0.0%	0.93%	0.0%	0.0%	0.38%	1.48%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	90	8	17	3	10	2	0	2	4	3	0	2	1	7	0	0	1	4	1	2	0	4	0	1	0	5	0	1	1	1	1	2	0	1	0	0	3	1	2					
		0.71%	0.58%	1.35%	0.32%	1.07%	0.62%	0.0%	1.03%	4.12%	2.06%	0.0%	0.44%	0.42%	3.82%	0.0%	0.0%	0.52%	0.73%	0.49%	1.40%	0.0%	0.61%	0.0%	1.16%	0.0%	0.90%	0.0%	0.63%	0.61%	0.46%	0.72%	0.91%	0.0%	0.46%	0.0%	0.0%	0.38%	0.74%	0.66%					
25	"8. ""Народно-республиканская партия России"""	24	2	1	1	1	2	0	0	0	0	1	1	0	1	0	0	1	2	0	1	0	2	0	0	0	1	0	2	0	2	0	0	0	0	0	0	1	0	2					
		0.19%	0.14%	0.07%	0.10%	0.10%	0.62%	0.0%	0.0%	0.0%	0.0%	0.83%	0.22%	0.0%	0.54%	0.0%	0.0%	0.52%	0.36%	0.0%	0.70%	0.0%	0.30%	0.0%	0.0%	0.0%	0.18%	0.0%	1.26%	0.0%	0.93%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.66%					
26	"9. ""Российская экологическая партия ""Зеленые"""	35	6	6	2	3	0	1	1	1	0	0	0	2	0	0	0	0	1	0	1	1	0	3	0	0	2	0	1	0	0	1	0	0	1	0	0	2	0	0					
		0.27%	0.44%	0.47%	0.21%	0.32%	0.0%	0.70%	0.51%	1.03%	0.0%	0.0%	0.0%	0.85%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.70%	0.34%	0.0%	1.20%	0.0%	0.0%	0.36%	0.0%	0.63%	0.0%	0.0%	0.72%	0.0%	0.0%	0.46%	0.0%	0.0%	0.25%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1080	61	44	70	68	23	27	21	4	12	4	53	44	21	19	7	19	37	23	6	45	58	30	5	1	50	23	14	19	42	18	8	12	29	18	19	100	9	17					
		8.63%	4.47%	3.51%	7.57%	7.31%	7.18%	19.14%	10.82%	4.12%	8.27%	3.33%	11.77%	18.80%	11.47%	18.26%	7.60%	9.89%	6.77%	11.27%	4.22%	15.51%	8.92%	12.04%	5.81%	1.08%	9.02%	20.53%	8.86%	11.72%	19.53%	13.04%	3.65%	14.11%	13.61%	12.16%	6.66%	12.73%	6.66%	5.62%					
28	"11. ""Истинные патриоты России"""	24	1	1	0	0	1	0	0	3	0	0	1	0	5	0	0	0	0	1	0	0	5	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1					
		0.19%	0.07%	0.07%	0.0%	0.0%	0.31%	0.0%	0.0%	3.09%	0.0%	0.0%	0.22%	0.0%	2.73%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.76%	0.40%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.67%	0.0%	0.12%	0.74%	0.33%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	122	18	20	12	8	5	1	1	1	0	0	6	4	2	0	0	1	5	1	1	5	8	3	0	0	1	0	2	0	2	1	1	0	0	2	1	7	0	3					
		0.97%	1.32%	1.59%	1.29%	0.86%	1.56%	0.70%	0.51%	1.03%	0.0%	0.0%	1.33%	1.70%	1.09%	0.0%	0.0%	0.52%	0.91%	0.49%	0.70%	1.72%	1.23%	1.20%	0.0%	0.0%	0.18%	0.0%	1.26%	0.0%	0.93%	0.72%	0.45%	0.0%	0.0%	1.35%	0.35%	0.89%	0.0%	0.99%					
30	"13. ""Демократическая партия России"""	18	0	1	0	2	1	1	0	0	2	0	1	2	3	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0					
		0.14%	0.0%	0.07%	0.0%	0.21%	0.31%	0.70%	0.0%	0.0%	1.37%	0.0%	0.22%	0.85%	1.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.15%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.17%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	20	1	1	1	0	1	0	0	0	0	0	2	0	1	0	0	1	2	1	0	0	3	1	2	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0					
		0.15%	0.07%	0.07%	0.10%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.54%	0.0%	0.0%	0.52%	0.36%	0.49%	0.0%	0.0%	0.46%	0.40%	2.32%	0.0%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%	0.45%	0.0%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	18	4	2	1	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	1	0	0					
		0.14%	0.29%	0.15%	0.10%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.18%	0.89%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.70%	0.12%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	777	102	118	70	72	29	12	17	8	3	12	22	8	14	2	0	9	39	20	5	12	24	14	1	6	31	4	5	7	3	2	11	5	4	16	15	47	2	6					
		6.21%	7.48%	9.41%	7.57%	7.75%	9.06%	8.51%	8.76%	8.24%	2.06%	10.0%	4.88%	3.41%	7.65%	1.92%	0.0%	4.68%	7.14%	9.80%	3.52%	4.13%	3.69%	5.62%	1.16%	6.52%	5.59%	3.57%	3.16%	4.32%	1.39%	1.44%	5.02%	5.88%	1.87%	10.81%	5.26%	5.98%	1.48%	1.98%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	35	3	5	1	1	1	0	0	1	1	0	2	0	0	1	0	1	4	0	1	3	1	0	0	1	0	1	0	0	2	0	1	0	0	1	1	1	0	1					
		0.27%	0.22%	0.39%	0.10%	0.10%	0.31%	0.0%	0.0%	1.03%	0.68%	0.0%	0.44%	0.0%	0.0%	0.96%	0.0%	0.52%	0.73%	0.0%	0.70%	1.03%	0.15%	0.0%	0.0%	1.08%	0.0%	0.89%	0.0%	0.0%	0.93%	0.0%	0.45%	0.0%	0.0%	0.67%	0.35%	0.12%	0.0%	0.33%					
35	"18. ""ЛДПР"""	1636	195	188	126	117	47	12	28	14	33	22	39	36	15	12	15	15	77	40	20	26	60	20	15	8	83	11	21	25	21	13	34	16	19	35	34	95	15	34					
		13.07%	14.30%	15.00%	13.63%	12.59%	14.68%	8.51%	14.43%	14.43%	22.75%	18.33%	8.66%	15.38%	8.19%	11.53%	16.30%	7.81%	14.10%	19.60%	14.08%	8.96%	9.23%	8.03%	17.44%	8.69%	14.98%	9.82%	13.29%	15.43%	9.76%	9.42%	15.52%	18.82%	8.92%	23.64%	11.92%	12.10%	11.11%	11.25%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	253	22	29	21	13	11	7	2	1	3	2	9	4	1	4	6	2	9	3	1	9	16	9	2	1	8	2	2	4	2	3	5	0	7	2	5	12	4	10					
		2.02%	1.61%	2.31%	2.27%	1.39%	3.43%	4.96%	1.03%	1.03%	2.06%	1.66%	2.0%	1.70%	0.54%	3.84%	6.52%	1.04%	1.64%	1.47%	0.70%	3.10%	2.46%	3.61%	2.32%	1.08%	1.44%	1.78%	1.26%	2.46%	0.93%	2.17%	2.28%	0.0%	3.28%	1.35%	1.75%	1.52%	2.96%	3.31%					
37	"20. ""Политическая партия ""Единая Россия"""	5709	642	515	388	393	120	44	91	44	66	45	227	97	72	42	51	106	241	76	74	150	327	115	45	48	232	47	79	71	106	76	114	37	127	53	139	373	83	153					
		45.63%	47.10%	41.10%	41.99%	42.30%	37.5%	31.20%	46.90%	45.36%	45.51%	37.5%	50.44%	41.45%	39.34%	40.38%	55.43%	55.20%	44.13%	37.25%	52.11%	51.72%	50.30%	46.18%	52.32%	52.17%	41.87%	41.96%	50.0%	43.82%	49.30%	55.07%	52.05%	43.52%	59.62%	35.81%	48.77%	47.51%	61.48%	50.66%					
38	"21. ""Российская Конституционно-демократическая партия"""	25	4	2	3	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	2	1					
		0.19%	0.29%	0.15%	0.32%	0.10%	0.31%	0.0%	1.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.70%	0.34%	0.46%	0.0%	0.0%	0.0%	0.0%	0.89%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.35%	0.12%	1.48%	0.33%					
39	"22. ""Развитие предпринимательства"""	11	2	3	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0					
		0.08%	0.14%	0.23%	0.21%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.89%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1061	117	107	99	87	27	22	6	9	3	8	22	5	16	10	4	16	60	16	13	9	61	24	4	10	56	5	23	21	11	10	27	10	6	13	36	49	7	32					
		8.48%	8.58%	8.53%	10.71%	9.36%	8.43%	15.60%	3.09%	9.27%	2.06%	6.66%	4.88%	2.13%	8.74%	9.61%	4.34%	8.33%	10.98%	7.84%	9.15%	3.10%	9.38%	9.63%	4.65%	10.86%	10.10%	4.46%	14.55%	12.96%	5.11%	7.24%	12.32%	11.76%	2.81%	8.78%	12.63%	6.24%	5.18%	10.59%					
																																													
41	Против всех	388	50	49	29	40	6	8	2	0	4	11	14	9	5	3	0	6	8	12	0	7	11	7	5	4	24	5	3	2	5	1	5	2	4	2	6	29	2	8					
		3.10%	3.66%	3.91%	3.13%	4.30%	1.87%	5.67%	1.03%	0.0%	2.75%	9.16%	3.11%	3.84%	2.73%	2.88%	0.0%	3.12%	1.46%	5.88%	0.0%	2.41%	1.69%	2.81%	5.81%	4.34%	4.33%	4.46%	1.89%	1.23%	2.32%	0.72%	2.28%	2.35%	1.87%	1.35%	2.10%	3.69%	1.48%	2.64%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
