Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																										
Дата голосования: 07.12.2003 0:00:00																																										
																																										
Наименование Избирательной комиссии:    Приморско-Ахтарская																																										
																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																										
																																										
		Сумма	УИК №4001	УИК №4002	УИК №4003	УИК №4004	УИК №4005	УИК №4006	УИК №4007	УИК №4008	УИК №4009	УИК №4010	УИК №4011	УИК №4012	УИК №4013	УИК №4014	УИК №4015	УИК №4016	УИК №4017	УИК №4018	УИК №4019	УИК №4020	УИК №4021	УИК №4022	УИК №4023	УИК №4024	УИК №4025	УИК №4026	УИК №4027	УИК №4028	УИК №4029	УИК №4030	УИК №4031	УИК №4032	УИК №4033	УИК №4034	УИК №4035					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	497	10	20	20	20	15	30	25	30	20	25	20	30	20	10	15	15	3	5	5	12	5	20	20	5	15	15	8	3	5	15	5	15	3	7	6					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	81	3	5	7	2	2	5	5	4	2	1	2	3	2	2	6	1	1	0	2	7	2	5	5	0	0	1	1	0	1	3	0	0	0	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	72	0	3	10	3	3	7	1	2	1	3	2	4	3	1	4	0	2	2	1	0	3	2	6	3	0	3	0	0	0	3	0	0	0	0	0					
14	Число погашенных открепительных удостоверений	416	7	15	13	18	13	25	20	26	18	24	18	27	18	8	9	14	2	5	3	5	3	15	15	5	15	14	7	3	4	12	5	15	3	6	6					
15	Число открепительных удостоверений выданных ТИК	3	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
18	"1. ""ЕДИНЕНИЕ"""	211	9	8	14	9	3	12	10	6	4	4	5	16	8	5	4	7	2	3	3	11	4	4	6	2	4	9	5	1	6	4	4	3	3	6	7					
		0.89%	1.43%	0.90%	1.36%	1.06%	0.50%	0.88%	0.85%	0.47%	0.50%	0.33%	0.59%	1.27%	0.84%	1.29%	0.47%	0.96%	1.51%	0.90%	1.57%	1.74%	1.72%	0.38%	0.66%	0.94%	0.49%	1.32%	1.17%	0.73%	2.16%	0.45%	2.11%	0.43%	2.0%	1.32%	1.80%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	346	3	12	20	16	7	26	35	21	13	34	17	26	21	6	14	7	1	4	7	5	4	8	4	3	6	2	3	0	1	4	3	6	0	2	5					
		1.47%	0.47%	1.36%	1.95%	1.89%	1.17%	1.92%	2.99%	1.66%	1.63%	2.88%	2.03%	2.06%	2.21%	1.55%	1.64%	0.96%	0.75%	1.20%	3.66%	0.79%	1.72%	0.77%	0.44%	1.42%	0.74%	0.29%	0.70%	0.0%	0.36%	0.45%	1.58%	0.87%	0.0%	0.44%	1.29%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	434	13	24	17	14	16	20	26	22	19	26	19	32	12	11	19	17	2	2	8	10	6	16	10	2	10	7	8	8	1	13	2	12	0	4	6					
		1.85%	2.07%	2.72%	1.66%	1.65%	2.68%	1.48%	2.22%	1.74%	2.38%	2.20%	2.27%	2.54%	1.26%	2.84%	2.23%	2.34%	1.51%	0.60%	4.18%	1.58%	2.58%	1.55%	1.11%	0.94%	1.24%	1.02%	1.88%	5.88%	0.36%	1.49%	1.05%	1.74%	0.0%	0.88%	1.55%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	431	9	21	21	18	11	31	33	22	28	25	23	40	29	4	26	10	1	2	5	7	6	16	7	2	1	1	4	0	12	8	0	4	0	0	4					
		1.83%	1.43%	2.38%	2.05%	2.12%	1.84%	2.29%	2.82%	1.74%	3.51%	2.12%	2.75%	3.18%	3.06%	1.03%	3.05%	1.37%	0.75%	0.60%	2.61%	1.10%	2.58%	1.55%	0.78%	0.94%	0.12%	0.14%	0.94%	0.0%	4.33%	0.91%	0.0%	0.58%	0.0%	0.0%	1.03%					
22	"5. ""За Русь Святую"""	118	4	3	7	9	1	5	4	8	3	10	3	11	2	2	5	3	0	5	2	4	0	1	7	0	0	4	1	0	0	8	0	3	0	2	1					
		0.50%	0.63%	0.34%	0.68%	1.06%	0.16%	0.37%	0.34%	0.63%	0.37%	0.84%	0.35%	0.87%	0.21%	0.51%	0.58%	0.41%	0.0%	1.50%	1.04%	0.63%	0.0%	0.09%	0.78%	0.0%	0.0%	0.58%	0.23%	0.0%	0.0%	0.91%	0.0%	0.43%	0.0%	0.44%	0.25%					
23	"6. ""Объединенная Российская партия ""Русь"""	48	2	0	2	1	1	4	0	2	3	0	1	1	3	2	1	4	1	1	0	0	0	7	0	0	0	3	0	1	1	3	2	0	1	1	0					
		0.20%	0.31%	0.0%	0.19%	0.11%	0.16%	0.29%	0.0%	0.15%	0.37%	0.0%	0.11%	0.07%	0.31%	0.51%	0.11%	0.55%	0.75%	0.30%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	0.0%	0.44%	0.0%	0.73%	0.36%	0.34%	1.05%	0.0%	0.66%	0.22%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	118	1	1	7	4	1	16	3	8	2	8	7	8	6	0	9	4	2	1	0	3	3	5	6	0	1	0	2	0	1	4	0	2	0	1	2					
		0.50%	0.15%	0.11%	0.68%	0.47%	0.16%	1.18%	0.25%	0.63%	0.25%	0.67%	0.83%	0.63%	0.63%	0.0%	1.05%	0.55%	1.51%	0.30%	0.0%	0.47%	1.29%	0.48%	0.66%	0.0%	0.12%	0.0%	0.47%	0.0%	0.36%	0.45%	0.0%	0.29%	0.0%	0.22%	0.51%					
25	"8. ""Народно-республиканская партия России"""	39	1	1	0	1	1	3	1	1	1	3	1	3	0	2	3	3	2	1	0	2	0	2	1	3	1	0	0	0	0	2	0	0	0	0	0					
		0.16%	0.15%	0.11%	0.0%	0.11%	0.16%	0.22%	0.08%	0.07%	0.12%	0.25%	0.11%	0.23%	0.0%	0.51%	0.35%	0.41%	1.51%	0.30%	0.0%	0.31%	0.0%	0.19%	0.11%	1.42%	0.12%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	41	0	0	4	1	1	1	5	2	2	1	2	0	0	1	2	2	0	0	2	0	0	2	0	1	6	0	2	0	0	3	0	1	0	0	0					
		0.17%	0.0%	0.0%	0.39%	0.11%	0.16%	0.07%	0.42%	0.15%	0.25%	0.08%	0.23%	0.0%	0.0%	0.25%	0.23%	0.27%	0.0%	0.0%	1.04%	0.0%	0.0%	0.19%	0.0%	0.47%	0.74%	0.0%	0.47%	0.0%	0.0%	0.34%	0.0%	0.14%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	921	22	24	16	20	19	37	20	27	16	15	15	16	15	24	10	36	6	16	10	34	13	73	46	21	41	40	22	9	16	47	10	115	9	31	30					
		3.92%	3.50%	2.72%	1.56%	2.36%	3.19%	2.73%	1.70%	2.14%	2.01%	1.27%	1.79%	1.27%	1.58%	6.20%	1.17%	4.95%	4.54%	4.81%	5.23%	5.38%	5.60%	7.07%	5.12%	9.95%	5.11%	5.87%	5.18%	6.61%	5.77%	5.39%	5.29%	16.71%	6.0%	6.82%	7.75%					
28	"11. ""Истинные патриоты России"""	14	1	2	0	0	0	0	0	0	0	0	0	1	1	1	3	2	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
		0.05%	0.15%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.07%	0.10%	0.25%	0.35%	0.27%	0.0%	0.30%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	252	13	10	10	6	9	27	10	11	4	7	4	10	8	6	12	10	1	5	6	5	3	14	8	3	2	6	2	4	3	7	1	16	0	7	2					
		1.07%	2.07%	1.13%	0.97%	0.70%	1.51%	1.99%	0.85%	0.87%	0.50%	0.59%	0.47%	0.79%	0.84%	1.55%	1.41%	1.37%	0.75%	1.50%	3.14%	0.79%	1.29%	1.35%	0.89%	1.42%	0.24%	0.88%	0.47%	2.94%	1.08%	0.80%	0.52%	2.32%	0.0%	1.54%	0.51%					
30	"13. ""Демократическая партия России"""	51	1	0	6	6	1	1	2	4	1	3	3	3	0	0	1	2	0	2	0	0	0	3	0	2	1	3	0	0	1	2	1	1	0	0	1					
		0.21%	0.15%	0.0%	0.58%	0.70%	0.16%	0.07%	0.17%	0.31%	0.12%	0.25%	0.35%	0.23%	0.0%	0.0%	0.11%	0.27%	0.0%	0.60%	0.0%	0.0%	0.0%	0.29%	0.0%	0.94%	0.12%	0.44%	0.0%	0.0%	0.36%	0.22%	0.52%	0.14%	0.0%	0.0%	0.25%					
31	"14. ""Великая Россия - Евразийский Союз"""	44	1	1	2	0	1	1	2	2	2	0	5	1	3	0	4	3	0	0	1	1	0	2	2	0	0	1	0	1	1	3	0	2	0	1	1					
		0.18%	0.15%	0.11%	0.19%	0.0%	0.16%	0.07%	0.17%	0.15%	0.25%	0.0%	0.59%	0.07%	0.31%	0.0%	0.47%	0.41%	0.0%	0.0%	0.52%	0.15%	0.0%	0.19%	0.22%	0.0%	0.0%	0.14%	0.0%	0.73%	0.36%	0.34%	0.0%	0.29%	0.0%	0.22%	0.25%					
32	"15. ""Партия СЛОН"""	10	2	0	0	0	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1					
		0.04%	0.31%	0.0%	0.0%	0.0%	0.16%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2895	57	143	140	114	78	230	171	173	91	186	151	206	151	18	101	94	8	30	9	57	15	110	65	18	88	84	37	12	27	71	14	61	1	50	34					
		12.34%	9.07%	16.25%	13.67%	13.47%	13.10%	17.02%	14.61%	13.74%	11.43%	15.80%	18.06%	16.38%	15.94%	4.65%	11.86%	12.94%	6.06%	9.03%	4.71%	9.03%	6.46%	10.65%	7.24%	8.53%	10.97%	12.33%	8.72%	8.82%	9.74%	8.15%	7.40%	8.86%	0.66%	11.01%	8.78%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	44	1	2	0	1	0	2	1	0	1	1	1	3	2	2	0	0	1	2	1	4	0	0	1	0	2	5	0	0	0	4	1	1	2	1	2					
		0.18%	0.15%	0.22%	0.0%	0.11%	0.0%	0.14%	0.08%	0.0%	0.12%	0.08%	0.11%	0.23%	0.21%	0.51%	0.0%	0.0%	0.75%	0.60%	0.52%	0.63%	0.0%	0.0%	0.11%	0.0%	0.24%	0.73%	0.0%	0.0%	0.0%	0.45%	0.52%	0.14%	1.33%	0.22%	0.51%					
35	"18. ""ЛДПР"""	2887	100	86	150	92	69	136	137	167	94	147	71	150	117	55	165	116	18	64	26	91	34	118	94	20	76	76	35	23	36	107	28	93	14	31	51					
		12.31%	15.92%	9.77%	14.64%	10.87%	11.59%	10.06%	11.70%	13.26%	11.80%	12.48%	8.49%	11.93%	12.35%	14.21%	19.38%	15.97%	13.63%	19.27%	13.61%	14.42%	14.65%	11.43%	10.47%	9.47%	9.47%	11.16%	8.25%	16.91%	12.99%	12.28%	14.81%	13.51%	9.33%	6.82%	13.17%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	208	1	3	8	9	5	7	14	10	10	5	9	10	7	5	6	10	0	2	0	7	2	10	10	0	2	9	2	3	0	5	6	9	0	14	8					
		0.88%	0.15%	0.34%	0.78%	1.06%	0.84%	0.51%	1.19%	0.79%	1.25%	0.42%	1.07%	0.79%	0.73%	1.29%	0.70%	1.37%	0.0%	0.60%	0.0%	1.10%	0.86%	0.96%	1.11%	0.0%	0.24%	1.32%	0.47%	2.20%	0.0%	0.57%	3.17%	1.30%	0.0%	3.08%	2.06%					
37	"20. ""Политическая партия ""Единая Россия"""	7219	209	240	302	293	225	435	302	424	263	348	282	390	285	155	256	241	46	96	50	230	69	309	251	43	192	202	122	35	101	288	49	120	45	188	133					
		30.78%	33.28%	27.27%	29.49%	34.63%	37.81%	32.19%	25.81%	33.67%	33.04%	29.56%	33.73%	31.02%	30.09%	40.05%	30.08%	33.19%	34.84%	28.91%	26.17%	36.45%	29.74%	29.94%	27.98%	20.37%	23.94%	29.66%	28.77%	25.73%	36.46%	33.06%	25.92%	17.44%	30.0%	41.40%	34.36%					
38	"21. ""Российская Конституционно-демократическая партия"""	27	0	2	2	0	0	2	0	3	2	0	3	0	1	1	0	0	0	1	1	1	1	1	0	2	0	0	1	0	0	2	1	0	0	0	0					
		0.11%	0.0%	0.22%	0.19%	0.0%	0.0%	0.14%	0.0%	0.23%	0.25%	0.0%	0.35%	0.0%	0.10%	0.25%	0.0%	0.0%	0.0%	0.30%	0.52%	0.15%	0.43%	0.09%	0.0%	0.94%	0.0%	0.0%	0.23%	0.0%	0.0%	0.22%	0.52%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	55	1	4	3	5	0	3	0	4	4	1	2	1	2	0	2	5	1	0	0	1	0	2	3	0	1	1	1	1	1	2	0	4	0	0	0					
		0.23%	0.15%	0.45%	0.29%	0.59%	0.0%	0.22%	0.0%	0.31%	0.50%	0.08%	0.23%	0.07%	0.21%	0.0%	0.23%	0.68%	0.75%	0.0%	0.0%	0.15%	0.0%	0.19%	0.33%	0.0%	0.12%	0.14%	0.23%	0.73%	0.36%	0.22%	0.0%	0.58%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5798	128	243	234	187	107	294	321	282	195	295	171	270	226	67	134	109	33	54	47	130	62	290	316	77	338	199	159	33	56	234	53	226	74	84	70					
		24.72%	20.38%	27.61%	22.85%	22.10%	17.98%	21.76%	27.43%	22.39%	24.49%	25.06%	20.45%	21.47%	23.86%	17.31%	15.74%	15.01%	25.0%	16.26%	24.60%	20.60%	26.72%	28.10%	35.22%	36.49%	42.14%	29.22%	37.5%	24.26%	20.21%	26.86%	28.04%	32.84%	49.33%	18.50%	18.08%					
																																										
41	Против всех	879	33	31	37	31	29	45	60	44	24	40	19	48	45	12	67	28	6	19	6	12	7	23	43	9	17	16	15	5	9	32	6	6	0	26	29					
		3.74%	5.25%	3.52%	3.61%	3.66%	4.87%	3.33%	5.12%	3.49%	3.01%	3.39%	2.27%	3.81%	4.75%	3.10%	7.87%	3.85%	4.54%	5.72%	3.14%	1.90%	3.01%	2.22%	4.79%	4.26%	2.11%	2.34%	3.53%	3.67%	3.24%	3.67%	3.17%	0.87%	0.0%	5.72%	7.49%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
