Выборы Президента Российской Федерации																																		
																																		
Наименование Избирательной комиссии:    район Коптево																																		
																																		
Итоги голосования 																																		
																																		
		Сумма	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №3055	УИК №3056	УИК №3057					
		0.49%	0.19%	0.42%	0.41%	0.62%	0.21%	0.26%	0.43%	0.88%	0.39%	0.25%	0.58%	0.37%	0.75%	0.54%	0.70%	0.48%	0.76%	0.74%	0.32%	0.53%	0.68%	0.20%	0.32%	0.77%	0.00%	0.00%	0.23%					
21	. Путин Владимир Владимирович	23129	1005	912	935	1100	1004	815	1046	935	1048	878	966	837	952	788	983	1056	1073	927	844	990	897	974	784	883	88	103	306					
		67.79%	64.92%	64.54%	64.08%	67.69%	69.05%	71.55%	74.71%	68.40%	68.05%	73.29%	70.00%	61.95%	65.21%	70.74%	68.69%	72.73%	67.70%	68.62%	67.20%	66.18%	67.49%	63.87%	62.12%	67.56%	85.44%	78.63%	69.23%					
22	. Хакамада Ирина Муцуовна	2818	121	153	152	98	104	71	119	105	173	68	112	129	145	86	94	100	136	128	81	117	102	181	120	97	7	9	10					
		8.26%	7.82%	10.83%	10.42%	6.03%	7.15%	6.23%	8.50%	7.68%	11.23%	5.68%	8.12%	9.55%	9.93%	7.72%	6.57%	6.89%	8.58%	9.47%	6.45%	7.82%	7.67%	11.87%	9.51%	7.42%	6.80%	6.87%	2.26%					
23	. Харитонов Николай Михайлович	2854	156	109	131	144	119	83	121	109	104	80	106	134	116	93	126	95	146	74	124	165	109	118	125	119	1	5	42					
		8.37%	10.08%	7.71%	8.98%	8.86%	8.18%	7.29%	8.64%	7.97%	6.75%	6.68%	7.68%	9.92%	7.95%	8.35%	8.81%	6.54%	9.21%	5.48%	9.87%	11.03%	8.20%	7.74%	9.90%	9.10%	0.97%	3.82%	9.50%					
																																		
24	Против всех	2148	114	116	95	134	98	78	9	89	101	78	72	19	105	45	85	80	100	97	77	98	94	119	86	98	6	7	48					
		6.30%	7.36%	8.21%	6.51%	8.25%	6.74%	6.85%	0.64%	6.51%	6.56%	6.51%	5.22%	1.41%	7.19%	4.04%	5.94%	5.51%	6.31%	7.18%	6.13%	6.55%	7.07%	7.80%	6.81%	7.50%	5.83%	5.34%	10.86%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
