Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Таштыпская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1343	59	11	11	21	16	264	220	48	8	67	128	125	42	10	30	41	22	61	8	11	22	82	15	7	14					
		18.90%	12.24%	9.91%	7.69%	10.99%	13.56%	20.56%	16.94%	32.88%	17.78%	26.38%	32.82%	21.59%	47.19%	13.51%	21.13%	17.60%	16.92%	20.68%	7.77%	18.03%	11.76%	16.24%	15.00%	7.61%	26.92%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	83	6	1	2	0	1	34	9	3	0	3	6	6	0	0	1	1	2	4	0	0	0	2	0	0	2					
		1.17%	1.24%	0.90%	1.40%	0.00%	0.85%	2.65%	0.69%	2.05%	0.00%	1.18%	1.54%	1.04%	0.00%	0.00%	0.70%	0.43%	1.54%	1.36%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	3.85%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3654	313	74	97	132	88	545	585	56	30	135	126	259	31	33	89	141	78	200	80	40	128	259	47	63	25					
		51.43%	64.94%	66.67%	67.83%	69.11%	74.58%	42.45%	45.03%	38.36%	66.67%	53.15%	32.31%	44.73%	34.83%	44.59%	62.68%	60.52%	60.00%	67.80%	77.67%	65.57%	68.45%	51.29%	47.00%	68.48%	48.08%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	30	1	0	1	0	1	4	5	1	0	1	2	5	2	0	0	2	0	1	0	0	0	2	0	2	0					
		0.42%	0.21%	0.00%	0.70%	0.00%	0.85%	0.31%	0.38%	0.68%	0.00%	0.39%	0.51%	0.86%	2.25%	0.00%	0.00%	0.86%	0.00%	0.34%	0.00%	0.00%	0.00%	0.40%	0.00%	2.17%	0.00%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
