Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Усть-Цилемская																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
18	"1. ""ЕДИНЕНИЕ"""	145	6	3	4	19	16	6	12	7	9	4	1	5	3	5	4	7	7	1	13	5	8					
		2.11%	3.92%	0.74%	1.21%	1.50%	1.89%	5.66%	6.18%	2.8%	2.18%	1.69%	0.35%	1.39%	2.02%	2.71%	1.67%	3.86%	2.08%	0.71%	2.87%	3.37%	4.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	126	2	13	7	34	17	0	3	2	0	5	3	6	1	3	2	4	12	0	6	3	3					
		1.83%	1.30%	3.21%	2.12%	2.69%	2.01%	0.0%	1.54%	0.8%	0.0%	2.11%	1.05%	1.67%	0.67%	1.63%	0.83%	2.20%	3.58%	0.0%	1.32%	2.02%	1.5%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	264	8	14	7	55	35	1	9	13	17	14	14	9	3	8	8	4	14	7	10	8	6					
		3.85%	5.22%	3.46%	2.12%	4.36%	4.15%	0.94%	4.63%	5.2%	4.12%	5.93%	4.92%	2.51%	2.02%	4.34%	3.34%	2.20%	4.17%	4.99%	2.21%	5.40%	3.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	97	3	8	9	23	8	0	4	2	4	2	1	7	3	3	2	2	4	1	8	2	1					
		1.41%	1.96%	1.98%	2.73%	1.82%	0.94%	0.0%	2.06%	0.8%	0.97%	0.84%	0.35%	1.95%	2.02%	1.63%	0.83%	1.10%	1.19%	0.71%	1.76%	1.35%	0.5%					
22	"5. ""За Русь Святую"""	18	0	0	1	1	1	0	1	2	1	0	0	1	0	0	1	2	4	0	2	1	0					
		0.26%	0.0%	0.0%	0.30%	0.07%	0.11%	0.0%	0.51%	0.8%	0.24%	0.0%	0.0%	0.27%	0.0%	0.0%	0.41%	1.10%	1.19%	0.0%	0.44%	0.67%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	24	0	1	1	3	3	0	0	1	1	0	2	1	0	1	0	2	1	0	1	3	3					
		0.35%	0.0%	0.24%	0.30%	0.23%	0.35%	0.0%	0.0%	0.4%	0.24%	0.0%	0.70%	0.27%	0.0%	0.54%	0.0%	1.10%	0.29%	0.0%	0.22%	2.02%	1.5%					
24	"7. ""Новый курс - Автомобильная Россия"""	22	1	2	1	11	3	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0					
		0.32%	0.65%	0.49%	0.30%	0.87%	0.35%	0.0%	0.0%	0.4%	0.24%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	12	0	2	0	1	1	0	0	3	0	0	0	0	0	0	2	1	0	0	0	1	1					
		0.17%	0.0%	0.49%	0.0%	0.07%	0.11%	0.0%	0.0%	1.2%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.83%	0.55%	0.0%	0.0%	0.0%	0.67%	0.5%					
26	"9. ""Российская экологическая партия ""Зеленые"""	6	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1					
		0.08%	0.0%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.4%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.22%	0.0%	0.5%					
27	"10. ""Аграрная партия России"""	844	28	37	34	105	75	16	12	37	68	58	79	86	52	26	13	22	26	8	33	12	17					
		12.31%	18.30%	9.15%	10.33%	8.33%	8.89%	15.09%	6.18%	14.8%	16.50%	24.57%	27.81%	24.02%	35.13%	14.13%	5.43%	12.15%	7.76%	5.71%	7.30%	8.10%	8.5%					
28	"11. ""Истинные патриоты России"""	7	0	1	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1					
		0.10%	0.0%	0.24%	0.0%	0.07%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.54%	0.0%	0.0%	0.0%	0.71%	0.0%	0.0%	0.5%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	147	3	10	3	32	28	0	1	4	4	2	6	7	3	0	2	0	23	1	12	4	2					
		2.14%	1.96%	2.47%	0.91%	2.53%	3.32%	0.0%	0.51%	1.6%	0.97%	0.84%	2.11%	1.95%	2.02%	0.0%	0.83%	0.0%	6.86%	0.71%	2.65%	2.70%	1.0%					
30	"13. ""Демократическая партия России"""	18	0	1	1	2	1	0	0	2	1	1	0	1	0	1	0	0	2	0	2	3	0					
		0.26%	0.0%	0.24%	0.30%	0.15%	0.11%	0.0%	0.0%	0.8%	0.24%	0.42%	0.0%	0.27%	0.0%	0.54%	0.0%	0.0%	0.59%	0.0%	0.44%	2.02%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	14	0	0	0	2	2	1	0	1	1	0	1	0	0	0	2	2	1	0	0	0	1					
		0.20%	0.0%	0.0%	0.0%	0.15%	0.23%	0.94%	0.0%	0.4%	0.24%	0.0%	0.35%	0.0%	0.0%	0.0%	0.83%	1.10%	0.29%	0.0%	0.0%	0.0%	0.5%					
32	"15. ""Партия СЛОН"""	8	0	0	1	1	1	0	0	0	0	2	1	0	0	0	0	1	0	0	1	0	0					
		0.11%	0.0%	0.0%	0.30%	0.07%	0.11%	0.0%	0.0%	0.0%	0.0%	0.84%	0.35%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.22%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	365	10	13	15	83	56	5	13	4	17	17	25	26	3	9	8	14	4	12	19	4	8					
		5.32%	6.53%	3.21%	4.55%	6.58%	6.64%	4.71%	6.70%	1.6%	4.12%	7.20%	8.80%	7.26%	2.02%	4.89%	3.34%	7.73%	1.19%	8.57%	4.20%	2.70%	4.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	25	1	2	0	3	6	0	0	1	2	2	0	0	1	0	0	1	2	0	3	0	1					
		0.36%	0.65%	0.49%	0.0%	0.23%	0.71%	0.0%	0.0%	0.4%	0.48%	0.84%	0.0%	0.0%	0.67%	0.0%	0.0%	0.55%	0.59%	0.0%	0.66%	0.0%	0.5%					
35	"18. ""ЛДПР"""	888	14	61	56	163	97	9	24	32	36	23	53	34	14	32	39	19	54	16	54	21	37					
		12.95%	9.15%	15.09%	17.02%	12.93%	11.50%	8.49%	12.37%	12.8%	8.73%	9.74%	18.66%	9.49%	9.45%	17.39%	16.31%	10.49%	16.11%	11.42%	11.94%	14.18%	18.5%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	133	7	7	10	17	8	0	5	1	11	2	6	9	4	0	10	2	10	2	12	7	3					
		1.93%	4.57%	1.73%	3.03%	1.34%	0.94%	0.0%	2.57%	0.4%	2.66%	0.84%	2.11%	2.51%	2.70%	0.0%	4.18%	1.10%	2.98%	1.42%	2.65%	4.72%	1.5%					
37	"20. ""Политическая партия ""Единая Россия"""	2909	49	189	138	546	400	60	86	112	209	70	42	115	44	78	118	83	139	86	209	62	74					
		42.42%	32.02%	46.78%	41.94%	43.33%	47.44%	56.60%	44.32%	44.8%	50.72%	29.66%	14.78%	32.12%	29.72%	42.39%	49.37%	45.85%	41.49%	61.42%	46.23%	41.89%	37.0%					
38	"21. ""Российская Конституционно-демократическая партия"""	11	0	1	0	2	2	0	0	0	0	0	0	0	0	1	2	0	1	0	1	0	1					
		0.16%	0.0%	0.24%	0.0%	0.15%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.83%	0.0%	0.29%	0.0%	0.22%	0.0%	0.5%					
39	"22. ""Развитие предпринимательства"""	18	1	1	4	1	4	0	1	0	1	0	1	0	0	0	0	0	0	0	2	1	1					
		0.26%	0.65%	0.24%	1.21%	0.07%	0.47%	0.0%	0.51%	0.0%	0.24%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.67%	0.5%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	346	6	10	21	56	36	5	10	6	9	15	38	26	7	7	14	6	12	2	35	8	17					
		5.04%	3.92%	2.47%	6.38%	4.44%	4.27%	4.71%	5.15%	2.4%	2.18%	6.35%	13.38%	7.26%	4.72%	3.80%	5.85%	3.31%	3.58%	1.42%	7.74%	5.40%	8.5%					
																												
41	Против всех	328	10	26	14	81	31	3	12	13	17	15	8	18	10	8	8	7	11	1	21	2	12					
		4.78%	6.53%	6.43%	4.25%	6.42%	3.67%	2.83%	6.18%	5.2%	4.12%	6.35%	2.81%	5.02%	6.75%	4.34%	3.34%	3.86%	3.28%	0.71%	4.64%	1.35%	6.0%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
