Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																		
Дата голосования: 02.12.2007																																																		
																																																		
Наименование Избирательной комиссии:    Салаватская																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №2840	УИК №2841	УИК №2842	УИК №2843	УИК №2844	УИК №2845	УИК №2846	УИК №2847	УИК №2848	УИК №2849	УИК №2850	УИК №2851	УИК №2852	УИК №2853	УИК №2854	УИК №2855	УИК №2856	УИК №2857	УИК №2858	УИК №2859	УИК №2860	УИК №2861	УИК №2862	УИК №2863	УИК №2864	УИК №2865	УИК №2866	УИК №2867	УИК №2868	УИК №2869	УИК №2870	УИК №2871	УИК №2872	УИК №2873	УИК №2874	УИК №2875	УИК №2876	УИК №2877	УИК №2878	УИК №2879	УИК №2880	УИК №2881	УИК №2882					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	31	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	3	1	0	1	1	1	0	0	0	0	0	0	2	0	1	0	0	1	5	0	0	3	3	3					
		0.16%	0.00%	1.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.13%	0.00%	0.00%	0.47%	0.00%	2.26%	0.23%	0.00%	0.23%	0.52%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.13%	0.00%	0.31%	0.00%	0.00%	0.66%	0.85%	0.00%	0.00%	0.56%	1.38%	0.44%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	17283	355	128	227	83	176	976	164	145	181	102	238	590	219	147	684	281	287	339	367	120	418	192	397	162	304	250	144	1675	622	256	1723	145	1257	308	441	587	137	537	530	276	337	197	579					
		90.44%	94.67%	95.52%	90.80%	91.21%	89.80%	86.68%	97.04%	88.96%	68.05%	55.14%	80.41%	95.01%	89.02%	89.63%	90.12%	91.53%	94.10%	79.58%	90.62%	90.23%	94.14%	94.58%	92.76%	83.51%	91.02%	90.25%	83.24%	98.18%	92.42%	96.97%	99.31%	81.92%	91.02%	94.48%	94.03%	89.62%	90.13%	91.48%	91.70%	92.62%	62.41%	90.37%	85.02%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	36	0	0	0	0	0	0	0	1	0	1	3	1	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	3	3	1	0	0	0	0	0	1	12	1	3					
		0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.61%	0.00%	0.54%	1.01%	0.16%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.25%	0.75%	0.23%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.06%	0.00%	0.00%	0.00%	1.69%	0.22%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	2.22%	0.46%	0.44%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
