Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																															
Дата голосования: 07.12.2003 0:00:00																																															
																																															
Наименование Избирательной комиссии:    Железногорская городская																																															
																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																															
																																															
		Сумма	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	1004	25	25	25	25	25	25	30	24	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	111	4	3	8	6	3	3	23	2	4	1	4	2	2	3	2	0	5	1	4	3	3	1	0	3	0	1	0	1	4	2	1	3	0	0	0	3	3	1	1	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	76	3	0	2	1	4	2	3	4	0	0	14	1	1	6	0	0	5	0	3	0	0	0	2	1	1	1	1	2	2	3	1	3	1	1	0	1	4	1	0	2					
14	Число погашенных открепительных удостоверений	893	21	22	17	19	22	22	7	22	21	24	21	23	23	22	23	25	20	24	21	22	22	24	25	22	25	24	25	24	21	23	24	22	25	25	25	22	22	24	24	24					
15	Число открепительных удостоверений выданных ТИК	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
18	"1. ""ЕДИНЕНИЕ"""	293	9	10	5	7	4	7	28	10	7	8	7	7	11	9	8	5	5	6	7	1	0	5	11	4	7	6	10	13	9	10	2	1	5	0	1	15	12	6	9	6					
		0.71%	0.99%	0.79%	0.42%	0.53%	0.30%	0.57%	1.84%	0.93%	0.53%	0.83%	0.63%	0.66%	1.14%	0.74%	1.06%	0.67%	0.50%	0.62%	0.60%	0.11%	0.0%	0.51%	0.73%	0.26%	0.50%	0.41%	0.83%	0.93%	0.82%	0.90%	1.08%	0.11%	0.52%	0.0%	0.40%	1.04%	0.88%	0.85%	3.42%	5.08%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1305	20	39	20	44	50	52	86	44	45	34	46	23	16	20	15	19	14	18	45	23	29	29	56	52	56	52	59	63	40	54	4	17	12	1	2	29	42	20	12	3					
		3.20%	2.20%	3.09%	1.69%	3.37%	3.85%	4.24%	5.68%	4.12%	3.44%	3.54%	4.15%	2.19%	1.66%	1.66%	1.98%	2.55%	1.40%	1.88%	3.91%	2.53%	3.21%	2.99%	3.75%	3.40%	4.04%	3.61%	4.92%	4.52%	3.64%	4.86%	2.16%	1.88%	1.26%	0.49%	0.81%	2.02%	3.09%	2.84%	4.56%	2.54%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	761	11	16	19	25	29	19	38	12	24	18	14	17	15	19	14	22	32	17	24	20	18	16	23	33	33	24	15	11	16	17	3	23	23	8	9	24	29	17	11	3					
		1.86%	1.21%	1.26%	1.61%	1.91%	2.23%	1.55%	2.50%	1.12%	1.83%	1.87%	1.26%	1.62%	1.55%	1.57%	1.85%	2.96%	3.21%	1.78%	2.08%	2.20%	1.99%	1.65%	1.54%	2.16%	2.38%	1.67%	1.25%	0.78%	1.45%	1.53%	1.62%	2.55%	2.43%	3.96%	3.68%	1.67%	2.13%	2.41%	4.18%	2.54%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1724	28	54	47	70	68	66	79	40	77	51	45	31	31	48	25	17	41	44	73	32	43	40	72	45	69	70	50	70	47	60	7	25	28	15	4	35	41	19	13	4					
		4.23%	3.08%	4.28%	3.98%	5.36%	5.24%	5.38%	5.21%	3.74%	5.90%	5.32%	4.06%	2.95%	3.21%	3.98%	3.31%	2.28%	4.12%	4.60%	6.34%	3.53%	4.76%	4.13%	4.82%	2.94%	4.98%	4.87%	4.17%	5.02%	4.28%	5.40%	3.78%	2.77%	2.96%	7.42%	1.63%	2.44%	3.01%	2.69%	4.94%	3.38%					
22	"5. ""За Русь Святую"""	113	4	4	5	8	3	1	5	3	5	5	1	3	4	8	2	0	2	3	0	5	0	1	4	1	6	3	5	2	2	0	0	4	2	0	2	2	6	1	1	0					
		0.27%	0.44%	0.31%	0.42%	0.61%	0.23%	0.08%	0.33%	0.28%	0.38%	0.52%	0.09%	0.28%	0.41%	0.66%	0.26%	0.0%	0.20%	0.31%	0.0%	0.55%	0.0%	0.10%	0.26%	0.06%	0.43%	0.20%	0.41%	0.14%	0.18%	0.0%	0.0%	0.44%	0.21%	0.0%	0.81%	0.13%	0.44%	0.14%	0.38%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	81	2	4	0	6	2	3	8	4	0	4	1	11	1	2	2	1	2	0	0	2	0	1	0	0	5	0	3	0	0	0	0	4	3	0	2	4	0	3	1	0					
		0.19%	0.22%	0.31%	0.0%	0.46%	0.15%	0.24%	0.52%	0.37%	0.0%	0.41%	0.09%	1.04%	0.10%	0.16%	0.26%	0.13%	0.20%	0.0%	0.0%	0.22%	0.0%	0.10%	0.0%	0.0%	0.36%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.44%	0.31%	0.0%	0.81%	0.27%	0.0%	0.42%	0.38%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	407	12	13	6	14	10	13	44	7	15	8	15	0	11	9	6	6	5	6	9	6	5	7	13	11	15	22	17	14	4	14	4	6	9	1	0	21	18	6	4	1					
		1.0%	1.32%	1.03%	0.50%	1.07%	0.77%	1.06%	2.90%	0.65%	1.14%	0.83%	1.35%	0.0%	1.14%	0.74%	0.79%	0.80%	0.50%	0.62%	0.78%	0.66%	0.55%	0.72%	0.87%	0.72%	1.08%	1.53%	1.41%	1.00%	0.36%	1.26%	2.16%	0.66%	0.95%	0.49%	0.0%	1.46%	1.32%	0.85%	1.52%	0.84%					
25	"8. ""Народно-республиканская партия России"""	41	0	0	1	2	1	0	6	0	0	2	1	0	1	0	0	2	1	0	5	0	0	0	2	8	0	0	1	0	0	0	1	0	1	0	0	2	2	0	2	0					
		0.10%	0.0%	0.0%	0.08%	0.15%	0.07%	0.0%	0.39%	0.0%	0.0%	0.20%	0.09%	0.0%	0.10%	0.0%	0.0%	0.26%	0.10%	0.0%	0.43%	0.0%	0.0%	0.0%	0.13%	0.52%	0.0%	0.0%	0.08%	0.0%	0.0%	0.0%	0.54%	0.0%	0.10%	0.0%	0.0%	0.13%	0.14%	0.0%	0.76%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	106	2	4	2	2	2	2	14	2	1	6	1	1	4	3	1	0	4	2	1	0	4	0	4	5	3	4	3	1	6	5	0	1	2	1	1	6	4	0	0	2					
		0.26%	0.22%	0.31%	0.16%	0.15%	0.15%	0.16%	0.92%	0.18%	0.07%	0.62%	0.09%	0.09%	0.41%	0.24%	0.13%	0.0%	0.40%	0.20%	0.08%	0.0%	0.44%	0.0%	0.26%	0.32%	0.21%	0.27%	0.25%	0.07%	0.54%	0.45%	0.0%	0.11%	0.21%	0.49%	0.40%	0.41%	0.29%	0.0%	0.0%	1.69%					
27	"10. ""Аграрная партия России"""	773	27	16	28	29	30	22	15	22	22	23	22	17	30	16	10	5	19	23	20	19	14	26	29	21	29	18	6	28	20	17	4	30	21	7	13	21	22	9	18	5					
		1.89%	2.97%	1.26%	2.37%	2.22%	2.31%	1.79%	0.99%	2.06%	1.68%	2.40%	1.98%	1.62%	3.11%	1.32%	1.32%	0.67%	1.90%	2.40%	1.73%	2.09%	1.55%	2.68%	1.94%	1.37%	2.09%	1.25%	0.50%	2.01%	1.82%	1.53%	2.16%	3.33%	2.22%	3.46%	5.32%	1.46%	1.62%	1.27%	6.84%	4.23%					
28	"11. ""Истинные патриоты России"""	32	0	1	2	1	1	1	1	2	2	0	1	0	0	3	4	0	0	0	1	1	0	0	0	1	1	1	2	0	0	1	0	1	0	0	0	2	1	1	0	0					
		0.07%	0.0%	0.07%	0.16%	0.07%	0.07%	0.08%	0.06%	0.18%	0.15%	0.0%	0.09%	0.0%	0.0%	0.24%	0.53%	0.0%	0.0%	0.0%	0.08%	0.11%	0.0%	0.0%	0.0%	0.06%	0.07%	0.06%	0.16%	0.0%	0.0%	0.09%	0.0%	0.11%	0.0%	0.0%	0.0%	0.13%	0.07%	0.14%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	432	9	13	7	14	13	4	13	11	29	10	14	6	14	18	8	7	13	11	16	10	13	17	0	8	13	15	24	10	18	15	3	6	7	2	3	7	13	12	5	1					
		1.06%	0.99%	1.03%	0.59%	1.07%	1.00%	0.32%	0.85%	1.03%	2.22%	1.04%	1.26%	0.57%	1.45%	1.49%	1.06%	0.94%	1.30%	1.15%	1.39%	1.10%	1.44%	1.75%	0.0%	0.52%	0.93%	1.04%	2.00%	0.71%	1.64%	1.35%	1.62%	0.66%	0.74%	0.99%	1.22%	0.48%	0.95%	1.70%	1.90%	0.84%					
30	"13. ""Демократическая партия России"""	69	0	2	3	2	0	0	10	0	2	1	3	3	3	1	1	0	5	0	0	2	2	2	1	2	1	1	2	7	3	0	0	1	2	1	0	2	1	1	2	0					
		0.16%	0.0%	0.15%	0.25%	0.15%	0.0%	0.0%	0.66%	0.0%	0.15%	0.10%	0.27%	0.28%	0.31%	0.08%	0.13%	0.0%	0.50%	0.0%	0.0%	0.22%	0.22%	0.20%	0.06%	0.13%	0.07%	0.06%	0.16%	0.50%	0.27%	0.0%	0.0%	0.11%	0.21%	0.49%	0.0%	0.13%	0.07%	0.14%	0.76%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	61	1	4	1	0	1	1	3	4	1	0	1	2	0	3	1	0	1	1	2	2	1	0	2	3	3	3	1	0	3	0	1	0	1	2	2	5	3	2	0	0					
		0.14%	0.11%	0.31%	0.08%	0.0%	0.07%	0.08%	0.19%	0.37%	0.07%	0.0%	0.09%	0.19%	0.0%	0.24%	0.13%	0.0%	0.10%	0.10%	0.17%	0.22%	0.11%	0.0%	0.13%	0.19%	0.21%	0.20%	0.08%	0.0%	0.27%	0.0%	0.54%	0.0%	0.10%	0.99%	0.81%	0.34%	0.22%	0.28%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	74	1	3	2	1	4	2	5	1	4	3	5	0	3	0	0	0	0	2	2	3	2	3	0	1	1	2	1	3	4	2	0	0	2	1	0	5	2	2	2	0					
		0.18%	0.11%	0.23%	0.16%	0.07%	0.30%	0.16%	0.33%	0.09%	0.30%	0.31%	0.45%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.20%	0.17%	0.33%	0.22%	0.30%	0.0%	0.06%	0.07%	0.13%	0.08%	0.21%	0.36%	0.18%	0.0%	0.0%	0.21%	0.49%	0.0%	0.34%	0.14%	0.28%	0.76%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	9248	191	249	259	338	331	350	230	299	332	216	289	213	207	252	163	156	212	199	315	255	227	256	343	377	335	344	269	328	268	211	36	147	176	31	26	357	320	116	22	3					
		22.72%	21.03%	19.74%	21.98%	25.92%	25.52%	28.57%	15.19%	28.02%	25.44%	22.54%	26.08%	20.32%	21.49%	20.93%	21.61%	20.99%	21.30%	20.83%	27.39%	28.14%	25.16%	26.44%	22.98%	24.68%	24.18%	23.93%	22.45%	23.54%	24.45%	18.99%	19.45%	16.33%	18.62%	15.34%	10.65%	24.98%	23.56%	16.47%	8.36%	2.54%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	67	0	1	4	0	1	1	9	1	0	2	4	1	1	5	1	1	0	2	0	1	1	1	2	2	1	2	1	3	4	0	0	2	3	2	0	2	4	1	1	0					
		0.16%	0.0%	0.07%	0.33%	0.0%	0.07%	0.08%	0.59%	0.09%	0.0%	0.20%	0.36%	0.09%	0.10%	0.41%	0.13%	0.13%	0.0%	0.20%	0.0%	0.11%	0.11%	0.10%	0.13%	0.13%	0.07%	0.13%	0.08%	0.21%	0.36%	0.0%	0.0%	0.22%	0.31%	0.99%	0.0%	0.13%	0.29%	0.14%	0.38%	0.0%					
35	"18. ""ЛДПР"""	4389	116	176	127	98	114	104	204	94	112	73	82	125	121	126	88	110	138	106	114	87	102	99	144	147	138	187	144	137	136	111	21	123	95	31	28	150	142	97	33	9					
		10.78%	12.77%	13.95%	10.78%	7.51%	8.78%	8.48%	13.47%	8.80%	8.58%	7.62%	7.40%	11.92%	12.56%	10.46%	11.67%	14.80%	13.86%	11.09%	9.91%	9.60%	11.30%	10.22%	9.65%	9.62%	9.96%	13.01%	12.02%	9.83%	12.40%	9.99%	11.35%	13.66%	10.05%	15.34%	11.47%	10.49%	10.45%	13.77%	12.54%	7.62%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	389	7	19	15	6	10	5	14	9	10	9	15	11	11	17	5	7	10	6	20	11	10	8	0	18	14	16	10	12	6	10	0	9	19	4	4	11	9	6	3	3					
		0.95%	0.77%	1.50%	1.27%	0.46%	0.77%	0.40%	0.92%	0.84%	0.76%	0.93%	1.35%	1.04%	1.14%	1.41%	0.66%	0.94%	1.00%	0.62%	1.73%	1.21%	1.10%	0.82%	0.0%	1.17%	1.01%	1.11%	0.83%	0.86%	0.54%	0.90%	0.0%	1.0%	2.01%	1.98%	1.63%	0.76%	0.66%	0.85%	1.14%	2.54%					
37	"20. ""Политическая партия ""Единая Россия"""	12315	289	414	373	388	353	353	391	282	360	265	312	372	306	388	282	250	316	313	326	255	280	287	460	488	403	430	353	428	327	358	56	282	312	51	88	399	344	242	68	71					
		30.25%	31.82%	32.83%	31.66%	29.75%	27.21%	28.81%	25.82%	26.42%	27.58%	27.66%	28.15%	35.49%	31.77%	32.22%	37.40%	33.64%	31.75%	32.77%	28.34%	28.14%	31.04%	29.64%	30.83%	31.95%	29.09%	29.92%	29.46%	30.72%	29.83%	32.22%	30.27%	31.33%	33.01%	25.24%	36.06%	27.92%	25.33%	34.37%	25.85%	60.16%					
38	"21. ""Российская Конституционно-демократическая партия"""	46	1	3	1	1	2	2	4	1	0	2	3	0	0	2	0	0	0	3	0	2	2	2	0	2	0	1	1	0	1	0	2	2	0	0	1	3	1	1	0	0					
		0.11%	0.11%	0.23%	0.08%	0.07%	0.15%	0.16%	0.26%	0.09%	0.0%	0.20%	0.27%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.31%	0.0%	0.22%	0.22%	0.20%	0.0%	0.13%	0.0%	0.06%	0.08%	0.0%	0.09%	0.0%	1.08%	0.22%	0.0%	0.0%	0.40%	0.20%	0.07%	0.14%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	104	2	5	4	1	4	3	13	2	4	2	2	3	0	1	0	2	2	3	0	3	1	2	5	8	4	2	2	4	2	4	2	0	1	0	2	3	5	1	0	0					
		0.25%	0.22%	0.39%	0.33%	0.07%	0.30%	0.24%	0.85%	0.18%	0.30%	0.20%	0.18%	0.28%	0.0%	0.08%	0.0%	0.26%	0.20%	0.31%	0.0%	0.33%	0.11%	0.20%	0.33%	0.52%	0.28%	0.13%	0.16%	0.28%	0.18%	0.36%	1.08%	0.0%	0.10%	0.0%	0.81%	0.20%	0.36%	0.14%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4096	90	89	135	153	157	124	135	144	157	143	125	95	103	142	58	67	83	97	101	96	63	92	143	143	122	110	95	120	59	75	28	122	134	28	20	154	174	87	28	5					
		10.06%	9.91%	7.05%	11.46%	11.73%	12.10%	10.12%	8.91%	13.49%	12.03%	14.92%	11.28%	9.06%	10.69%	11.79%	7.69%	9.01%	8.34%	10.15%	8.78%	10.59%	6.98%	9.50%	9.58%	9.36%	8.80%	7.65%	7.92%	8.61%	5.38%	6.75%	15.13%	13.55%	14.17%	13.86%	8.19%	10.77%	12.81%	12.35%	10.64%	4.23%					
																																															
41	Против всех	3391	72	104	100	88	99	88	146	67	92	67	89	91	62	101	50	55	74	86	63	58	76	71	166	138	117	119	118	134	112	139	8	67	75	12	22	148	146	46	23	2					
		8.33%	7.92%	8.24%	8.48%	6.74%	7.63%	7.18%	9.64%	6.27%	7.04%	6.99%	8.03%	8.68%	6.43%	8.38%	6.63%	7.40%	7.43%	9.00%	5.47%	6.40%	8.42%	7.33%	11.12%	9.03%	8.44%	8.28%	9.84%	9.61%	10.21%	12.51%	4.32%	7.44%	7.93%	5.94%	9.01%	10.35%	10.75%	6.53%	8.74%	1.69%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
