Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Могойтуйская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56					
		0.45%	0.84%	0.11%	0.95%	0.0%	0.0%	0.0%	0.64%	0.0%	0.27%	0.44%	0.30%	0.31%	0.35%	0.19%	0.91%	0.15%	1.27%	0.52%	0.81%	0.17%	1.17%	0.0%					
25	"8. ""Народно-республиканская партия России"""	18	1	0	0	1	0	1	2	0	6	0	1	0	0	1	1	1	0	0	1	2	0	0					
		0.15%	0.16%	0.0%	0.0%	0.16%	0.0%	0.55%	0.32%	0.0%	0.83%	0.0%	0.15%	0.0%	0.0%	0.19%	0.22%	0.15%	0.0%	0.0%	0.27%	0.34%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	14	0	0	2	1	0	0	0	0	2	0	2	0	1	1	2	0	1	1	1	0	0	0					
		0.11%	0.0%	0.0%	0.15%	0.16%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.30%	0.0%	0.17%	0.19%	0.45%	0.0%	0.18%	0.17%	0.27%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	771	18	27	49	71	42	10	40	2	72	57	60	26	72	32	8	51	50	47	7	24	4	2					
		6.50%	3.05%	3.17%	3.87%	11.73%	10.21%	5.52%	6.45%	1.6%	10.05%	6.31%	9.28%	8.22%	12.88%	6.11%	1.82%	7.99%	9.10%	8.20%	1.91%	4.15%	4.70%	0.64%					
28	"11. ""Истинные патриоты России"""	9	0	1	0	0	0	0	0	0	0	2	0	0	0	1	1	0	1	1	1	0	0	1					
		0.07%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.19%	0.22%	0.0%	0.18%	0.17%	0.27%	0.0%	0.0%	0.32%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	193	18	25	23	15	2	2	5	0	20	14	4	1	3	8	3	4	2	15	9	15	0	5					
		1.62%	3.05%	2.93%	1.82%	2.47%	0.48%	1.10%	0.80%	0.0%	2.79%	1.55%	0.61%	0.31%	0.53%	1.52%	0.68%	0.62%	0.36%	2.61%	2.45%	2.59%	0.0%	1.61%					
30	"13. ""Демократическая партия России"""	12	1	0	1	0	0	0	0	1	0	1	1	0	1	0	0	1	1	1	0	1	0	2					
		0.10%	0.16%	0.0%	0.07%	0.0%	0.0%	0.0%	0.0%	0.8%	0.0%	0.11%	0.15%	0.0%	0.17%	0.0%	0.0%	0.15%	0.18%	0.17%	0.0%	0.17%	0.0%	0.64%					
31	"14. ""Великая Россия - Евразийский Союз"""	17	4	0	1	1	2	0	0	0	0	1	2	1	2	0	1	0	0	0	2	0	0	0					
		0.14%	0.67%	0.0%	0.07%	0.16%	0.48%	0.0%	0.0%	0.0%	0.0%	0.11%	0.30%	0.31%	0.35%	0.0%	0.22%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	10	0	0	3	2	0	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0					
		0.08%	0.0%	0.0%	0.23%	0.33%	0.0%	0.0%	0.16%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.19%	0.0%	0.15%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	261	12	45	44	9	6	1	8	0	20	22	14	1	18	4	14	2	6	10	3	12	0	10					
		2.20%	2.03%	5.28%	3.48%	1.48%	1.45%	0.55%	1.29%	0.0%	2.79%	2.43%	2.16%	0.31%	3.22%	0.76%	3.18%	0.31%	1.09%	1.74%	0.81%	2.07%	0.0%	3.23%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	47	2	0	7	1	1	0	2	0	4	2	6	0	2	2	2	3	4	1	2	4	0	2					
		0.39%	0.33%	0.0%	0.55%	0.16%	0.24%	0.0%	0.32%	0.0%	0.55%	0.22%	0.92%	0.0%	0.35%	0.38%	0.45%	0.47%	0.72%	0.17%	0.54%	0.69%	0.0%	0.64%					
35	"18. ""ЛДПР"""	785	54	79	69	11	7	2	11	13	14	13	8	22	27	80	89	10	8	3	86	105	3	71					
		6.62%	9.16%	9.28%	5.46%	1.81%	1.70%	1.10%	1.77%	10.4%	1.95%	1.44%	1.23%	6.96%	4.83%	15.29%	20.27%	1.56%	1.45%	0.52%	23.49%	18.16%	3.52%	22.97%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	85	2	6	5	4	3	3	5	2	1	2	3	3	9	9	5	4	2	3	1	11	1	1					
		0.71%	0.33%	0.70%	0.39%	0.66%	0.72%	1.65%	0.80%	1.6%	0.13%	0.22%	0.46%	0.94%	1.61%	1.72%	1.13%	0.62%	0.36%	0.52%	0.27%	1.90%	1.17%	0.32%					
37	"20. ""Политическая партия ""Единая Россия"""	7024	355	475	742	357	243	115	439	99	441	667	347	183	245	305	192	447	335	343	168	306	61	159					
		59.30%	60.27%	55.81%	58.74%	59.00%	59.12%	63.53%	70.80%	79.2%	61.59%	73.94%	53.71%	57.91%	43.82%	58.31%	43.73%	70.06%	61.02%	59.86%	45.90%	52.94%	71.76%	51.45%					
38	"21. ""Российская Конституционно-демократическая партия"""	22	3	0	1	0	1	1	3	0	2	3	2	0	2	1	0	1	0	0	1	0	0	1					
		0.18%	0.50%	0.0%	0.07%	0.0%	0.24%	0.55%	0.48%	0.0%	0.27%	0.33%	0.30%	0.0%	0.35%	0.19%	0.0%	0.15%	0.0%	0.0%	0.27%	0.0%	0.0%	0.32%					
39	"22. ""Развитие предпринимательства"""	21	2	1	3	0	0	0	0	0	3	3	0	1	1	0	1	2	1	0	1	0	0	2					
		0.17%	0.33%	0.11%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.33%	0.0%	0.31%	0.17%	0.0%	0.22%	0.31%	0.18%	0.0%	0.27%	0.0%	0.0%	0.64%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	717	44	76	86	26	32	15	33	2	48	33	40	23	70	39	32	23	19	27	7	25	0	17					
		6.05%	7.47%	8.93%	6.80%	4.29%	7.78%	8.28%	5.32%	1.6%	6.70%	3.65%	6.19%	7.27%	12.52%	7.45%	7.28%	3.60%	3.46%	4.71%	1.91%	4.32%	0.0%	5.50%					
																													
41	Против всех	123	4	9	17	2	3	0	5	0	3	6	9	3	11	7	6	8	4	1	15	5	2	3					
		1.03%	0.67%	1.05%	1.34%	0.33%	0.72%	0.0%	0.80%	0.0%	0.41%	0.66%	1.39%	0.94%	1.96%	1.33%	1.36%	1.25%	0.72%	0.17%	4.09%	0.86%	2.35%	0.97%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
