Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																									
Дата голосования: 07.12.2003 0:00:00																									
																									
Наименование Избирательной комиссии:    Крутихинская																									
																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																									
																									
		Сумма	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991					
		2.72%	0.0%	2.44%	2.82%	14.49%	1.68%	2.28%	3.61%	3.22%	1.17%	3.03%	4.02%	0.76%	0.86%	0.0%	0.0%	0.0%	0.90%	3.24%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	108	1	9	3	1	9	13	4	4	3	12	8	8	1	1	7	5	16	3					
		1.85%	1.16%	3.67%	0.94%	0.48%	1.52%	2.28%	1.11%	4.30%	3.52%	1.29%	1.00%	2.05%	0.86%	1.56%	15.21%	2.11%	2.90%	1.94%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	108	2	2	4	0	10	5	3	5	1	19	28	5	0	0	1	2	7	14					
		1.85%	2.32%	0.81%	1.25%	0.0%	1.68%	0.87%	0.83%	5.37%	1.17%	2.05%	3.52%	1.28%	0.0%	0.0%	2.17%	0.84%	1.27%	9.09%					
22	"5. ""За Русь Святую"""	20	0	0	1	1	5	1	1	0	0	0	3	1	2	0	0	1	3	1					
		0.34%	0.0%	0.0%	0.31%	0.48%	0.84%	0.17%	0.27%	0.0%	0.0%	0.0%	0.37%	0.25%	1.73%	0.0%	0.0%	0.42%	0.54%	0.64%					
23	"6. ""Объединенная Российская партия ""Русь"""	16	0	0	0	0	1	1	4	1	2	4	0	0	0	0	0	3	0	0					
		0.27%	0.0%	0.0%	0.0%	0.0%	0.16%	0.17%	1.11%	1.07%	2.35%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	1.27%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	25	0	2	0	0	0	0	0	1	1	7	3	1	1	4	0	0	0	5					
		0.42%	0.0%	0.81%	0.0%	0.0%	0.0%	0.0%	0.0%	1.07%	1.17%	0.75%	0.37%	0.25%	0.86%	6.25%	0.0%	0.0%	0.0%	3.24%					
25	"8. ""Народно-республиканская партия России"""	4	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.06%	3.48%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	17	0	1	1	0	1	1	1	0	0	3	6	0	1	0	0	0	1	1					
		0.29%	0.0%	0.40%	0.31%	0.0%	0.16%	0.17%	0.27%	0.0%	0.0%	0.32%	0.75%	0.0%	0.86%	0.0%	0.0%	0.0%	0.18%	0.64%					
27	"10. ""Аграрная партия России"""	1025	32	46	62	20	87	97	71	20	16	117	95	75	6	32	4	49	167	29					
		17.57%	37.20%	18.77%	19.43%	9.66%	14.69%	17.01%	19.72%	21.50%	18.82%	12.66%	11.94%	19.23%	5.21%	50.0%	8.69%	20.76%	30.30%	18.83%					
28	"11. ""Истинные патриоты России"""	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2					
		0.06%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	1.29%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	33	0	0	4	1	3	1	0	2	1	5	3	3	2	2	0	0	5	1					
		0.56%	0.0%	0.0%	1.25%	0.48%	0.50%	0.17%	0.0%	2.15%	1.17%	0.54%	0.37%	0.76%	1.73%	3.12%	0.0%	0.0%	0.90%	0.64%					
30	"13. ""Демократическая партия России"""	8	0	0	1	0	1	1	1	0	0	1	0	2	0	0	0	0	1	0					
		0.13%	0.0%	0.0%	0.31%	0.0%	0.16%	0.17%	0.27%	0.0%	0.0%	0.10%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	3	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0					
		0.05%	0.0%	0.40%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	5	0	0	0	1	2	1	0	0	0	0	0	1	0	0	0	0	0	0					
		0.08%	0.0%	0.0%	0.0%	0.48%	0.33%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	317	0	15	11	4	28	33	10	1	5	76	68	20	4	2	1	10	21	8					
		5.43%	0.0%	6.12%	3.44%	1.93%	4.72%	5.78%	2.77%	1.07%	5.88%	8.22%	8.55%	5.12%	3.47%	3.12%	2.17%	4.23%	3.81%	5.19%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	12	0	0	0	0	1	0	1	0	0	0	4	2	1	0	0	1	1	1					
		0.20%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.27%	0.0%	0.0%	0.0%	0.50%	0.51%	0.86%	0.0%	0.0%	0.42%	0.18%	0.64%					
35	"18. ""ЛДПР"""	756	19	31	36	21	79	50	71	10	10	102	107	71	27	6	7	51	40	18					
		12.96%	22.09%	12.65%	11.28%	10.14%	13.34%	8.77%	19.72%	10.75%	11.76%	11.03%	13.45%	18.20%	23.47%	9.37%	15.21%	21.61%	7.25%	11.68%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	95	2	3	6	3	12	3	3	4	0	15	13	14	0	2	0	6	7	2					
		1.62%	2.32%	1.22%	1.88%	1.44%	2.02%	0.52%	0.83%	4.30%	0.0%	1.62%	1.63%	3.58%	0.0%	3.12%	0.0%	2.54%	1.27%	1.29%					
37	"20. ""Политическая партия ""Единая Россия"""	1541	9	51	107	51	189	156	80	19	16	247	246	100	26	6	16	56	130	36					
		26.42%	10.46%	20.81%	33.54%	24.63%	31.92%	27.36%	22.22%	20.43%	18.82%	26.73%	30.94%	25.64%	22.60%	9.37%	34.78%	23.72%	23.59%	23.37%					
38	"21. ""Российская Конституционно-демократическая партия"""	10	0	0	1	0	2	0	0	0	0	1	0	0	3	0	1	1	0	1					
		0.17%	0.0%	0.0%	0.31%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	2.60%	0.0%	2.17%	0.42%	0.0%	0.64%					
39	"22. ""Развитие предпринимательства"""	12	0	1	1	1	0	3	0	0	1	1	1	1	0	0	0	1	1	0					
		0.20%	0.0%	0.40%	0.31%	0.48%	0.0%	0.52%	0.0%	0.0%	1.17%	0.10%	0.12%	0.25%	0.0%	0.0%	0.0%	0.42%	0.18%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1193	14	57	48	67	120	161	76	13	19	233	116	57	27	3	1	39	127	15					
		20.45%	16.27%	23.26%	15.04%	32.36%	20.27%	28.24%	21.11%	13.97%	22.35%	25.21%	14.59%	14.61%	23.47%	4.68%	2.17%	16.52%	23.04%	9.74%					
																									
41	Против всех	214	2	12	13	3	21	18	12	6	5	32	44	15	6	0	2	7	9	7					
		3.66%	2.32%	4.89%	4.07%	1.44%	3.54%	3.15%	3.33%	6.45%	5.88%	3.46%	5.53%	3.84%	5.21%	0.0%	4.34%	2.96%	1.63%	4.54%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
