Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Старополтавская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №3801	УИК №3802	УИК №3803	УИК №3804	УИК №3805	УИК №3806	УИК №3807	УИК №3808	УИК №3809	УИК №3810	УИК №3811	УИК №3812	УИК №3813	УИК №3814	УИК №3815	УИК №3816	УИК №3817	УИК №3818	УИК №3819	УИК №3820	УИК №3821	УИК №3822	УИК №3823	УИК №3824	УИК №3825					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	68	3	4	1	4	5	0	0	9	0	0	4	1	6	2	1	5	0	0	1	2	4	7	3	5	1					
		0.69%	1.36%	0.78%	0.30%	0.88%	1.04%	0.00%	0.00%	1.42%	0.00%	0.00%	1.42%	0.36%	1.41%	0.62%	0.29%	0.91%	0.00%	0.00%	0.32%	0.48%	0.41%	0.77%	0.78%	0.86%	0.27%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1962	42	54	69	140	157	11	27	143	29	40	60	34	70	51	52	100	27	65	49	110	194	178	116	86	58					
		19.82%	19.09%	10.53%	20.85%	30.63%	32.51%	25.00%	19.71%	22.59%	17.06%	15.69%	21.28%	12.23%	16.43%	15.89%	15.25%	18.12%	17.88%	19.01%	15.56%	26.44%	19.78%	19.58%	29.97%	14.80%	15.47%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	65	0	3	0	4	8	0	0	4	1	2	1	1	1	1	1	1	0	1	1	3	10	11	2	6	3					
		0.66%	0.00%	0.58%	0.00%	0.88%	1.66%	0.00%	0.00%	0.63%	0.59%	0.78%	0.35%	0.36%	0.23%	0.31%	0.29%	0.18%	0.00%	0.29%	0.32%	0.72%	1.02%	1.21%	0.52%	1.03%	0.80%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4998	110	271	174	180	182	26	95	319	118	169	134	174	246	155	206	299	102	190	189	191	417	364	178	272	237					
		50.48%	50.00%	52.83%	52.57%	39.39%	37.68%	59.09%	69.34%	50.39%	69.41%	66.27%	47.52%	62.59%	57.75%	48.29%	60.41%	54.17%	67.55%	55.56%	60.00%	45.91%	42.51%	40.04%	45.99%	46.82%	63.20%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	37	0	0	3	1	0	0	1	1	0	1	4	2	2	0	3	2	1	2	0	0	6	2	3	3	0					
		0.37%	0.00%	0.00%	0.91%	0.22%	0.00%	0.00%	0.73%	0.16%	0.00%	0.39%	1.42%	0.72%	0.47%	0.00%	0.88%	0.36%	0.66%	0.58%	0.00%	0.00%	0.61%	0.22%	0.78%	0.52%	0.00%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
