Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Старополтавская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524	УИК №1525	УИК №1526	УИК №1527	УИК №1528	УИК №1529	УИК №1530	УИК №1531	УИК №1532	УИК №1533	УИК №1534	УИК №1535	УИК №1536	УИК №1537	УИК №1538	УИК №1539	УИК №1540	УИК №1541	УИК №1542	УИК №1543	УИК №1544					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1854	41	89	50	114	123	9	39	148	27	52	38	40	89	80	51	83	27	71	48	1	114	124	135	118	94	49					
		17.48%	14.29%	15.45%	14.04%	18.10%	23.70%	13.85%	32.23%	23.60%	14.21%	22.32%	14.62%	12.86%	21.81%	21.33%	13.75%	13.65%	15.17%	21.32%	17.98%	1.49%	23.65%	13.38%	14.61%	27.51%	14.57%	11.81%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	25	0	2	0	1	2	0	1	0	0	1	0	1	0	0	3	2	0	2	1	0	3	3	0	1	1	1					
		0.24%	0.00%	0.35%	0.00%	0.16%	0.39%	0.00%	0.83%	0.00%	0.00%	0.43%	0.00%	0.32%	0.00%	0.00%	0.81%	0.33%	0.00%	0.60%	0.37%	0.00%	0.62%	0.32%	0.00%	0.23%	0.16%	0.24%					
23	6.Политическая партия «Партия социальной справедливости»	12	1	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	3	2	0	2	0					
		0.11%	0.35%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.49%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.22%	0.00%	0.31%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	749	21	39	10	25	20	1	7	40	18	9	21	24	40	42	14	33	11	38	25	3	28	89	114	17	38	22					
		7.06%	7.32%	6.77%	2.81%	3.97%	3.85%	1.54%	5.79%	6.38%	9.47%	3.86%	8.08%	7.72%	9.80%	11.20%	3.77%	5.43%	6.18%	11.41%	9.36%	4.48%	5.81%	9.60%	12.34%	3.96%	5.89%	5.30%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	609	17	26	24	38	49	0	2	46	1	15	8	19	12	17	13	38	7	18	18	0	36	81	42	20	44	18					
		5.74%	5.92%	4.51%	6.74%	6.03%	9.44%	0.00%	1.65%	7.34%	0.53%	6.44%	3.08%	6.11%	2.94%	4.53%	3.50%	6.25%	3.93%	5.41%	6.74%	0.00%	7.47%	8.74%	4.55%	4.66%	6.82%	4.34%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	63	1	4	2	3	2	0	3	2	3	0	0	2	3	3	3	4	0	2	1	1	4	7	7	1	3	2					
		0.59%	0.35%	0.69%	0.56%	0.48%	0.39%	0.00%	2.48%	0.32%	1.58%	0.00%	0.00%	0.64%	0.74%	0.80%	0.81%	0.66%	0.00%	0.60%	0.37%	1.49%	0.83%	0.76%	0.76%	0.23%	0.47%	0.48%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6446	165	375	246	406	282	53	61	361	115	138	182	162	244	183	254	368	122	174	168	60	252	558	579	244	385	309					
		60.79%	57.49%	65.10%	69.10%	64.44%	54.34%	81.54%	50.41%	57.58%	60.53%	59.23%	70.00%	52.09%	59.80%	48.80%	68.46%	60.53%	68.54%	52.25%	62.92%	89.55%	52.28%	60.19%	62.66%	56.88%	59.69%	74.46%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	30	3	2	0	0	3	1	7	0	0	0	0	0	0	0	1	1	0	0	0	1	5	1	2	3	0	0					
		0.28%	1.05%	0.35%	0.00%	0.00%	0.58%	1.54%	5.79%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.16%	0.00%	0.00%	0.00%	1.49%	1.04%	0.11%	0.22%	0.70%	0.00%	0.00%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
