Выборы Президента Российской Федерации																																														
																																														
Наименование Избирательной комиссии:    Грайворонская																																														
																																														
Итоги голосования 																																														
																																														
		Сумма	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479					
		1.17%	0.56%	0.00%	0.36%	0.50%	1.63%	2.07%	0.09%	1.94%	0.95%	0.30%	0.89%	1.64%	1.43%	1.60%	1.49%	2.74%	1.89%	1.01%	3.32%	1.61%	1.29%	0.00%	0.47%	0.45%	0.81%	0.38%	0.34%	0.60%	1.33%	0.00%	0.00%	0.77%	0.00%	1.10%	2.07%	0.41%	2.16%	2.33%	0.18%					
23	. Харитонов Николай Михайлович	2595	84	31	31	81	34	39	247	16	22	22	126	322	83	93	201	49	25	35	136	46	23	15	45	18	8	25	172	47	48	15	10	41	21	17	47	25	8	283	4					
		11.94%	7.82%	8.73%	11.11%	13.37%	5.56%	8.09%	21.37%	5.16%	6.94%	6.69%	9.34%	24.05%	8.45%	7.82%	15.73%	13.42%	9.47%	8.84%	23.78%	8.21%	9.87%	5.95%	10.56%	4.02%	6.50%	9.54%	19.30%	9.36%	10.64%	10.07%	9.43%	10.49%	14.09%	6.25%	8.83%	5.09%	5.76%	18.31%	0.72%					
																																														
24	Против всех	481	14	0	4	4	18	13	4	5	9	6	25	45	30	42	33	2	5	8	25	7	2	7	1	10	1	12	6	5	8	0	1	8	0	4	6	9	6	87	9					
		2.21%	1.30%	0.00%	1.43%	0.66%	2.94%	2.70%	0.35%	1.61%	2.84%	1.82%	1.85%	3.36%	3.05%	3.53%	2.58%	0.55%	1.89%	2.02%	4.37%	1.25%	0.86%	2.78%	0.23%	2.23%	0.81%	4.58%	0.67%	1.00%	1.77%	0.00%	0.94%	2.05%	0.00%	1.47%	1.13%	1.83%	4.32%	5.63%	1.63%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
