Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																							
Дата голосования: 07.12.2003 0:00:00																							
																							
Наименование Избирательной комиссии:    Параньгинская																							
																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																							
																							
		Сумма	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446					
24	"7. ""Новый курс - Автомобильная Россия"""	26	5	5	3	3	1	1	0	0	2	0	1	0	3	1	1	0					
		0.29%	0.49%	0.51%	0.21%	0.50%	0.17%	0.34%	0.0%	0.0%	0.48%	0.0%	0.24%	0.0%	0.54%	0.71%	0.21%	0.0%					
25	"8. ""Народно-республиканская партия России"""	9	0	1	1	1	1	1	0	1	0	0	1	1	0	0	1	0					
		0.10%	0.0%	0.10%	0.07%	0.16%	0.17%	0.34%	0.0%	0.23%	0.0%	0.0%	0.24%	0.21%	0.0%	0.0%	0.21%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	19	3	5	1	1	3	1	0	1	0	1	0	1	0	0	1	1					
		0.21%	0.29%	0.51%	0.07%	0.16%	0.51%	0.34%	0.0%	0.23%	0.0%	0.17%	0.0%	0.21%	0.0%	0.0%	0.21%	0.28%					
27	"10. ""Аграрная партия России"""	1147	120	91	112	71	80	30	34	101	17	98	19	158	86	8	57	65					
		12.81%	11.96%	9.30%	8.19%	11.91%	13.62%	10.30%	10.21%	23.37%	4.14%	16.86%	4.62%	33.90%	15.72%	5.75%	12.36%	18.62%					
28	"11. ""Истинные патриоты России"""	54	11	5	14	5	0	1	7	0	2	0	5	0	3	0	0	1					
		0.60%	1.09%	0.51%	1.02%	0.83%	0.0%	0.34%	2.10%	0.0%	0.48%	0.0%	1.21%	0.0%	0.54%	0.0%	0.0%	0.28%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	57	9	4	5	1	5	2	3	5	3	8	1	4	2	1	3	1					
		0.63%	0.89%	0.40%	0.36%	0.16%	0.85%	0.68%	0.90%	1.15%	0.73%	1.37%	0.24%	0.85%	0.36%	0.71%	0.65%	0.28%					
30	"13. ""Демократическая партия России"""	40	5	8	4	2	3	1	0	1	0	2	2	2	7	1	2	0					
		0.44%	0.49%	0.81%	0.29%	0.33%	0.51%	0.34%	0.0%	0.23%	0.0%	0.34%	0.48%	0.42%	1.27%	0.71%	0.43%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	39	4	11	7	2	0	0	1	0	1	0	3	3	2	2	0	3					
		0.43%	0.39%	1.12%	0.51%	0.33%	0.0%	0.0%	0.30%	0.0%	0.24%	0.0%	0.72%	0.64%	0.36%	1.43%	0.0%	0.85%					
32	"15. ""Партия СЛОН"""	15	5	1	0	1	1	0	1	1	0	0	3	1	0	0	0	1					
		0.16%	0.49%	0.10%	0.0%	0.16%	0.17%	0.0%	0.30%	0.23%	0.0%	0.0%	0.72%	0.21%	0.0%	0.0%	0.0%	0.28%					
33	"16. ""Родина"" (народно-патриотический союз)"""	257	44	32	64	14	14	5	9	13	6	9	9	12	8	1	9	8					
		2.87%	4.38%	3.27%	4.68%	2.34%	2.38%	1.71%	2.70%	3.00%	1.46%	1.54%	2.18%	2.57%	1.46%	0.71%	1.95%	2.29%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	47	5	5	10	2	4	2	3	3	3	0	0	2	4	0	1	3					
		0.52%	0.49%	0.51%	0.73%	0.33%	0.68%	0.68%	0.90%	0.69%	0.73%	0.0%	0.0%	0.42%	0.73%	0.0%	0.21%	0.85%					
35	"18. ""ЛДПР"""	694	74	85	137	28	31	20	31	29	35	65	27	28	30	10	30	34					
		7.75%	7.37%	8.69%	10.02%	4.69%	5.28%	6.87%	9.30%	6.71%	8.53%	11.18%	6.56%	6.00%	5.48%	7.19%	6.50%	9.74%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	179	31	17	26	6	10	1	6	5	5	6	21	6	26	0	7	6					
		2.0%	3.09%	1.73%	1.90%	1.00%	1.70%	0.34%	1.80%	1.15%	1.21%	1.03%	5.10%	1.28%	4.75%	0.0%	1.51%	1.71%					
37	"20. ""Политическая партия ""Единая Россия"""	3783	370	414	556	290	271	149	124	169	269	139	220	137	268	72	196	139					
		42.26%	36.88%	42.33%	40.70%	48.65%	46.16%	51.20%	37.23%	39.12%	65.60%	23.92%	53.52%	29.39%	48.99%	51.79%	42.51%	39.82%					
38	"21. ""Российская Конституционно-демократическая партия"""	30	3	4	1	0	1	1	0	1	1	2	4	4	5	2	0	1					
		0.33%	0.29%	0.40%	0.07%	0.0%	0.17%	0.34%	0.0%	0.23%	0.24%	0.34%	0.97%	0.85%	0.91%	1.43%	0.0%	0.28%					
39	"22. ""Развитие предпринимательства"""	25	6	5	4	2	1	0	0	2	1	1	2	1	0	0	0	0					
		0.27%	0.59%	0.51%	0.29%	0.33%	0.17%	0.0%	0.0%	0.46%	0.24%	0.17%	0.48%	0.21%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1374	158	168	218	114	90	42	59	53	21	143	59	47	47	14	104	37					
		15.35%	15.75%	17.17%	15.95%	19.12%	15.33%	14.43%	17.71%	12.26%	5.12%	24.61%	14.35%	10.08%	8.59%	10.07%	22.55%	10.60%					
																							
41	Против всех	297	45	41	71	6	20	10	13	4	15	18	6	11	10	5	13	9					
		3.31%	4.48%	4.19%	5.19%	1.00%	3.40%	3.43%	3.90%	0.92%	3.65%	3.09%	1.45%	2.36%	1.82%	3.59%	2.81%	2.57%					
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
