Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																
Дата голосования: 04.12.2011																																																
																																																
Наименование Избирательной комиссии:    Новгородская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	736	15	5	6	15	27	26	15	10	34	37	38	36	5	11	5	16	8	16	38	12	23	15	10	7	22	16	7	2	49	20	8	47	4	13	19	18	6	20	17	10	28					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	625	15	2	6	13	23	26	10	10	28	26	25	36	5	6	5	15	7	14	34	12	20	11	8	5	17	13	1	1	42	20	8	44	4	11	15	13	3	19	17	10	25					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	379	10	1	10	9	7	5	3	8	17	12	21	18	5	3	13	9	3	12	16	8	9	9	5	6	19	7	4	5	22	6	8	9	2	7	12	20	6	11	5	6	11					
14	Число погашенных неиспользованных открепительных удостоверений	111	0	3	0	2	4	0	5	0	6	11	13	0	0	5	0	1	1	2	4	0	3	4	2	2	5	3	6	1	7	0	0	3	0	2	4	5	3	1	0	0	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	20	0	0	0	1	1	1	0	0	2	4	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	2	0	0	3					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	7599	205	45	100	190	245	305	92	113	394	442	402	437	16	62	37	32	90	187	279	12	190	181	56	49	298	328	76	38	477	454	52	399	69	304	147	245	12	59	22	94	364					
		30.57%	27.22%	26.95%	32.57%	25.47%	26.60%	38.71%	25.77%	24.09%	31.52%	33.16%	36.05%	33.36%	21.92%	31.47%	26.62%	29.91%	23.02%	30.21%	31.07%	13.95%	28.83%	30.17%	23.53%	25.26%	31.11%	30.94%	27.94%	19.19%	29.57%	32.54%	17.81%	34.73%	32.24%	32.37%	38.79%	34.56%	12.24%	35.98%	36.67%	23.80%	29.17%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2998	92	40	39	92	123	88	31	83	142	158	138	146	8	26	16	11	35	84	81	5	95	92	35	23	105	113	26	23	179	183	35	119	23	142	43	90	14	20	12	45	143					
		12.06%	12.22%	23.95%	12.70%	12.33%	13.36%	11.17%	8.68%	17.70%	11.36%	11.85%	12.38%	11.15%	10.96%	13.20%	11.51%	10.28%	8.95%	13.57%	9.02%	5.81%	14.42%	15.33%	14.71%	11.86%	10.96%	10.66%	9.56%	11.62%	11.10%	13.12%	11.99%	10.36%	10.75%	15.12%	11.35%	12.69%	14.29%	12.20%	20.00%	11.39%	11.46%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	228	4	0	3	8	8	5	2	6	12	11	11	9	3	1	3	2	3	1	14	2	12	10	0	3	4	3	1	3	16	19	2	13	1	5	3	4	0	3	1	7	10					
		0.92%	0.53%	0.00%	0.98%	1.07%	0.87%	0.63%	0.56%	1.28%	0.96%	0.83%	0.99%	0.69%	4.11%	0.51%	2.16%	1.87%	0.77%	0.16%	1.56%	2.33%	1.82%	1.67%	0.00%	1.55%	0.42%	0.28%	0.37%	1.52%	0.99%	1.36%	0.68%	1.13%	0.47%	0.53%	0.79%	0.56%	0.00%	1.83%	1.67%	1.77%	0.80%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4433	153	18	53	122	224	93	44	69	250	273	230	237	6	35	24	12	63	107	215	24	116	103	35	34	161	231	28	29	349	228	41	230	30	147	31	80	9	16	8	38	237					
		17.83%	20.32%	10.78%	17.26%	16.35%	24.32%	11.80%	12.32%	14.71%	20.00%	20.48%	20.63%	18.09%	8.22%	17.77%	17.27%	11.21%	16.11%	17.29%	23.94%	27.91%	17.60%	17.17%	14.71%	17.53%	16.81%	21.79%	10.29%	14.65%	21.64%	16.34%	14.04%	20.02%	14.02%	15.65%	8.18%	11.28%	9.18%	9.76%	13.33%	9.62%	18.99%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	662	14	3	8	21	48	14	13	8	28	44	49	15	1	3	3	0	24	15	21	2	9	13	7	4	15	24	6	2	76	28	7	32	3	11	10	13	3	1	0	5	59					
		2.66%	1.86%	1.80%	2.61%	2.82%	5.21%	1.78%	3.64%	1.71%	2.24%	3.30%	4.39%	1.15%	1.37%	1.52%	2.16%	0.00%	6.14%	2.42%	2.34%	2.33%	1.37%	2.17%	2.94%	2.06%	1.57%	2.26%	2.21%	1.01%	4.71%	2.01%	2.40%	2.79%	1.40%	1.17%	2.64%	1.83%	3.06%	0.61%	0.00%	1.27%	4.73%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8357	267	60	95	295	249	258	168	185	387	376	260	439	36	66	50	50	173	215	264	39	218	188	102	74	345	344	129	101	478	454	148	338	86	302	131	252	58	65	17	191	404					
		33.62%	35.46%	35.93%	30.94%	39.54%	27.04%	32.74%	47.06%	39.45%	30.96%	28.21%	23.32%	33.51%	49.32%	33.50%	35.97%	46.73%	44.25%	34.73%	29.40%	45.35%	33.08%	31.33%	42.86%	38.14%	36.01%	32.45%	47.43%	51.01%	29.63%	32.54%	50.68%	29.42%	40.19%	32.16%	34.56%	35.54%	59.18%	39.63%	28.33%	48.35%	32.37%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	120	2	0	1	4	5	5	0	1	8	8	10	4	0	0	1	0	3	2	4	0	5	3	0	1	3	3	0	0	12	7	2	4	0	5	2	4	1	0	0	2	8					
		0.48%	0.27%	0.00%	0.33%	0.54%	0.54%	0.63%	0.00%	0.21%	0.64%	0.60%	0.90%	0.31%	0.00%	0.00%	0.72%	0.00%	0.77%	0.32%	0.45%	0.00%	0.76%	0.50%	0.00%	0.52%	0.31%	0.28%	0.00%	0.00%	0.74%	0.50%	0.68%	0.35%	0.00%	0.53%	0.53%	0.56%	1.02%	0.00%	0.00%	0.51%	0.64%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
