Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																
Дата голосования: 02.12.2007																																																
																																																
Наименование Избирательной комиссии:    Новгородская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	321	13	10	1	8	10	3	10	12	4	3	3	5	8	4	4	5	49	3	8	5	3	6	7	4	1	5	3	8	4	4	9	6	25	14	8	8	8	11	15	4	0					
14	Число погашенных неиспользованных открепительных удостоверений	161	0	1	6	8	1	5	4	1	1	4	5	1	8	3	5	2	5	7	5	4	4	1	3	0	5	0	1	13	0	4	7	6	5	10	4	1	1	3	1	11	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
18	1.Политическая партия «Аграрная партия России»	683	18	29	11	36	0	4	4	4	4	10	12	1	50	24	13	25	35	2	41	7	6	4	22	3	7	5	1	13	31	4	37	41	35	32	31	22	27	13	11	2	6					
		2.30%	2.23%	3.30%	6.01%	2.45%	0.00%	1.63%	1.97%	3.54%	1.03%	1.53%	4.01%	0.34%	3.41%	2.70%	1.35%	2.39%	1.83%	1.96%	2.51%	2.02%	1.84%	0.89%	3.61%	1.20%	2.90%	2.98%	1.28%	3.37%	2.61%	1.46%	2.44%	3.32%	2.16%	2.39%	2.01%	1.91%	2.03%	1.77%	1.82%	1.28%	1.32%					
19	2.Всероссийская политическая партия «Гражданская Сила»	219	9	3	0	7	0	1	1	0	4	4	1	0	21	4	5	12	8	2	4	0	2	0	9	1	1	2	2	1	19	0	13	5	15	10	28	5	10	5	2	2	1					
		0.74%	1.11%	0.34%	0.00%	0.48%	0.00%	0.41%	0.49%	0.00%	1.03%	0.61%	0.33%	0.00%	1.43%	0.45%	0.52%	1.15%	0.42%	1.96%	0.25%	0.00%	0.61%	0.00%	1.48%	0.40%	0.41%	1.19%	2.56%	0.26%	1.60%	0.00%	0.86%	0.40%	0.93%	0.75%	1.81%	0.44%	0.75%	0.68%	0.33%	1.28%	0.22%					
20	3.Политическая партия «Демократическая партия России»	44	1	2	0	3	0	1	0	0	0	0	0	0	1	1	3	3	0	0	2	0	1	0	0	0	0	0	1	1	3	0	3	2	3	4	3	2	2	0	1	0	1					
		0.15%	0.12%	0.23%	0.00%	0.20%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.07%	0.11%	0.31%	0.29%	0.00%	0.00%	0.12%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	1.28%	0.26%	0.25%	0.00%	0.20%	0.16%	0.19%	0.30%	0.19%	0.17%	0.15%	0.00%	0.17%	0.00%	0.22%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2697	30	80	9	149	13	28	20	9	22	53	13	20	183	66	68	95	99	15	107	20	24	31	45	20	23	15	9	30	144	25	120	76	164	160	164	169	197	76	61	12	33					
		9.09%	3.71%	9.10%	4.92%	10.13%	10.08%	11.38%	9.85%	7.96%	5.66%	8.13%	4.35%	6.83%	12.49%	7.43%	7.08%	9.07%	5.17%	14.71%	6.56%	5.76%	7.36%	6.90%	7.38%	7.97%	9.54%	8.93%	11.54%	7.77%	12.12%	9.12%	7.92%	6.15%	10.12%	11.94%	10.62%	14.71%	14.81%	10.35%	10.12%	7.69%	7.25%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	105	1	6	0	4	0	2	1	0	0	3	2	0	6	3	0	7	3	0	3	1	9	6	0	1	0	0	0	3	2	0	5	8	4	1	14	0	2	0	1	2	5					
		0.35%	0.12%	0.68%	0.00%	0.27%	0.00%	0.81%	0.49%	0.00%	0.00%	0.46%	0.67%	0.00%	0.41%	0.34%	0.00%	0.67%	0.16%	0.00%	0.18%	0.29%	2.76%	1.34%	0.00%	0.40%	0.00%	0.00%	0.00%	0.78%	0.17%	0.00%	0.33%	0.65%	0.25%	0.07%	0.91%	0.00%	0.15%	0.00%	0.17%	1.28%	1.10%					
23	6.Политическая партия «Партия социальной справедливости»	59	3	2	0	2	0	3	0	0	1	2	0	0	2	1	1	3	3	0	3	1	1	1	1	0	0	0	0	3	1	0	3	1	4	2	5	1	6	3	0	0	0					
		0.20%	0.37%	0.23%	0.00%	0.14%	0.00%	1.22%	0.00%	0.00%	0.26%	0.31%	0.00%	0.00%	0.14%	0.11%	0.10%	0.29%	0.16%	0.00%	0.18%	0.29%	0.31%	0.22%	0.16%	0.00%	0.00%	0.00%	0.00%	0.78%	0.08%	0.00%	0.20%	0.08%	0.25%	0.15%	0.32%	0.09%	0.45%	0.41%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2955	85	94	14	122	1	21	18	9	31	57	16	20	135	79	91	126	213	5	160	27	23	46	54	29	20	9	6	35	122	21	150	139	194	166	197	105	124	90	43	7	51					
		9.96%	10.52%	10.69%	7.65%	8.29%	0.78%	8.54%	8.87%	7.96%	7.97%	8.74%	5.35%	6.83%	9.22%	8.90%	9.48%	12.03%	11.12%	4.90%	9.81%	7.78%	7.06%	10.24%	8.85%	11.55%	8.30%	5.36%	7.69%	9.07%	10.27%	7.66%	9.90%	11.25%	11.98%	12.39%	12.76%	9.14%	9.32%	12.26%	7.13%	4.49%	11.21%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1851	68	53	8	93	2	13	3	5	14	58	14	10	108	51	52	77	121	8	75	20	16	21	37	9	11	9	3	26	95	13	88	75	106	95	136	75	77	34	37	7	28					
		6.24%	8.42%	6.03%	4.37%	6.32%	1.55%	5.28%	1.48%	4.42%	3.60%	8.90%	4.68%	3.41%	7.37%	5.74%	5.42%	7.35%	6.32%	7.84%	4.60%	5.76%	4.91%	4.68%	6.07%	3.59%	4.56%	5.36%	3.85%	6.74%	7.99%	4.74%	5.81%	6.07%	6.54%	7.09%	8.81%	6.53%	5.79%	4.63%	6.14%	4.49%	6.15%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	483	8	14	1	29	0	4	0	1	6	17	1	1	33	16	10	26	18	4	16	8	3	7	7	4	1	1	2	6	26	2	33	21	20	27	40	20	27	11	5	5	2					
		1.63%	0.99%	1.59%	0.55%	1.97%	0.00%	1.63%	0.00%	0.88%	1.54%	2.61%	0.33%	0.34%	2.25%	1.80%	1.04%	2.48%	0.94%	3.92%	0.98%	2.31%	0.92%	1.56%	1.15%	1.59%	0.41%	0.60%	2.56%	1.55%	2.19%	0.73%	2.18%	1.70%	1.23%	2.01%	2.59%	1.74%	2.03%	1.50%	0.83%	3.21%	0.44%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	20134	580	581	140	1013	112	166	152	83	301	438	237	238	902	633	706	655	1398	66	1189	255	238	330	433	183	177	125	54	261	726	205	1031	848	1047	815	885	731	833	494	432	119	322					
		67.85%	71.78%	66.10%	76.50%	68.86%	86.82%	67.48%	74.88%	73.45%	77.38%	67.18%	79.26%	81.23%	61.57%	71.28%	73.54%	62.56%	73.00%	64.71%	72.90%	73.49%	73.01%	73.50%	70.98%	72.91%	73.44%	74.40%	69.23%	67.62%	61.11%	74.82%	68.05%	68.61%	64.63%	60.82%	57.32%	63.62%	62.63%	67.30%	71.64%	76.28%	70.77%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	264	2	5	0	8	1	3	1	1	4	9	0	1	13	4	5	10	10	0	22	7	2	2	0	1	1	2	0	6	13	0	20	11	16	19	27	8	17	5	6	0	2					
		0.89%	0.25%	0.57%	0.00%	0.54%	0.78%	1.22%	0.49%	0.88%	1.03%	1.38%	0.00%	0.34%	0.89%	0.45%	0.52%	0.96%	0.52%	0.00%	1.35%	2.02%	0.61%	0.45%	0.00%	0.40%	0.41%	1.19%	0.00%	1.55%	1.09%	0.00%	1.32%	0.89%	0.99%	1.42%	1.75%	0.70%	1.28%	0.68%	0.99%	0.00%	0.44%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
