Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Район Дорогомилово																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №2362	УИК №2363	УИК №2364	УИК №2365	УИК №2366	УИК №2367	УИК №2368	УИК №2369	УИК №2370	УИК №2371	УИК №2372	УИК №2373	УИК №2374	УИК №2375	УИК №2376	УИК №2377	УИК №2378	УИК №2379	УИК №2380	УИК №2381					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	810	40	40	30	25	40	40	40	35	40	40	50	70	30	50	30	30	40	40	40	60					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	585	20	32	27	17	32	28	23	35	34	19	36	43	15	41	24	27	31	34	26	41					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	540	21	45	31	33	24	12	13	31	18	41	27	20	25	36	32	26	23	26	26	30					
14	Число погашенных открепительных удостоверений	225	20	8	3	8	8	12	17	0	6	21	14	27	15	9	6	3	9	6	14	19					
15	Число открепительных удостоверений выданных ТИК	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
18	"1. ""ЕДИНЕНИЕ"""	110	3	3	0	5	16	10	4	9	5	0	8	12	8	1	2	8	5	3	3	5					
		0.44%	0.35%	0.21%	0.0%	0.51%	1.49%	0.90%	0.27%	0.64%	0.40%	0.0%	0.52%	0.77%	0.64%	0.07%	0.24%	0.67%	0.37%	0.19%	0.24%	0.37%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	3494	158	254	172	111	118	155	179	228	131	185	213	234	124	136	82	152	228	234	179	221					
		14.06%	18.43%	18.03%	15.63%	11.49%	11.02%	14.02%	12.31%	16.39%	10.72%	14.18%	14.02%	15.15%	10.05%	10.72%	9.93%	12.85%	17.20%	15.47%	14.48%	16.65%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	441	16	31	25	9	22	22	18	21	28	19	15	32	24	20	18	28	29	23	15	26					
		1.77%	1.86%	2.20%	2.27%	0.93%	2.05%	1.99%	1.23%	1.50%	2.29%	1.45%	0.98%	2.07%	1.94%	1.57%	2.18%	2.36%	2.18%	1.52%	1.21%	1.95%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	3701	123	266	173	131	141	150	181	212	166	171	204	258	140	172	116	173	225	276	213	210					
		14.89%	14.35%	18.89%	15.72%	13.56%	13.17%	13.57%	12.45%	15.24%	13.58%	13.11%	13.42%	16.70%	11.35%	13.56%	14.06%	14.63%	16.98%	18.25%	17.23%	15.82%					
22	"5. ""За Русь Святую"""	78	4	1	4	3	3	2	8	2	9	2	10	4	6	6	1	3	3	2	4	1					
		0.31%	0.46%	0.07%	0.36%	0.31%	0.28%	0.18%	0.55%	0.14%	0.73%	0.15%	0.65%	0.25%	0.48%	0.47%	0.12%	0.25%	0.22%	0.13%	0.32%	0.07%					
23	"6. ""Объединенная Российская партия ""Русь"""	63	1	5	2	4	0	3	7	8	0	7	1	8	3	2	4	1	2	1	2	2					
		0.25%	0.11%	0.35%	0.18%	0.41%	0.0%	0.27%	0.48%	0.57%	0.0%	0.53%	0.06%	0.51%	0.24%	0.15%	0.48%	0.08%	0.15%	0.06%	0.16%	0.15%					
24	"7. ""Новый курс - Автомобильная Россия"""	335	24	6	14	15	19	20	11	10	17	19	16	21	22	20	8	14	23	21	24	11					
		1.34%	2.80%	0.42%	1.27%	1.55%	1.77%	1.80%	0.75%	0.71%	1.39%	1.45%	1.05%	1.36%	1.78%	1.57%	0.96%	1.18%	1.73%	1.38%	1.94%	0.82%					
25	"8. ""Народно-республиканская партия России"""	11	0	0	2	1	0	0	0	0	0	2	1	1	2	1	0	0	0	1	0	0					
		0.04%	0.0%	0.0%	0.18%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.06%	0.06%	0.16%	0.07%	0.0%	0.0%	0.0%	0.06%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	213	12	7	12	2	2	4	28	14	5	4	19	18	13	8	7	13	16	12	5	12					
		0.85%	1.40%	0.49%	1.09%	0.20%	0.18%	0.36%	1.92%	1.00%	0.40%	0.30%	1.25%	1.16%	1.05%	0.63%	0.84%	1.09%	1.20%	0.79%	0.40%	0.90%					
27	"10. ""Аграрная партия России"""	377	15	13	19	16	20	15	21	22	32	12	22	19	22	16	13	17	16	27	18	22					
		1.51%	1.75%	0.92%	1.72%	1.65%	1.86%	1.35%	1.44%	1.58%	2.61%	0.92%	1.44%	1.23%	1.78%	1.26%	1.57%	1.43%	1.20%	1.78%	1.45%	1.65%					
28	"11. ""Истинные патриоты России"""	36	0	2	0	11	1	0	3	0	3	2	4	1	5	0	0	1	2	0	0	1					
		0.14%	0.0%	0.14%	0.0%	1.13%	0.09%	0.0%	0.20%	0.0%	0.24%	0.15%	0.26%	0.06%	0.40%	0.0%	0.0%	0.08%	0.15%	0.0%	0.0%	0.07%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	245	4	15	12	6	8	13	11	8	6	16	18	17	25	17	12	9	13	9	11	15					
		0.98%	0.46%	1.06%	1.09%	0.62%	0.74%	1.17%	0.75%	0.57%	0.49%	1.22%	1.18%	1.10%	2.02%	1.34%	1.45%	0.76%	0.98%	0.59%	0.88%	1.13%					
30	"13. ""Демократическая партия России"""	39	1	3	2	0	1	13	4	3	0	1	0	2	0	0	0	1	1	3	2	2					
		0.15%	0.11%	0.21%	0.18%	0.0%	0.09%	1.17%	0.27%	0.21%	0.0%	0.07%	0.0%	0.12%	0.0%	0.0%	0.0%	0.08%	0.07%	0.19%	0.16%	0.15%					
31	"14. ""Великая Россия - Евразийский Союз"""	64	2	3	0	1	3	4	6	2	4	6	10	2	5	5	2	2	3	0	3	1					
		0.25%	0.23%	0.21%	0.0%	0.10%	0.28%	0.36%	0.41%	0.14%	0.32%	0.46%	0.65%	0.12%	0.40%	0.39%	0.24%	0.16%	0.22%	0.0%	0.24%	0.07%					
32	"15. ""Партия СЛОН"""	52	2	3	1	2	1	2	6	2	6	7	3	1	6	1	0	4	0	2	1	2					
		0.20%	0.23%	0.21%	0.09%	0.20%	0.09%	0.18%	0.41%	0.14%	0.49%	0.53%	0.19%	0.06%	0.48%	0.07%	0.0%	0.33%	0.0%	0.13%	0.08%	0.15%					
33	"16. ""Родина"" (народно-патриотический союз)"""	4198	126	243	180	172	190	179	186	245	178	243	263	265	204	237	142	244	205	249	211	236					
		16.89%	14.70%	17.25%	16.36%	17.80%	17.75%	16.19%	12.80%	17.61%	14.56%	18.63%	17.31%	17.16%	16.54%	18.69%	17.21%	20.64%	15.47%	16.46%	17.07%	17.78%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	9	0	0	1	1	0	0	1	1	0	0	1	0	0	0	1	1	0	1	1	0					
		0.03%	0.0%	0.0%	0.09%	0.10%	0.0%	0.0%	0.06%	0.07%	0.0%	0.0%	0.06%	0.0%	0.0%	0.0%	0.12%	0.08%	0.0%	0.06%	0.08%	0.0%					
35	"18. ""ЛДПР"""	1030	41	53	66	54	52	62	101	55	69	46	71	63	59	30	27	37	48	40	33	23					
		4.14%	4.78%	3.76%	6.0%	5.59%	4.85%	5.61%	6.95%	3.95%	5.64%	3.52%	4.67%	4.08%	4.78%	2.36%	3.27%	3.13%	3.62%	2.64%	2.66%	1.73%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	205	2	17	7	7	7	6	14	11	7	6	16	6	10	16	8	18	8	13	19	7					
		0.82%	0.23%	1.20%	0.63%	0.72%	0.65%	0.54%	0.96%	0.79%	0.57%	0.46%	1.05%	0.38%	0.81%	1.26%	0.96%	1.52%	0.60%	0.85%	1.53%	0.52%					
37	"20. ""Политическая партия ""Единая Россия"""	6009	210	299	253	255	320	290	407	306	372	350	397	370	355	261	169	222	282	345	280	266					
		24.18%	24.50%	21.23%	23.0%	26.39%	29.90%	26.24%	28.01%	21.99%	30.44%	26.84%	26.13%	23.96%	28.79%	20.58%	20.48%	18.78%	21.28%	22.81%	22.65%	20.04%					
38	"21. ""Российская Конституционно-демократическая партия"""	23	2	2	1	0	0	1	0	2	0	0	1	0	0	1	2	2	1	4	2	2					
		0.09%	0.23%	0.14%	0.09%	0.0%	0.0%	0.09%	0.0%	0.14%	0.0%	0.0%	0.06%	0.0%	0.0%	0.07%	0.24%	0.16%	0.07%	0.26%	0.16%	0.15%					
39	"22. ""Развитие предпринимательства"""	77	6	1	2	4	4	6	4	5	2	6	8	1	5	4	2	3	1	4	7	2					
		0.30%	0.70%	0.07%	0.18%	0.41%	0.37%	0.54%	0.27%	0.35%	0.16%	0.46%	0.52%	0.06%	0.40%	0.31%	0.24%	0.25%	0.07%	0.26%	0.56%	0.15%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2556	45	113	91	71	77	84	120	141	111	127	137	116	99	243	147	178	157	152	148	199					
		10.28%	5.25%	8.02%	8.27%	7.34%	7.19%	7.60%	8.25%	10.13%	9.08%	9.73%	9.01%	7.51%	8.02%	19.16%	17.81%	15.05%	11.84%	10.05%	11.97%	14.99%					
																											
41	Против всех	1328	53	60	59	78	57	58	108	75	58	68	69	86	85	64	58	48	54	78	53	59					
		5.34%	6.18%	4.26%	5.36%	8.07%	5.32%	5.24%	7.43%	5.39%	4.74%	5.21%	4.54%	5.56%	6.89%	5.04%	7.03%	4.06%	4.07%	5.15%	4.28%	4.44%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
