15	"Число открепительных удостоверений, выданных избирателям ТИК"	128	9	11	8	6	6	8	4	9	6	1	5	17	5	2	0	1	5	2	0	0	0	0	0	5	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	5	1	2	0	0	0	0	2					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																	
18	Богданов Андрей Владимирович	304	12	12	6	17	12	9	13	12	8	14	12	15	16	1	6	8	9	5	2	0	0	0	0	12	0	1	0	0	1	0	0	1	7	3	1	18	3	2	2	2	2	8	0	0	1	3	3	6	5	0	22	4	0	5	0	1	0	2					
		1.16%	1.56%	1.36%	0.77%	1.80%	1.45%	1.14%	1.52%	1.45%	0.94%	1.86%	1.07%	1.48%	2.14%	0.18%	0.96%	1.49%	1.63%	0.77%	1.82%	0.00%	0.00%	0.00%	0.00%	1.18%	0.00%	0.36%	0.00%	0.00%	0.37%	0.00%	0.00%	0.41%	1.29%	1.09%	0.97%	2.12%	1.66%	3.23%	1.31%	0.67%	0.85%	1.19%	0.00%	0.00%	1.28%	0.60%	1.81%	1.44%	1.01%	0.00%	1.84%	1.02%	0.00%	2.37%	0.00%	0.51%	0.00%	0.21%					
19	Жириновский Владимир Вольфович	2608	76	126	77	121	78	83	71	64	74	66	115	123	95	89	79	52	75	95	2	6	17	14	0	107	5	8	5	8	3	11	31	27	65	37	14	77	19	8	22	41	28	49	18	4	7	31	7	28	52	8	72	33	15	34	34	26	25	51					
		9.94%	9.90%	14.29%	9.83%	12.85%	9.41%	10.48%	8.31%	7.72%	8.72%	8.75%	10.22%	12.17%	12.68%	16.12%	12.70%	9.67%	13.59%	14.68%	1.82%	10.17%	14.78%	8.54%	0.00%	10.48%	8.93%	2.85%	1.97%	6.35%	1.10%	5.12%	12.25%	11.11%	11.97%	13.50%	13.59%	9.05%	10.50%	12.90%	14.38%	13.80%	11.97%	7.27%	8.61%	4.94%	8.97%	6.24%	4.22%	6.73%	10.51%	7.48%	6.04%	8.38%	8.20%	16.11%	16.59%	13.20%	13.51%	5.36%					
20	Зюганов Геннадий Андреевич	5255	151	163	185	200	208	235	256	195	249	190	239	224	154	127	157	151	106	148	32	4	5	21	1	185	8	30	97	19	44	31	28	26	82	20	9	151	15	6	11	21	17	159	63	20	17	160	69	30	149	7	125	16	18	21	17	29	17	137					
		20.03%	19.66%	18.48%	23.63%	21.23%	25.09%	29.67%	29.98%	23.52%	29.33%	25.20%	21.24%	22.16%	20.56%	23.01%	25.24%	28.07%	19.20%	22.87%	29.09%	6.78%	4.35%	12.80%	2.00%	18.12%	14.29%	10.68%	38.19%	15.08%	16.12%	14.42%	11.07%	10.70%	15.10%	7.30%	8.74%	17.74%	8.29%	9.68%	7.19%	7.07%	7.26%	23.59%	30.14%	24.69%	21.79%	32.19%	41.57%	7.21%	30.10%	6.54%	10.48%	4.06%	9.84%	9.95%	8.29%	14.72%	9.19%	14.39%					
21	Медведев Дмитрий Анатольевич	17747	522	564	506	595	522	458	512	549	488	476	749	639	480	325	370	320	359	396	74	48	93	126	48	707	43	238	149	99	223	170	191	188	380	213	77	597	142	46	117	233	185	446	125	57	53	301	86	344	286	92	949	341	150	137	154	139	143	727					
		67.64%	67.97%	63.95%	64.62%	63.16%	62.97%	57.83%	59.95%	66.22%	57.48%	63.13%	66.58%	63.20%	64.09%	58.88%	59.49%	59.48%	65.04%	61.21%	67.27%	81.36%	80.87%	76.83%	96.00%	69.25%	76.79%	84.70%	58.66%	78.57%	81.68%	79.07%	75.49%	77.37%	69.98%	77.74%	74.76%	70.15%	78.45%	74.19%	76.47%	78.45%	79.06%	66.17%	59.81%	70.37%	67.95%	60.56%	51.81%	82.69%	57.78%	85.98%	79.55%	86.55%	81.97%	64.93%	75.12%	70.56%	77.30%	76.37%					
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
