Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																			
Дата голосования: 07.12.2003 0:00:00																																																			
																																																			
Наименование Избирательной комиссии:    Акбулакская																																																			
																																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																			
																																																			
		Сумма	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129					
23	"6. ""Объединенная Российская партия ""Русь"""	35	5	1	5	1	4	0	0	0	0	0	0	1	0	1	0	3	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	2	0	0	0	1	0	1	5	0	1					
		0.25%	0.38%	0.08%	0.31%	0.06%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.42%	0.0%	0.77%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	5.55%	0.0%	0.0%	0.0%	0.31%	0.0%	1.12%	0.97%	0.0%	0.25%					
24	"7. ""Новый курс - Автомобильная Россия"""	54	8	8	6	11	8	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0					
		0.38%	0.61%	0.70%	0.37%	0.75%	1.26%	0.0%	0.0%	0.0%	0.92%	0.0%	1.01%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	2.18%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.72%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	33	0	2	4	2	0	2	0	1	0	1	1	3	0	0	0	0	0	1	0	3	0	0	2	1	0	0	0	2	1	2	0	0	0	0	0	0	0	0	1	0	0	3	0	1					
		0.23%	0.0%	0.17%	0.25%	0.13%	0.0%	1.17%	0.0%	0.46%	0.0%	0.92%	1.01%	0.87%	0.0%	0.0%	0.0%	0.0%	0.0%	1.58%	0.0%	1.10%	0.0%	0.0%	0.53%	2.17%	0.0%	0.0%	0.0%	2.77%	0.42%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.58%	0.0%	0.25%					
26	"9. ""Российская экологическая партия ""Зеленые"""	27	0	1	5	2	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	3	1	0	0	3	1	0	0	0	1	1	0	0	0	0	2					
		0.19%	0.0%	0.08%	0.31%	0.13%	0.15%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.16%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.72%	0.26%	2.17%	0.0%	0.0%	0.0%	0.0%	1.28%	0.24%	0.0%	0.0%	0.46%	0.86%	0.0%	0.0%	0.0%	0.57%	0.31%	0.0%	0.0%	0.0%	0.0%	0.5%					
27	"10. ""Аграрная партия России"""	1189	45	52	53	50	19	10	10	13	2	19	15	49	11	9	3	34	8	5	6	31	0	17	49	0	6	56	88	2	45	55	17	45	57	71	0	4	5	12	65	10	12	98	10	21					
		8.58%	3.47%	4.59%	3.31%	3.43%	3.00%	5.88%	5.52%	6.01%	1.85%	17.59%	15.15%	14.24%	12.79%	3.78%	4.05%	8.76%	7.84%	7.93%	6.38%	11.39%	0.0%	12.40%	13.03%	0.0%	18.75%	17.5%	21.62%	2.77%	19.31%	13.38%	14.65%	13.27%	8.76%	61.20%	0.0%	3.84%	6.66%	6.89%	20.18%	14.28%	13.48%	19.17%	14.49%	5.25%					
28	"11. ""Истинные патриоты России"""	65	1	2	1	2	3	0	0	1	0	0	2	3	1	0	1	1	2	0	0	3	0	0	10	4	0	3	5	0	1	3	0	0	3	0	0	0	0	0	3	0	3	5	2	0					
		0.46%	0.07%	0.17%	0.06%	0.13%	0.47%	0.0%	0.0%	0.46%	0.0%	0.0%	2.02%	0.87%	1.16%	0.0%	1.35%	0.25%	1.96%	0.0%	0.0%	1.10%	0.0%	0.0%	2.65%	8.69%	0.0%	0.93%	1.22%	0.0%	0.42%	0.72%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.93%	0.0%	3.37%	0.97%	2.89%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	136	18	14	6	10	6	2	2	3	1	0	4	2	1	3	0	3	0	0	0	6	0	1	6	2	0	1	4	0	3	3	2	0	7	0	1	3	1	1	6	2	2	1	0	9					
		0.98%	1.38%	1.23%	0.37%	0.68%	0.94%	1.17%	1.10%	1.38%	0.92%	0.0%	4.04%	0.58%	1.16%	1.26%	0.0%	0.77%	0.0%	0.0%	0.0%	2.20%	0.0%	0.72%	1.59%	4.34%	0.0%	0.31%	0.98%	0.0%	1.28%	0.72%	1.72%	0.0%	1.07%	0.0%	2.77%	2.88%	1.33%	0.57%	1.86%	2.85%	2.24%	0.19%	0.0%	2.25%					
30	"13. ""Демократическая партия России"""	27	1	7	3	2	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	1	1	1	0	0	2	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0					
		0.19%	0.07%	0.61%	0.18%	0.13%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	1.01%	0.29%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.36%	0.0%	0.72%	0.26%	2.17%	0.0%	0.0%	0.49%	0.0%	0.0%	0.24%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	21	2	0	0	6	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	2	0	3	0	0					
		0.15%	0.15%	0.0%	0.0%	0.41%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	1.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.33%	0.0%	0.31%	2.85%	0.0%	0.58%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	26	2	2	1	6	0	0	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	3	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0					
		0.18%	0.15%	0.17%	0.06%	0.41%	0.0%	0.0%	0.0%	1.38%	0.92%	0.0%	1.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.18%	0.53%	2.17%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.19%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	564	47	51	96	70	29	7	3	26	9	6	1	14	2	7	2	11	2	5	2	15	1	3	9	1	0	12	19	0	1	14	6	15	16	3	0	3	3	6	8	2	8	13	1	15					
		4.07%	3.62%	4.50%	6.01%	4.81%	4.58%	4.11%	1.65%	12.03%	8.33%	5.55%	1.01%	4.06%	2.32%	2.94%	2.70%	2.83%	1.96%	7.93%	2.12%	5.51%	1.14%	2.18%	2.39%	2.17%	0.0%	3.75%	4.66%	0.0%	0.42%	3.40%	5.17%	4.42%	2.46%	2.58%	0.0%	2.88%	4.0%	3.44%	2.48%	2.85%	8.98%	2.54%	1.44%	3.75%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	59	1	3	4	4	2	0	1	0	0	0	1	1	0	3	2	1	3	1	2	2	3	0	1	0	0	2	2	1	1	2	2	2	2	0	0	0	0	5	1	1	0	2	1	0					
		0.42%	0.07%	0.26%	0.25%	0.27%	0.31%	0.0%	0.55%	0.0%	0.0%	0.0%	1.01%	0.29%	0.0%	1.26%	2.70%	0.25%	2.94%	1.58%	2.12%	0.73%	3.44%	0.0%	0.26%	0.0%	0.0%	0.62%	0.49%	1.38%	0.42%	0.48%	1.72%	0.58%	0.30%	0.0%	0.0%	0.0%	0.0%	2.87%	0.31%	1.42%	0.0%	0.39%	1.44%	0.0%					
35	"18. ""ЛДПР"""	2006	224	192	308	235	118	1	29	13	22	4	3	53	18	50	8	41	17	5	7	30	5	19	31	1	1	36	33	13	25	77	11	34	89	7	0	7	1	14	28	1	19	62	10	104					
		14.48%	17.29%	16.96%	19.28%	16.15%	18.64%	0.58%	16.02%	6.01%	20.37%	3.70%	3.03%	15.40%	20.93%	21.00%	10.81%	10.56%	16.66%	7.93%	7.44%	11.02%	5.74%	13.86%	8.24%	2.17%	3.12%	11.25%	8.10%	18.05%	10.72%	18.73%	9.48%	10.02%	13.69%	6.03%	0.0%	6.73%	1.33%	8.04%	8.69%	1.42%	21.34%	12.13%	14.49%	26.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	197	17	20	20	15	10	1	1	3	1	1	1	6	2	3	7	10	1	1	2	2	1	3	6	0	0	1	7	3	2	9	0	6	9	1	0	2	0	7	1	3	0	6	2	4					
		1.42%	1.31%	1.76%	1.25%	1.03%	1.57%	0.58%	0.55%	1.38%	0.92%	0.92%	1.01%	1.74%	2.32%	1.26%	9.45%	2.57%	0.98%	1.58%	2.12%	0.73%	1.14%	2.18%	1.59%	0.0%	0.0%	0.31%	1.71%	4.16%	0.85%	2.18%	0.0%	1.76%	1.38%	0.86%	0.0%	1.92%	0.0%	4.02%	0.31%	4.28%	0.0%	1.17%	2.89%	1.0%					
37	"20. ""Политическая партия ""Единая Россия"""	4901	557	404	637	603	222	63	94	75	39	37	28	92	30	63	26	142	29	20	44	109	27	20	104	15	5	95	146	40	84	81	33	58	209	10	26	40	11	45	107	31	28	204	22	146					
		35.39%	43.01%	35.68%	39.88%	41.44%	35.07%	37.05%	51.93%	34.72%	36.11%	34.25%	28.28%	26.74%	34.88%	26.47%	35.13%	36.59%	28.43%	31.74%	46.80%	40.07%	31.03%	14.59%	27.65%	32.60%	15.62%	29.68%	35.87%	55.55%	36.05%	19.70%	28.44%	17.10%	32.15%	8.62%	72.22%	38.46%	14.66%	25.86%	33.22%	44.28%	31.46%	39.92%	31.88%	36.5%					
38	"21. ""Российская Конституционно-демократическая партия"""	33	1	6	1	5	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	0	1	0	1	2	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	1	2	1					
		0.23%	0.07%	0.53%	0.06%	0.34%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.17%	0.0%	0.73%	2.29%	0.0%	0.26%	0.0%	3.12%	0.62%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.19%	2.89%	0.25%					
39	"22. ""Развитие предпринимательства"""	32	9	5	4	6	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
		0.23%	0.69%	0.44%	0.25%	0.41%	0.15%	0.0%	0.0%	0.0%	0.0%	0.92%	0.0%	0.0%	0.0%	0.42%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.42%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2490	195	209	258	254	112	69	26	42	19	27	10	77	7	19	9	84	19	15	15	28	36	31	94	12	14	46	46	7	22	97	23	119	165	8	4	18	41	31	66	7	6	45	8	50					
		17.98%	15.05%	18.46%	16.15%	17.45%	17.69%	40.58%	14.36%	19.44%	17.59%	25.0%	10.10%	22.38%	8.13%	7.98%	12.16%	21.64%	18.62%	23.80%	15.95%	10.29%	41.37%	22.62%	25.0%	26.08%	43.75%	14.37%	11.30%	9.72%	9.44%	23.60%	19.82%	35.10%	25.38%	6.89%	11.11%	17.30%	54.66%	17.81%	20.49%	9.99%	6.74%	8.80%	11.59%	12.5%					
																																																			
41	Против всех	375	47	29	50	38	20	4	4	6	5	0	4	15	4	7	0	13	4	2	4	9	2	7	12	1	4	4	8	0	10	8	1	9	14	0	0	3	1	1	4	0	1	5	6	9					
		2.70%	3.62%	2.56%	3.13%	2.61%	3.15%	2.35%	2.20%	2.77%	4.62%	0.0%	4.04%	4.36%	4.65%	2.94%	0.0%	3.35%	3.92%	3.17%	4.25%	3.30%	2.29%	5.10%	3.19%	2.17%	12.5%	1.25%	1.96%	0.0%	4.29%	1.94%	0.86%	2.65%	2.15%	0.0%	0.0%	2.88%	1.33%	0.57%	1.24%	0.0%	1.12%	0.97%	8.69%	2.25%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
