Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Сорокинская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	"1. ""ЕДИНЕНИЕ"""	109	13	12	13	11	11	1	5	2	4	6	4	2	4	0	5	0	4	0	5	2	5	0					
		1.85%	1.53%	1.85%	2.70%	1.71%	3.04%	1.88%	1.79%	2.81%	2.70%	1.33%	3.44%	3.12%	2.54%	0.0%	2.28%	0.0%	1.43%	0.0%	1.36%	1.83%	2.15%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	61	23	6	3	10	3	0	2	0	1	6	0	0	1	1	0	1	1	1	0	1	1	0					
		1.03%	2.72%	0.92%	0.62%	1.55%	0.83%	0.0%	0.71%	0.0%	0.67%	1.33%	0.0%	0.0%	0.63%	1.44%	0.0%	0.64%	0.35%	1.16%	0.0%	0.91%	0.43%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	84	13	7	7	14	1	1	5	0	1	7	5	0	2	0	4	1	1	0	11	1	3	0					
		1.42%	1.53%	1.08%	1.45%	2.18%	0.27%	1.88%	1.79%	0.0%	0.67%	1.55%	4.31%	0.0%	1.27%	0.0%	1.82%	0.64%	0.35%	0.0%	3.01%	0.91%	1.29%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	74	25	13	5	5	5	0	1	0	8	2	0	0	1	0	0	1	4	0	1	0	2	1					
		1.25%	2.95%	2.00%	1.03%	0.77%	1.38%	0.0%	0.35%	0.0%	5.40%	0.44%	0.0%	0.0%	0.63%	0.0%	0.0%	0.64%	1.43%	0.0%	0.27%	0.0%	0.86%	1.53%					
22	"5. ""За Русь Святую"""	26	2	4	1	6	2	0	1	1	0	3	0	0	1	0	3	1	0	0	0	1	0	0					
		0.44%	0.23%	0.61%	0.20%	0.93%	0.55%	0.0%	0.35%	1.40%	0.0%	0.66%	0.0%	0.0%	0.63%	0.0%	1.36%	0.64%	0.0%	0.0%	0.0%	0.91%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	13	4	1	1	1	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	2	0	0					
		0.22%	0.47%	0.15%	0.20%	0.15%	0.0%	0.0%	0.0%	0.0%	0.67%	0.22%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	1.83%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	13	1	3	2	1	0	0	0	1	2	2	0	0	1	0	0	0	0	0	0	0	0	0					
		0.22%	0.11%	0.46%	0.41%	0.15%	0.0%	0.0%	0.0%	1.40%	1.35%	0.44%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	8	1	0	0	2	2	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0					
		0.13%	0.11%	0.0%	0.0%	0.31%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.12%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	8	0	1	0	1	0	0	1	2	0	0	0	0	0	0	0	1	1	1	0	0	0	0					
		0.13%	0.0%	0.15%	0.0%	0.15%	0.0%	0.0%	0.35%	2.81%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.35%	1.16%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	345	39	23	20	31	33	2	20	6	3	34	3	4	10	0	16	7	11	19	47	3	11	3					
		5.85%	4.61%	3.55%	4.15%	4.82%	9.14%	3.77%	7.19%	8.45%	2.02%	7.57%	2.58%	6.25%	6.36%	0.0%	7.30%	4.48%	3.95%	22.09%	12.87%	2.75%	4.74%	4.61%					
28	"11. ""Истинные патриоты России"""	14	0	1	4	1	0	0	0	0	2	2	0	1	0	0	1	0	1	0	1	0	0	0					
		0.23%	0.0%	0.15%	0.83%	0.15%	0.0%	0.0%	0.0%	0.0%	1.35%	0.44%	0.0%	1.56%	0.0%	0.0%	0.45%	0.0%	0.35%	0.0%	0.27%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	82	14	11	12	7	8	0	3	0	2	4	1	1	1	1	3	0	2	0	7	3	2	0					
		1.39%	1.65%	1.70%	2.49%	1.09%	2.21%	0.0%	1.07%	0.0%	1.35%	0.89%	0.86%	1.56%	0.63%	1.44%	1.36%	0.0%	0.71%	0.0%	1.91%	2.75%	0.86%	0.0%					
30	"13. ""Демократическая партия России"""	16	1	3	1	2	0	0	3	0	0	0	0	0	0	0	1	1	0	0	2	2	0	0					
		0.27%	0.11%	0.46%	0.20%	0.31%	0.0%	0.0%	1.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.64%	0.0%	0.0%	0.54%	1.83%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	10	0	2	1	2	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1					
		0.16%	0.0%	0.30%	0.20%	0.31%	0.0%	0.0%	0.35%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	1.16%	0.0%	0.0%	0.0%	1.53%					
32	"15. ""Партия СЛОН"""	5	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0					
		0.08%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.28%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	162	32	18	17	22	14	7	3	3	5	7	0	2	4	3	2	3	7	1	6	3	3	0					
		2.74%	3.78%	2.78%	3.53%	3.42%	3.87%	13.20%	1.07%	4.22%	3.37%	1.55%	0.0%	3.12%	2.54%	4.34%	0.91%	1.92%	2.51%	1.16%	1.64%	2.75%	1.29%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	20	2	5	1	1	0	0	0	2	0	1	1	1	0	0	0	0	1	1	3	0	1	0					
		0.33%	0.23%	0.77%	0.20%	0.15%	0.0%	0.0%	0.0%	2.81%	0.0%	0.22%	0.86%	1.56%	0.0%	0.0%	0.0%	0.0%	0.35%	1.16%	0.82%	0.0%	0.43%	0.0%					
35	"18. ""ЛДПР"""	996	153	157	77	137	49	6	49	11	32	59	15	7	24	8	33	23	40	7	58	10	36	5					
		16.90%	18.10%	24.26%	16.00%	21.33%	13.57%	11.32%	17.62%	15.49%	21.62%	13.14%	12.93%	10.93%	15.28%	11.59%	15.06%	14.74%	14.38%	8.13%	15.89%	9.17%	15.51%	7.69%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	104	7	13	11	20	7	0	4	1	4	8	3	0	5	0	1	4	6	2	2	1	5	0					
		1.76%	0.82%	2.00%	2.28%	3.11%	1.93%	0.0%	1.43%	1.40%	2.70%	1.78%	2.58%	0.0%	3.18%	0.0%	0.45%	2.56%	2.15%	2.32%	0.54%	0.91%	2.15%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	2955	372	286	255	277	174	23	136	34	69	235	77	43	91	42	129	79	160	40	192	66	134	41					
		50.16%	44.02%	44.20%	53.01%	43.14%	48.19%	43.39%	48.92%	47.88%	46.62%	52.33%	66.37%	67.18%	57.96%	60.86%	58.90%	50.64%	57.55%	46.51%	52.60%	60.55%	57.75%	63.07%					
38	"21. ""Российская Конституционно-демократическая партия"""	14	1	0	1	1	3	0	0	2	0	1	0	0	1	1	0	1	1	0	0	0	1	0					
		0.23%	0.11%	0.0%	0.20%	0.15%	0.83%	0.0%	0.0%	2.81%	0.0%	0.22%	0.0%	0.0%	0.63%	1.44%	0.0%	0.64%	0.35%	0.0%	0.0%	0.0%	0.43%	0.0%					
39	"22. ""Развитие предпринимательства"""	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0					
		0.06%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	501	98	64	39	63	27	6	24	2	10	51	4	0	8	8	12	18	16	1	20	7	14	9					
		8.50%	11.59%	9.89%	8.10%	9.81%	7.47%	11.32%	8.63%	2.81%	6.75%	11.35%	3.44%	0.0%	5.09%	11.59%	5.47%	11.53%	5.75%	1.16%	5.47%	6.42%	6.03%	13.84%					
																													
41	Против всех	191	30	13	5	20	15	4	16	2	4	14	3	1	1	4	7	3	16	12	4	5	10	2					
		3.24%	3.55%	2.00%	1.03%	3.11%	4.15%	7.54%	5.75%	2.81%	2.70%	3.11%	2.58%	1.56%	0.63%	5.79%	3.19%	1.92%	5.75%	13.95%	1.09%	4.58%	4.31%	3.07%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
