Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																															
Дата голосования: 07.12.2003 0:00:00																																															
																																															
"Наименование Избирательной комиссии:    Кемерово, Центральная"																																															
																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																															
																																															
		Сумма	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	791	20	18	15	20	20	13	191	39	15	10	10	8	12	10	20	39	16	10	10	8	7	10	10	15	20	10	15	5	10	20	15	0	0	45	20	20	14	11	25	15					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	761	20	18	15	16	20	13	191	39	15	10	10	8	12	9	17	39	16	7	10	8	6	10	10	15	17	10	12	5	10	20	15	0	0	40	16	18	13	11	25	15					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	461	13	9	8	12	10	8	14	33	11	16	8	10	9	10	10	12	10	10	6	4	13	13	3	9	9	6	8	5	15	20	9	33	12	16	19	20	9	7	12	0					
14	Число погашенных открепительных удостоверений	30	0	0	0	4	0	0	0	0	0	0	0	0	0	1	3	0	0	3	0	0	1	0	0	0	3	0	3	0	0	0	0	0	0	5	4	2	1	0	0	0					
15	Число открепительных удостоверений выданных ТИК	205	14	14	19	7	12	4	3	3	0	0	0	0	0	0	0	4	2	1	2	0	2	6	7	12	9	11	8	4	2	8	8	0	0	5	2	8	5	2	6	15					
16	Число утраченных бюллетеней	9	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0					
17	Число не учтенных при получении бюллетеней	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
18	"1. ""ЕДИНЕНИЕ"""	344	3	1	4	2	7	10	8	3	16	8	16	6	8	8	10	6	5	11	6	10	6	12	11	19	7	9	9	16	8	20	11	12	4	15	5	7	8	3	6	8					
		0.81%	0.49%	0.10%	0.40%	0.17%	0.70%	0.96%	0.62%	0.23%	1.06%	0.97%	1.53%	0.61%	0.68%	0.80%	1.12%	0.46%	0.40%	1.28%	0.78%	1.14%	0.80%	1.49%	1.10%	1.39%	0.54%	0.89%	0.77%	1.60%	0.60%	1.83%	0.86%	2.61%	0.91%	1.23%	0.42%	0.46%	0.61%	0.27%	0.47%	0.71%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	2904	30	58	81	82	88	82	84	117	131	48	75	55	62	84	66	87	81	23	66	52	36	28	46	60	51	58	69	41	77	69	108	14	24	106	127	146	122	88	111	71					
		6.86%	4.99%	5.87%	8.19%	7.31%	8.87%	7.93%	6.57%	9.13%	8.69%	5.83%	7.19%	5.66%	5.33%	8.47%	7.42%	6.75%	6.53%	2.67%	8.65%	5.94%	4.85%	3.48%	4.61%	4.39%	3.96%	5.74%	5.97%	4.12%	5.84%	6.33%	8.52%	3.05%	5.47%	8.70%	10.77%	9.62%	9.35%	8.05%	8.78%	6.31%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	956	12	21	28	21	10	3	19	19	32	21	20	26	34	37	24	33	22	27	14	25	21	8	30	37	31	10	35	25	37	28	28	12	7	36	19	28	28	27	23	38					
		2.25%	1.99%	2.12%	2.83%	1.87%	1.00%	0.29%	1.48%	1.48%	2.12%	2.55%	1.91%	2.67%	2.92%	3.73%	2.69%	2.56%	1.77%	3.14%	1.83%	2.86%	2.83%	0.99%	3.00%	2.71%	2.41%	0.99%	3.03%	2.51%	2.80%	2.56%	2.20%	2.61%	1.59%	2.95%	1.61%	1.84%	2.14%	2.47%	1.81%	3.37%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	3527	60	79	67	104	83	77	76	135	126	73	76	91	95	98	72	199	100	41	73	61	42	35	76	95	98	71	77	65	122	101	124	23	14	110	119	131	123	108	119	88					
		8.33%	9.98%	7.99%	6.78%	9.27%	8.37%	7.45%	5.94%	10.53%	8.36%	8.88%	7.28%	9.37%	8.16%	9.88%	8.09%	15.46%	8.06%	4.77%	9.56%	6.97%	5.66%	4.35%	7.62%	6.95%	7.62%	7.03%	6.66%	6.53%	9.25%	9.26%	9.78%	5.01%	3.19%	9.03%	10.09%	8.63%	9.43%	9.88%	9.41%	7.82%					
22	"5. ""За Русь Святую"""	186	3	8	3	5	3	4	9	4	5	3	5	1	6	7	2	3	3	2	1	2	3	5	6	7	7	7	8	4	6	6	2	2	2	6	5	2	4	8	9	8					
		0.43%	0.49%	0.80%	0.30%	0.44%	0.30%	0.38%	0.70%	0.31%	0.33%	0.36%	0.47%	0.10%	0.51%	0.70%	0.22%	0.23%	0.24%	0.23%	0.13%	0.22%	0.40%	0.62%	0.60%	0.51%	0.54%	0.69%	0.69%	0.40%	0.45%	0.55%	0.15%	0.43%	0.45%	0.49%	0.42%	0.13%	0.30%	0.73%	0.71%	0.71%					
23	"6. ""Объединенная Российская партия ""Русь"""	69	1	1	2	1	1	0	1	1	1	1	2	2	3	1	0	3	3	5	1	3	3	2	1	2	1	2	4	0	1	4	3	1	1	2	1	0	1	3	4	0					
		0.16%	0.16%	0.10%	0.20%	0.08%	0.10%	0.0%	0.07%	0.07%	0.06%	0.12%	0.19%	0.20%	0.25%	0.10%	0.0%	0.23%	0.24%	0.58%	0.13%	0.34%	0.40%	0.24%	0.10%	0.14%	0.07%	0.19%	0.34%	0.0%	0.07%	0.36%	0.23%	0.21%	0.22%	0.16%	0.08%	0.0%	0.07%	0.27%	0.31%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	422	6	16	15	4	7	6	17	18	12	7	8	12	8	12	8	5	11	13	11	8	3	3	5	12	15	13	9	9	18	20	11	3	7	15	12	13	13	9	14	14					
		0.99%	0.99%	1.61%	1.51%	0.35%	0.70%	0.58%	1.33%	1.40%	0.79%	0.85%	0.76%	1.23%	0.68%	1.21%	0.89%	0.38%	0.88%	1.51%	1.44%	0.91%	0.40%	0.37%	0.50%	0.87%	1.16%	1.28%	0.77%	0.90%	1.36%	1.83%	0.86%	0.65%	1.59%	1.23%	1.01%	0.85%	0.99%	0.82%	1.10%	1.24%					
25	"8. ""Народно-республиканская партия России"""	32	1	1	0	4	1	0	1	0	1	2	0	0	0	1	0	4	1	2	0	1	0	0	0	1	0	0	3	1	1	1	0	0	2	1	0	0	1	0	0	1					
		0.07%	0.16%	0.10%	0.0%	0.35%	0.10%	0.0%	0.07%	0.0%	0.06%	0.24%	0.0%	0.0%	0.0%	0.10%	0.0%	0.31%	0.08%	0.23%	0.0%	0.11%	0.0%	0.0%	0.0%	0.07%	0.0%	0.0%	0.25%	0.10%	0.07%	0.09%	0.0%	0.0%	0.45%	0.08%	0.0%	0.0%	0.07%	0.0%	0.0%	0.08%					
26	"9. ""Российская экологическая партия ""Зеленые"""	255	6	9	5	6	8	12	31	16	7	6	5	4	5	6	7	7	7	2	2	3	5	4	3	3	10	2	6	4	8	7	5	1	2	4	5	13	7	7	1	4					
		0.60%	0.99%	0.91%	0.50%	0.53%	0.80%	1.16%	2.42%	1.24%	0.46%	0.72%	0.47%	0.41%	0.42%	0.60%	0.78%	0.54%	0.56%	0.23%	0.26%	0.34%	0.67%	0.49%	0.30%	0.21%	0.77%	0.19%	0.51%	0.40%	0.60%	0.64%	0.39%	0.21%	0.45%	0.32%	0.42%	0.85%	0.53%	0.64%	0.07%	0.35%					
27	"10. ""Аграрная партия России"""	982	16	16	17	36	19	27	27	42	35	23	19	15	35	20	31	18	42	16	16	24	12	14	21	48	29	21	34	16	18	24	26	10	7	29	32	36	34	28	32	17					
		2.32%	2.66%	1.61%	1.72%	3.21%	1.91%	2.61%	2.11%	3.27%	2.32%	2.79%	1.82%	1.54%	3.00%	2.01%	3.48%	1.39%	3.38%	1.86%	2.09%	2.74%	1.61%	1.74%	2.10%	3.51%	2.25%	2.08%	2.94%	1.60%	1.36%	2.20%	2.05%	2.17%	1.59%	2.38%	2.71%	2.37%	2.60%	2.56%	2.53%	1.51%					
28	"11. ""Истинные патриоты России"""	26	0	2	2	2	1	0	0	0	0	1	1	0	0	0	1	0	2	0	2	0	0	0	2	1	3	0	0	0	0	0	1	1	1	0	0	0	1	1	0	1					
		0.06%	0.0%	0.20%	0.20%	0.17%	0.10%	0.0%	0.0%	0.0%	0.0%	0.12%	0.09%	0.0%	0.0%	0.0%	0.11%	0.0%	0.16%	0.0%	0.26%	0.0%	0.0%	0.0%	0.20%	0.07%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.07%	0.21%	0.22%	0.0%	0.0%	0.0%	0.07%	0.09%	0.0%	0.08%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	196	1	5	5	6	5	4	5	3	7	1	3	4	5	4	6	5	5	7	5	3	5	8	7	10	9	3	6	6	4	2	3	2	6	7	7	7	3	4	3	5					
		0.46%	0.16%	0.50%	0.50%	0.53%	0.50%	0.38%	0.39%	0.23%	0.46%	0.12%	0.28%	0.41%	0.42%	0.40%	0.67%	0.38%	0.40%	0.81%	0.65%	0.34%	0.67%	0.99%	0.70%	0.73%	0.70%	0.29%	0.51%	0.60%	0.30%	0.18%	0.23%	0.43%	1.36%	0.57%	0.59%	0.46%	0.23%	0.36%	0.23%	0.44%					
30	"13. ""Демократическая партия России"""	60	2	6	0	2	1	0	2	0	2	2	1	1	1	2	1	2	0	0	0	1	1	1	2	1	1	1	0	2	1	1	6	0	3	1	1	4	2	3	3	0					
		0.14%	0.33%	0.60%	0.0%	0.17%	0.10%	0.0%	0.15%	0.0%	0.13%	0.24%	0.09%	0.10%	0.08%	0.20%	0.11%	0.15%	0.0%	0.0%	0.0%	0.11%	0.13%	0.12%	0.20%	0.07%	0.07%	0.09%	0.0%	0.20%	0.07%	0.09%	0.47%	0.0%	0.68%	0.08%	0.08%	0.26%	0.15%	0.27%	0.23%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	59	3	0	1	2	1	1	3	0	3	2	0	2	3	0	1	0	1	0	1	1	2	0	5	1	1	1	4	1	0	3	2	0	0	0	1	4	3	3	0	3					
		0.13%	0.49%	0.0%	0.10%	0.17%	0.10%	0.09%	0.23%	0.0%	0.19%	0.24%	0.0%	0.20%	0.25%	0.0%	0.11%	0.0%	0.08%	0.0%	0.13%	0.11%	0.26%	0.0%	0.50%	0.07%	0.07%	0.09%	0.34%	0.10%	0.0%	0.27%	0.15%	0.0%	0.0%	0.0%	0.08%	0.26%	0.23%	0.27%	0.0%	0.26%					
32	"15. ""Партия СЛОН"""	91	0	3	3	5	3	0	12	12	4	1	0	0	4	2	0	0	1	0	2	0	1	3	1	3	2	0	3	0	1	1	2	3	0	0	3	3	5	4	1	3					
		0.21%	0.0%	0.30%	0.30%	0.44%	0.30%	0.0%	0.93%	0.93%	0.26%	0.12%	0.0%	0.0%	0.34%	0.20%	0.0%	0.0%	0.08%	0.0%	0.26%	0.0%	0.13%	0.37%	0.10%	0.21%	0.15%	0.0%	0.25%	0.0%	0.07%	0.09%	0.15%	0.65%	0.0%	0.0%	0.25%	0.19%	0.38%	0.36%	0.07%	0.26%					
33	"16. ""Родина"" (народно-патриотический союз)"""	4159	50	94	88	92	83	123	89	127	187	79	96	85	117	78	90	102	130	61	83	94	47	75	76	92	117	75	106	85	129	98	136	24	23	162	144	193	197	132	161	139					
		9.82%	8.31%	9.51%	8.90%	8.20%	8.37%	11.90%	6.96%	9.91%	12.41%	9.61%	9.20%	8.75%	10.06%	7.87%	10.12%	7.92%	10.48%	7.10%	10.87%	10.75%	6.34%	9.32%	7.62%	6.73%	9.10%	7.43%	9.17%	8.55%	9.78%	8.99%	10.73%	5.22%	5.25%	13.30%	12.21%	12.72%	15.10%	12.07%	12.73%	12.35%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	38	0	1	1	1	0	1	1	1	0	1	0	1	1	1	1	3	0	1	1	4	0	0	0	1	1	0	4	1	2	0	2	0	3	0	0	1	1	0	1	1					
		0.08%	0.0%	0.10%	0.10%	0.08%	0.0%	0.09%	0.07%	0.07%	0.0%	0.12%	0.0%	0.10%	0.08%	0.10%	0.11%	0.23%	0.0%	0.11%	0.13%	0.45%	0.0%	0.0%	0.0%	0.07%	0.07%	0.0%	0.34%	0.10%	0.15%	0.0%	0.15%	0.0%	0.68%	0.0%	0.0%	0.06%	0.07%	0.0%	0.07%	0.08%					
35	"18. ""ЛДПР"""	4221	53	134	97	117	99	94	117	109	150	83	123	115	109	105	73	133	117	128	77	87	91	96	113	186	144	95	109	115	140	128	148	51	33	93	81	101	95	82	94	106					
		9.97%	8.81%	13.56%	9.81%	10.43%	9.98%	9.09%	9.15%	8.50%	9.96%	10.09%	11.79%	11.84%	9.37%	10.59%	8.21%	10.33%	9.43%	14.90%	10.09%	9.95%	12.28%	11.94%	11.33%	13.62%	11.20%	9.41%	9.43%	11.56%	10.62%	11.74%	11.68%	11.11%	7.53%	7.63%	6.87%	6.65%	7.28%	7.50%	7.43%	9.42%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	648	10	15	11	15	27	19	37	21	37	10	12	8	20	19	14	16	24	13	9	14	9	8	6	15	19	9	22	5	15	14	13	10	8	18	16	27	18	14	24	27					
		1.53%	1.66%	1.51%	1.11%	1.33%	2.72%	1.83%	2.89%	1.63%	2.45%	1.21%	1.15%	0.82%	1.71%	1.91%	1.57%	1.24%	1.93%	1.51%	1.17%	1.60%	1.21%	0.99%	0.60%	1.09%	1.47%	0.89%	1.90%	0.50%	1.13%	1.28%	1.02%	2.17%	1.82%	1.47%	1.35%	1.77%	1.38%	1.28%	1.89%	2.4%					
37	"20. ""Политическая партия ""Единая Россия"""	15310	215	349	393	386	339	369	501	413	463	310	396	378	449	327	303	505	475	346	267	336	342	360	403	506	548	416	441	407	448	370	435	200	192	404	354	459	374	349	424	358					
		36.18%	35.77%	35.32%	39.77%	34.43%	34.20%	35.72%	39.20%	32.24%	30.74%	37.71%	37.96%	38.92%	38.60%	32.99%	34.08%	39.23%	38.30%	40.27%	34.99%	38.44%	46.15%	44.77%	40.42%	37.06%	42.64%	41.22%	38.18%	40.94%	33.99%	33.94%	34.33%	43.57%	43.83%	33.16%	30.02%	30.25%	28.68%	31.93%	33.54%	31.82%					
38	"21. ""Российская Конституционно-демократическая партия"""	79	4	1	5	1	2	2	1	1	3	1	2	0	4	1	1	1	3	1	1	2	3	4	2	1	5	5	2	0	1	1	6	1	0	0	4	1	1	0	3	2					
		0.18%	0.66%	0.10%	0.50%	0.08%	0.20%	0.19%	0.07%	0.07%	0.19%	0.12%	0.19%	0.0%	0.34%	0.10%	0.11%	0.07%	0.24%	0.11%	0.13%	0.22%	0.40%	0.49%	0.20%	0.07%	0.38%	0.49%	0.17%	0.0%	0.07%	0.09%	0.47%	0.21%	0.0%	0.0%	0.33%	0.06%	0.07%	0.0%	0.23%	0.17%					
39	"22. ""Развитие предпринимательства"""	157	1	6	4	5	3	2	5	5	3	4	6	7	2	5	3	6	2	1	2	2	2	5	2	4	4	2	3	1	10	5	11	0	5	3	5	7	5	1	4	4					
		0.37%	0.16%	0.60%	0.40%	0.44%	0.30%	0.19%	0.39%	0.39%	0.19%	0.48%	0.57%	0.72%	0.17%	0.50%	0.33%	0.46%	0.16%	0.11%	0.26%	0.22%	0.26%	0.62%	0.20%	0.29%	0.31%	0.19%	0.25%	0.10%	0.75%	0.45%	0.86%	0.0%	1.14%	0.24%	0.42%	0.46%	0.38%	0.09%	0.31%	0.35%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5016	97	118	112	149	111	131	112	159	194	85	121	102	127	98	123	118	154	109	86	88	56	66	106	182	121	145	117	123	189	103	108	53	41	154	151	240	172	157	172	166					
		11.85%	16.13%	11.94%	11.33%	13.29%	11.20%	12.68%	8.76%	12.41%	12.88%	10.34%	11.60%	10.50%	10.92%	9.88%	13.83%	9.16%	12.41%	12.68%	11.27%	10.06%	7.55%	8.20%	10.63%	13.33%	9.41%	14.37%	10.12%	12.37%	14.33%	9.44%	8.52%	11.54%	9.36%	12.64%	12.80%	15.82%	13.19%	14.36%	13.60%	14.75%					
																																															
41	Против всех	2029	24	44	36	59	67	53	112	63	68	35	42	45	53	57	35	31	41	35	28	37	23	39	59	73	48	50	56	44	67	74	68	29	41	45	53	76	74	52	44	49					
		4.79%	3.99%	4.45%	3.64%	5.26%	6.76%	5.13%	8.76%	4.91%	4.51%	4.25%	4.02%	4.63%	4.55%	5.75%	3.93%	2.40%	3.30%	4.07%	3.66%	4.23%	3.10%	4.85%	5.91%	5.34%	3.73%	4.95%	4.84%	4.42%	5.08%	6.78%	5.36%	6.31%	9.36%	3.69%	4.49%	5.00%	5.67%	4.75%	3.48%	4.35%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
