Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																								
Дата голосования: 02.12.2007																																																								
																																																								
Наименование Избирательной комиссии:    Октябрьская районная																																																								
																																																								
Сводная таблица результатов выборов																																																								
																																																								
		Сумма	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №2483	УИК №2484	УИК №2506	УИК №2507					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1445	10	10	10	10	10	10	10	5	20	15	5	10	5	5	20	5	20	15	20	10	15	5	10	10	20	20	5	25	10	30	10	50	5	10	10	150	150	150	20	150	220	15	50	30	20	5	5	10	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	860	1	3	4	7	6	1	5	2	8	12	0	7	1	1	11	0	11	12	18	1	15	1	5	4	12	2	0	16	9	5	1	2	2	9	5	57	132	51	5	150	196	8	18	13	12	1	4	5	9					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	852	2	2	2	4	0	0	3	1	0	4	3	5	1	0	4	1	5	1	2	3	1	0	7	4	2	1	0	2	0	3	1	1	0	6	0	689	32	11	4	10	4	7	4	8	3	1	2	0	6					
14	Число погашенных неиспользованных открепительных удостоверений	585	9	7	6	3	4	9	5	3	12	3	5	3	4	4	9	5	9	3	2	9	0	4	5	6	8	18	5	9	1	25	9	48	3	1	5	93	18	99	15	0	24	7	32	17	8	4	1	5	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																								
18	1.Политическая партия «Аграрная партия России»	367	9	14	0	5	3	1	4	2	13	3	1	7	0	2	0	3	2	14	12	5	8	2	34	2	19	1	1	16	1	5	9	18	5	11	1	33	13	20	9	0	17	13	3	2	10	5	1	5	3					
		0.80%	1.24%	1.46%	0.00%	0.56%	1.25%	0.29%	1.36%	1.02%	0.83%	0.28%	0.40%	1.05%	0.00%	0.78%	0.00%	1.42%	0.16%	1.10%	0.98%	1.15%	0.94%	1.01%	4.87%	0.22%	1.13%	0.11%	1.20%	1.41%	0.21%	0.23%	0.98%	0.98%	1.96%	1.44%	0.11%	1.55%	1.02%	1.21%	1.24%	0.00%	0.86%	1.20%	0.15%	0.10%	0.79%	1.59%	0.34%	0.53%	0.42%					
19	2.Всероссийская политическая партия «Гражданская Сила»	29	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	2	0	1	2	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	6	0	0	0	9	0	0	3	0	0	0	0					
		0.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.08%	0.16%	0.00%	0.23%	0.23%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.05%	0.00%	0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.83%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	3	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0					
		0.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1040	8	3	1	11	5	8	6	3	48	18	2	9	2	2	23	0	48	23	12	10	17	1	9	21	32	5	0	21	2	132	9	35	4	4	7	25	45	14	36	48	32	103	67	49	15	9	5	13	38					
		2.27%	1.10%	0.31%	0.14%	1.23%	2.08%	2.34%	2.03%	1.53%	3.06%	1.66%	0.79%	1.35%	1.33%	0.78%	1.99%	0.00%	3.89%	1.82%	0.98%	2.30%	1.99%	0.50%	1.29%	2.29%	1.90%	0.55%	0.00%	1.85%	0.42%	5.99%	0.98%	1.90%	1.57%	0.52%	0.78%	1.17%	3.53%	0.84%	4.97%	2.74%	1.62%	9.51%	3.36%	2.36%	1.18%	2.87%	1.72%	1.37%	5.37%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	81	0	0	0	0	1	0	0	0	0	1	0	0	0	0	7	0	2	0	9	0	1	0	0	2	0	3	0	0	0	3	8	14	0	0	0	2	0	7	0	0	0	6	2	1	1	0	0	9	2					
		0.18%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.61%	0.00%	0.16%	0.00%	0.74%	0.00%	0.12%	0.00%	0.00%	0.22%	0.00%	0.33%	0.00%	0.00%	0.00%	0.14%	0.87%	0.76%	0.00%	0.00%	0.00%	0.09%	0.00%	0.42%	0.00%	0.00%	0.00%	0.55%	0.10%	0.05%	0.08%	0.00%	0.00%	0.95%	0.28%					
23	6.Политическая партия «Партия социальной справедливости»	28	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	11	0	3	2	0	0	2	1	0	0	0	0	0	0					
		0.06%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.08%	0.00%	0.00%	0.46%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.05%	0.11%	0.05%	0.00%	0.00%	0.00%	0.52%	0.00%	0.18%	0.28%	0.00%	0.00%	0.18%	0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	757	5	31	2	28	3	6	3	6	16	8	4	15	2	5	17	1	8	18	26	8	8	1	11	15	26	6	1	18	1	13	19	17	2	4	7	27	51	25	15	124	40	15	17	35	21	6	3	11	6					
		1.65%	0.69%	3.23%	0.28%	3.14%	1.25%	1.75%	1.02%	3.06%	1.02%	0.74%	1.59%	2.26%	1.33%	1.94%	1.48%	0.47%	0.65%	1.42%	2.13%	1.84%	0.94%	0.50%	1.58%	1.64%	1.54%	0.66%	1.20%	1.59%	0.21%	0.59%	2.06%	0.92%	0.78%	0.52%	0.78%	1.27%	4.01%	1.51%	2.07%	7.07%	2.02%	1.39%	0.85%	1.69%	1.66%	1.91%	1.03%	1.16%	0.85%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	257	9	0	1	6	3	0	1	3	0	12	0	0	1	1	7	0	5	16	15	8	2	0	1	1	8	23	0	2	2	9	0	2	2	0	0	4	18	0	8	1	10	22	8	11	12	3	2	10	8					
		0.56%	1.24%	0.00%	0.14%	0.67%	1.25%	0.00%	0.34%	1.53%	0.00%	1.11%	0.00%	0.00%	0.67%	0.39%	0.61%	0.00%	0.41%	1.26%	1.23%	1.84%	0.23%	0.00%	0.14%	0.11%	0.47%	2.53%	0.00%	0.18%	0.42%	0.41%	0.00%	0.11%	0.78%	0.00%	0.00%	0.19%	1.41%	0.00%	1.10%	0.06%	0.51%	2.03%	0.40%	0.53%	0.95%	0.96%	0.69%	1.05%	1.13%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	33	0	0	0	0	0	0	0	0	0	1	0	1	0	0	3	0	0	1	0	1	1	0	1	2	0	2	0	0	0	1	0	2	0	0	0	0	0	0	2	0	0	8	1	3	1	2	0	0	0					
		0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.00%	0.15%	0.00%	0.00%	0.26%	0.00%	0.00%	0.08%	0.00%	0.23%	0.12%	0.00%	0.14%	0.22%	0.00%	0.22%	0.00%	0.00%	0.00%	0.05%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.74%	0.05%	0.14%	0.08%	0.64%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	43205	692	912	698	840	224	327	281	181	1493	1035	245	631	145	248	1095	208	1167	1190	1147	398	811	194	642	870	1601	867	81	1076	466	2033	875	1748	242	746	885	2025	1146	1574	648	1570	1878	888	1892	1969	1200	288	280	902	651					
		94.17%	95.45%	95.00%	99.43%	94.17%	93.33%	95.61%	95.25%	92.35%	95.10%	95.57%	97.22%	94.89%	96.67%	96.12%	95.05%	98.11%	94.57%	93.92%	93.94%	91.71%	95.08%	97.49%	91.98%	94.98%	94.96%	95.38%	97.59%	94.97%	98.52%	92.28%	94.90%	94.90%	94.90%	97.52%	98.33%	95.07%	90.02%	94.99%	89.50%	89.46%	94.99%	81.99%	94.98%	94.98%	94.71%	91.72%	96.22%	94.95%	91.95%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	55	2	0	0	1	1	0	0	1	0	2	0	1	0	0	0	0	0	2	0	1	2	1	0	1	0	2	0	0	1	2	1	1	0	0	0	3	0	5	4	4	0	9	1	3	3	1	0	0	0					
		0.12%	0.28%	0.00%	0.00%	0.11%	0.42%	0.00%	0.00%	0.51%	0.00%	0.18%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.23%	0.23%	0.50%	0.00%	0.11%	0.00%	0.22%	0.00%	0.00%	0.21%	0.09%	0.11%	0.05%	0.00%	0.00%	0.00%	0.14%	0.00%	0.30%	0.55%	0.23%	0.00%	0.83%	0.05%	0.14%	0.24%	0.32%	0.00%	0.00%	0.00%					
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
