Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Малгобекская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53					
14	Число погашенных неиспользованных открепительных удостоверений	162	8	7	13	8	8	6	8	9	4	6	5	8	7	7	8	2	5	8	9	9	12	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	540	86	1	21	11	19	15	21	30	27	11	10	9	23	36	12	44	21	20	18	26	69	10					
		2.24%	6.47%	0.08%	1.02%	1.18%	2.42%	2.33%	1.72%	2.16%	2.85%	1.18%	3.16%	1.29%	1.82%	2.87%	1.14%	4.07%	1.74%	2.16%	2.29%	1.96%	3.05%	2.18%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	33	16	1	1	1	0	2	0	0	1	1	0	1	1	0	2	1	0	1	0	1	1	2					
		0.14%	1.20%	0.08%	0.05%	0.11%	0.00%	0.31%	0.00%	0.00%	0.11%	0.11%	0.00%	0.14%	0.08%	0.00%	0.19%	0.09%	0.00%	0.11%	0.00%	0.08%	0.04%	0.44%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	43	17	1	4	0	1	1	2	0	1	1	1	1	2	1	1	0	1	2	1	1	3	1					
		0.18%	1.28%	0.08%	0.19%	0.00%	0.13%	0.16%	0.16%	0.00%	0.11%	0.11%	0.32%	0.14%	0.16%	0.08%	0.10%	0.00%	0.08%	0.22%	0.13%	0.08%	0.13%	0.22%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	820	313	29	48	16	19	18	18	29	22	18	9	14	13	17	19	35	31	24	26	32	55	15					
		3.41%	23.55%	2.41%	2.33%	1.71%	2.42%	2.80%	1.48%	2.09%	2.32%	1.94%	2.85%	2.01%	1.03%	1.36%	1.81%	3.24%	2.57%	2.59%	3.31%	2.41%	2.43%	3.28%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	58	12	2	6	1	2	3	1	3	2	1	1	2	3	2	1	2	4	1	3	2	3	1					
		0.24%	0.90%	0.17%	0.29%	0.11%	0.25%	0.47%	0.08%	0.22%	0.21%	0.11%	0.32%	0.29%	0.24%	0.16%	0.10%	0.19%	0.33%	0.11%	0.38%	0.15%	0.13%	0.22%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	22291	879	1151	1948	893	734	597	1159	1312	878	885	287	660	1204	1185	1001	983	1133	868	731	1253	2127	423					
		92.63%	66.14%	95.84%	94.75%	95.41%	93.50%	92.70%	95.00%	94.52%	92.62%	95.26%	90.82%	94.56%	95.33%	94.57%	95.15%	91.02%	93.87%	93.84%	93.00%	94.28%	94.03%	92.36%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	242	4	15	25	13	8	6	15	13	17	11	4	9	14	11	13	14	15	8	7	10	4	6					
		1.01%	0.30%	1.25%	1.22%	1.39%	1.02%	0.93%	1.23%	0.94%	1.79%	1.18%	1.27%	1.29%	1.11%	0.88%	1.24%	1.30%	1.24%	0.86%	0.89%	0.75%	0.18%	1.31%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
