Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
"Наименование Избирательной комиссии:    Хабаровск, Кировская"																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157					
		13.79%	15.43%	14.76%	13.39%	12.30%	12.65%	12.38%	13.87%	13.41%	11.76%	11.96%	11.30%	13.21%	9.46%	20.20%	10.29%	10.72%	12.63%	11.10%	52.22%	11.23%	18.31%	10.18%	10.41%	10.63%	12.61%	12.41%	15.12%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2218	57	80	75	29	50	133	78	55	102	129	118	78	55	50	101	107	97	80	23	125	7	73	108	142	72	94	100					
		7.74%	5.94%	7.82%	8.89%	5.66%	7.72%	8.95%	9.49%	6.36%	8.76%	8.03%	10.76%	7.63%	8.68%	7.01%	7.59%	8.43%	5.65%	6.83%	2.32%	9.89%	2.46%	7.14%	8.59%	9.56%	7.76%	7.20%	8.22%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	514	19	18	21	10	18	30	14	15	15	26	15	19	14	7	16	27	27	29	6	28	8	24	26	39	13	15	15					
		1.79%	1.98%	1.76%	2.49%	1.95%	2.78%	2.02%	1.70%	1.73%	1.29%	1.62%	1.37%	1.86%	2.21%	0.98%	1.20%	2.13%	1.57%	2.48%	0.61%	2.22%	2.82%	2.35%	2.07%	2.62%	1.40%	1.15%	1.23%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	15816	542	563	459	312	357	866	464	516	656	905	615	558	327	402	739	700	1085	645	282	669	170	574	674	750	509	777	700					
		55.23%	56.52%	55.03%	54.38%	60.94%	55.09%	58.28%	56.45%	59.65%	56.31%	56.35%	56.06%	54.60%	51.58%	56.38%	55.52%	55.16%	63.15%	55.08%	28.48%	52.93%	59.86%	56.16%	53.58%	50.47%	54.85%	59.54%	57.52%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	797	25	20	22	18	17	33	18	18	43	40	25	33	29	13	49	46	31	42	18	50	4	25	46	56	15	30	31					
		2.78%	2.61%	1.96%	2.61%	3.52%	2.62%	2.22%	2.19%	2.08%	3.69%	2.49%	2.28%	3.23%	4.57%	1.82%	3.68%	3.62%	1.80%	3.59%	1.82%	3.96%	1.41%	2.45%	3.66%	3.77%	1.62%	2.30%	2.55%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
