Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
"Наименование Избирательной комиссии:    Хабаровск, Кировская"																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3752	123	115	56	63	194	118	108	185	207	169	119	109	34	188	189	186	152	49	170	32	148	181	240	124	167	201	125					
		15.55%	14.42%	17.42%	15.64%	12.43%	15.14%	17.15%	15.04%	15.23%	14.79%	14.81%	14.35%	16.82%	5.51%	17.64%	18.16%	12.08%	17.86%	6.31%	16.05%	13.28%	17.83%	17.68%	19.32%	16.51%	16.72%	19.80%	16.05%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	4477	174	143	71	105	243	147	159	214	246	222	143	114	150	176	164	315	154	94	203	63	141	155	192	127	204	194	164					
		18.55%	20.40%	21.67%	19.83%	20.71%	18.97%	21.37%	22.14%	17.61%	17.57%	19.46%	17.25%	17.59%	24.31%	16.51%	15.75%	20.45%	18.10%	12.10%	19.17%	26.14%	16.99%	15.14%	15.46%	16.91%	20.42%	19.11%	21.05%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	398	15	13	13	10	26	7	11	7	25	23	14	15	11	15	13	29	15	12	12	3	16	17	23	10	14	12	17					
		1.65%	1.76%	1.97%	3.63%	1.97%	2.03%	1.02%	1.53%	0.58%	1.79%	2.02%	1.69%	2.31%	1.78%	1.41%	1.25%	1.88%	1.76%	1.54%	1.13%	1.24%	1.93%	1.66%	1.85%	1.33%	1.40%	1.18%	2.18%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5522	209	143	87	144	266	147	140	264	296	257	240	172	99	289	289	344	205	35	268	35	208	253	324	196	232	229	151					
		22.88%	24.50%	21.67%	24.30%	28.40%	20.77%	21.37%	19.50%	21.73%	21.14%	22.52%	28.95%	26.54%	16.05%	27.11%	27.76%	22.34%	24.09%	4.50%	25.31%	14.52%	25.06%	24.71%	26.09%	26.10%	23.22%	22.56%	19.38%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1474	51	40	27	27	53	42	38	70	83	71	50	60	11	79	102	89	64	5	82	5	37	81	82	41	50	69	65					
		6.11%	5.98%	6.06%	7.54%	5.33%	4.14%	6.10%	5.29%	5.76%	5.93%	6.22%	6.03%	9.26%	1.78%	7.41%	9.80%	5.78%	7.52%	0.64%	7.74%	2.07%	4.46%	7.91%	6.60%	5.46%	5.01%	6.80%	8.34%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7977	272	195	97	145	472	210	246	446	511	370	248	168	301	287	261	548	238	564	304	95	259	310	351	238	315	296	230					
		33.06%	31.89%	29.55%	27.09%	28.60%	36.85%	30.52%	34.26%	36.71%	36.50%	32.43%	29.92%	25.93%	48.78%	26.92%	25.07%	35.58%	27.97%	72.59%	28.71%	39.42%	31.20%	30.27%	28.26%	31.69%	31.53%	29.16%	29.53%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	225	4	3	1	6	8	8	7	19	10	12	4	3	4	15	8	10	9	7	6	2	9	19	12	9	10	7	13					
		0.93%	0.47%	0.45%	0.28%	1.18%	0.62%	1.16%	0.97%	1.56%	0.71%	1.05%	0.48%	0.46%	0.65%	1.41%	0.77%	0.65%	1.06%	0.90%	0.57%	0.83%	1.08%	1.86%	0.97%	1.20%	1.00%	0.69%	1.67%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
