Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Кадуйская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519					
		13.73%	12.55%	12.12%	15.12%	9.85%	15.07%	14.74%	10.85%	9.34%	12.82%	17.94%	20.42%	15.47%	8.76%	17.65%	16.23%	16.39%	8.82%	13.73%	14.76%	17.32%	13.97%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	95	2	2	5	7	10	9	4	17	6	5	8	1	2	0	3	0	3	1	3	3	4					
		1.03%	0.25%	0.51%	1.33%	1.17%	1.66%	1.14%	0.62%	1.76%	0.76%	0.70%	1.31%	0.55%	1.46%	0.00%	1.95%	0.00%	2.94%	0.33%	0.90%	1.30%	1.47%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2191	224	112	68	139	139	223	148	270	217	108	98	34	25	18	16	18	22	109	93	59	51					
		23.70%	27.55%	28.28%	18.04%	23.21%	23.01%	28.34%	22.95%	28.01%	27.54%	15.02%	16.01%	18.78%	18.25%	17.65%	10.39%	14.75%	21.57%	35.62%	28.01%	25.54%	18.75%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	186	24	4	4	20	11	33	14	21	18	7	13	1	0	0	3	2	2	1	3	5	0					
		2.01%	2.95%	1.01%	1.06%	3.34%	1.82%	4.19%	2.17%	2.18%	2.28%	0.97%	2.12%	0.55%	0.00%	0.00%	1.95%	1.64%	1.96%	0.33%	0.90%	2.16%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3088	263	105	120	193	172	210	192	272	235	284	226	96	81	54	91	61	50	98	125	77	83					
		33.41%	32.35%	26.52%	31.83%	32.22%	28.48%	26.68%	29.77%	28.22%	29.82%	39.50%	36.93%	53.04%	59.12%	52.94%	59.09%	50.00%	49.02%	32.03%	37.65%	33.33%	30.51%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	65	2	1	1	3	6	5	6	10	3	8	8	2	2	1	1	0	0	1	2	2	1					
		0.70%	0.25%	0.25%	0.27%	0.50%	0.99%	0.64%	0.93%	1.04%	0.38%	1.11%	1.31%	1.10%	1.46%	0.98%	0.65%	0.00%	0.00%	0.33%	0.60%	0.87%	0.37%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
