Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																				
Дата голосования: 02.12.2007																																																				
																																																				
Наименование Избирательной комиссии:    Тобольская																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
		Сумма	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	696	59	10	11	20	40	10	15	25	10	10	13	15	10	10	17	7	10	10	18	10	9	5	5	15	10	5	10	15	5	35	10	5	25	10	15	20	15	12	2	18	23	30	27	15	25					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	694	59	10	11	20	40	10	15	25	10	10	13	15	10	10	17	7	10	10	18	10	9	5	5	15	10	5	10	15	3	35	10	5	25	10	15	20	15	12	2	18	23	30	27	15	25					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	147	5	0	2	0	8	0	2	6	4	1	5	2	9	7	3	0	0	2	3	2	1	1	1	4	2	0	4	0	9	5	8	3	5	5	6	13	4	2	3	2	4	4	0	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																				
18	1.Политическая партия «Аграрная партия России»	253	12	2	3	2	6	2	12	9	2	0	0	2	2	9	15	3	1	12	21	3	0	2	2	28	20	0	1	14	0	6	1	9	6	0	8	4	2	12	0	3	1	11	1	0	4					
		1.81%	1.18%	0.80%	0.70%	0.93%	0.89%	0.67%	2.14%	2.65%	0.31%	0.00%	0.00%	1.04%	0.47%	4.09%	4.56%	1.35%	0.58%	8.57%	7.58%	1.81%	0.00%	1.18%	0.90%	3.36%	9.26%	0.00%	1.33%	2.48%	0.00%	0.88%	0.45%	7.38%	1.81%	0.00%	1.93%	1.11%	1.46%	3.74%	0.00%	1.90%	0.50%	2.01%	0.40%	0.00%	0.90%					
19	2.Всероссийская политическая партия «Гражданская Сила»	30	1	2	0	0	1	0	0	2	0	1	1	0	0	0	0	0	0	1	2	2	0	0	0	2	0	0	0	1	0	0	0	0	2	0	1	1	0	1	1	0	2	4	1	0	1					
		0.21%	0.10%	0.80%	0.00%	0.00%	0.15%	0.00%	0.00%	0.59%	0.00%	0.43%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.71%	0.72%	1.20%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.60%	0.00%	0.24%	0.28%	0.00%	0.31%	1.85%	0.00%	0.99%	0.73%	0.40%	0.00%	0.23%					
20	3.Политическая партия «Демократическая партия России»	10	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1					
		0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.67%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.60%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.40%	0.00%	0.23%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	994	31	3	12	3	16	8	16	56	65	16	7	30	47	34	29	3	4	14	33	3	8	5	26	85	11	2	14	43	0	45	3	5	59	9	39	38	51	26	2	13	3	53	4	5	15					
		7.10%	3.06%	1.20%	2.78%	1.39%	2.38%	2.67%	2.86%	16.52%	10.00%	6.96%	2.97%	15.63%	11.11%	15.45%	8.81%	1.35%	2.33%	10.00%	11.91%	1.81%	14.29%	2.94%	11.71%	10.19%	5.09%	3.51%	18.67%	7.62%	0.00%	6.64%	1.36%	4.10%	17.82%	6.38%	9.40%	10.53%	37.23%	8.10%	3.70%	8.23%	1.49%	9.67%	1.61%	3.65%	3.38%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	14	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3					
		0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.87%	1.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.60%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.18%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.40%	0.00%	0.68%					
23	6.Политическая партия «Партия социальной справедливости»	21	1	0	3	1	0	2	0	2	2	0	1	0	0	0	2	0	0	0	0	0	0	1	1	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0					
		0.15%	0.10%	0.00%	0.70%	0.46%	0.00%	0.67%	0.00%	0.59%	0.31%	0.00%	0.42%	0.00%	0.00%	0.00%	0.61%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.59%	0.45%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	639	24	8	3	2	19	1	9	1	23	2	4	1	0	9	12	4	2	14	26	13	1	10	21	79	24	3	6	41	7	18	6	5	24	2	41	28	20	42	5	10	9	47	1	1	11					
		4.56%	2.37%	3.20%	0.70%	0.93%	2.83%	0.33%	1.61%	0.29%	3.54%	0.87%	1.69%	0.52%	0.00%	4.09%	3.65%	1.79%	1.16%	10.00%	9.39%	7.83%	1.79%	5.88%	9.46%	9.47%	11.11%	5.26%	8.00%	7.27%	2.73%	2.65%	2.73%	4.10%	7.25%	1.42%	9.88%	7.76%	14.60%	13.08%	9.26%	6.33%	4.46%	8.58%	0.40%	0.73%	2.48%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	270	11	2	0	7	8	0	6	1	8	0	1	2	1	6	8	2	1	8	13	6	0	8	3	30	5	0	2	2	0	7	2	1	14	2	31	11	5	7	1	6	2	31	1	2	6					
		1.93%	1.09%	0.80%	0.00%	3.24%	1.19%	0.00%	1.07%	0.29%	1.23%	0.00%	0.42%	1.04%	0.24%	2.73%	2.43%	0.90%	0.58%	5.71%	4.69%	3.61%	0.00%	4.71%	1.35%	3.60%	2.31%	0.00%	2.67%	0.35%	0.00%	1.03%	0.91%	0.82%	4.23%	1.42%	7.47%	3.05%	3.65%	2.18%	1.85%	3.80%	0.99%	5.66%	0.40%	1.46%	1.35%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	65	0	1	2	0	2	5	1	3	1	0	0	0	0	1	2	2	0	0	1	1	0	0	2	7	1	0	0	2	0	9	1	0	4	0	3	2	1	2	0	0	1	4	1	2	1					
		0.46%	0.00%	0.40%	0.46%	0.00%	0.30%	1.67%	0.18%	0.88%	0.15%	0.00%	0.00%	0.00%	0.00%	0.45%	0.61%	0.90%	0.00%	0.00%	0.36%	0.60%	0.00%	0.00%	0.90%	0.84%	0.46%	0.00%	0.00%	0.35%	0.00%	1.33%	0.45%	0.00%	1.21%	0.00%	0.72%	0.55%	0.73%	0.62%	0.00%	0.00%	0.50%	0.73%	0.40%	1.46%	0.23%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11602	933	231	405	200	619	278	516	263	543	209	218	156	373	161	255	206	164	91	177	134	44	131	167	590	153	52	50	457	247	582	207	101	220	124	283	273	55	229	44	125	184	389	236	127	400					
		82.84%	92.10%	92.40%	93.97%	92.59%	92.11%	92.67%	92.14%	77.58%	83.54%	90.87%	92.37%	81.25%	88.18%	73.18%	77.51%	92.38%	95.35%	65.00%	63.90%	80.72%	78.57%	77.06%	75.23%	70.74%	70.83%	91.23%	66.67%	81.03%	96.48%	85.84%	94.09%	82.79%	66.47%	87.94%	68.19%	75.62%	40.15%	71.34%	81.48%	79.11%	91.09%	70.99%	95.16%	92.70%	90.09%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	27	0	0	0	0	0	2	0	1	2	0	1	0	0	0	0	2	0	0	0	0	3	0	0	3	0	0	0	3	2	4	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2					
		0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.67%	0.00%	0.29%	0.31%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.90%	0.00%	0.00%	0.00%	0.00%	5.36%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.53%	0.78%	0.59%	0.00%	0.00%	0.00%	0.71%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
